ion, x, y, z, vx, vy, vz, energy, elev, azim
 24, 325.00, -19.02, 51.32, 1187.51, 18.87, 5.02, 4.01, 89.06, -75.10 
25, 230.00, 70.52, -45.79, 36.11, 33.87, 32.65, 0.01, 37.51, -46.05
 25, 325.00, 82.99, -45.77, 1179.05, 139.55, -30.53, 4.01, 83.09, -102.34 
26, 230.00, -52.98, 71.22, 27.01, -49.08, -19.47, 0.01, 27.09, 111.64
 26, 325.00, -67.14, 77.63, 1174.47, -145.21, 100.46, 4.01, 81.45, 55.32 
27, 230.00, 79.25, 24.59, 51.89, 6.74, 27.93, 0.01, 61.03, -13.57
 27, 325.00, 88.26, 31.19, 1179.92, 118.75, 65.17, 4.01, 83.45, -61.24 
28, 230.00, 29.62, 35.76, 14.05, 49.47, -29.55, 0.01, 13.70, -120.85
 28, 325.00, 38.68, 32.69, 1185.36, 73.79, -6.00, 4.01, 86.43, -94.65 
29, 230.00, 16.11, 54.81, 58.90, 5.92, -3.67, 0.01, 83.25, -121.82
 29, 325.00, 17.81, 57.02, 1186.85, 19.13, 39.71, 4.01, 87.87, -25.73 
30, 230.00, 61.47, -62.16, 56.64, 7.45, -15.95, 0.01, 72.73, -154.96
 30, 325.00, 70.02, -72.03, 1176.79, 108.06, -118.56, 4.01, 82.24, -137.65 
31, 230.00, -18.09, -94.21, 19.48, 32.98, -45.28, 0.01, 19.18, -143.93
 31, 325.00, -17.26, -121.34, 1151.70, -8.90, -290.06, 4.01, 75.86, 178.24 
32, 230.00, -28.47, 16.34, 57.68, -3.15, -13.43, 0.01, 76.56, 166.79
 32, 325.00, -30.04, 14.92, 1187.44, -23.32, -2.85, 4.01, 88.87, 96.98 
33, 230.00, 38.67, 79.72, 50.47, 25.45, 17.95, 0.01, 58.32, -54.81
 33, 325.00, 47.46, 92.81, 1173.35, 94.92, 157.50, 4.01, 81.09, -31.07 
34, 230.00, 50.43, -49.82, 8.70, 37.81, 44.86, 0.01, 8.44, -40.12
 34, 325.00, 59.73, -46.28, 1184.07, 92.40, -2.19, 4.01, 85.54, -91.36 
35, 230.00, 41.71, 23.89, 0.39, 10.04, -58.45, 0.01, 0.37, -170.26
 35, 325.00, 45.12, 15.67, 1186.12, 40.36, -45.33, 4.01, 87.07, -138.32 
36, 230.00, -55.06, 74.80, 22.90, -47.89, 26.46, 0.01, 22.72, 61.08
 36, 325.00, -71.84, 91.94, 1159.28, -172.93, 191.71, 4.01, 77.44, 42.05 
37, 230.00, -3.32, 59.67, 57.11, 5.12, -15.17, 0.01, 74.34, -161.35
 37, 325.00, -2.73, 60.50, 1187.22, 2.75, 32.55, 4.01, 88.42, -4.83 
38, 230.00, -22.44, 23.47, 34.73, -46.79, 11.04, 0.01, 35.85, 76.72
 38, 325.00, -30.57, 26.10, 1185.58, -64.75, 27.45, 4.01, 86.61, 67.03 
39, 230.00, -58.44, -63.62, 13.70, -3.54, -57.60, 0.01, 13.36, 176.48
 39, 325.00, -66.26, -80.21, 1171.23, -100.65, -169.25, 4.01, 80.46, 149.26 
40, 230.00, -8.96, -6.24, 55.39, -8.61, -19.37, 0.01, 69.06, 156.02
 40, 630.00, -19.99, -20.41, 1452.53, -42.28, -49.16, 6.01, 87.44, 139.30 
41, 230.00, -46.27, 10.19, 39.22, 14.59, -42.03, 0.01, 41.40, -160.85
 41, 325.00, -46.01, 4.17, 1186.95, -17.11, -37.48, 4.01, 88.01, 155.46 
42, 230.00, -82.12, 38.93, 35.47, 44.87, 15.71, 0.01, 36.73, -70.71
 42, 325.00, -86.38, 46.33, 1181.09, -91.97, 84.48, 4.01, 83.96, 47.43 
43, 230.00, 81.96, 48.03, 48.29, 33.22, -9.06, 0.01, 54.51, -105.26
 43, 325.00, 102.48, 55.98, 1161.43, 226.81, 101.08, 4.01, 77.93, -65.98 
44, 230.00, 74.91, -15.68, 46.33, -7.27, 36.30, 0.01, 51.37, 11.33
 44, 325.00, 79.66, -11.48, 1184.96, 77.23, 21.57, 4.01, 86.13, -74.39 
45, 230.00, 3.48, 56.54, 41.92, 21.46, 36.06, 0.01, 44.97, -30.76
 45, 325.00, 6.94, 65.01, 1184.32, 25.83, 85.24, 4.01, 85.70, -16.86 
46, 230.00, -17.26, -31.19, 9.30, 45.16, 37.31, 0.01, 9.02, -50.44
 46, 325.00, -10.79, -26.51, 1187.03, 35.42, 16.18, 4.01, 88.12, -65.45 
47, 230.00, 5.98, -64.12, 55.36, -0.96, -21.25, 0.01, 68.98, 177.40
 47, 325.00, 6.19, -71.16, 1184.84, 4.47, -81.83, 4.01, 86.04, -176.87 
48, 230.00, -89.61, 11.13, 40.16, -1.94, -43.60, 0.01, 42.62, 177.45
 48, 325.00, -102.03, 6.29, 1176.44, -160.45, -28.62, 4.01, 82.11, 100.11 
49, 230.00, -51.27, -20.74, 9.63, 36.38, -45.84, 0.01, 9.35, -141.56
 49, 325.00, -48.07, -28.93, 1185.89, -0.65, -64.98, 4.01, 86.86, 179.43 
50, 230.00, 24.27, 74.22, 46.03, -37.36, -1.60, 0.01, 50.91, 92.46
 50, 325.00, 20.70, 80.07, 1184.48, -11.90, 86.09, 4.01, 85.80, 7.87 
51, 230.00, -14.79, -82.69, 49.22, 32.63, -5.46, 0.01, 56.09, -99.50
 51, 325.00, -11.51, -91.98, 1181.15, 14.78, -123.36, 4.01, 84.00, -173.17 
52, 230.00, 56.10, 36.65, 15.98, -42.58, 38.07, 0.01, 15.63, 48.20
 52, 325.00, 52.96, 44.78, 1185.27, 6.33, 75.15, 4.01, 86.36, -4.81 
53, 230.00, 62.99, 65.89, 17.05, 38.00, -42.22, 0.01, 16.71, -138.01
 53, 325.00, 77.57, 69.05, 1174.78, 157.95, 74.04, 4.01, 81.55, -64.88 
54, 230.00, 40.06, -40.39, 33.59, -48.88, 0.09, 0.01, 34.50, 89.90
 54, 325.00, 34.50, -42.34, 1187.07, -21.19, -31.10, 4.01, 88.18, 145.73 
55, 230.00, -14.12, -50.46, 46.37, 27.18, -25.07, 0.01, 51.43, -132.68
 55, 325.00, -10.65, -56.68, 1185.74, 18.20, -65.13, 4.01, 86.74, -164.38 
56, 230.00, 21.67, 94.81, 19.05, -47.08, 30.64, 0.01, 18.73, 56.95
 56, 325.00, 20.07, 121.76, 1151.29, 5.99, 291.87, 4.01, 75.77, -1.18 
57, 230.00, 72.78, -59.56, 54.12, -5.89, 23.54, 0.01, 65.85, 14.04
 57, 325.00, 83.81, -65.93, 1175.24, 142.21, -95.62, 4.01, 81.70, -123.92 
58, 230.00, 22.76, 83.00, 37.32, -19.76, -41.64, 0.01, 39.00, 154.62
 58, 325.00, 22.19, 85.39, 1185.44, 10.58, 71.91, 4.01, 86.49, -8.37 
59, 230.00, 55.36, -52.46, 31.98, -35.34, 35.30, 0.01, 32.63, 45.04
 59, 325.00, 54.08, -50.99, 1187.34, 21.25, -18.19, 4.01, 88.65, -130.56 
60, 230.00, -14.46, 63.01, 55.76, 13.94, -14.62, 0.01, 70.09, -136.37
 60, 325.00, -13.20, 64.43, 1186.99, 2.15, 40.01, 4.01, 88.07, -3.07 
61, 230.00, -10.07, 19.16, 6.18, 23.75, 54.00, 0.01, 5.98, -23.74
 61, 325.00, -6.67, 28.51, 1185.29, 17.97, 73.00, 4.01, 86.37, -13.83 
62, 230.00, 55.05, -53.65, 10.19, 42.69, 39.89, 0.01, 9.89, -46.94
 62, 325.00, 66.10, -51.92, 1182.24, 111.62, -19.80, 4.01, 84.52, -100.06 
63, 230.00, -23.80, -56.04, 56.20, 12.24, 14.47, 0.01, 71.36, -40.21
 63, 325.00, -23.22, -56.83, 1187.25, -6.66, -30.99, 4.01, 88.47, 167.88 
64, 230.00, -35.50, 84.24, 41.57, 31.78, -27.92, 0.01, 44.50, -131.31
 64, 325.00, -35.66, 91.48, 1181.62, -27.02, 116.58, 4.01, 84.22, 13.05 
65, 230.00, -81.65, 22.77, 35.53, -36.11, -30.84, 0.01, 36.81, 130.49
 65, 325.00, -96.12, 20.73, 1176.33, -163.72, 0.57, 4.01, 82.08, 89.80 
66, 230.00, -84.25, -53.16, 14.18, 46.70, -33.69, 0.01, 13.84, -125.81
 66, 325.00, -104.99, -75.13, 1142.39, -238.00, -221.00, 4.01, 74.13, 132.88 
67, 230.00, -16.65, 92.96, 14.72, -49.51, -29.15, 0.01, 14.37, 120.49
 67, 325.00, -26.67, 104.44, 1173.01, -90.24, 162.63, 4.01, 80.99, 29.03 
68, 230.00, 27.02, 0.05, 24.99, -14.28, 51.86, 0.01, 24.92, 15.40
 68, 325.00, 25.83, 8.19, 1186.31, 6.52, 56.35, 4.01, 87.26, -6.60 
69, 230.00, 77.15, 1.91, 5.04, 50.23, -31.13, 0.01, 4.88, -121.78
 69, 325.00, 91.79, -2.71, 1177.28, 153.48, -31.74, 4.01, 82.42, -101.68 
70, 230.00, -39.16, -48.13, 48.43, -33.85, 5.18, 0.01, 54.74, 81.30
 70, 325.00, -46.51, -50.09, 1184.99, -70.78, -36.84, 4.01, 86.15, 117.49 
71, 230.00, 80.02, -26.04, 5.64, -54.98, 21.51, 0.01, 5.46, 68.64
 71, 325.00, 79.14, -25.20, 1186.80, 44.10, -10.39, 4.01, 87.81, -103.26 
72, 230.00, -27.11, -33.82, 13.55, -52.43, -24.19, 0.01, 13.20, 114.77
 72, 325.00, -36.53, -39.10, 1184.25, -75.11, -49.79, 4.01, 85.65, 123.54 
73, 230.00, 73.14, -52.13, 51.92, 23.60, -16.28, 0.01, 61.09, -124.60
 73, 325.00, 86.79, -61.79, 1171.63, 158.70, -112.52, 4.01, 80.57, -125.34 
74, 230.00, 23.76, -33.63, 37.49, -26.32, -37.68, 0.01, 39.20, 145.06
 74, 325.00, 20.68, -40.83, 1185.94, -11.67, -63.06, 4.01, 86.90, 169.52 
75, 230.00, 27.88, 73.23, 49.60, -17.62, -27.33, 0.01, 56.75, 147.19
 75, 325.00, 27.49, 75.03, 1186.31, 13.19, 55.21, 4.01, 87.26, -13.44 
76, 230.00, 30.89, -54.16, 13.07, 38.40, 43.27, 0.01, 12.73, -41.59
 76, 325.00, 38.57, -50.42, 1185.74, 67.59, 0.22, 4.01, 86.74, -89.81 
77, 230.00, -60.07, 65.43, 3.78, -58.94, -5.45, 0.01, 3.65, 95.28
 77, 325.00, -77.20, 73.62, 1169.77, -173.02, 110.80, 4.01, 80.04, 57.36 
78, 230.00, 34.17, 71.75, 25.59, 51.72, -13.70, 0.01, 25.56, -104.83
 78, 325.00, 45.04, 76.11, 1180.98, 100.09, 76.36, 4.01, 83.92, -52.66 
79, 230.00, -50.51, 23.29, 46.52, -34.15, -13.66, 0.01, 51.67, 111.80
 79, 325.00, -58.27, 22.40, 1185.16, -76.98, 4.10, 4.01, 86.28, 86.95 
80, 230.00, -39.94, 83.65, 3.87, 54.88, 22.14, 0.01, 3.74, -68.03
 80, 325.00, -38.07, 100.02, 1172.26, -17.54, 189.91, 4.01, 80.76, 5.28 
81, 230.00, -1.86, -18.75, 48.25, 6.45, 33.88, 0.01, 54.44, -10.78
 81, 630.00, -0.16, -16.64, 1453.94, 3.36, -11.97, 6.01, 89.51, -164.34 
82, 230.00, 14.50, 72.14, 32.41, -49.67, -0.48, 0.01, 33.12, 90.55
 82, 325.00, 8.03, 77.29, 1184.57, -38.30, 76.67, 4.01, 85.86, 26.54 
83, 230.00, 21.45, -64.21, 26.39, 41.18, 33.56, 0.01, 26.42, -50.82
 83, 325.00, 29.08, -63.05, 1185.67, 64.45, -24.07, 4.01, 86.68, -110.48 
84, 230.00, 27.71, 79.91, 18.30, -33.52, 45.38, 0.01, 17.97, 36.46
 84, 325.00, 25.79, 95.72, 1175.11, 5.27, 172.19, 4.01, 81.66, -1.75 
85, 230.00, -21.49, -54.30, 30.95, 49.56, -10.20, 0.01, 31.45, -101.63
 85, 325.00, -14.98, -58.68, 1185.87, 35.58, -54.89, 4.01, 86.84, -147.04 
86, 230.00, 55.90, 32.41, 28.63, -37.00, 36.46, 0.01, 28.86, 45.42
 86, 325.00, 53.48, 39.89, 1185.67, 10.09, 68.06, 4.01, 86.68, -8.43 
87, 230.00, -20.80, -82.29, 51.08, -20.68, -21.93, 0.01, 59.46, 136.69
 87, 325.00, -26.15, -94.66, 1177.06, -54.27, -148.85, 4.01, 82.33, 159.97 
88, 230.00, -12.73, -13.58, 3.32, 10.95, 58.20, 0.01, 3.21, -10.65
 88, 630.00, -17.08, 4.89, 1453.14, -25.84, 42.08, 6.01, 88.05, 31.55 
89, 230.00, 82.71, 15.70, 19.12, -0.58, 56.14, 0.01, 18.80, 0.60
 89, 325.00, 91.42, 25.80, 1178.55, 120.03, 84.77, 4.01, 82.89, -54.77 
90, 230.00, -57.51, 53.24, 40.54, -21.55, -37.55, 0.01, 43.11, 150.15
 90, 325.00, -65.52, 52.06, 1183.84, -92.42, 22.96, 4.01, 85.40, 76.05 
91, 230.00, 31.63, -9.63, 53.33, -25.50, 4.78, 0.01, 64.06, 79.39
 91, 325.00, 28.95, -9.27, 1187.66, -3.97, -1.99, 4.01, 89.79, 116.61 
92, 230.00, 17.69, 84.84, 14.33, 57.54, 1.37, 0.01, 13.98, -88.64
 92, 325.00, 28.42, 95.10, 1176.22, 91.85, 136.45, 4.01, 82.04, -33.94 
93, 230.00, -50.81, 62.25, 0.52, 57.68, 13.81, 0.01, 0.50, -76.53
 93, 325.00, -46.37, 69.77, 1184.10, 0.35, 92.05, 4.01, 85.55, -0.22 
94, 230.00, 67.89, -36.17, 38.72, 30.43, 33.05, 0.01, 40.75, -42.64
 94, 325.00, 78.06, -34.19, 1182.16, 114.06, -7.11, 4.01, 84.48, -93.57 
95, 230.00, -26.35, 76.85, 46.85, -25.37, -26.05, 0.01, 52.18, 135.75
 95, 325.00, -32.49, 79.93, 1184.02, -61.41, 69.93, 4.01, 85.51, 41.29 
96, 230.00, 78.73, -3.43, 31.50, 4.24, -50.08, 0.01, 32.08, -175.16
 96, 325.00, 86.22, -11.26, 1181.76, 102.53, -58.95, 4.01, 84.29, -119.90 
97, 230.00, -3.90, -2.16, 46.70, -6.78, -35.93, 0.01, 51.94, 169.31
 97, 630.00, -10.21, -21.35, 1452.55, -22.99, -60.36, 6.01, 87.45, 159.15 
98, 230.00, 20.35, 96.34, 59.24, -2.30, -1.81, 0.01, 87.17, 128.26
 98, 325.00, 25.24, 120.75, 1153.86, 56.17, 275.99, 4.01, 76.28, -11.50 
99, 230.00, -69.34, -44.06, 9.02, -50.76, 29.33, 0.01, 8.75, 59.98
 99, 325.00, -84.12, -44.08, 1177.30, -153.77, -29.82, 4.01, 82.42, 100.98 
100, 230.00, -86.28, -12.94, 35.92, -43.95, -17.18, 0.01, 37.28, 111.35
 100, 325.00, -103.87, -17.15, 1170.81, -195.14, -41.01, 4.01, 80.33, 101.87 
