ion, x, y, z, vx, vy, vz, energy, elev, azim
1, 230.00, -57.78, 75.59, 35.46, 37.58, 29.11, 0.01, 36.72, -52.24
 1, 425.00, -76.71, 123.66, 1153.42, -121.95, 255.55, 4.01, 76.21, 25.51 
2, 230.00, 53.81, -72.41, 26.64, -49.22, 19.62, 0.01, 26.69, 68.26
 2, 425.00, 59.69, -94.33, 1177.16, 64.43, -143.85, 4.01, 82.37, -155.87 
3, 230.00, 35.42, 82.03, 34.16, -48.45, 1.72, 0.01, 35.17, 87.96
 3, 425.00, 34.70, 114.68, 1171.39, 23.66, 194.51, 4.01, 80.50, -6.94 
4, 230.00, -71.99, 39.52, 30.84, -35.75, -35.89, 0.01, 31.34, 135.12
 4, 425.00, -107.21, 41.83, 1171.12, -193.81, 38.34, 4.01, 80.42, 78.81 
5, 230.00, -91.64, -23.91, 38.19, 44.98, -6.00, 0.01, 40.09, -97.60
 5, 425.00, -121.09, -36.82, 1169.90, -191.66, -71.70, 4.01, 80.08, 110.51 
6, 230.00, 9.19, 7.80, 40.53, -41.33, -12.90, 0.01, 43.11, 107.33
 6, 630.00, -8.27, 4.62, 1453.46, -39.00, -2.88, 6.01, 88.46, 94.22 
7, 230.00, -49.41, -78.75, 5.42, -28.16, 51.91, 0.01, 5.24, 28.48
 7, 425.00, -79.78, -97.81, 1168.37, -162.01, -138.66, 4.01, 79.66, 130.56 
8, 230.00, -10.84, 51.51, 22.05, -52.03, 18.01, 0.01, 21.83, 70.91
 8, 425.00, -29.69, 68.52, 1180.84, -79.34, 99.44, 4.01, 83.85, 38.59 
9, 230.00, -9.21, 88.42, 36.90, 39.20, -24.89, 0.01, 38.47, -122.41
 9, 425.00, -0.91, 114.37, 1174.89, 26.94, 171.69, 4.01, 81.59, -8.92 
10, 230.00, 33.70, 92.81, 0.26, 36.13, 47.04, 0.01, 0.25, -37.53
 10, 425.00, 72.47, 183.33, 1093.43, 178.85, 428.04, 4.01, 67.01, -22.68 
11, 230.00, -40.35, -60.38, 21.46, 54.77, -7.59, 0.01, 21.21, -97.89
 11, 425.00, -34.05, -78.81, 1182.12, -3.67, -114.63, 4.01, 84.46, 178.16 
12, 230.00, -52.24, -22.23, 1.23, -50.83, -30.54, 0.01, 1.19, 121.00
 12, 425.00, -80.95, -37.31, 1176.49, -145.38, -72.75, 4.01, 82.13, 116.59 
13, 230.00, 24.75, -68.66, 28.00, 41.74, 31.48, 0.01, 28.17, -52.97
 13, 425.00, 44.38, -77.46, 1180.99, 94.55, -82.91, 4.01, 83.92, -131.25 
14, 230.00, -74.51, -14.31, 43.28, -10.95, 39.05, 0.01, 46.86, 15.67
 14, 425.00, -99.46, -6.51, 1177.72, -152.01, 20.87, 4.01, 82.58, 82.18 
15, 230.00, -24.27, 9.84, 54.71, 19.13, 12.59, 0.01, 67.29, -56.63
 15, 425.00, -22.68, 15.53, 1187.28, -10.08, 28.68, 4.01, 88.53, 19.36 
16, 230.00, 20.73, 24.75, 0.15, 7.77, -58.80, 0.01, 0.15, -172.48
 16, 425.00, 27.05, 10.25, 1186.46, 37.97, -37.78, 4.01, 87.42, -134.86 
17, 230.00, 5.21, -43.01, 25.24, -53.60, 2.84, 0.01, 25.19, 86.96
 17, 425.00, -10.73, -50.60, 1184.93, -57.27, -56.65, 4.01, 86.11, 134.69 
18, 230.00, 7.56, 62.21, 43.87, -37.10, -14.70, 0.01, 47.71, 111.62
 18, 425.00, -2.14, 72.11, 1184.50, -32.85, 80.26, 4.01, 85.81, 22.26 
19, 230.00, -22.75, 40.44, 37.97, 27.99, 35.95, 0.01, 39.81, -37.90
 19, 425.00, -18.64, 60.00, 1183.35, 1.04, 101.22, 4.01, 85.11, -0.59 
20, 230.00, -18.77, -77.73, 21.12, -41.20, -37.07, 0.01, 20.86, 131.97
 20, 425.00, -37.90, -115.46, 1166.03, -89.68, -207.08, 4.01, 79.05, 156.58 
21, 230.00, 55.25, -60.44, 18.74, -26.44, -49.67, 0.01, 18.42, 151.97
 21, 425.00, 65.79, -96.29, 1169.85, 82.97, -187.44, 4.01, 80.06, -156.12 
22, 230.00, 66.61, -37.64, 34.72, 6.09, -47.70, 0.01, 35.83, -172.72
 22, 425.00, 88.78, -63.81, 1172.59, 135.86, -130.85, 4.01, 80.86, -133.92 
23, 230.00, 94.49, -17.04, 47.12, 34.87, 9.00, 0.01, 52.61, -75.53
 23, 425.00, 160.10, -24.31, 1137.19, 339.98, -42.61, 4.01, 73.23, -97.14 
24, 230.00, -65.98, 28.58, 45.95, -15.21, 34.27, 0.01, 50.78, 23.93
 24, 425.00, -89.03, 47.06, 1176.00, -137.45, 93.17, 4.01, 81.96, 55.87 
25, 230.00, 30.50, -16.32, 36.95, -44.69, 12.47, 0.01, 38.54, 74.40
 25, 425.00, 22.05, -15.41, 1187.59, -11.75, -7.62, 4.01, 89.32, 122.98 
26, 230.00, 46.24, 3.04, 24.46, -43.92, -31.46, 0.01, 24.36, 125.61
 26, 425.00, 41.44, -6.31, 1187.13, 11.77, -33.68, 4.01, 88.28, -160.73 
27, 230.00, 52.97, -21.71, 31.95, 49.95, -1.15, 0.01, 32.60, -91.32
 27, 425.00, 81.02, -27.14, 1178.35, 144.14, -35.66, 4.01, 82.82, -103.90 
28, 230.00, 4.06, -29.26, 12.42, -56.57, 12.76, 0.01, 12.09, 77.29
 28, 425.00, -13.37, -30.51, 1185.75, -63.05, -23.98, 4.01, 86.74, 110.82 
29, 230.00, 20.51, 20.85, 13.54, -2.53, 57.69, 0.01, 13.20, 2.51
 29, 425.00, 23.55, 43.28, 1183.40, 24.52, 97.56, 4.01, 85.14, -14.11 
30, 230.00, -17.34, 48.26, 20.45, -23.82, 50.32, 0.01, 20.17, 25.34
 30, 425.00, -28.75, 74.94, 1178.76, -55.21, 134.25, 4.01, 82.98, 22.35 
31, 230.00, 64.66, 46.93, 10.70, -0.27, 58.34, 0.01, 10.39, 0.27
 31, 425.00, 86.04, 80.73, 1168.19, 132.52, 168.33, 4.01, 79.61, -38.21 
32, 230.00, 92.04, -9.97, 47.18, 28.41, -22.02, 0.01, 52.69, -127.78
 32, 425.00, 144.86, -21.36, 1151.58, 285.46, -54.13, 4.01, 75.84, -100.74 
33, 230.00, 69.66, -7.97, 28.35, 51.57, 7.39, 0.01, 28.56, -81.85
 33, 425.00, 105.26, -7.90, 1172.54, 188.87, -5.38, 4.01, 80.85, -91.63 
34, 230.00, -31.15, 63.98, 21.18, -21.64, -50.99, 0.01, 20.93, 157.00
 34, 425.00, -45.87, 64.47, 1184.11, -79.18, 46.47, 4.01, 85.57, 59.59 
35, 230.00, -39.63, 90.58, 53.32, -25.13, 6.55, 0.01, 64.03, 75.38
 35, 425.00, -76.09, 158.85, 1121.71, -178.71, 346.59, 4.01, 70.83, 27.28 
36, 230.00, 2.19, -47.36, 49.16, -24.48, 22.40, 0.01, 55.97, 47.54
 36, 425.00, -4.97, -49.87, 1186.70, -26.25, -40.01, 4.01, 87.69, 146.73 
37, 230.00, -25.06, -54.05, 10.70, -57.82, -7.71, 0.01, 10.39, 97.60
 37, 425.00, -49.41, -69.36, 1178.62, -110.56, -95.85, 4.01, 82.92, 130.93 
38, 230.00, -52.72, 9.88, 56.61, 15.99, 7.54, 0.01, 72.66, -64.74
 38, 425.00, -58.94, 14.29, 1186.00, -58.28, 23.56, 4.01, 86.97, 67.99 
39, 230.00, -22.24, -52.93, 54.74, 17.44, -14.75, 0.01, 67.35, -130.22
 39, 425.00, -21.85, -69.30, 1183.49, -13.08, -98.73, 4.01, 85.19, 172.45 
40, 230.00, -40.90, -84.67, 17.70, -37.67, -42.25, 0.01, 17.36, 138.28
 40, 425.00, -74.98, -144.29, 1135.12, -169.03, -305.79, 4.01, 72.89, 151.07 
41, 230.00, -88.56, -26.91, 29.00, 29.73, 42.35, 0.01, 29.27, -35.07
 41, 425.00, -117.18, -25.65, 1173.10, -184.77, -15.27, 4.01, 81.02, 94.73 
42, 230.00, 30.60, -40.41, 38.75, -5.40, 44.57, 0.01, 40.80, 6.90
 42, 425.00, 35.14, -34.71, 1187.08, 37.27, -4.21, 4.01, 88.19, -96.45 
43, 230.00, -1.26, 75.37, 16.64, -33.72, -45.87, 0.01, 16.29, 143.68
 43, 425.00, -12.09, 81.51, 1184.34, -43.38, 77.47, 4.01, 85.71, 29.25 
44, 230.00, 21.68, -17.39, 42.68, -5.65, 40.79, 0.01, 46.03, 7.89
 44, 425.00, 23.81, -7.72, 1187.16, 23.50, 25.39, 4.01, 88.33, -42.79 
45, 230.00, -75.44, 16.86, 11.02, 45.75, -36.09, 0.01, 10.71, -128.27
 45, 425.00, -82.10, 10.30, 1184.89, -80.07, -13.72, 4.01, 86.08, 99.73 
46, 230.00, -27.01, -47.55, 23.92, -28.66, 46.09, 0.01, 23.78, 31.88
 46, 425.00, -41.80, -43.18, 1185.24, -74.54, -14.61, 4.01, 86.33, 101.09 
47, 230.00, -6.99, -22.21, 3.25, -37.61, 45.75, 0.01, 3.14, 39.42
 47, 425.00, -20.43, -11.36, 1186.05, -56.70, 25.00, 4.01, 87.01, 66.21 
48, 230.00, 89.68, 37.35, 27.54, 46.03, -25.30, 0.01, 27.67, -118.80
 48, 425.00, 161.44, 53.84, 1127.79, 360.09, 95.37, 4.01, 71.72, -75.17 
49, 230.00, -52.73, -10.74, 34.77, 43.22, -20.99, 0.01, 35.89, -115.91
 49, 425.00, -50.24, -19.54, 1186.70, -24.82, -40.92, 4.01, 87.69, 148.77 
50, 230.00, 10.36, -29.62, 9.21, 5.80, -58.30, 0.01, 8.93, -174.32
 50, 425.00, 14.21, -54.07, 1182.31, 21.10, -110.70, 4.01, 84.56, -169.21 
51, 230.00, -27.98, -18.75, 26.18, -37.16, 38.10, 0.01, 26.19, 44.28
 51, 425.00, -45.05, -10.19, 1184.62, -82.53, 20.47, 4.01, 85.89, 76.07 
52, 230.00, -45.43, -82.51, 8.88, -56.36, 16.19, 0.01, 8.61, 73.98
 52, 425.00, -85.81, -119.82, 1150.74, -199.51, -215.82, 4.01, 75.67, 137.25 
53, 230.00, -93.68, 4.64, 9.08, -55.65, 18.39, 0.01, 8.81, 71.71
 53, 425.00, -162.21, 12.84, 1134.87, -348.29, 36.59, 4.01, 72.85, 84.00 
54, 230.00, 34.55, -75.95, 23.20, -29.31, 46.05, 0.01, 23.02, 32.48
 54, 425.00, 36.40, -85.64, 1183.48, 32.60, -94.14, 4.01, 85.19, -160.90 
55, 230.00, -18.86, -88.88, 7.85, -51.46, -28.43, 0.01, 7.61, 118.92
 55, 425.00, -43.44, -138.75, 1151.12, -113.45, -269.47, 4.01, 75.75, 157.17 
56, 230.00, -52.99, 6.91, 48.83, 1.02, -33.65, 0.01, 55.42, -178.27
 56, 425.00, -63.97, -2.03, 1184.78, -77.06, -30.20, 4.01, 86.00, 111.40 
57, 230.00, 71.66, -55.36, 14.09, 31.48, 48.25, 0.01, 13.74, -33.12
 57, 425.00, 111.38, -63.94, 1165.35, 215.81, -77.19, 4.01, 78.87, -109.68 
58, 230.00, 73.96, 52.10, 8.78, 53.65, -23.72, 0.01, 8.52, -113.85
 58, 425.00, 123.62, 68.17, 1154.75, 257.08, 104.97, 4.01, 76.48, -67.79 
59, 230.00, 60.63, 51.47, 14.20, 53.02, -22.47, 0.01, 13.85, -112.96
 59, 425.00, 96.85, 61.20, 1170.20, 187.96, 76.52, 4.01, 80.16, -67.85 
60, 230.00, -32.22, 10.18, 28.34, 51.05, -10.42, 0.01, 28.55, -101.54
 60, 425.00, -21.96, 8.75, 1187.56, 16.36, 1.87, 4.01, 89.21, -83.49 
61, 230.00, 27.45, 77.41, 51.42, -26.15, -13.78, 0.01, 60.10, 117.79
 61, 425.00, 28.27, 97.79, 1179.42, 23.03, 137.86, 4.01, 83.24, -9.48 
62, 230.00, -42.69, 18.05, 28.06, 42.60, -30.26, 0.01, 28.23, -125.39
 62, 425.00, -37.61, 12.04, 1187.59, -8.38, -11.22, 4.01, 89.32, 143.27 
63, 230.00, 57.31, 10.17, 11.46, 38.83, -43.34, 0.01, 11.14, -138.14
 63, 425.00, 83.07, -1.24, 1179.08, 137.81, -36.70, 4.01, 83.10, -104.91 
64, 230.00, 87.78, 23.62, 16.77, 5.10, 56.66, 0.01, 16.42, -5.14
 64, 425.00, 128.48, 51.44, 1157.41, 232.11, 130.71, 4.01, 77.04, -60.61 
65, 230.00, 80.18, -17.33, 57.97, -11.70, -4.50, 0.01, 77.80, 111.06
 65, 425.00, 102.36, -24.23, 1177.82, 147.20, -40.35, 4.01, 82.62, -105.33 
66, 230.00, 1.39, 10.25, 40.41, -41.07, 14.07, 0.01, 42.94, 71.09
 66, 425.00, -11.33, 16.50, 1186.07, -50.55, 34.71, 4.01, 87.04, 55.52 
67, 230.00, -74.66, 11.33, 25.52, 43.17, 31.67, 0.01, 25.49, -53.73
 67, 425.00, -81.77, 24.21, 1183.46, -80.74, 58.81, 4.01, 85.18, 53.93 
68, 230.00, 23.86, 23.81, 50.45, 31.17, 1.11, 0.01, 58.27, -87.96
 68, 425.00, 38.06, 28.63, 1185.16, 69.51, 33.50, 4.01, 86.27, -64.27 
69, 230.00, -56.86, 32.35, 36.34, 34.02, -32.25, 0.01, 37.78, -133.47
 69, 425.00, -59.62, 29.93, 1186.59, -49.03, 12.31, 4.01, 87.56, 75.91 
70, 230.00, 25.69, 81.72, 12.98, 50.81, 27.70, 0.01, 12.64, -61.40
 70, 425.00, 51.43, 122.09, 1160.07, 122.23, 223.27, 4.01, 77.62, -28.70 
71, 230.00, 10.92, 30.36, 58.78, 1.53, 7.76, 0.01, 82.33, -11.14
 71, 425.00, 13.41, 38.37, 1186.50, 16.48, 50.00, 4.01, 87.46, -18.24 
72, 230.00, -62.69, -13.46, 27.01, -24.49, 46.78, 0.01, 27.09, 27.63
 72, 425.00, -85.80, -2.14, 1179.71, -132.77, 34.71, 4.01, 83.36, 75.35 
73, 230.00, 18.81, -82.50, 43.16, -27.81, -29.68, 0.01, 46.70, 136.86
 73, 425.00, 17.18, -121.36, 1167.53, 7.30, -217.66, 4.01, 79.43, -178.08 
74, 230.00, -56.47, 43.77, 32.08, -5.15, 49.62, 0.01, 32.75, 5.92
 74, 425.00, -73.91, 71.44, 1174.41, -108.52, 139.76, 4.01, 81.43, 37.83 
75, 230.00, 77.34, -12.13, 4.79, 2.57, 59.06, 0.01, 4.64, -2.49
 75, 425.00, 101.50, 2.70, 1176.92, 151.61, 49.34, 4.01, 82.29, -71.97 
76, 230.00, 88.55, -37.56, 9.35, -50.80, 29.15, 0.01, 9.07, 60.15
 76, 425.00, 116.88, -47.32, 1170.96, 185.89, -69.50, 4.01, 80.38, -110.50 
77, 230.00, -12.38, -24.75, 13.38, 54.62, -18.84, 0.01, 13.04, -109.03
 77, 425.00, 2.91, -35.32, 1185.32, 49.48, -55.91, 4.01, 86.40, -138.49 
78, 230.00, -6.85, -57.48, 28.96, 13.93, 49.85, 0.01, 29.23, -15.61
 78, 425.00, -3.96, -54.21, 1187.38, 6.62, -25.33, 4.01, 88.74, -165.35 
79, 230.00, 37.13, -1.94, 45.60, -31.18, 21.60, 0.01, 50.25, 55.29
 79, 425.00, 34.33, 4.44, 1187.37, 13.19, 23.30, 4.01, 88.71, -29.52 
80, 230.00, -5.94, 30.88, 30.90, -3.16, -50.52, 0.01, 31.40, 176.42
 80, 425.00, -8.02, 20.52, 1187.47, -12.74, -16.98, 4.01, 88.98, 143.12 
81, 230.00, -59.76, -67.41, 15.96, 35.11, -45.06, 0.01, 15.62, -142.08
 81, 425.00, -74.43, -109.82, 1161.79, -105.11, -223.06, 4.01, 78.02, 154.77 
82, 230.00, 49.20, -64.23, 41.13, 11.02, 41.29, 0.01, 43.90, -14.95
 82, 425.00, 67.70, -71.45, 1180.22, 109.50, -75.10, 4.01, 83.58, -124.44 
