ion, x, y, z, vx, vy, vz, energy, elev, azim
 34, 425.00, 10.75, 86.10, 1182.20, -7.90, 113.53, 4.01, 84.50, 3.98 
35, 230.00, 34.28, 69.44, 12.48, 8.16, 57.40, 0.01, 12.14, -8.09
 35, 425.00, 47.97, 109.98, 1166.14, 79.18, 210.74, 4.01, 79.07, -20.59 
36, 230.00, -15.20, -68.79, 5.30, -47.47, -35.16, 0.01, 5.12, 126.53
 36, 425.00, -34.52, -99.29, 1172.59, -85.90, -167.95, 4.01, 80.86, 152.91 
37, 230.00, -85.90, -31.36, 46.98, -3.87, 35.99, 0.01, 52.39, 6.14
 37, 425.00, -123.76, -34.05, 1166.62, -219.95, -34.56, 4.01, 79.20, 98.93 
38, 230.00, 17.15, -18.71, 53.57, 1.54, -25.40, 0.01, 64.59, -176.52
 38, 425.00, 20.73, -30.00, 1186.13, 24.61, -55.24, 4.01, 87.08, -155.98 
39, 230.00, -49.62, 66.53, 40.54, 22.41, 37.03, 0.01, 43.13, -31.18
 39, 425.00, -59.87, 100.69, 1170.42, -77.63, 186.14, 4.01, 80.22, 22.64 
40, 230.00, 48.38, -6.31, 32.32, -43.73, 23.68, 0.01, 33.02, 61.56
 40, 425.00, 44.31, -0.14, 1187.40, 15.76, 19.58, 4.01, 88.79, -38.83 
41, 230.00, 16.74, -27.76, 18.65, 53.65, -17.08, 0.01, 18.33, -107.66
 41, 425.00, 37.08, -38.51, 1183.02, 87.37, -58.29, 4.01, 84.93, -123.71 
42, 230.00, -76.23, 20.79, 22.89, 3.77, -54.58, 0.01, 22.70, -176.05
 42, 425.00, -97.98, 10.19, 1178.92, -141.39, -26.95, 4.01, 83.04, 100.79 
43, 230.00, -38.91, 70.85, 52.87, -9.27, 25.24, 0.01, 63.04, 20.17
 43, 425.00, -54.54, 101.84, 1171.04, -91.00, 175.88, 4.01, 80.40, 27.36 
44, 230.00, -36.25, 31.41, 53.29, -23.16, -11.87, 0.01, 63.97, 117.13
 44, 425.00, -50.85, 34.18, 1184.58, -79.82, 30.89, 4.01, 85.87, 68.84 
45, 230.00, 41.72, -80.44, 44.78, 0.36, 38.89, 0.01, 49.03, -0.54
 45, 425.00, 58.34, -100.72, 1174.80, 99.37, -143.25, 4.01, 81.56, -145.25 
46, 230.00, 28.90, -61.67, 25.00, 23.46, -48.40, 0.01, 24.93, -154.14
 46, 425.00, 44.13, -93.66, 1172.97, 79.83, -168.33, 4.01, 80.98, -154.63 
47, 230.00, -43.94, 83.06, 0.91, -38.38, 45.21, 0.01, 0.88, 40.33
 47, 425.00, -80.30, 143.33, 1133.20, -180.15, 306.59, 4.01, 72.58, 30.44 
48, 230.00, 53.74, -42.49, 16.62, 54.86, 15.21, 0.01, 16.28, -74.51
 48, 425.00, 85.44, -49.12, 1175.34, 161.25, -55.86, 4.01, 81.74, -109.11 
49, 230.00, 91.55, -18.91, 12.12, 41.82, 40.28, 0.01, 11.80, -46.08
 49, 425.00, 151.37, -16.34, 1145.65, 313.10, -4.21, 4.01, 74.71, -90.77 
50, 230.00, -39.98, 68.19, 29.76, -51.17, -3.66, 0.01, 30.12, 94.09
 50, 425.00, -68.49, 88.79, 1171.73, -142.43, 131.58, 4.01, 80.60, 47.27 
51, 230.00, -80.90, -0.34, 10.62, -46.64, -35.06, 0.01, 10.32, 126.93
 51, 425.00, -123.49, -11.42, 1164.56, -228.96, -44.01, 4.01, 78.68, 100.88 
52, 230.00, 20.39, -38.27, 1.47, 59.19, -3.53, 0.01, 1.42, -93.42
 52, 425.00, 43.65, -47.21, 1181.92, 100.85, -58.85, 4.01, 84.36, -120.27 
53, 230.00, -12.56, 33.78, 28.13, -51.87, 6.04, 0.01, 28.31, 83.36
 53, 425.00, -31.41, 42.19, 1183.79, -79.55, 53.49, 4.01, 85.37, 56.08 
54, 230.00, -14.84, -73.39, 31.18, -24.91, -43.87, 0.01, 31.72, 150.41
 54, 425.00, -27.05, -109.25, 1170.16, -58.94, -194.46, 4.01, 80.15, 163.14 
55, 230.00, -29.50, 20.32, 25.22, -52.22, -12.45, 0.01, 25.16, 103.41
 55, 425.00, -51.80, 20.29, 1183.09, -103.36, 12.92, 4.01, 84.97, 82.87 
56, 230.00, -40.41, -12.35, 8.13, -8.60, 58.12, 0.01, 7.88, 8.42
 56, 425.00, -51.12, 3.87, 1184.61, -66.65, 53.07, 4.01, 85.89, 51.47 
57, 230.00, -28.02, -13.51, 4.18, -55.44, -20.65, 0.01, 4.04, 110.43
 57, 425.00, -51.31, -22.77, 1182.21, -105.14, -43.35, 4.01, 84.51, 112.40 
58, 230.00, 7.96, -47.23, 20.24, -55.19, 7.87, 0.01, 19.95, 81.89
 58, 425.00, -7.92, -54.34, 1184.97, -55.26, -57.84, 4.01, 86.14, 136.31 
59, 230.00, -84.59, 24.98, 32.05, 48.75, -10.67, 0.01, 32.71, -102.35
 59, 425.00, -100.11, 30.68, 1180.25, -125.81, 41.71, 4.01, 83.59, 71.66 
60, 230.00, -73.37, 3.97, 28.32, 31.78, 41.30, 0.01, 28.53, -37.58
 60, 425.00, -83.17, 17.81, 1182.87, -89.99, 57.21, 4.01, 84.85, 57.55 
61, 230.00, 14.85, -22.06, 44.12, 26.02, -29.89, 0.01, 48.07, -138.96
 61, 425.00, 25.73, -35.48, 1184.79, 50.89, -65.10, 4.01, 86.01, -141.98 
62, 230.00, 29.12, -16.29, 2.39, 39.05, 44.58, 0.01, 2.31, -41.22
 62, 425.00, 47.25, -4.95, 1184.08, 86.64, 31.85, 4.01, 85.54, -69.82 
63, 230.00, -32.91, 48.72, 33.00, 43.72, 22.75, 0.01, 33.81, -62.51
 63, 425.00, -26.70, 66.84, 1183.22, 2.06, 102.64, 4.01, 85.04, -1.15 
64, 230.00, 34.63, 8.58, 30.26, -2.65, 50.94, 0.01, 30.68, 2.98
 64, 425.00, 40.38, 26.32, 1184.62, 43.94, 72.89, 4.01, 85.89, -31.08 
65, 230.00, -41.07, -7.23, 43.54, -35.96, -18.12, 0.01, 47.23, 116.75
 65, 425.00, -60.54, -14.34, 1182.93, -101.01, -31.93, 4.01, 84.88, 107.54 
66, 230.00, 50.45, 63.79, 19.92, -31.02, 46.46, 0.01, 19.63, 33.73
 66, 425.00, 57.68, 99.43, 1170.69, 66.09, 188.86, 4.01, 80.30, -19.29 
67, 230.00, -55.19, -40.76, 39.19, -20.35, 39.60, 0.01, 41.36, 27.19
 67, 425.00, -75.53, -38.92, 1181.63, -117.81, -20.79, 4.01, 84.22, 100.01 
68, 230.00, 60.98, -30.43, 12.86, -15.76, -55.71, 0.01, 12.53, 164.21
 68, 425.00, 71.88, -55.90, 1178.50, 85.16, -120.17, 4.01, 82.88, -144.68 
69, 230.00, 87.63, 12.82, 37.21, -20.58, 41.34, 0.01, 38.86, 26.46
 69, 425.00, 115.04, 30.19, 1171.67, 176.96, 80.22, 4.01, 80.58, -65.61 
70, 230.00, -2.16, -54.33, 49.90, 11.89, -29.78, 0.01, 57.27, -158.23
 70, 425.00, 1.04, -75.58, 1181.71, 11.03, -118.31, 4.01, 84.26, -174.67 
71, 230.00, 14.91, -55.61, 50.22, 30.18, 9.19, 0.01, 57.86, -73.07
 71, 425.00, 27.55, -65.16, 1183.90, 59.07, -73.83, 4.01, 85.43, -141.34 
72, 230.00, 37.80, 53.63, 28.53, -37.24, -36.29, 0.01, 28.75, 134.26
 72, 425.00, 35.03, 54.85, 1186.87, 14.75, 40.94, 4.01, 87.90, -19.81 
73, 230.00, -0.26, -64.51, 2.14, 11.77, -58.09, 0.01, 2.07, -168.54
 73, 425.00, 3.43, -99.94, 1173.57, 14.00, -181.92, 4.01, 81.16, -175.60 
74, 230.00, 16.31, 50.38, 51.66, -21.57, 19.60, 0.01, 60.57, 47.74
 74, 425.00, 13.15, 67.27, 1183.58, -1.67, 98.42, 4.01, 85.25, 0.97 
75, 230.00, 79.19, 0.66, 29.57, -11.23, 50.17, 0.01, 29.91, 12.62
 75, 425.00, 99.85, 16.28, 1177.80, 139.38, 62.59, 4.01, 82.61, -65.82 
76, 230.00, -48.08, 68.47, 6.88, 54.06, 23.40, 0.01, 6.66, -66.60
 76, 425.00, -47.53, 98.83, 1174.68, -33.84, 171.91, 4.01, 81.52, 11.14 
77, 230.00, 23.84, 78.92, 2.77, -57.93, 12.41, 0.01, 2.67, 77.91
 77, 425.00, 13.69, 108.95, 1174.06, -22.33, 177.89, 4.01, 81.32, 7.15 
78, 230.00, -21.59, 19.96, 3.74, -59.17, 1.70, 0.01, 3.62, 88.36
 78, 425.00, -44.79, 24.26, 1183.05, -100.57, 28.93, 4.01, 84.95, 73.95 
79, 230.00, 32.36, -49.90, 3.58, -54.50, -23.12, 0.01, 3.46, 112.99
 79, 425.00, 22.34, -68.65, 1182.86, -16.18, -105.51, 4.01, 84.84, 171.28 
80, 230.00, 1.69, 25.32, 2.76, -50.58, -30.85, 0.01, 2.67, 121.38
 80, 425.00, -14.40, 19.87, 1186.15, -60.06, -2.40, 4.01, 87.10, 92.29 
81, 230.00, -49.04, -23.70, 54.63, -21.68, 7.91, 0.01, 67.10, 69.95
 81, 425.00, -66.45, -26.45, 1183.18, -99.84, -26.17, 4.01, 85.01, 104.69 
82, 230.00, 17.99, 68.27, 0.55, -16.62, -56.93, 0.01, 0.54, 163.73
 82, 425.00, 17.17, 67.11, 1186.85, 9.40, 43.14, 4.01, 87.87, -12.29 
83, 230.00, -59.48, 70.14, 59.29, 0.88, 1.26, 0.01, 88.52, -35.12
 83, 425.00, -85.43, 101.43, 1163.93, -151.39, 181.33, 4.01, 78.53, 39.86 
84, 230.00, -7.82, 2.84, 55.92, 11.31, -16.19, 0.01, 70.55, -145.05
 84, 630.00, -5.51, -4.28, 1453.89, 0.67, -16.63, 6.01, 89.34, -177.70 
85, 230.00, 53.47, 9.24, 1.53, -16.40, -56.98, 0.01, 1.48, 163.95
 85, 425.00, 59.60, -7.05, 1184.90, 58.98, -55.54, 4.01, 86.09, -133.28 
86, 230.00, -98.08, 8.68, 22.56, 2.45, -54.80, 0.01, 22.36, -177.44
 86, 425.00, -162.68, -1.78, 1137.18, -340.79, -36.64, 4.01, 73.23, 96.14 
87, 230.00, 78.79, -27.04, 17.31, -56.70, 1.58, 0.01, 16.97, 88.40
 87, 425.00, 85.97, -34.99, 1183.41, 86.26, -51.50, 4.01, 85.15, -120.84 
88, 230.00, -51.62, -76.74, 9.75, -16.09, 56.25, 0.01, 9.47, 15.97
 88, 425.00, -78.44, -92.36, 1171.86, -149.07, -122.78, 4.01, 80.64, 129.48 
89, 230.00, 24.47, 31.46, 13.34, 33.02, 47.43, 0.01, 13.00, -34.85
 89, 425.00, 40.00, 53.01, 1180.94, 74.56, 101.86, 4.01, 83.90, -36.20 
90, 230.00, 30.53, 14.18, 54.53, -23.02, -3.68, 0.01, 66.85, 99.08
 90, 425.00, 29.01, 15.65, 1187.50, 13.77, 14.81, 4.01, 89.02, -42.91 
91, 230.00, -17.82, -84.76, 38.01, -44.69, -8.71, 0.01, 39.85, 101.03
 91, 425.00, -38.16, -119.68, 1166.05, -95.52, -204.37, 4.01, 79.05, 154.95 
92, 230.00, 62.68, 18.56, 47.89, 30.04, -17.94, 0.01, 53.85, -120.84
 92, 425.00, 87.67, 17.70, 1179.25, 140.89, 9.26, 4.01, 83.17, -86.24 
93, 230.00, 76.83, 38.73, 40.55, 43.10, -3.93, 0.01, 43.13, -95.21
 93, 425.00, 119.54, 52.47, 1162.20, 229.65, 84.31, 4.01, 78.11, -69.84 
94, 230.00, 81.49, 54.51, 25.12, 53.60, 3.69, 0.01, 25.05, -86.07
 94, 425.00, 156.86, 95.16, 1111.66, 364.84, 204.63, 4.01, 69.38, -60.71 
95, 230.00, -44.52, 23.98, 26.57, -52.28, 8.86, 0.01, 26.61, 80.38
 95, 425.00, -70.79, 32.04, 1179.59, -130.18, 46.78, 4.01, 83.31, 70.23 
96, 230.00, 65.32, 12.64, 32.50, -49.60, -1.06, 0.01, 33.23, 91.23
 96, 425.00, 65.38, 15.30, 1186.69, 44.40, 18.92, 4.01, 87.67, -66.91 
97, 230.00, 82.73, -34.45, 40.32, -33.99, 27.14, 0.01, 42.83, 51.40
 97, 425.00, 103.84, -39.36, 1177.54, 147.89, -45.71, 4.01, 82.51, -107.17 
98, 230.00, -14.05, -79.59, 54.76, -19.07, -12.44, 0.01, 67.42, 123.12
 98, 425.00, -24.37, -109.14, 1173.37, -51.68, -176.32, 4.01, 81.10, 163.67 
99, 230.00, -62.60, 32.90, 37.76, 21.55, 40.34, 0.01, 39.54, -28.11
 99, 425.00, -72.54, 54.07, 1180.02, -82.69, 106.22, 4.01, 83.49, 37.90 
100, 230.00, 51.51, 19.74, 22.05, 30.90, 45.57, 0.01, 21.82, -34.14
 100, 425.00, 73.08, 38.67, 1178.71, 117.52, 85.96, 4.01, 82.96, -53.82 
