ion, x, y, z, vx, vy, vz, energy, elev, azim
 20, 325.00, -91.44, 100.35, 1127.39, -225.88, 296.18, 4.01, 71.72, 37.33 
21, 230.00, -12.83, 51.83, 6.18, -4.34, -58.83, 0.01, 5.98, 175.78
 21, 325.00, -14.09, 44.92, 1187.33, -14.00, -24.87, 4.01, 88.62, 150.62 
22, 230.00, -18.47, -26.63, 13.81, -39.06, -42.44, 0.01, 13.47, 137.37
 22, 325.00, -25.36, -34.37, 1184.78, -53.87, -62.89, 4.01, 86.00, 139.42 
23, 230.00, -78.43, 35.33, 3.61, -54.62, 22.83, 0.01, 3.49, 67.32
 23, 325.00, -96.64, 43.26, 1168.98, -192.08, 84.55, 4.01, 79.82, 66.24 
24, 230.00, -17.19, -66.06, 29.72, 35.82, 36.77, 0.01, 30.07, -44.25
 24, 325.00, -12.76, -64.43, 1187.26, 22.76, -20.97, 4.01, 88.51, -132.66 
25, 230.00, -76.46, 37.35, 49.70, -28.28, -15.73, 0.01, 56.93, 119.08
 25, 325.00, -89.07, 39.18, 1177.95, -146.52, 39.09, 4.01, 82.66, 75.06 
26, 230.00, -23.65, 63.15, 43.89, -2.49, -39.81, 0.01, 47.74, 176.43
 26, 325.00, -25.44, 60.91, 1187.33, -24.19, 14.73, 4.01, 88.63, 58.66 
27, 230.00, 38.83, -10.35, 45.43, -24.75, 29.00, 0.01, 49.99, 40.48
 27, 325.00, 36.58, -6.32, 1187.43, 0.51, 23.69, 4.01, 88.86, -1.23 
28, 230.00, -4.67, -54.09, 15.50, -20.69, 53.38, 0.01, 15.15, 21.19
 28, 325.00, -8.12, -48.25, 1187.27, -25.51, 16.91, 4.01, 88.52, 56.46 
29, 230.00, 79.89, -1.37, 57.78, -13.39, -0.04, 0.01, 76.95, 90.19
 29, 325.00, 84.82, -1.50, 1184.68, 84.17, -1.74, 4.01, 85.94, -91.19 
30, 230.00, 15.52, 55.44, 55.58, -13.77, -15.47, 0.01, 69.57, 138.34
 30, 325.00, 14.22, 55.88, 1187.35, -2.43, 27.24, 4.01, 88.68, 5.10 
31, 230.00, 18.14, 78.22, 24.60, 51.69, -15.50, 0.01, 24.50, -106.69
 31, 325.00, 27.57, 82.92, 1182.09, 79.71, 82.86, 4.01, 84.44, -43.89 
32, 230.00, 75.02, 17.43, 6.85, 28.94, -51.32, 0.01, 6.63, -150.58
 32, 325.00, 85.79, 11.01, 1180.82, 122.44, -35.05, 4.01, 83.84, -105.97 
33, 230.00, 77.91, -11.44, 4.04, 54.00, -24.19, 0.01, 3.90, -114.13
 33, 325.00, 93.65, -16.25, 1175.53, 164.06, -42.00, 4.01, 81.80, -104.36 
34, 230.00, 40.32, -27.74, 52.93, 17.06, -20.60, 0.01, 63.19, -140.36
 34, 325.00, 44.74, -32.14, 1185.96, 47.75, -42.28, 4.01, 86.92, -131.52 
35, 230.00, -31.78, 67.14, 6.90, 34.79, 47.54, 0.01, 6.68, -36.20
 35, 325.00, -28.92, 79.78, 1180.62, 1.37, 129.21, 4.01, 83.75, -0.61 
36, 230.00, -37.60, 7.65, 27.66, 8.58, 51.76, 0.01, 27.79, -9.41
 36, 325.00, -37.77, 16.02, 1186.03, -16.41, 60.23, 4.01, 86.99, 15.24 
37, 230.00, 10.28, 13.65, 0.68, 56.10, -19.24, 0.01, 0.66, -108.93
 37, 325.00, 19.71, 11.10, 1185.33, 74.32, -7.02, 4.01, 86.40, -95.39 
38, 230.00, 23.45, -97.19, 16.71, 44.96, 34.89, 0.01, 16.36, -52.18
 38, 325.00, 41.45, -139.41, 1101.74, 158.91, -409.34, 4.00, 68.27, -158.78 
39, 230.00, -22.85, 97.17, 19.48, -13.41, -54.39, 0.01, 19.18, 166.15
 39, 325.00, -32.87, 124.20, 1143.97, -99.94, 300.20, 4.01, 74.54, 18.41 
40, 230.00, -57.98, 79.00, 11.80, -54.44, -20.36, 0.01, 11.47, 110.51
 40, 325.00, -80.83, 96.56, 1146.96, -229.20, 205.99, 4.01, 74.96, 48.05 
41, 230.00, -10.42, 35.96, 22.00, -17.07, 52.37, 0.01, 21.77, 18.05
 41, 325.00, -13.52, 45.62, 1184.70, -25.22, 80.06, 4.01, 85.95, 17.48 
42, 230.00, -45.79, 46.73, 0.85, -58.97, 6.29, 0.01, 0.83, 83.91
 42, 325.00, -57.99, 50.73, 1181.52, -108.68, 52.54, 4.01, 84.17, 64.20 
43, 230.00, -25.52, -54.00, 34.58, 42.45, -22.80, 0.01, 35.67, -118.24
 43, 325.00, -20.39, -60.38, 1185.39, 24.11, -69.55, 4.01, 86.45, -160.88 
44, 230.00, 50.02, 0.77, 34.63, 11.75, -46.70, 0.01, 35.72, -165.87
 44, 325.00, 54.13, -6.39, 1185.62, 49.45, -49.16, 4.01, 86.63, -134.83 
45, 230.00, -55.64, -20.02, 47.21, 28.07, 22.39, 0.01, 52.74, -51.41
 45, 325.00, -54.20, -17.64, 1187.56, -14.33, 7.96, 4.01, 89.21, 60.96 
46, 230.00, 17.97, 94.51, 10.74, -35.81, -46.04, 0.01, 10.43, 142.13
 46, 325.00, 16.05, 104.90, 1177.24, -0.35, 157.07, 4.01, 82.40, 0.13 
47, 230.00, -91.21, 34.52, 46.66, -11.98, -34.59, 0.01, 51.88, 160.90
 47, 325.00, -113.91, 37.61, 1158.55, -256.15, 53.24, 4.01, 77.27, 78.26 
48, 230.00, 7.88, 23.54, 22.54, 38.48, -39.10, 0.01, 22.34, -135.45
 48, 325.00, 14.26, 18.32, 1186.42, 50.79, -19.89, 4.01, 87.37, -111.38 
49, 230.00, -49.72, -83.20, 24.54, -10.90, 52.88, 0.01, 24.44, 11.65
 49, 325.00, -61.13, -92.19, 1172.29, -130.44, -138.86, 4.01, 80.77, 136.79 
50, 230.00, 9.11, -78.44, 51.47, -27.77, -9.87, 0.01, 60.20, 109.57
 50, 325.00, 5.79, -86.72, 1182.57, -18.93, -108.25, 4.01, 84.69, 170.08 
51, 230.00, 43.63, -82.40, 23.32, -17.26, -51.73, 0.01, 23.16, 161.55
 51, 325.00, 48.81, -104.52, 1161.52, 75.11, -236.21, 4.01, 77.95, -162.36 
52, 230.00, -51.89, -58.37, 44.35, 3.35, -39.24, 0.01, 48.39, -175.11
 52, 325.00, -55.94, -69.34, 1180.40, -61.36, -115.97, 4.01, 83.66, 152.12 
53, 230.00, 16.97, -34.84, 40.56, 23.13, -36.58, 0.01, 43.14, -147.69
 53, 325.00, 21.23, -41.89, 1185.47, 36.09, -62.51, 4.01, 86.52, -150.00 
54, 230.00, -18.69, 32.52, 5.70, 52.30, 27.38, 0.01, 5.51, -62.37
 54, 325.00, -11.13, 38.15, 1185.78, 43.02, 51.29, 4.01, 86.77, -39.99 
55, 230.00, -0.64, -85.58, 42.30, -24.94, 33.26, 0.01, 45.50, 36.86
 55, 325.00, -4.37, -89.51, 1184.27, -28.24, -85.19, 4.01, 85.67, 161.66 
56, 230.00, -16.75, -47.34, 16.45, 52.48, -22.21, 0.01, 16.10, -112.94
 56, 325.00, -9.31, -52.98, 1185.42, 43.61, -58.58, 4.01, 86.47, -143.34 
57, 230.00, -31.58, -22.96, 34.92, -0.20, -47.94, 0.01, 36.07, 179.76
 57, 325.00, -32.90, -31.31, 1185.61, -21.68, -66.51, 4.01, 86.62, 161.95 
58, 230.00, -4.22, -4.06, 37.64, 32.45, -32.37, 0.01, 39.39, -134.92
 58, 630.00, 8.43, -23.05, 1452.28, 34.16, -61.54, 6.01, 87.23, -150.97 
59, 230.00, 14.91, 58.99, 40.10, 43.69, 0.92, 0.01, 42.54, -88.79
 59, 325.00, 22.39, 62.39, 1185.05, 59.62, 51.66, 4.01, 86.19, -49.09 
60, 230.00, 42.00, -35.22, 27.13, 49.30, -18.74, 0.01, 27.23, -110.81
 60, 325.00, 51.80, -39.94, 1183.47, 87.06, -48.81, 4.01, 85.18, -119.28 
61, 230.00, 5.19, 84.45, 13.24, 45.75, -35.34, 0.01, 12.90, -127.68
 61, 325.00, 12.60, 87.55, 1183.72, 57.44, 77.92, 4.01, 85.32, -36.40 
62, 230.00, 21.64, 87.24, 22.18, 50.58, 21.62, 0.01, 21.96, -66.85
 62, 325.00, 32.23, 102.98, 1169.17, 96.30, 185.27, 4.01, 79.87, -27.46 
63, 230.00, -25.91, 54.45, 11.79, 45.06, -36.71, 0.01, 11.47, -129.17
 63, 325.00, -20.20, 51.50, 1187.34, 27.58, 4.06, 4.01, 88.65, -81.62 
64, 230.00, -26.98, 41.66, 42.34, -29.07, 29.65, 0.01, 45.56, 44.43
 64, 325.00, -32.70, 48.15, 1184.90, -51.24, 62.88, 4.01, 86.08, 39.17 
65, 230.00, -96.33, -25.50, 0.87, 56.43, -18.22, 0.01, 0.84, -107.90
 65, 325.00, -116.66, -35.53, 1157.12, -246.10, -102.34, 4.01, 77.03, 112.58 
66, 230.00, 84.97, -14.62, 12.19, 47.76, 32.99, 0.01, 11.86, -55.37
 66, 325.00, 102.62, -11.45, 1171.95, 192.18, 12.67, 4.01, 80.67, -86.23 
67, 230.00, -52.27, 26.35, 6.53, -16.20, 56.68, 0.01, 6.32, 15.96
 67, 325.00, -57.70, 36.69, 1183.08, -62.33, 83.58, 4.01, 84.96, 36.71 
68, 230.00, -20.02, 4.34, 11.14, 58.16, -3.34, 0.01, 10.83, -93.29
 68, 630.00, -6.63, 6.02, 1453.81, 20.44, 9.41, 6.01, 89.11, -65.29 
69, 230.00, 79.51, 41.85, 56.08, -17.33, 8.49, 0.01, 71.01, 63.91
 69, 325.00, 87.30, 48.49, 1179.17, 116.57, 80.78, 4.01, 83.14, -55.28 
70, 230.00, -0.44, 82.39, 51.02, 16.42, 25.40, 0.01, 59.34, -32.88
 70, 325.00, 1.93, 94.45, 1178.85, 17.38, 143.42, 4.01, 83.01, -6.91 
71, 230.00, -64.79, 69.82, 10.83, -42.85, 39.55, 0.01, 10.52, 47.29
 71, 325.00, -85.09, 90.72, 1147.87, -211.11, 220.05, 4.01, 75.12, 43.81 
72, 230.00, 44.37, -41.28, 23.28, -30.96, -44.91, 0.01, 23.11, 145.42
 72, 325.00, 42.03, -50.49, 1184.72, 4.71, -83.47, 4.01, 85.96, -176.77 
73, 230.00, 64.71, 27.20, 27.57, -47.95, -21.40, 0.01, 27.70, 114.06
 73, 325.00, 61.44, 25.63, 1187.63, 9.27, 2.55, 4.01, 89.54, -74.61 
74, 230.00, 9.42, -84.23, 57.17, 14.37, 6.50, 0.01, 74.58, -65.68
 74, 325.00, 12.50, -92.08, 1181.80, 29.32, -114.20, 4.01, 84.30, -165.60 
75, 230.00, 50.52, -11.07, 0.36, 56.80, -17.08, 0.01, 0.34, -106.73
 75, 325.00, 62.04, -14.32, 1183.07, 100.85, -27.06, 4.01, 84.96, -105.02 
76, 230.00, 20.40, 75.40, 45.50, -27.48, 26.30, 0.01, 50.10, 46.26
 76, 325.00, 18.07, 85.83, 1181.38, -4.72, 122.00, 4.01, 84.10, 2.21 
77, 230.00, -52.22, 85.19, 3.93, -57.62, 13.48, 0.01, 3.80, 76.83
 77, 325.00, -97.73, 145.89, 1020.80, -352.75, 483.54, 3.98, 59.62, 36.11 
78, 230.00, -18.77, -67.16, 59.09, -2.06, 4.64, 0.01, 85.09, 23.91
 78, 325.00, -20.30, -70.88, 1185.90, -20.76, -61.39, 4.01, 86.87, 161.32 
79, 230.00, -2.60, 0.25, 34.90, -15.83, -45.27, 0.01, 36.05, 160.73
 79, 630.00, -12.37, -21.77, 1452.11, -32.15, -66.43, 6.01, 87.09, 154.17 
80, 230.00, 64.96, 32.54, 9.77, -47.64, -33.95, 0.01, 9.48, 125.47
 80, 325.00, 61.88, 29.44, 1187.59, 12.26, -4.75, 4.01, 89.37, -111.19 
81, 230.00, 27.65, 45.40, 5.51, -58.35, 9.06, 0.01, 5.33, 81.17
 81, 325.00, 19.76, 48.95, 1186.14, -41.65, 43.58, 4.01, 87.09, 43.70 
82, 230.00, -43.68, -68.88, 18.60, 4.32, -56.15, 0.01, 18.28, -175.60
 82, 325.00, -47.51, -84.46, 1175.47, -57.35, -159.84, 4.01, 81.78, 160.26 
83, 230.00, 61.44, -33.29, 16.78, -54.91, -14.85, 0.01, 16.43, 105.13
 83, 325.00, 56.86, -37.68, 1186.71, -0.86, -47.63, 4.01, 87.70, 178.97 
84, 230.00, 32.22, -36.64, 30.35, -40.15, -31.38, 0.01, 30.78, 128.01
 84, 325.00, 27.45, -43.13, 1186.00, -19.47, -59.85, 4.01, 86.96, 161.98 
85, 230.00, 29.52, -68.97, 44.50, 22.86, 31.85, 0.01, 48.62, -35.66
 85, 325.00, 35.13, -69.31, 1185.61, 56.88, -40.58, 4.01, 86.63, -125.51 
86, 230.00, -3.24, -86.16, 38.98, 43.18, 11.56, 0.01, 41.09, -75.01
 86, 325.00, 2.76, -93.94, 1181.18, 42.63, -116.38, 4.01, 84.01, -159.88 
87, 230.00, -76.85, -36.24, 30.20, -48.68, 15.37, 0.01, 30.60, 72.48
 87, 325.00, -92.95, -38.12, 1174.30, -173.28, -39.38, 4.01, 81.39, 102.80 
88, 230.00, 15.63, 49.91, 52.18, 28.08, -2.62, 0.01, 61.61, -95.33
 88, 325.00, 20.62, 51.86, 1186.43, 41.64, 34.78, 4.01, 87.38, -50.13 
89, 230.00, -77.29, 12.00, 38.85, 25.95, -36.54, 0.01, 40.92, -144.61
 89, 325.00, -79.60, 7.49, 1185.81, -61.31, -25.80, 4.01, 86.79, 112.82 
90, 230.00, -33.46, 89.17, 42.09, 41.79, 0.18, 0.01, 45.20, -89.76
 90, 325.00, -33.56, 105.34, 1170.77, -27.54, 197.65, 4.01, 80.33, 7.93 
91, 230.00, 39.40, 55.47, 12.69, 16.26, 55.61, 0.01, 12.35, -16.30
 91, 325.00, 44.66, 67.95, 1180.32, 58.67, 118.12, 4.01, 83.62, -26.41 
92, 230.00, 50.72, -77.58, 2.50, -40.96, 42.82, 0.01, 2.41, 43.73
 92, 325.00, 51.67, -81.96, 1183.30, 45.17, -91.13, 4.01, 85.09, -153.63 
93, 230.00, 6.31, 50.78, 8.24, -25.90, -52.72, 0.01, 7.99, 153.84
 93, 325.00, 2.52, 44.72, 1187.28, -23.07, -19.76, 4.01, 88.53, 130.57 
94, 230.00, -19.15, 67.28, 2.97, -57.03, -16.02, 0.01, 2.87, 105.69
 94, 325.00, -29.31, 69.31, 1183.82, -81.10, 50.41, 4.01, 85.39, 58.14 
95, 230.00, 50.43, 78.75, 48.59, -15.21, -30.42, 0.01, 55.01, 153.43
 95, 325.00, 55.96, 86.44, 1178.87, 81.14, 119.32, 4.01, 83.02, -34.21 
96, 230.00, -41.56, 84.72, 18.25, 38.22, 41.52, 0.01, 17.92, -42.63
 96, 325.00, -43.65, 106.40, 1162.87, -50.27, 236.22, 4.01, 78.27, 12.01 
97, 230.00, 72.29, 37.64, 26.99, 47.86, 22.32, 0.01, 27.07, -64.99
 97, 325.00, 86.98, 44.90, 1174.73, 156.23, 78.48, 4.01, 81.53, -63.33 
98, 230.00, -26.73, 46.48, 50.21, -27.78, -15.00, 0.01, 57.84, 118.36
 98, 325.00, -32.22, 46.43, 1186.46, -49.95, 19.46, 4.01, 87.41, 68.72 
99, 230.00, 12.03, -80.79, 48.07, -31.21, 15.26, 0.01, 54.15, 63.95
 99, 325.00, 8.51, -85.90, 1184.30, -18.55, -87.49, 4.01, 85.68, 168.03 
100, 230.00, -38.25, -64.48, 13.89, 20.75, 53.80, 0.01, 13.55, -21.09
 100, 325.00, -37.75, -60.75, 1187.52, -17.06, -8.39, 4.01, 89.08, 116.18 
