ion, x, y, z, vx, vy, vz, energy, elev, azim
37, 230.00, 66.97, 71.96, 30.68, -31.30, -39.96, 0.01, 31.15, 141.93
 37, 345.00, 81.23, 86.21, 1167.93, 150.15, 154.14, 4.01, 79.56, -44.25 
38, 230.00, 8.43, -68.45, 22.11, -44.75, 32.04, 0.01, 21.89, 54.40
 38, 345.00, 0.93, -68.85, 1186.27, -40.00, -41.59, 4.01, 87.22, 136.12 
39, 230.00, -57.71, 41.03, 34.82, 18.57, 44.28, 0.01, 35.95, -22.75
 39, 345.00, -60.23, 53.35, 1182.44, -50.11, 99.46, 4.01, 84.62, 26.74 
40, 230.00, 23.03, -71.52, 47.43, 0.30, 35.61, 0.01, 53.11, -0.48
 40, 345.00, 25.53, -72.68, 1186.24, 29.23, -50.27, 4.01, 87.19, -149.82 
41, 230.00, 80.80, 15.24, 18.05, 48.56, 28.87, 0.01, 17.72, -59.27
 41, 345.00, 101.83, 22.82, 1171.20, 188.43, 57.85, 4.01, 80.45, -72.93 
42, 230.00, 18.45, -19.23, 35.49, 8.54, 46.74, 0.01, 36.76, -10.36
 42, 345.00, 21.17, -11.60, 1186.87, 28.85, 32.68, 4.01, 87.90, -41.44 
43, 230.00, 33.46, 84.20, 48.77, -11.54, 31.72, 0.01, 55.31, 19.99
 43, 345.00, 38.02, 106.36, 1168.13, 55.02, 207.36, 4.01, 79.59, -14.86 
44, 230.00, -55.67, -58.54, 42.79, -34.72, 21.93, 0.01, 46.18, 57.73
 44, 345.00, -69.26, -62.32, 1179.70, -122.10, -62.90, 4.01, 83.36, 117.26 
45, 230.00, 46.02, -38.71, 37.35, 34.78, -30.22, 0.01, 39.03, -130.99
 45, 345.00, 56.45, -47.66, 1182.04, 87.89, -75.00, 4.01, 84.42, -130.47 
46, 230.00, 7.66, -35.47, 5.68, -26.90, -52.55, 0.01, 5.49, 152.89
 46, 345.00, 3.00, -47.81, 1184.20, -22.87, -87.75, 4.01, 85.62, 165.39 
47, 230.00, -19.75, -15.74, 21.09, 1.56, -55.41, 0.01, 20.83, -178.39
 47, 345.00, -20.63, -27.20, 1185.25, -15.12, -74.18, 4.01, 86.35, 168.48 
48, 230.00, 10.51, 14.10, 41.28, 26.37, -33.44, 0.01, 44.11, -141.74
 48, 630.00, 30.26, 6.56, 1452.33, 68.12, -9.14, 6.01, 87.29, -97.64 
49, 230.00, 99.88, 3.73, 41.29, -1.63, -42.54, 0.01, 44.12, 177.80
 49, 345.00, 159.41, -1.64, 1092.60, 460.46, -31.36, 4.00, 67.10, -93.90 
50, 230.00, -12.33, 49.09, 25.85, -4.63, -53.18, 0.01, 25.84, 175.02
 50, 345.00, -14.05, 42.51, 1187.48, -16.16, -13.98, 4.01, 88.97, 130.87 
51, 230.00, -15.20, 95.74, 7.13, 51.74, -28.09, 0.01, 6.91, -118.50
 51, 345.00, -10.17, 115.98, 1168.47, 20.46, 211.70, 4.01, 79.68, -5.52 
52, 230.00, -11.87, -12.83, 9.99, -54.68, 20.69, 0.01, 9.69, 69.27
 52, 345.00, -23.08, -9.61, 1185.33, -73.68, 10.35, 4.01, 86.41, 82.01 
53, 230.00, -62.30, -11.26, 27.60, -22.97, 47.20, 0.01, 27.73, 25.95
 53, 345.00, -72.09, -3.50, 1183.32, -93.46, 39.83, 4.01, 85.09, 66.91 
54, 230.00, 24.28, 95.83, 8.93, 50.47, 29.84, 0.01, 8.66, -59.40
 54, 345.00, 42.96, 139.74, 1121.23, 141.68, 365.14, 4.01, 70.74, -21.21 
55, 230.00, 39.96, 8.51, 34.70, 28.59, -38.68, 0.01, 35.81, -143.54
 55, 345.00, 47.91, 1.84, 1185.33, 65.79, -34.81, 4.01, 86.41, -117.89 
56, 230.00, 50.18, 51.27, 29.20, -19.59, -47.76, 0.01, 29.49, 157.69
 56, 345.00, 51.43, 47.45, 1187.08, 36.65, 6.74, 4.01, 88.20, -79.57 
57, 230.00, 18.78, -48.74, 21.24, -26.22, 48.77, 0.01, 20.99, 28.26
 57, 345.00, 15.17, -42.98, 1187.58, -11.63, 9.11, 4.01, 89.29, 51.95 
58, 230.00, 8.69, -66.95, 54.08, 23.15, 7.59, 0.01, 65.75, -71.85
 58, 345.00, 13.69, -71.82, 1185.21, 35.39, -67.63, 4.01, 86.32, -152.38 
59, 230.00, -77.31, 44.95, 13.16, -30.26, -49.29, 0.01, 12.82, 148.45
 59, 345.00, -96.69, 44.18, 1173.37, -181.38, 29.41, 4.01, 81.10, 80.79 
60, 230.00, 37.76, -86.73, 54.16, -18.28, 15.82, 0.01, 65.94, 49.12
 60, 345.00, 43.08, -103.45, 1172.53, 64.47, -177.75, 4.01, 80.84, -160.06 
61, 230.00, 8.10, 51.77, 55.22, 5.31, -20.98, 0.01, 68.60, -165.81
 61, 345.00, 9.65, 51.64, 1187.33, 13.27, 24.95, 4.01, 88.64, -28.01 
62, 230.00, 55.86, -74.71, 25.88, -32.44, -42.37, 0.01, 25.87, 142.57
 62, 345.00, 62.72, -99.02, 1164.35, 88.91, -216.75, 4.01, 78.62, -157.70 
63, 230.00, -7.33, -90.77, 19.02, 6.62, 55.79, 0.01, 18.70, -6.77
 63, 345.00, -7.42, -96.52, 1183.10, -6.01, -103.95, 4.01, 84.97, 176.69 
64, 230.00, 52.61, -68.08, 51.52, 18.76, -22.62, 0.01, 60.29, -140.33
 64, 345.00, 64.50, -83.16, 1173.26, 113.68, -145.23, 4.01, 81.07, -141.95 
65, 230.00, -42.64, -86.97, 57.14, -14.84, -5.72, 0.01, 74.45, 111.08
 65, 345.00, -57.45, -112.97, 1154.94, -132.75, -242.82, 4.01, 76.53, 151.33 
66, 230.00, -29.01, 7.93, 51.08, 28.73, 9.11, 0.01, 59.46, -72.40
 66, 345.00, -25.44, 10.10, 1187.53, 4.60, 17.53, 4.01, 89.13, -14.70 
67, 230.00, -87.24, -23.73, 27.29, 12.36, -51.19, 0.01, 27.40, -166.42
 67, 345.00, -101.44, -37.29, 1172.54, -157.36, -104.75, 4.01, 80.84, 123.65 
68, 230.00, -30.24, -86.81, 7.28, 44.30, -38.76, 0.01, 7.05, -131.19
 68, 345.00, -28.73, -112.27, 1164.77, -14.58, -231.64, 4.01, 78.73, 176.40 
69, 230.00, 9.21, -18.84, 36.86, 15.79, 43.70, 0.01, 38.43, -19.86
 69, 630.00, 22.93, -9.23, 1453.11, 49.13, 10.74, 6.01, 88.02, -77.67 
70, 230.00, -52.54, -71.92, 21.09, -17.46, 52.61, 0.01, 20.83, 18.36
 70, 345.00, -64.37, -74.44, 1180.24, -113.44, -68.73, 4.01, 83.59, 121.21 
71, 230.00, -63.43, -47.39, 29.56, 43.94, 26.71, 0.01, 29.89, -58.71
 71, 345.00, -62.73, -47.98, 1186.66, -35.68, -33.47, 4.01, 87.64, 133.17 
72, 230.00, -25.81, 29.08, 20.85, 49.29, -25.57, 0.01, 20.58, -117.42
 72, 345.00, -18.10, 26.06, 1187.26, 31.22, -2.22, 4.01, 88.49, -94.07 
73, 230.00, -0.86, -38.58, 15.96, 11.03, -56.04, 0.01, 15.62, -168.86
 73, 345.00, 1.17, -51.77, 1183.83, 11.31, -94.75, 4.01, 85.39, -173.19 
74, 230.00, 64.06, 58.23, 48.39, -33.63, 6.69, 0.01, 54.68, 78.74
 74, 345.00, 67.88, 68.29, 1180.99, 69.31, 104.90, 4.01, 83.92, -33.46 
75, 230.00, 22.29, 21.38, 37.02, 38.97, -25.06, 0.01, 38.63, -122.74
 75, 345.00, 30.94, 17.98, 1186.04, 61.55, -9.22, 4.01, 87.00, -98.52 
76, 230.00, -70.68, 11.08, 12.76, 31.68, -48.49, 0.01, 12.43, -146.84
 76, 345.00, -71.69, 3.15, 1186.01, -47.70, -40.82, 4.01, 86.97, 130.56 
77, 230.00, -0.69, 44.29, 23.27, -39.27, 37.87, 0.01, 23.10, 46.04
 77, 345.00, -8.13, 54.48, 1184.09, -43.56, 81.18, 4.01, 85.55, 28.22 
78, 230.00, -42.70, -36.83, 47.56, 23.97, 26.10, 0.01, 53.31, -42.57
 78, 345.00, -41.49, -34.80, 1187.56, -14.46, -6.55, 4.01, 89.23, 114.38 
79, 230.00, 65.23, -17.96, 49.55, 30.60, 11.23, 0.01, 56.67, -69.85
 79, 345.00, 77.15, -17.67, 1182.47, 110.71, -8.74, 4.01, 84.63, -94.52 
80, 230.00, 11.54, 57.68, 12.43, -19.56, 54.59, 0.01, 12.10, 19.71
 80, 345.00, 8.85, 72.93, 1181.36, -9.32, 121.90, 4.01, 84.09, 4.37 
81, 230.00, -89.02, 14.68, 4.24, 48.18, 34.33, 0.01, 4.10, -54.52
 81, 345.00, -95.55, 23.37, 1180.93, -107.84, 65.77, 4.01, 83.89, 58.62 
82, 230.00, -67.24, 48.30, 0.27, 42.41, -41.46, 0.01, 0.26, -134.35
 82, 345.00, -67.86, 46.73, 1186.46, -48.62, 22.58, 4.01, 87.41, 65.09 
83, 230.00, -55.42, 54.34, 58.05, 6.21, 10.46, 0.01, 78.16, -30.70
 83, 345.00, -60.89, 62.67, 1182.48, -69.39, 86.48, 4.01, 84.64, 38.74 
84, 230.00, -41.76, -56.99, 6.62, 56.07, -18.17, 0.01, 6.41, -107.95
 84, 345.00, -35.39, -66.01, 1184.36, 12.89, -87.69, 4.01, 85.72, -171.64 
85, 230.00, -73.66, -31.10, 24.36, 25.52, -47.68, 0.01, 24.26, -151.84
 85, 345.00, -78.34, -43.74, 1181.01, -77.90, -98.44, 4.01, 83.93, 141.64 
86, 230.00, 39.70, 57.91, 42.64, -35.14, 21.56, 0.01, 45.97, 58.47
 86, 345.00, 37.24, 67.58, 1183.99, 8.47, 92.98, 4.01, 85.49, -5.20 
87, 230.00, -71.29, 52.47, 47.48, 16.76, -31.34, 0.01, 53.18, -151.87
 87, 345.00, -79.82, 55.41, 1181.62, -105.59, 56.32, 4.01, 84.22, 61.93 
88, 230.00, 18.81, -94.65, 47.29, -35.59, -3.79, 0.01, 52.88, 96.08
 88, 345.00, 17.78, -120.88, 1161.04, 8.34, -250.08, 4.01, 77.84, -178.09 
89, 230.00, 35.87, -11.81, 55.52, -20.32, 4.72, 0.01, 69.41, 76.93
 89, 345.00, 34.36, -11.68, 1187.63, 8.70, -5.02, 4.01, 89.52, -119.98 
90, 230.00, 51.24, -18.38, 31.49, -24.32, 43.98, 0.01, 32.07, 28.94
 90, 345.00, 50.44, -11.53, 1187.07, 21.25, 30.96, 4.01, 88.19, -34.46 
91, 230.00, 22.31, 78.40, 42.17, 3.42, -41.56, 0.01, 45.32, -175.30
 91, 345.00, 25.70, 80.74, 1185.32, 35.67, 65.56, 4.01, 86.40, -28.55 
92, 230.00, 78.77, 28.26, 49.91, 5.84, -31.50, 0.01, 57.30, -169.50
 92, 345.00, 90.93, 26.65, 1180.43, 130.65, 9.19, 4.01, 83.67, -85.98 
93, 230.00, 55.80, -75.30, 42.89, 25.89, -31.75, 0.01, 46.31, -140.80
 93, 345.00, 73.87, -99.13, 1156.69, 162.19, -215.25, 4.01, 76.88, -143.00 
94, 230.00, -49.62, 15.22, 1.99, -5.32, -59.04, 0.01, 1.93, 174.86
 94, 345.00, -54.23, 5.06, 1185.45, -52.00, -50.65, 4.01, 86.50, 134.25 
95, 230.00, 29.87, 7.01, 32.65, -39.78, 29.48, 0.01, 33.41, 53.46
 95, 345.00, 24.20, 12.98, 1186.91, -16.10, 39.28, 4.01, 87.95, 22.29 
96, 230.00, -70.68, 53.09, 50.00, -26.78, 17.34, 0.01, 57.46, 57.08
 96, 345.00, -88.14, 65.71, 1170.02, -164.58, 120.48, 4.01, 80.11, 53.79 
97, 230.00, 2.98, -46.22, 55.52, -16.97, -12.15, 0.01, 69.40, 125.59
 97, 345.00, 0.07, -51.60, 1186.31, -15.83, -54.50, 4.01, 87.26, 163.80 
98, 230.00, 94.37, 4.77, 11.34, -36.82, 45.09, 0.01, 11.02, 39.24
 98, 345.00, 108.53, 13.76, 1174.26, 166.78, 61.97, 4.01, 81.38, -69.62 
99, 230.00, 31.94, 25.49, 20.59, -53.78, -14.18, 0.01, 20.31, 104.77
 99, 345.00, 23.79, 24.41, 1187.25, -30.91, 6.85, 4.01, 88.47, 77.50 
100, 230.00, 3.49, -59.84, 45.49, 36.20, -11.76, 0.01, 50.08, -108.00
 100, 345.00, 10.41, -66.97, 1184.50, 43.40, -75.05, 4.01, 85.81, -149.96 
