ion, x, y, z, vx, vy, vz, energy, elev, azim
11, 230.00, 39.28, -68.63, 56.23, -9.52, -16.27, 0.01, 71.47, 149.67
 11, 425.00, 48.55, -94.77, 1175.84, 65.24, -153.97, 4.01, 81.91, -157.04 
12, 230.00, -69.71, 29.17, 52.78, 3.56, -26.83, 0.01, 62.85, -172.44
 12, 425.00, -88.21, 29.21, 1181.15, -122.56, 20.57, 4.01, 83.99, 80.47 
13, 230.00, 74.45, -9.13, 24.74, 53.07, 9.45, 0.01, 24.65, -79.90
 13, 425.00, 113.78, -8.99, 1169.14, 208.87, -6.06, 4.01, 79.87, -91.66 
14, 230.00, -9.34, -26.42, 5.76, 36.98, -46.01, 0.01, 5.58, -141.21
 14, 425.00, 0.88, -46.20, 1183.75, 32.17, -90.90, 4.01, 85.34, -160.51 
15, 230.00, 50.02, 9.79, 14.63, 33.13, -46.97, 0.01, 14.28, -144.80
 15, 425.00, 71.36, -3.05, 1181.37, 114.53, -42.36, 4.01, 84.10, -110.30 
16, 230.00, 30.59, -69.83, 38.77, -34.92, -28.21, 0.01, 40.81, 128.93
 16, 425.00, 28.92, -99.13, 1175.88, 15.19, -166.21, 4.01, 81.92, -174.78 
17, 230.00, 9.91, -96.06, 6.37, 54.22, 23.17, 0.01, 6.17, -66.86
 17, 425.00, 31.64, -142.22, 1153.78, 97.08, -264.48, 4.01, 76.28, -159.84 
18, 230.00, 14.35, 48.16, 26.72, -52.69, 5.22, 0.01, 26.77, 84.35
 18, 425.00, 0.73, 59.82, 1184.46, -42.75, 76.09, 4.01, 85.79, 29.33 
19, 230.00, -7.94, 9.93, 52.27, -7.43, 27.02, 0.01, 61.81, 15.38
 19, 425.00, -11.65, 20.12, 1186.56, -20.39, 47.26, 4.01, 87.52, 23.33 
20, 230.00, 59.02, 53.10, 58.09, -6.75, 9.89, 0.01, 78.35, 34.29
 20, 425.00, 75.14, 72.42, 1177.20, 106.86, 115.52, 4.01, 82.39, -42.77 
21, 230.00, -65.34, -23.51, 22.50, 48.46, 25.75, 0.01, 22.29, -62.02
 21, 425.00, -66.20, -21.24, 1186.67, -48.23, -7.27, 4.01, 87.65, 98.57 
22, 230.00, -76.85, -4.90, 54.59, 20.37, 11.05, 0.01, 67.00, -61.52
 22, 425.00, -92.61, -2.96, 1181.89, -116.97, 4.35, 4.01, 84.34, 87.87 
23, 230.00, 96.55, 15.43, 14.21, 57.55, -2.03, 0.01, 13.86, -92.02
 23, 425.00, 184.45, 26.04, 1107.83, 424.84, 54.11, 4.01, 68.86, -82.74 
24, 230.00, 36.31, 36.19, 16.34, 29.38, 48.86, 0.01, 15.99, -31.01
 24, 425.00, 53.73, 59.79, 1178.67, 90.79, 114.27, 4.01, 82.94, -38.47 
25, 230.00, -10.84, -94.37, 38.83, 37.09, -25.18, 0.01, 40.90, -124.17
 25, 425.00, -5.59, -152.64, 1146.27, 13.35, -310.60, 4.01, 74.83, -177.54 
26, 230.00, -6.36, -33.22, 25.30, 29.70, -44.67, 0.01, 25.25, -146.38
 26, 425.00, 1.86, -53.78, 1183.22, 27.05, -99.02, 4.01, 85.04, -164.72 
27, 230.00, 33.68, 21.86, 6.95, 19.00, 55.75, 0.01, 6.73, -18.82
 27, 425.00, 46.58, 44.20, 1181.49, 70.53, 98.34, 4.01, 84.15, -35.65 
28, 230.00, -24.65, -52.99, 33.78, -43.83, 21.34, 0.01, 34.72, 64.04
 28, 425.00, -43.91, -58.32, 1182.85, -91.00, -55.98, 4.01, 84.84, 121.60 
29, 230.00, -56.99, -11.27, 32.08, 29.58, 40.17, 0.01, 32.74, -36.36
 29, 425.00, -60.16, -1.18, 1186.20, -49.93, 31.53, 4.01, 87.15, 57.72 
30, 230.00, -51.38, -17.46, 31.01, -9.44, -49.67, 0.01, 31.52, 169.24
 30, 425.00, -65.76, -36.93, 1181.12, -89.51, -86.57, 4.01, 83.98, 134.05 
31, 230.00, -82.12, 13.14, 21.12, -16.43, 52.93, 0.01, 20.86, 17.24
 31, 425.00, -116.15, 34.11, 1167.48, -197.02, 93.43, 4.01, 79.42, 64.63 
32, 230.00, 23.00, 26.58, 14.72, -32.49, 47.39, 0.01, 14.37, 34.43
 32, 425.00, 16.98, 46.83, 1183.97, -7.85, 93.36, 4.01, 85.48, 4.81 
33, 230.00, -44.40, 5.86, 19.74, 44.84, 33.43, 0.01, 19.44, -53.29
 33, 425.00, -38.83, 17.62, 1186.65, -7.74, 48.50, 4.01, 87.63, 9.06 
34, 230.00, 87.24, 18.70, 42.91, -40.79, -3.49, 0.01, 46.34, 94.89
 34, 425.00, 107.64, 24.65, 1177.77, 148.14, 38.18, 4.01, 82.60, -75.55 
35, 230.00, 21.92, -72.86, 14.48, -19.43, -54.13, 0.01, 14.13, 160.25
 35, 425.00, 22.67, -112.52, 1168.95, 19.01, -209.18, 4.01, 79.81, -174.81 
36, 230.00, -9.75, -82.50, 8.89, 57.86, 9.50, 0.01, 8.62, -80.67
 36, 425.00, 4.96, -106.80, 1176.01, 51.16, -157.95, 4.01, 81.96, -162.05 
37, 230.00, 23.83, -52.61, 22.00, -45.95, -30.36, 0.01, 21.78, 123.45
 37, 425.00, 14.76, -74.15, 1181.62, -18.83, -118.22, 4.01, 84.22, 170.95 
38, 230.00, 19.47, -25.88, 33.10, -12.76, -47.53, 0.01, 33.93, 164.97
 38, 425.00, 19.12, -45.78, 1184.05, 11.00, -92.03, 4.01, 85.52, -173.19 
39, 230.00, 61.89, 11.65, 17.03, 0.54, 56.81, 0.01, 16.69, -0.55
 39, 425.00, 77.07, 32.39, 1180.07, 101.16, 88.06, 4.01, 83.52, -48.96 
40, 230.00, 60.80, 44.19, 17.10, -55.63, 11.42, 0.01, 16.76, 78.40
 40, 425.00, 60.04, 59.77, 1183.38, 40.17, 92.48, 4.01, 85.13, -23.48 
41, 230.00, 58.78, -72.31, 31.19, -32.10, 38.92, 0.01, 31.72, 39.52
 41, 425.00, 74.31, -91.60, 1175.04, 108.58, -134.30, 4.01, 81.64, -141.05 
42, 230.00, 19.38, 19.49, 5.58, -58.30, 9.36, 0.01, 5.40, 80.88
 42, 425.00, 4.04, 26.05, 1186.21, -44.62, 38.52, 4.01, 87.16, 49.20 
43, 230.00, -23.70, -61.19, 36.04, 46.68, 6.31, 0.01, 37.42, -82.30
 43, 425.00, -14.93, -73.95, 1184.01, 18.17, -91.31, 4.01, 85.50, -168.74 
44, 230.00, -29.12, -82.39, 19.27, 22.50, 51.38, 0.01, 18.96, -23.65
 44, 425.00, -32.34, -95.21, 1181.77, -34.63, -113.04, 4.01, 84.29, 162.96 
45, 230.00, -77.45, -52.81, 52.85, 18.96, -19.10, 0.01, 63.01, -135.21
 45, 425.00, -108.60, -83.51, 1160.98, -186.96, -166.60, 4.01, 77.83, 131.70 
46, 230.00, 60.30, -67.83, 28.30, -22.70, -46.92, 0.01, 28.50, 154.18
 46, 425.00, 80.05, -112.02, 1158.13, 126.12, -231.06, 4.01, 77.19, -151.37 
47, 230.00, 25.79, -63.27, 8.76, 35.65, 46.58, 0.01, 8.49, -37.43
 47, 425.00, 43.43, -64.29, 1183.57, 86.17, -47.96, 4.01, 85.24, -119.10 
48, 230.00, 33.85, 66.69, 16.39, -33.03, 46.45, 0.01, 16.05, 35.41
 48, 425.00, 33.53, 100.93, 1173.31, 23.27, 182.64, 4.01, 81.08, -7.26 
49, 230.00, -58.10, 23.31, 40.13, -17.90, 39.84, 0.01, 42.57, 24.20
 49, 425.00, -77.88, 41.38, 1178.76, -116.70, 86.37, 4.01, 82.98, 53.50 
50, 230.00, 59.58, 34.04, 27.87, -7.42, -51.82, 0.01, 28.03, 171.86
 50, 425.00, 72.05, 26.38, 1184.26, 89.64, -6.54, 4.01, 85.66, -94.17 
51, 230.00, -18.64, -20.37, 54.20, -18.13, 15.84, 0.01, 66.05, 48.86
 51, 425.00, -27.66, -19.12, 1186.72, -46.69, -8.25, 4.01, 87.71, 100.03 
52, 230.00, -69.48, -12.83, 40.42, 13.51, 41.25, 0.01, 42.96, -18.14
 52, 425.00, -83.24, -3.46, 1182.93, -102.15, 28.10, 4.01, 84.88, 74.62 
53, 230.00, -79.26, -29.53, 7.94, 43.88, 39.10, 0.01, 7.69, -48.29
 53, 425.00, -91.19, -26.97, 1182.85, -106.23, -11.64, 4.01, 84.84, 96.25 
54, 230.00, -57.01, -16.10, 47.45, -13.76, -32.81, 0.01, 53.13, 157.24
 54, 425.00, -74.50, -29.99, 1181.12, -106.27, -64.91, 4.01, 83.98, 121.42 
55, 230.00, 35.07, 12.91, 7.97, 43.10, -39.95, 0.01, 7.73, -132.83
 55, 425.00, 55.77, 2.58, 1183.02, 100.51, -30.45, 4.01, 84.93, -106.86 
56, 230.00, 59.01, 0.10, 47.62, -33.69, -10.72, 0.01, 53.41, 107.65
 56, 425.00, 61.57, -3.18, 1186.60, 48.71, -12.74, 4.01, 87.57, -104.65 
57, 230.00, 46.73, -26.00, 29.29, -4.93, 51.34, 0.01, 29.60, 5.49
 57, 425.00, 55.00, -15.35, 1185.79, 62.39, 23.87, 4.01, 86.78, -69.06 
58, 230.00, -42.00, -75.08, 0.01, 59.30, 0.94, 0.01, 0.01, -89.09
 58, 425.00, -38.25, -100.91, 1176.76, -16.82, -159.75, 4.01, 82.23, 173.99 
59, 230.00, 14.87, 26.70, 42.74, 34.60, 22.22, 0.01, 46.10, -57.29
 59, 425.00, 28.51, 38.66, 1184.43, 61.41, 62.47, 4.01, 85.77, -44.51 
60, 230.00, 39.16, 59.86, 21.48, -52.41, 17.59, 0.01, 21.24, 71.45
 60, 425.00, 33.20, 81.21, 1181.01, 4.21, 125.54, 4.01, 83.93, -1.92 
61, 230.00, -18.58, 56.58, 2.65, 30.36, -50.88, 0.01, 2.56, -149.17
 61, 425.00, -12.93, 52.63, 1187.41, 9.03, 23.01, 4.01, 88.81, -21.42 
62, 230.00, 92.72, -27.34, 17.76, -37.36, 42.50, 0.01, 17.42, 41.31
 62, 425.00, 129.79, -28.96, 1165.73, 225.40, -27.80, 4.01, 78.98, -97.03 
63, 230.00, 26.45, -11.40, 49.52, -32.56, 2.18, 0.01, 56.62, 86.17
 63, 425.00, 21.06, -12.78, 1187.59, -2.43, -13.42, 4.01, 89.34, 169.72 
64, 230.00, 24.14, -30.58, 57.51, -14.49, 0.35, 0.01, 75.85, 88.60
 64, 425.00, 24.25, -36.28, 1186.85, 15.64, -41.33, 4.01, 87.87, -159.27 
65, 230.00, -40.26, 23.00, 56.68, -2.23, 17.31, 0.01, 72.89, 7.34
 65, 425.00, -49.10, 33.00, 1184.95, -59.93, 53.43, 4.01, 86.12, 48.28 
66, 230.00, -81.84, 46.53, 35.63, -46.22, -10.60, 0.01, 36.92, 102.91
 66, 425.00, -138.96, 67.91, 1143.84, -295.28, 122.58, 4.01, 74.38, 67.46 
67, 230.00, 64.44, 42.66, 12.74, -57.93, 0.19, 0.01, 12.40, 89.81
 67, 425.00, 64.38, 54.61, 1184.25, 45.86, 77.48, 4.01, 85.65, -30.62 
68, 230.00, 8.51, 99.63, 47.69, -31.01, -16.78, 0.01, 53.53, 118.42
 68, 425.00, 8.02, 199.30, 1089.54, 4.12, 469.71, 4.00, 66.68, -0.50 
69, 230.00, 4.87, 17.33, 57.13, 10.93, -11.57, 0.01, 74.43, -136.62
 69, 630.00, 12.80, 19.34, 1453.67, 24.02, 17.08, 6.01, 88.84, -54.59 
70, 230.00, 22.92, -78.72, 38.03, -40.80, -20.18, 0.01, 39.88, 116.32
 70, 425.00, 18.09, -111.01, 1172.85, -2.62, -186.98, 4.01, 80.94, 179.20 
71, 230.00, -83.61, 31.96, 43.07, 27.56, -30.06, 0.01, 46.57, -137.48
 71, 425.00, -107.13, 35.13, 1176.49, -158.39, 36.70, 4.01, 82.13, 76.95 
72, 230.00, 6.09, 70.47, 16.91, -29.71, 48.46, 0.01, 16.56, 31.51
 72, 425.00, -1.53, 105.61, 1172.50, -25.33, 187.52, 4.01, 80.83, 7.69 
73, 230.00, 48.64, -75.74, 57.51, 5.22, 13.54, 0.01, 75.84, -21.08
 73, 425.00, 69.80, -102.25, 1169.68, 123.00, -165.09, 4.01, 80.02, -143.31 
74, 230.00, -18.36, 56.19, 1.64, -15.75, -57.16, 0.01, 1.59, 164.59
 74, 425.00, -27.39, 50.18, 1186.66, -46.72, 14.98, 4.01, 87.63, 72.23 
75, 230.00, -12.27, 98.81, 50.01, -6.43, 31.24, 0.01, 57.47, 11.64
 75, 425.00, -25.52, 199.32, 1088.97, -61.66, 471.73, 4.02, 66.40, 7.45 
76, 230.00, -38.47, -5.78, 6.70, 39.33, 43.88, 0.01, 6.49, -41.87
 76, 425.00, -33.07, 7.24, 1186.79, -5.15, 45.29, 4.01, 87.80, 6.48 
77, 230.00, -29.48, 36.12, 50.81, -30.44, 3.01, 0.01, 58.95, 84.36
 77, 425.00, -44.96, 44.47, 1183.76, -78.78, 55.42, 4.01, 85.35, 54.87 
78, 230.00, 93.02, -18.88, 25.08, -13.90, -51.92, 0.01, 25.01, 165.01
 78, 425.00, 136.59, -44.12, 1154.96, 250.29, -118.13, 4.01, 76.52, -115.27 
79, 230.00, -10.76, -39.69, 31.60, -42.75, -26.29, 0.01, 32.20, 121.59
 79, 425.00, -26.40, -55.93, 1182.57, -66.57, -87.48, 4.01, 84.69, 142.73 
80, 230.00, 61.94, 22.64, 19.61, -47.96, -28.86, 0.01, 19.31, 121.03
 80, 425.00, 61.37, 18.89, 1187.00, 39.88, 0.85, 4.01, 88.08, -88.78 
81, 230.00, -37.40, 41.02, 53.80, -23.87, -7.27, 0.01, 65.12, 106.95
 81, 425.00, -52.99, 47.81, 1183.41, -85.24, 53.29, 4.01, 85.14, 57.99 
82, 230.00, 57.62, 6.36, 15.88, -10.24, -56.22, 0.01, 15.53, 169.68
 82, 425.00, 67.20, -10.02, 1183.83, 75.41, -58.47, 4.01, 85.39, -127.79 
83, 230.00, 22.72, 51.63, 57.73, 12.08, -6.24, 0.01, 76.74, -117.33
 83, 425.00, 31.41, 61.04, 1184.57, 48.80, 70.46, 4.01, 85.86, -34.71 
84, 230.00, 49.66, 1.93, 50.19, -22.91, 21.76, 0.01, 57.80, 46.48
 84, 425.00, 52.67, 9.05, 1186.52, 43.54, 28.84, 4.01, 87.48, -56.48 
85, 230.00, -71.01, -10.17, 50.37, -31.08, 3.81, 0.01, 58.13, 83.02
 85, 425.00, -100.25, -11.83, 1175.99, -165.57, -13.69, 4.01, 81.96, 94.73 
86, 230.00, -2.41, 34.14, 37.54, -44.13, 12.68, 0.01, 39.27, 73.96
 86, 425.00, -16.76, 44.58, 1184.75, -56.20, 61.46, 4.01, 85.98, 42.44 
87, 230.00, -39.76, -62.28, 14.53, -9.78, -56.66, 0.01, 14.18, 170.21
 87, 425.00, -54.83, -98.86, 1169.31, -87.91, -188.50, 4.01, 79.91, 155.00 
88, 230.00, 19.16, -65.94, 2.67, 58.82, -7.10, 0.01, 2.58, -96.88
 88, 425.00, 42.95, -85.77, 1176.49, 105.54, -123.61, 4.01, 82.13, -139.51 
89, 230.00, -46.15, 35.58, 47.67, -20.41, 28.79, 0.01, 53.49, 35.34
 89, 425.00, -63.18, 52.74, 1180.21, -97.17, 90.65, 4.01, 83.58, 46.99 
90, 230.00, 7.69, -66.74, 27.91, -50.90, 12.15, 0.01, 28.07, 76.58
 90, 425.00, -6.26, -79.46, 1182.81, -49.09, -95.43, 4.01, 84.82, 152.78 
91, 230.00, 7.17, 64.21, 13.55, 26.81, -51.14, 0.01, 13.20, -152.34
 91, 425.00, 17.27, 62.98, 1186.22, 43.83, 38.92, 4.01, 87.17, -48.40 
92, 230.00, -85.81, -20.52, 52.26, 23.23, 15.71, 0.01, 61.78, -55.93
 92, 425.00, -110.62, -23.43, 1175.89, -164.65, -27.00, 4.01, 81.92, 99.31 
93, 230.00, 67.94, 43.64, 44.30, 28.31, -27.46, 0.01, 48.32, -134.12
 93, 425.00, 98.44, 49.36, 1173.95, 171.52, 54.51, 4.01, 81.28, -72.37 
94, 230.00, 72.40, -2.77, 31.21, -49.70, 8.58, 0.01, 31.75, 80.21
 94, 425.00, 75.61, -0.84, 1186.00, 62.70, 5.70, 4.01, 86.96, -84.81 
95, 230.00, -14.20, 13.26, 6.74, -52.29, 27.16, 0.01, 6.52, 62.55
 95, 425.00, -33.69, 24.45, 1183.78, -81.85, 50.27, 4.01, 85.36, 58.44 
96, 230.00, -31.66, -20.77, 48.68, -13.34, 31.14, 0.01, 55.16, 23.20
 96, 425.00, -41.82, -15.02, 1186.16, -59.12, 8.97, 4.01, 87.11, 81.38 
97, 230.00, 44.30, 35.69, 58.19, -2.99, -11.09, 0.01, 78.84, 164.90
 97, 425.00, 53.08, 40.10, 1185.30, 63.19, 40.50, 4.01, 86.38, -57.35 
98, 230.00, -29.09, 5.87, 23.94, -36.17, -40.46, 0.01, 23.80, 138.20
 98, 425.00, -46.03, -5.92, 1184.10, -82.51, -40.79, 4.01, 85.56, 116.30 
99, 230.00, -14.24, -91.36, 24.34, -37.32, -39.15, 0.01, 24.23, 136.37
 99, 425.00, -32.70, -148.77, 1145.31, -85.66, -302.49, 4.01, 74.65, 164.19 
100, 230.00, 66.37, 21.35, 38.23, 27.99, -35.68, 0.01, 40.13, -141.89
 100, 425.00, 92.68, 16.00, 1178.19, 149.65, -6.16, 4.01, 82.76, -92.36 
