ion, x, y, z, vx, vy, vz, energy, elev, azim
 11, 345.00, 13.88, -27.41, 1186.66, -17.11, -45.95, 4.01, 87.63, 159.58 
12, 230.00, 31.03, 34.73, 37.41, 36.99, -27.39, 0.01, 39.11, -126.52
 12, 345.00, 40.03, 32.03, 1185.71, 68.13, 1.18, 4.01, 86.71, -89.00 
13, 230.00, -29.37, 78.99, 42.23, -20.42, 36.29, 0.01, 45.40, 29.36
 13, 345.00, -37.62, 97.84, 1172.34, -73.09, 175.58, 4.01, 80.79, 22.60 
14, 230.00, -68.21, -25.42, 14.35, -10.36, 56.61, 0.01, 14.00, 10.37
 14, 345.00, -77.27, -17.58, 1183.34, -96.30, 31.47, 4.01, 85.11, 71.90 
15, 230.00, -62.19, 68.27, 51.92, -12.14, 25.96, 0.01, 61.10, 25.06
 15, 345.00, -77.76, 87.56, 1164.58, -149.69, 178.66, 4.01, 78.68, 39.96 
16, 230.00, -7.53, -70.90, 59.01, 5.43, -2.34, 0.01, 84.28, -113.28
 16, 345.00, -7.32, -78.52, 1184.34, -3.15, -88.82, 4.01, 85.71, 177.97 
17, 230.00, 8.83, -82.34, 55.28, 3.64, -21.18, 0.01, 68.76, -170.26
 17, 345.00, 10.74, -97.86, 1177.40, 18.13, -154.80, 4.01, 82.46, -173.32 
18, 230.00, -23.23, 46.04, 9.91, 8.48, 57.86, 0.01, 9.62, -8.34
 18, 345.00, -23.40, 60.55, 1182.63, -13.28, 108.46, 4.01, 84.72, 6.98 
19, 230.00, -69.42, 51.51, 45.16, -34.52, -16.93, 0.01, 49.59, 116.12
 19, 345.00, -86.83, 56.87, 1174.56, -160.88, 71.35, 4.01, 81.48, 66.08 
20, 230.00, 53.54, 8.51, 36.37, -3.77, -46.70, 0.01, 37.82, 175.38
 20, 345.00, 56.83, 0.49, 1185.97, 46.75, -43.03, 4.01, 86.93, -132.63 
21, 230.00, -41.75, 10.66, 12.68, -33.49, 47.28, 0.01, 12.34, 35.31
 21, 345.00, -50.98, 20.37, 1183.78, -73.95, 61.27, 4.01, 85.36, 50.36 
22, 230.00, 8.23, 25.33, 55.84, -19.65, 3.58, 0.01, 70.31, 79.67
 22, 345.00, 5.09, 27.49, 1187.27, -14.12, 27.34, 4.01, 88.52, 27.30 
23, 230.00, -6.24, -27.61, 40.07, -25.79, 35.31, 0.01, 42.50, 36.14
 23, 345.00, -11.44, -22.67, 1187.09, -35.02, 12.11, 4.01, 88.21, 70.93 
24, 230.00, -70.64, -43.19, 4.45, 56.77, 16.58, 0.01, 4.31, -73.72
 24, 345.00, -69.11, -45.59, 1186.27, -37.70, -43.41, 4.01, 87.23, 139.02 
25, 230.00, -49.86, 4.64, 26.23, 32.16, 42.37, 0.01, 26.25, -37.20
 25, 345.00, -47.31, 12.90, 1186.55, -9.97, 50.53, 4.01, 87.51, 11.16 
26, 230.00, 13.14, -16.10, 8.20, 34.84, 47.30, 0.01, 7.94, -36.37
 26, 345.00, 20.64, -7.97, 1185.83, 55.74, 35.77, 4.01, 86.80, -57.31 
27, 230.00, 10.08, 91.38, 45.71, 24.64, 28.65, 0.01, 50.42, -40.69
 27, 345.00, 16.56, 115.93, 1164.07, 49.82, 230.29, 4.01, 78.56, -12.21 
28, 230.00, -2.33, -13.24, 51.67, 27.35, -10.01, 0.01, 60.59, -110.09
 28, 630.00, 9.65, -26.62, 1452.66, 33.31, -51.93, 6.01, 87.57, -147.32 
29, 230.00, -48.30, -44.73, 16.71, -52.53, 21.89, 0.01, 16.36, 67.37
 29, 345.00, -62.68, -44.88, 1181.90, -113.78, -27.11, 4.01, 84.35, 103.40 
30, 230.00, -48.73, -20.00, 57.49, 12.59, 7.33, 0.01, 75.78, -59.80
 30, 345.00, -49.95, -20.11, 1187.20, -31.56, -10.60, 4.01, 88.39, 108.57 
31, 230.00, -0.67, -94.65, 28.88, -50.26, 12.54, 0.01, 29.13, 75.99
 31, 345.00, -9.61, -114.40, 1168.49, -58.83, -204.34, 4.01, 79.69, 163.94 
32, 230.00, -14.25, -27.28, 47.37, 22.25, -27.90, 0.01, 53.01, -141.43
 32, 345.00, -10.98, -34.10, 1186.40, 12.20, -53.61, 4.01, 87.35, -167.18 
33, 230.00, -0.70, -90.36, 40.99, -29.81, -30.80, 0.01, 43.72, 135.94
 33, 345.00, -6.10, -113.66, 1166.74, -35.28, -219.18, 4.01, 79.23, 170.86 
34, 230.00, 45.93, -61.47, 28.77, -50.08, 13.47, 0.01, 29.02, 74.94
 34, 345.00, 41.83, -65.74, 1185.93, 3.36, -64.08, 4.01, 86.90, -177.00 
35, 230.00, 24.06, -23.75, 53.16, 25.64, -5.84, 0.01, 63.68, -102.83
 35, 345.00, 30.27, -26.28, 1186.40, 48.18, -26.36, 4.01, 87.35, -118.69 
36, 230.00, 35.40, -58.76, 54.38, 23.62, 1.42, 0.01, 66.49, -86.56
 36, 345.00, 43.11, -64.21, 1183.82, 67.69, -67.46, 4.01, 85.38, -134.90 
37, 230.00, 23.53, -79.16, 5.55, 16.52, -56.69, 0.01, 5.37, -163.75
 37, 345.00, 30.22, -101.85, 1169.63, 58.42, -197.79, 4.01, 80.00, -163.54 
38, 230.00, -47.13, 82.50, 41.41, -35.21, -23.72, 0.01, 44.29, 123.97
 38, 345.00, -64.63, 98.34, 1165.52, -152.46, 169.73, 4.01, 78.92, 41.93 
39, 230.00, 20.44, -26.74, 49.24, -33.06, 0.54, 0.01, 56.12, 89.06
 39, 345.00, 15.56, -28.27, 1187.31, -18.33, -22.81, 4.01, 88.59, 141.22 
40, 230.00, 8.51, -38.10, 40.64, 18.11, -39.21, 0.01, 43.25, -155.21
 40, 345.00, 12.44, -47.88, 1184.95, 27.08, -75.60, 4.01, 86.12, -160.29 
41, 230.00, 29.29, 89.27, 14.44, 57.29, -5.24, 0.01, 14.09, -95.23
 41, 345.00, 46.34, 109.32, 1162.74, 133.71, 201.77, 4.01, 78.24, -33.53 
42, 230.00, 7.46, -45.91, 16.54, -19.15, 53.64, 0.01, 16.19, 19.65
 42, 345.00, 4.33, -38.79, 1187.44, -14.39, 18.24, 4.01, 88.88, 38.27 
43, 230.00, -15.93, 26.22, 51.24, 3.22, -29.69, 0.01, 59.77, -173.82
 43, 345.00, -16.30, 22.31, 1187.59, -11.30, -8.38, 4.01, 89.32, 126.55 
44, 230.00, 35.00, -83.55, 26.24, -41.43, 33.36, 0.01, 26.25, 51.16
 44, 345.00, 33.68, -92.02, 1181.89, 17.44, -115.74, 4.01, 84.34, -171.43 
45, 230.00, -40.02, -65.73, 14.93, -41.98, -39.15, 0.01, 14.58, 133.01
 45, 345.00, -52.93, -81.43, 1174.58, -105.89, -140.38, 4.01, 81.49, 142.97 
46, 230.00, -1.35, -35.24, 3.84, -32.11, -49.72, 0.01, 3.71, 147.15
 46, 345.00, -7.59, -47.03, 1184.11, -36.25, -84.35, 4.01, 85.57, 156.74 
47, 230.00, -70.18, -4.17, 42.56, 13.16, 39.15, 0.01, 45.86, -18.59
 47, 345.00, -74.64, 2.55, 1185.10, -68.05, 38.40, 4.01, 86.23, 60.57 
48, 230.00, 10.12, -72.85, 23.36, -40.47, 36.53, 0.01, 23.20, 47.93
 48, 345.00, 3.70, -73.52, 1186.27, -32.67, -47.57, 4.01, 87.21, 145.52 
49, 230.00, -91.52, -8.04, 7.89, -57.35, 12.90, 0.01, 7.64, 77.33
 49, 345.00, -122.75, -7.55, 1155.86, -273.05, -3.43, 4.01, 76.71, 90.72 
50, 230.00, 92.39, 22.98, 31.58, 49.09, 10.49, 0.01, 32.18, -77.94
 50, 345.00, 126.57, 31.17, 1147.46, 297.85, 72.11, 4.01, 75.05, -76.39 
51, 230.00, 22.53, 93.78, 6.66, 5.52, 58.68, 0.01, 6.44, -5.37
 51, 345.00, 30.66, 133.96, 1136.28, 71.39, 338.21, 4.01, 73.08, -11.92 
52, 230.00, 11.72, -33.26, 18.34, 41.36, -38.35, 0.01, 18.01, -132.84
 52, 345.00, 20.31, -42.65, 1184.31, 55.11, -70.13, 4.01, 85.69, -141.84 
53, 230.00, -4.92, 47.55, 33.93, 30.32, -38.04, 0.01, 34.90, -141.44
 53, 345.00, 0.40, 43.66, 1187.32, 28.74, 0.60, 4.01, 88.61, -88.79 
54, 230.00, 13.39, -27.21, 19.37, 55.81, -5.30, 0.01, 19.06, -95.43
 54, 345.00, 24.80, -29.88, 1185.12, 72.24, -28.66, 4.01, 86.25, -111.64 
55, 230.00, 10.20, -69.79, 33.96, 20.81, -43.94, 0.01, 34.93, -154.66
 55, 345.00, 15.12, -85.34, 1179.11, 36.15, -137.67, 4.01, 83.12, -165.29 
56, 230.00, 12.74, 47.67, 5.21, -39.37, -44.05, 0.01, 5.04, 138.21
 56, 345.00, 6.11, 42.51, 1187.23, -31.77, -5.74, 4.01, 88.44, 100.25 
57, 230.00, 64.89, 51.59, 36.60, 14.72, 44.29, 0.01, 38.10, -18.38
 57, 345.00, 77.21, 67.25, 1173.57, 123.13, 134.63, 4.01, 81.16, -42.44 
58, 230.00, -81.57, 51.96, 3.50, -46.37, -36.81, 0.01, 3.38, 128.45
 58, 345.00, -113.91, 60.85, 1149.94, -278.98, 101.51, 4.01, 75.52, 70.01 
59, 230.00, 81.90, -42.92, 6.26, -0.96, -58.97, 0.01, 6.06, 179.06
 59, 345.00, 99.88, -63.03, 1162.44, 180.97, -162.96, 4.01, 78.17, -132.00 
60, 230.00, 10.50, 1.99, 0.21, -53.52, -25.55, 0.01, 0.20, 115.52
 60, 630.00, -9.86, -9.67, 1452.78, -49.64, -32.28, 6.01, 87.67, 123.04 
61, 230.00, 92.39, -29.84, 36.81, -14.48, -44.19, 0.01, 38.36, 161.86
 61, 345.00, 116.65, -46.10, 1156.45, 236.01, -131.97, 4.01, 76.84, -119.21 
62, 230.00, -89.20, -16.14, 50.05, 30.33, -9.62, 0.01, 57.56, -107.59
 62, 345.00, -99.79, -20.70, 1179.33, -134.24, -41.34, 4.01, 83.21, 107.12 
63, 230.00, 39.01, 17.67, 36.36, -45.57, -10.90, 0.01, 37.81, 103.45
 63, 345.00, 33.01, 16.77, 1187.56, -15.76, 3.51, 4.01, 89.22, 77.43 
64, 230.00, 6.52, 63.55, 15.97, -51.27, -25.18, 0.01, 15.62, 116.15
 64, 345.00, -2.52, 64.25, 1185.98, -49.69, 39.10, 4.01, 86.95, 51.80 
65, 230.00, 4.81, -27.04, 53.41, -24.30, 8.63, 0.01, 64.23, 70.45
 65, 345.00, 0.60, -27.05, 1187.35, -22.39, -15.94, 4.01, 88.67, 125.45 
66, 230.00, 38.55, -62.85, 9.89, -18.55, 55.46, 0.01, 9.60, 18.49
 66, 345.00, 38.94, -58.80, 1187.33, 25.27, -13.19, 4.01, 88.62, -117.56 
67, 230.00, 63.23, -39.48, 55.73, -19.71, -4.79, 0.01, 70.01, 103.66
 67, 345.00, 66.47, -44.57, 1184.94, 58.35, -55.38, 4.01, 86.12, -133.51 
68, 230.00, 33.73, -42.48, 58.34, -10.10, 3.54, 0.01, 79.60, 70.68
 68, 345.00, 34.39, -44.99, 1186.93, 20.94, -36.40, 4.01, 87.97, -150.09 
69, 230.00, 3.76, 81.18, 23.26, -54.42, -3.97, 0.01, 23.09, 94.17
 69, 345.00, -5.65, 91.13, 1180.65, -55.52, 116.34, 4.01, 83.77, 25.51 
70, 230.00, -5.86, -83.94, 39.95, -34.67, 26.84, 0.01, 42.34, 52.26
 70, 345.00, -12.87, -90.83, 1182.43, -48.01, -100.55, 4.01, 84.62, 154.48 
71, 230.00, 16.81, 31.12, 47.50, 24.31, 25.89, 0.01, 53.21, -43.20
 71, 345.00, 22.36, 37.87, 1185.72, 40.66, 54.47, 4.01, 86.72, -36.74 
72, 230.00, -77.27, 61.04, 52.19, 0.13, 28.18, 0.01, 61.64, -0.27
 72, 345.00, -104.24, 87.17, 1141.15, -242.17, 223.49, 4.01, 73.89, 47.30 
73, 230.00, -20.15, -2.60, 44.19, -12.75, -37.44, 0.01, 48.17, 161.19
 73, 345.00, -23.72, -9.75, 1186.35, -34.08, -44.41, 4.01, 87.30, 142.50 
74, 230.00, -12.63, 70.81, 41.59, 17.21, 38.62, 0.01, 44.53, -24.01
 74, 345.00, -10.87, 85.54, 1180.09, 2.93, 133.94, 4.01, 83.52, -1.25 
75, 230.00, 62.85, 69.12, 7.77, 41.91, 41.24, 0.01, 7.52, -45.46
 75, 345.00, 86.19, 93.93, 1150.46, 201.20, 215.71, 4.01, 75.62, -43.01 
76, 230.00, 43.90, -61.75, 0.97, 39.93, 43.84, 0.01, 0.94, -42.33
 76, 345.00, 56.27, -60.49, 1182.83, 102.25, -31.88, 4.01, 84.83, -107.32 
77, 230.00, -21.70, -61.94, 25.10, 53.36, 6.37, 0.01, 25.03, -83.19
 77, 345.00, -13.72, -66.23, 1185.61, 35.34, -60.21, 4.01, 86.63, -149.59 
78, 230.00, 20.54, 90.42, 29.38, -49.19, -15.33, 0.01, 29.69, 107.31
 78, 345.00, 16.00, 105.83, 1175.46, -13.45, 169.33, 4.01, 81.78, 4.54 
79, 230.00, 75.26, -13.11, 20.13, 39.62, -39.28, 0.01, 19.84, -134.75
 79, 345.00, 91.94, -21.98, 1176.22, 152.03, -62.84, 4.01, 82.04, -112.46 
80, 230.00, 18.81, -50.72, 54.13, -17.25, -17.03, 0.01, 65.87, 134.63
 80, 345.00, 17.08, -57.66, 1185.76, -0.77, -67.39, 4.01, 86.75, 179.34 
81, 230.00, -58.51, -72.04, 47.75, -21.21, 28.07, 0.01, 53.62, 37.07
 81, 345.00, -74.33, -82.09, 1172.17, -148.15, -120.97, 4.01, 80.73, 129.23 
82, 230.00, 66.64, -30.60, 5.36, 4.88, 58.86, 0.01, 5.18, -4.74
 82, 345.00, 74.51, -22.81, 1184.08, 88.01, 27.71, 4.01, 85.54, -72.52 
83, 230.00, -96.97, -15.98, 42.28, -24.77, 33.42, 0.01, 45.47, 36.54
 83, 345.00, -134.51, -15.73, 1141.46, -328.17, -11.34, 4.01, 73.95, 91.98 
84, 230.00, 86.76, 45.78, 22.62, -54.40, 6.81, 0.01, 22.42, 82.86
 84, 345.00, 102.55, 60.19, 1166.82, 176.42, 133.59, 4.01, 79.26, -52.87 
85, 230.00, 68.65, -45.43, 25.93, 29.24, -44.61, 0.01, 25.92, -146.76
 85, 345.00, 84.22, -60.32, 1172.03, 145.85, -125.06, 4.01, 80.69, -130.61 
86, 230.00, -3.59, 83.55, 39.46, -25.38, -36.28, 0.01, 41.70, 145.03
 86, 345.00, -8.62, 88.28, 1184.08, -33.87, 85.77, 4.01, 85.55, 21.55 
87, 230.00, -43.87, -25.58, 0.20, 57.74, 13.56, 0.01, 0.19, -76.78
 87, 345.00, -35.84, -24.75, 1187.40, 23.89, -8.12, 4.01, 88.78, -108.78 
88, 230.00, 7.60, 95.47, 36.67, -2.74, -46.54, 0.01, 38.19, 176.64
 88, 345.00, 8.90, 109.63, 1175.53, 14.54, 168.77, 4.01, 81.80, -4.92 
89, 230.00, -17.65, -86.72, 13.76, 56.91, -9.46, 0.01, 13.41, -99.44
 89, 345.00, -10.42, -103.33, 1175.05, 32.26, -169.65, 4.01, 81.64, -169.23 
90, 230.00, -26.88, 91.86, 41.88, 1.34, 41.98, 0.01, 44.91, -1.83
 90, 345.00, -34.15, 124.82, 1149.48, -69.48, 290.60, 4.01, 75.43, 13.45 
91, 230.00, 92.63, 27.60, 48.53, -26.55, 21.40, 0.01, 54.91, 51.13
 91, 345.00, 112.55, 38.54, 1165.71, 206.64, 94.88, 4.01, 78.96, -65.34 
92, 230.00, -54.73, -0.44, 1.89, 36.78, -46.49, 0.01, 1.83, -141.65
 92, 345.00, -51.75, -9.32, 1186.50, -10.99, -51.46, 4.01, 87.46, 167.95 
93, 230.00, 72.86, 38.28, 24.72, 53.91, 0.22, 0.01, 24.64, -89.77
 93, 345.00, 93.54, 44.03, 1172.18, 180.50, 63.06, 4.01, 80.74, -70.74 
94, 230.00, 34.75, -85.35, 37.11, -41.61, 20.23, 0.01, 38.73, 64.08
 94, 345.00, 34.07, -98.04, 1178.38, 21.90, -146.63, 4.01, 82.83, -171.51 
95, 230.00, 80.06, 37.48, 6.31, -50.13, -31.06, 0.01, 6.11, 121.78
 95, 345.00, 83.23, 37.59, 1184.83, 77.24, 27.59, 4.01, 86.04, -70.35 
96, 230.00, -74.48, 18.38, 4.64, -38.84, -44.58, 0.01, 4.48, 138.94
 96, 345.00, -90.83, 12.33, 1178.09, -148.57, -24.25, 4.01, 82.72, 99.27 
97, 230.00, -50.10, 28.19, 38.11, 24.85, 38.05, 0.01, 39.99, -33.14
 97, 345.00, -49.46, 37.44, 1185.41, -22.47, 69.71, 4.01, 86.46, 17.87 
98, 230.00, 62.76, 15.67, 27.85, 52.11, -5.16, 0.01, 28.00, -95.66
 98, 345.00, 78.40, 16.21, 1180.42, 130.45, 12.42, 4.01, 83.67, -84.56 
99, 230.00, -24.83, -79.72, 26.79, -9.32, 52.09, 0.01, 26.85, 10.14
 99, 345.00, -29.77, -80.78, 1185.21, -47.30, -59.95, 4.01, 86.31, 141.73 
100, 230.00, 28.74, 10.40, 16.15, -37.24, 43.25, 0.01, 15.80, 40.73
 100, 345.00, 23.38, 19.27, 1186.20, -15.41, 57.03, 4.01, 87.15, 15.12 
