ion, x, y, z, vx, vy, vz, energy, elev, azim
1, 230.00, 35.76, 1.29, 34.16, 38.99, 28.82, 0.01, 35.17, -53.52
 1, 335.00, 44.25, 6.29, 1185.22, 69.21, 31.99, 4.01, 86.32, -65.19 
2, 230.00, -88.51, 10.42, 19.04, -21.08, -52.06, 0.01, 18.73, 157.96
 2, 335.00, -105.88, 3.51, 1172.35, -186.02, -39.42, 4.01, 80.79, 101.96 
3, 230.00, 5.48, 32.75, 20.64, -54.84, 9.21, 0.01, 20.36, 80.47
 3, 335.00, -3.75, 35.96, 1185.87, -55.01, 35.24, 4.01, 86.85, 57.36 
4, 230.00, 83.51, -9.69, 41.41, 37.69, -19.55, 0.01, 44.29, -117.41
 4, 335.00, 100.74, -14.17, 1173.94, 176.16, -37.36, 4.01, 81.28, -101.97 
5, 230.00, 19.79, 76.25, 28.56, 25.70, 45.19, 0.01, 28.78, -29.63
 5, 335.00, 26.31, 92.42, 1175.67, 56.68, 158.59, 4.01, 81.85, -19.67 
6, 230.00, -74.36, 30.11, 19.62, 21.29, -51.76, 0.01, 19.31, -157.64
 6, 335.00, -78.40, 24.54, 1185.27, -73.31, -17.98, 4.01, 86.36, 103.78 
7, 230.00, 77.09, -19.86, 55.89, -0.56, 19.85, 0.01, 70.43, 1.62
 7, 335.00, 85.09, -18.72, 1183.24, 102.45, -4.68, 4.01, 85.05, -92.61 
8, 230.00, -52.46, -29.67, 5.03, 30.71, -50.49, 0.01, 4.86, -148.69
 8, 335.00, -50.71, -40.42, 1184.66, -15.96, -82.91, 4.01, 85.92, 169.10 
9, 230.00, -48.32, -46.42, 52.25, 11.06, -25.80, 0.01, 61.75, -156.80
 9, 335.00, -50.25, -54.31, 1184.53, -38.87, -77.04, 4.01, 85.83, 153.23 
10, 230.00, 7.08, -68.03, 4.64, -16.11, 56.89, 0.01, 4.49, 15.81
 10, 335.00, 4.83, -63.27, 1187.61, -10.51, -5.86, 4.01, 89.42, 119.13 
11, 230.00, -80.47, 25.71, 31.45, 15.66, -47.78, 0.01, 32.03, -161.85
 11, 335.00, -87.49, 20.92, 1183.24, -101.38, -15.10, 4.01, 85.05, 98.47 
12, 230.00, -46.65, 23.87, 35.80, -33.20, -33.67, 0.01, 37.13, 135.40
 12, 335.00, -55.11, 19.61, 1185.13, -76.01, -15.84, 4.01, 86.25, 101.77 
13, 230.00, -68.40, 13.75, 26.97, 51.63, -11.16, 0.01, 27.04, -102.20
 13, 335.00, -64.92, 12.92, 1187.58, -14.14, 2.00, 4.01, 89.31, 81.96 
14, 230.00, -68.90, 67.93, 10.10, -14.68, -56.57, 0.01, 9.80, 165.45
 14, 335.00, -87.13, 74.63, 1168.25, -186.96, 103.94, 4.01, 79.62, 60.93 
15, 230.00, -90.70, -16.26, 36.48, -45.67, 10.04, 0.01, 37.96, 77.60
 15, 335.00, -115.62, -17.79, 1161.60, -246.37, -23.60, 4.01, 77.97, 95.47 
16, 230.00, 8.99, 0.27, 17.40, 41.44, -38.69, 0.01, 17.06, -133.03
 16, 630.00, 35.84, -18.79, 1450.19, 88.51, -56.42, 6.01, 85.86, -122.52 
17, 230.00, 8.04, 98.74, 32.15, -44.96, 21.50, 0.01, 32.83, 64.44
 17, 335.00, 3.75, 136.09, 1134.13, -24.21, 351.61, 4.01, 72.74, 3.94 
18, 230.00, -54.40, -49.83, 48.07, -14.63, -31.51, 0.01, 54.15, 155.09
 18, 335.00, -61.96, -59.75, 1180.85, -83.18, -96.10, 4.01, 83.86, 139.12 
19, 230.00, 38.71, -28.45, 29.38, -24.36, 45.40, 0.01, 29.69, 28.22
 19, 335.00, 36.65, -22.24, 1187.37, 4.67, 26.21, 4.01, 88.72, -10.10 
20, 230.00, -40.12, -20.88, 19.89, -50.92, 23.01, 0.01, 19.59, 65.68
 20, 335.00, -51.16, -18.08, 1184.41, -87.57, 7.87, 4.01, 85.75, 84.87 
21, 230.00, -1.50, -66.19, 25.06, 28.05, -45.86, 0.01, 25.00, -148.55
 21, 335.00, 3.13, -79.33, 1180.99, 29.10, -122.39, 4.01, 83.92, -166.63 
22, 230.00, -12.30, -77.07, 7.52, 51.53, 28.38, 0.01, 7.29, -61.16
 22, 335.00, -4.77, -79.69, 1185.19, 41.60, -64.44, 4.01, 86.30, -147.15 
23, 230.00, -61.31, -61.13, 43.55, -39.75, 6.39, 0.01, 47.25, 80.86
 23, 335.00, -76.46, -68.76, 1174.43, -148.27, -96.43, 4.01, 81.44, 123.04 
24, 230.00, -23.62, 30.61, 1.86, -44.88, -38.73, 0.01, 1.80, 130.79
 24, 335.00, -32.72, 25.38, 1185.66, -66.69, -18.22, 4.01, 86.66, 105.28 
25, 230.00, 68.36, 27.07, 26.48, 37.69, -37.36, 0.01, 26.52, -134.75
 25, 335.00, 81.07, 23.31, 1181.07, 124.74, -8.22, 4.01, 83.96, -93.77 
26, 230.00, -55.82, -26.69, 46.87, 35.75, 6.56, 0.01, 52.20, -79.61
 26, 335.00, -53.56, -27.38, 1187.47, -12.98, -17.62, 4.01, 88.94, 143.63 
27, 230.00, 58.07, 35.67, 44.12, -26.57, -29.41, 0.01, 48.06, 137.91
