ion, x, y, z, vx, vy, vz, energy, elev, azim
 24, 345.00, -15.50, -42.19, 1186.98, -38.16, 13.62, 4.01, 88.04, 70.35 
25, 230.00, -53.39, -19.86, 58.03, -12.24, -0.62, 0.01, 78.08, 92.92
 25, 345.00, -59.81, -21.54, 1185.63, -66.48, -20.44, 4.01, 86.64, 107.09 
26, 230.00, -75.21, -10.18, 18.85, -53.61, -16.97, 0.01, 18.53, 107.56
 26, 345.00, -94.51, -14.58, 1175.26, -167.92, -33.64, 4.01, 81.71, 101.33 
27, 230.00, -33.40, -22.44, 53.70, -24.90, 3.73, 0.01, 64.88, 81.48
 27, 345.00, -40.13, -23.20, 1186.26, -55.82, -15.25, 4.01, 87.21, 105.28 
28, 230.00, 1.36, 98.50, 2.50, -11.84, -58.06, 0.01, 2.42, 168.47
 28, 345.00, -0.27, 117.37, 1169.31, -9.74, 207.37, 4.01, 79.93, 2.69 
29, 230.00, 51.76, 72.96, 41.60, -28.70, -31.04, 0.01, 44.54, 137.25
 29, 345.00, 55.23, 79.52, 1182.39, 59.61, 94.64, 4.01, 84.60, -32.21 
30, 230.00, 10.43, 81.68, 0.80, 51.11, 30.08, 0.01, 0.77, -59.52
 30, 345.00, 21.43, 99.28, 1173.50, 74.90, 166.87, 4.01, 81.14, -24.17 
31, 230.00, 43.56, -19.82, 4.14, 59.12, -2.39, 0.01, 4.01, -92.32
 31, 345.00, 58.04, -21.73, 1182.74, 105.95, -21.28, 4.01, 84.78, -101.35 
32, 230.00, -22.47, -36.43, 30.46, 10.48, 49.80, 0.01, 30.90, -11.88
 32, 345.00, -21.94, -29.43, 1187.43, -8.17, 22.63, 4.01, 88.84, 19.86 
33, 230.00, 60.67, -14.92, 52.53, -4.69, -27.14, 0.01, 62.33, 170.19
 33, 345.00, 65.01, -21.13, 1185.31, 59.19, -45.65, 4.01, 86.39, -127.64 
34, 230.00, -38.17, 21.07, 57.00, -2.32, 16.22, 0.01, 73.96, 8.14
 34, 345.00, -41.12, 25.44, 1186.58, -35.91, 36.08, 4.01, 87.54, 44.87 
35, 230.00, 45.39, -37.31, 50.81, 12.60, -27.88, 0.01, 58.95, -155.68
 35, 345.00, 51.45, -45.49, 1184.09, 60.77, -69.20, 4.01, 85.55, -138.71 
36, 230.00, -13.21, 33.69, 13.20, -13.54, -56.22, 0.01, 12.86, 166.46
 36, 345.00, -16.61, 25.05, 1186.94, -26.88, -31.63, 4.01, 88.00, 139.63 
37, 230.00, 86.46, -9.30, 39.53, 43.13, 9.73, 0.01, 41.80, -77.29
 37, 345.00, 109.16, -9.18, 1169.23, 208.40, -6.14, 4.01, 79.89, -91.69 
38, 230.00, 24.71, 83.50, 53.79, -23.92, -7.21, 0.01, 65.09, 106.77
 38, 345.00, 24.38, 95.33, 1179.90, 15.38, 134.75, 4.01, 83.44, -6.51 
39, 230.00, -41.69, 72.32, 32.67, 28.89, 40.19, 0.01, 33.43, -35.71
 39, 345.00, -42.62, 90.23, 1175.89, -35.30, 163.05, 4.01, 81.93, 12.22 
40, 230.00, 68.47, -15.16, 23.30, 16.86, 51.87, 0.01, 23.13, -18.00
 40, 345.00, 78.49, -7.09, 1182.68, 101.34, 39.35, 4.01, 84.75, -68.78 
41, 230.00, 43.50, -49.47, 39.21, -42.02, -14.64, 0.01, 41.39, 109.21
 41, 345.00, 39.69, -56.58, 1185.58, 1.35, -70.36, 4.01, 86.60, -178.90 
42, 230.00, -0.05, 67.52, 17.05, 19.69, 53.28, 0.01, 16.71, -20.28
 42, 345.00, 3.61, 84.34, 1178.97, 21.87, 141.78, 4.01, 83.06, -8.77 
43, 230.00, 20.37, -43.80, 56.95, -8.38, 14.29, 0.01, 73.78, 30.37
 43, 345.00, 20.23, -44.18, 1187.40, 9.09, -23.60, 4.01, 88.78, -158.94 
44, 230.00, 40.45, -77.14, 30.02, -50.76, -6.31, 0.01, 30.41, 97.08
 44, 345.00, 37.72, -90.39, 1179.44, 11.88, -139.04, 4.01, 83.25, -175.12 
45, 230.00, 6.88, -88.85, 42.72, 3.51, 40.99, 0.01, 46.08, -4.90
 45, 345.00, 8.61, -96.09, 1182.44, 16.06, -110.18, 4.01, 84.62, -171.71 
46, 230.00, -37.89, 72.72, 0.76, 58.88, -7.07, 0.01, 0.73, -96.84
 46, 345.00, -31.88, 80.75, 1183.56, 10.97, 98.11, 4.01, 85.23, -6.38 
47, 230.00, 12.36, 88.24, 20.36, 21.20, 51.51, 0.01, 20.08, -22.37
 47, 345.00, 18.60, 114.86, 1162.66, 49.20, 237.44, 4.01, 78.22, -11.71 
48, 230.00, 35.06, 70.03, 24.42, 48.24, -24.38, 0.01, 24.31, -116.81
 48, 345.00, 48.15, 74.12, 1181.05, 103.21, 70.96, 4.01, 83.95, -55.49 
49, 230.00, 81.99, -22.31, 33.95, 4.86, -48.39, 0.01, 34.92, -174.27
 49, 345.00, 95.53, -34.45, 1175.31, 143.88, -92.28, 4.01, 81.73, -122.67 
50, 230.00, -65.59, -22.30, 26.30, -5.13, -52.91, 0.01, 26.32, 174.46
 50, 345.00, -73.18, -34.33, 1181.50, -85.17, -85.82, 4.01, 84.16, 135.22 
51, 230.00, -33.66, 78.57, 40.07, -0.87, -43.72, 0.01, 42.50, 178.87
 51, 345.00, -38.59, 81.93, 1184.06, -54.13, 75.00, 4.01, 85.53, 35.82 
52, 230.00, -27.68, 72.53, 50.73, -28.29, 11.99, 0.01, 58.80, 67.03
 52, 345.00, -36.15, 83.58, 1179.90, -70.66, 115.79, 4.01, 83.44, 31.39 
53, 230.00, -29.69, -11.39, 0.24, 11.92, -58.10, 0.01, 0.23, -168.40
 53, 345.00, -29.21, -23.29, 1185.34, -12.09, -73.35, 4.01, 86.41, 170.64 
54, 230.00, 0.66, 78.36, 13.34, -39.73, 41.97, 0.01, 12.99, 43.43
 54, 345.00, -6.59, 96.38, 1175.52, -43.78, 163.69, 4.01, 81.80, 14.97 
55, 230.00, -35.15, -1.21, 41.40, -36.71, 21.36, 0.01, 44.27, 59.80
 55, 345.00, -44.19, 2.69, 1185.41, -69.68, 22.24, 4.01, 86.47, 72.30 
56, 230.00, -49.97, -49.42, 8.03, 52.78, -25.84, 0.01, 7.79, -116.08
 56, 345.00, -44.98, -59.08, 1184.49, -0.08, -86.80, 4.01, 85.81, 179.95 
57, 230.00, 32.97, 9.63, 39.37, 15.74, 41.47, 0.01, 41.59, -20.78
 57, 345.00, 37.95, 17.96, 1185.62, 44.95, 53.30, 4.01, 86.63, -40.14 
58, 230.00, -58.23, -59.92, 45.96, 37.07, 5.59, 0.01, 50.80, -81.43
 58, 345.00, -59.49, -67.01, 1183.70, -46.99, -84.80, 4.01, 85.32, 151.01 
59, 230.00, 40.82, -5.78, 46.61, 16.17, -32.92, 0.01, 51.81, -153.84
 59, 345.00, 46.49, -12.25, 1185.78, 52.99, -40.86, 4.01, 86.77, -127.63 
60, 230.00, 44.40, -43.11, 9.60, -57.63, -10.19, 0.01, 9.32, 100.03
 60, 345.00, 37.18, -48.56, 1186.24, -18.22, -55.21, 4.01, 87.19, 161.74 
61, 230.00, -34.57, -34.03, 17.18, 5.30, 56.52, 0.01, 16.84, -5.36
 61, 345.00, -35.91, -25.66, 1186.99, -24.96, 31.55, 4.01, 88.06, 38.35 
62, 230.00, 79.00, -42.30, 50.48, -5.85, -30.58, 0.01, 58.34, 169.18
 62, 345.00, 92.37, -55.37, 1173.08, 145.02, -115.76, 4.01, 81.01, -128.60 
63, 230.00, -26.30, 6.13, 53.30, 23.80, -10.48, 0.01, 63.99, -113.76
 63, 345.00, -23.48, 4.55, 1187.66, -0.76, -5.39, 4.01, 89.74, 172.00 
64, 230.00, 14.91, 50.41, 38.09, -15.23, 42.84, 0.01, 39.96, 19.57
 64, 345.00, 13.22, 62.19, 1183.79, -2.23, 95.84, 4.01, 85.37, 1.33 
65, 230.00, -10.73, -13.80, 11.76, 6.15, -57.81, 0.01, 11.43, -173.93
 65, 345.00, -10.18, -25.70, 1185.15, -3.16, -77.24, 4.01, 86.27, 177.66 
66, 230.00, 13.71, -36.44, 19.86, 39.24, 39.80, 0.01, 19.56, -44.59
 66, 345.00, 22.00, -31.21, 1186.34, 54.72, 12.18, 4.01, 87.29, -77.45 
67, 230.00, 65.18, 22.86, 18.75, -12.49, -54.86, 0.01, 18.43, 167.18
 67, 345.00, 68.97, 14.81, 1185.63, 60.28, -34.76, 4.01, 86.64, -119.97 
68, 230.00, 26.88, -32.15, 48.37, -1.14, 34.30, 0.01, 54.64, 1.90
 68, 345.00, 28.39, -27.87, 1187.43, 21.99, 9.60, 4.01, 88.84, -66.41 
69, 230.00, 37.17, -16.75, 50.36, 17.91, 25.71, 0.01, 58.11, -34.86
 69, 345.00, 42.87, -13.08, 1186.47, 51.49, 13.57, 4.01, 87.43, -75.23 
70, 230.00, -50.90, 42.46, 5.96, 55.88, -18.96, 0.01, 5.77, -108.74
 70, 345.00, -44.76, 42.54, 1187.40, 7.83, 24.01, 4.01, 88.78, -18.07 
71, 230.00, 20.08, 95.25, 19.79, 52.21, -19.99, 0.01, 19.49, -110.95
 71, 345.00, 34.99, 119.60, 1157.60, 114.98, 239.38, 4.01, 77.08, -25.66 
72, 230.00, -73.64, -7.44, 7.38, -35.26, 47.12, 0.01, 7.15, 36.81
 72, 345.00, -88.67, 0.48, 1178.83, -138.12, 42.85, 4.01, 83.01, 72.77 
73, 230.00, 29.73, -88.35, 55.40, 12.17, 17.35, 0.01, 69.07, -35.04
 73, 345.00, 38.07, -103.89, 1172.92, 77.49, -169.67, 4.01, 80.96, -155.45 
74, 230.00, -81.00, 55.96, 51.00, -28.95, 8.85, 0.01, 59.31, 73.00
 74, 345.00, -115.00, 77.53, 1136.04, -291.11, 188.41, 4.01, 73.03, 57.09 
75, 230.00, 14.22, 17.45, 23.12, -20.49, -50.63, 0.01, 22.94, 157.97
 75, 630.00, 13.12, 3.38, 1453.74, 10.17, -25.00, 6.01, 88.94, -157.86 
76, 230.00, 25.23, 23.15, 0.10, -57.39, -14.98, 0.01, 0.10, 104.63
 76, 345.00, 15.71, 21.68, 1186.99, -39.90, 5.44, 4.01, 88.06, 82.23 
77, 230.00, 8.31, -36.34, 44.14, 38.80, -8.03, 0.01, 48.09, -101.69
 77, 345.00, 16.03, -40.12, 1185.98, 49.31, -39.63, 4.01, 86.95, -128.79 
78, 230.00, 26.82, -88.29, 8.59, 44.47, -38.29, 0.01, 8.33, -130.73
 78, 345.00, 40.99, -115.50, 1156.65, 112.15, -245.29, 4.01, 76.87, -155.43 
79, 230.00, -87.82, 1.69, 17.32, -8.16, -56.13, 0.01, 16.98, 171.72
 79, 345.00, -104.24, -8.15, 1174.02, -168.95, -60.63, 4.01, 81.31, 109.74 
80, 230.00, 71.51, 33.21, 32.59, -34.60, 35.47, 0.01, 33.33, 44.29
 80, 345.00, 73.84, 43.64, 1183.02, 60.58, 85.72, 4.01, 84.93, -35.25 
81, 230.00, -31.76, -37.86, 54.32, 19.79, -13.24, 0.01, 66.33, -123.77
 81, 345.00, -30.36, -42.94, 1186.64, -7.31, -48.87, 4.01, 87.62, 171.49 
82, 230.00, -42.28, 24.78, 5.84, 50.65, 30.30, 0.01, 5.65, -59.12
 82, 345.00, -35.55, 32.26, 1186.24, 17.51, 55.45, 4.01, 87.19, -17.52 
83, 230.00, -44.89, -86.86, 1.89, -56.22, 18.80, 0.01, 1.82, 71.51
 83, 345.00, -69.24, -111.61, 1147.26, -197.30, -235.31, 4.01, 75.02, 140.02 
84, 230.00, 30.21, 43.59, 50.08, 12.44, 29.24, 0.01, 57.61, -23.06
 84, 345.00, 34.79, 52.27, 1184.58, 42.85, 74.17, 4.01, 85.86, -30.02 
85, 230.00, -37.19, -80.18, 45.11, -15.99, -35.03, 0.01, 49.51, 155.46
 85, 345.00, -46.81, -101.02, 1168.38, -89.47, -193.53, 4.01, 79.66, 155.19 
86, 230.00, 78.36, -29.33, 28.56, 51.48, -7.18, 0.01, 28.79, -97.94
 86, 345.00, 99.96, -35.22, 1170.63, 191.87, -58.13, 4.01, 80.28, -106.86 
87, 230.00, -73.30, 20.41, 4.89, 52.27, -27.59, 0.01, 4.73, -117.83
 87, 345.00, -71.27, 17.43, 1187.21, -32.74, -5.40, 4.01, 88.40, 99.37 
88, 230.00, -22.12, -73.99, 19.99, 55.03, -9.49, 0.01, 19.70, -99.79
 88, 345.00, -14.60, -84.42, 1182.03, 31.47, -111.26, 4.01, 84.41, -164.21 
89, 230.00, -91.36, -16.61, 38.54, -32.34, -31.41, 0.01, 40.52, 134.17
 89, 345.00, -117.98, -25.94, 1159.80, -244.97, -73.64, 4.01, 77.56, 106.73 
90, 230.00, 38.29, 10.88, 55.98, 13.47, -14.22, 0.01, 70.72, -136.55
 90, 345.00, 43.21, 8.96, 1186.70, 47.45, -6.15, 4.01, 87.69, -97.38 
91, 230.00, -81.65, -3.84, 51.37, 28.64, -7.64, 0.01, 60.02, -104.93
 91, 345.00, -86.96, -5.69, 1184.41, -86.78, -14.11, 4.01, 85.75, 99.23 
92, 230.00, -8.82, -37.68, 22.84, 19.14, -51.28, 0.01, 22.65, -159.53
 92, 345.00, -5.78, -49.82, 1184.29, 13.27, -88.55, 4.01, 85.68, -171.48 
93, 230.00, 75.66, 10.63, 35.50, -46.24, 10.93, 0.01, 36.76, 76.70
 93, 345.00, 75.43, 13.76, 1186.55, 44.82, 25.66, 4.01, 87.51, -60.21 
94, 230.00, 9.82, -16.51, 53.01, 8.91, 25.07, 0.01, 63.35, -19.56
 94, 630.00, 20.46, -14.71, 1453.38, 40.64, -10.01, 6.01, 88.35, -103.83 
95, 230.00, -31.69, -38.48, 28.95, 42.60, 29.41, 0.01, 29.21, -55.38
 95, 345.00, -25.89, -35.61, 1187.53, 18.19, -2.31, 4.01, 89.12, -97.24 
96, 230.00, 61.71, -59.14, 17.05, 36.17, -43.80, 0.01, 16.71, -140.45
 96, 345.00, 78.77, -77.16, 1167.27, 152.97, -156.99, 4.01, 79.36, -135.74 
97, 230.00, -42.67, -38.25, 18.04, 20.89, 52.50, 0.01, 17.71, -21.70
 97, 345.00, -41.94, -31.26, 1187.35, -17.74, 21.14, 4.01, 88.67, 40.00 
98, 230.00, -24.45, 66.60, 20.24, 15.52, -53.55, 0.01, 19.95, -163.84
 98, 345.00, -23.87, 62.95, 1187.51, -10.62, 16.46, 4.01, 89.06, 32.84 
99, 230.00, -4.39, -68.21, 47.61, -17.77, 30.59, 0.01, 53.39, 30.15
 99, 345.00, -8.02, -68.93, 1186.65, -24.50, -42.75, 4.01, 87.62, 150.18 
100, 230.00, 81.95, 24.05, 2.96, 56.38, 18.17, 0.01, 2.86, -72.14
 100, 345.00, 106.34, 31.50, 1166.52, 213.60, 64.53, 4.01, 79.17, -73.19 
