ion, x, y, z, vx, vy, vz, energy, elev, azim
1, 230.00, -18.38, -84.62, 46.89, -36.31, 0.89, 0.01, 52.23, 88.59
 1, 425.00, -36.16, -115.86, 1169.33, -85.77, -189.38, 4.01, 79.92, 155.64 
2, 230.00, -16.45, -68.41, 47.74, 33.38, -11.14, 0.01, 53.61, -108.46
 2, 425.00, -10.55, -89.85, 1180.25, 11.95, -131.99, 4.01, 83.59, -174.83 
3, 230.00, 65.23, 64.93, 1.00, -49.53, 32.61, 0.01, 0.97, 56.64
 3, 425.00, 78.78, 103.45, 1164.80, 105.59, 206.49, 4.01, 78.74, -27.08 
4, 230.00, -90.72, -1.21, 25.18, 51.07, 16.60, 0.01, 25.12, -71.99
 4, 425.00, -110.48, 3.31, 1178.15, -149.03, 17.53, 4.01, 82.74, 83.29 
5, 230.00, 25.02, 44.43, 44.41, 37.44, -11.97, 0.01, 48.49, -107.73
 5, 425.00, 41.94, 50.09, 1183.77, 81.68, 50.74, 4.01, 85.36, -58.15 
6, 230.00, 2.32, 26.16, 44.26, 24.95, 30.60, 0.01, 48.27, -39.20
 6, 425.00, 10.57, 40.54, 1185.06, 32.96, 71.38, 4.01, 86.20, -24.79 
7, 230.00, 17.92, -26.15, 39.64, 43.30, -8.48, 0.01, 41.94, -101.09
 7, 425.00, 34.90, -33.73, 1184.36, 76.04, -45.40, 4.01, 85.72, -120.84 
8, 230.00, 23.57, -16.91, 6.61, 50.53, -30.34, 0.01, 6.40, -120.98
 8, 425.00, 44.34, -29.91, 1182.54, 92.83, -59.46, 4.01, 84.67, -122.64 
9, 230.00, -50.83, -29.97, 50.22, -31.24, -4.39, 0.01, 57.86, 98.00
 9, 425.00, -72.31, -38.30, 1180.65, -117.77, -52.52, 4.01, 83.77, 114.03 
10, 230.00, 28.34, 15.99, 34.96, 47.74, 4.03, 0.01, 36.12, -85.18
 10, 425.00, 48.78, 20.30, 1183.51, 95.72, 26.52, 4.01, 85.20, -74.51 
11, 230.00, 5.48, 89.36, 35.99, -8.06, 46.45, 0.01, 37.35, 9.85
 11, 425.00, 5.45, 142.78, 1153.26, 4.00, 283.80, 4.01, 76.17, -0.81 
12, 230.00, -1.03, -30.42, 56.32, -17.96, -4.86, 0.01, 71.72, 105.15
 12, 425.00, -6.80, -37.51, 1186.54, -22.86, -46.51, 4.01, 87.50, 153.82 
13, 230.00, 71.98, -40.69, 49.01, -33.24, 3.30, 0.01, 55.73, 84.34
 13, 425.00, 84.80, -52.60, 1180.62, 103.51, -77.36, 4.01, 83.75, -126.77 
14, 230.00, -22.65, 75.22, 39.24, -43.70, -8.28, 0.01, 41.42, 100.73
 14, 425.00, -42.96, 95.73, 1175.86, -97.27, 135.86, 4.01, 81.91, 35.60 
15, 230.00, -17.69, -1.54, 19.66, -21.52, -51.65, 0.01, 19.36, 157.39
 15, 425.00, -27.73, -18.35, 1184.89, -49.44, -64.47, 4.01, 86.08, 142.52 
16, 230.00, -20.28, -33.74, 47.29, -32.32, -15.39, 0.01, 52.88, 115.46
 16, 425.00, -34.33, -45.15, 1183.99, -66.83, -65.21, 4.01, 85.49, 134.30 
17, 230.00, -8.27, 85.60, 50.58, 3.74, -30.74, 0.01, 58.52, -173.06
 17, 425.00, -9.99, 105.86, 1178.73, -13.05, 144.84, 4.01, 82.97, 5.15 
18, 230.00, 72.43, 50.66, 12.24, 11.95, 56.79, 0.01, 11.91, -11.88
 18, 425.00, 106.87, 89.71, 1155.36, 193.69, 195.40, 4.01, 76.61, -44.75 
19, 230.00, 41.40, -37.82, 36.50, -8.12, -46.04, 0.01, 37.98, 170.00
 19, 425.00, 48.22, -60.74, 1180.97, 53.94, -113.84, 4.01, 83.91, -154.65 
20, 230.00, 39.27, 8.15, 37.74, 44.05, 12.35, 0.01, 39.52, -74.33
 20, 425.00, 60.94, 13.65, 1182.45, 108.02, 26.27, 4.01, 84.63, -76.33 
21, 230.00, 66.17, -11.59, 32.15, -8.84, 49.05, 0.01, 32.82, 10.22
 21, 425.00, 79.78, 0.77, 1182.89, 98.49, 40.34, 4.01, 84.86, -67.73 
22, 230.00, 19.74, -51.57, 37.20, 40.76, 21.73, 0.01, 38.85, -61.94
 22, 425.00, 36.76, -56.01, 1183.95, 78.73, -51.13, 4.01, 85.47, -123.00 
23, 230.00, 63.70, 5.83, 8.87, -54.84, 20.79, 0.01, 8.60, 69.24
 23, 425.00, 60.92, 13.73, 1186.72, 32.62, 34.33, 4.01, 87.71, -43.54 
24, 230.00, -74.61, 64.21, 29.86, 48.30, -17.14, 0.01, 30.23, -109.53
 24, 425.00, -105.53, 97.95, 1157.43, -186.20, 190.10, 4.01, 77.05, 44.41 
25, 230.00, -28.32, -37.58, 48.26, -33.97, -5.86, 0.01, 54.46, 99.78
 25, 425.00, -44.73, -47.16, 1183.28, -81.60, -61.20, 4.01, 85.07, 126.87 
26, 230.00, -22.23, -86.78, 24.86, -52.78, 10.69, 0.01, 24.78, 78.55
 26, 425.00, -47.39, -119.16, 1165.15, -118.82, -197.13, 4.01, 78.83, 148.92 
27, 230.00, -19.40, -25.08, 16.98, 47.27, 31.54, 0.01, 16.64, -56.28
 27, 425.00, -7.82, -19.56, 1187.29, 29.85, 1.38, 4.01, 88.56, -87.36 
28, 230.00, 87.82, 21.54, 28.56, 33.50, 39.75, 0.01, 28.78, -40.12
 28, 425.00, 137.86, 43.41, 1151.96, 269.34, 104.90, 4.01, 75.91, -68.72 
29, 230.00, -54.40, -14.29, 15.73, -51.00, 25.87, 0.01, 15.38, 63.10
 29, 425.00, -83.18, -9.38, 1178.48, -147.21, 9.08, 4.01, 82.87, 86.47 
30, 230.00, 5.87, 78.23, 11.58, 28.12, -50.92, 0.01, 11.26, -151.09
 30, 425.00, 16.28, 84.66, 1184.00, 45.20, 81.61, 4.01, 85.49, -28.98 
31, 230.00, 48.82, -4.12, 25.54, -23.86, 47.92, 0.01, 25.51, 26.47
 31, 425.00, 51.20, 10.17, 1185.83, 40.86, 51.89, 4.01, 86.81, -38.22 
32, 230.00, 51.33, -3.85, 24.94, -51.12, -16.81, 0.01, 24.87, 108.20
 32, 425.00, 45.66, -9.93, 1187.33, 11.83, -25.78, 4.01, 88.63, -155.35 
33, 230.00, -2.05, 18.96, 19.01, -9.11, 55.44, 0.01, 18.69, 9.33
 33, 425.00, -5.34, 40.15, 1184.04, -13.67, 91.73, 4.01, 85.52, 8.47 
34, 230.00, -24.89, 23.17, 43.07, 38.61, 13.13, 0.01, 46.56, -71.21
 34, 425.00, -17.41, 31.57, 1186.67, 12.71, 47.09, 4.01, 87.65, -15.10 
