ion, x, y, z, vx, vy, vz, energy, elev, azim
1, 230.00, -17.67, -26.88, 53.46, 9.80, 23.74, 0.01, 64.34, -22.44
 1, 345.00, -16.93, -24.12, 1187.66, -5.17, 1.85, 4.01, 89.74, 70.30 
2, 230.00, 68.82, -60.80, 10.16, -36.33, 45.76, 0.01, 9.87, 38.45
 2, 345.00, 74.63, -63.49, 1182.67, 88.81, -62.96, 4.01, 84.74, -125.33 
3, 230.00, 24.59, -76.77, 52.64, -7.60, -26.26, 0.01, 62.56, 163.86
 3, 345.00, 26.52, -91.73, 1178.38, 28.65, -145.44, 4.01, 82.83, -168.85 
4, 230.00, -16.86, 83.01, 35.80, -8.21, 46.56, 0.01, 37.13, 10.00
 4, 345.00, -21.05, 104.76, 1170.53, -38.67, 197.31, 4.01, 80.25, 11.09 
5, 230.00, 28.86, -93.49, 17.71, -53.06, -19.73, 0.01, 17.37, 110.40
 5, 345.00, 28.86, -126.78, 1149.57, 24.06, -297.30, 4.01, 75.45, -175.37 
6, 230.00, -77.78, -41.29, 24.80, -12.97, 52.29, 0.01, 24.71, 13.93
 6, 345.00, -92.94, -38.74, 1177.71, -152.83, -14.18, 4.01, 82.57, 95.30 
7, 230.00, -76.27, 16.05, 8.11, 46.35, 36.10, 0.01, 7.86, -52.09
 7, 345.00, -76.36, 24.55, 1185.05, -49.17, 61.61, 4.01, 86.19, 38.59 
8, 230.00, 38.50, 4.93, 57.53, -7.82, -12.13, 0.01, 75.92, 147.17
 8, 345.00, 39.48, 3.01, 1187.38, 24.39, -8.99, 4.01, 88.75, -110.23 
9, 230.00, -15.62, 18.45, 10.18, -58.10, 6.15, 0.01, 9.89, 83.96
 9, 345.00, -27.68, 20.73, 1184.96, -77.03, 22.41, 4.01, 86.13, 73.78 
10, 230.00, 82.20, 17.53, 27.78, -35.11, -38.90, 0.01, 27.93, 137.93
 10, 345.00, 86.94, 12.88, 1184.49, 85.16, -17.07, 4.01, 85.81, -101.34 
11, 230.00, 11.28, -36.90, 39.37, -16.62, 41.12, 0.01, 41.59, 22.01
 11, 345.00, 8.88, -31.53, 1187.57, -8.28, 12.56, 4.01, 89.27, 33.41 
12, 230.00, -5.23, 27.77, 57.08, 14.18, -7.61, 0.01, 74.25, -118.22
 12, 345.00, -2.92, 28.02, 1187.50, 10.85, 17.14, 4.01, 89.02, -32.32 
13, 230.00, -20.77, -14.69, 7.51, 47.02, -35.35, 0.01, 7.28, -126.94
 13, 345.00, -12.98, -22.37, 1186.00, 32.36, -54.04, 4.01, 86.96, -149.09 
14, 230.00, -10.65, 45.27, 27.50, 3.95, -52.40, 0.01, 27.63, -175.68
 14, 345.00, -10.61, 38.44, 1187.53, -5.06, -17.39, 4.01, 89.13, 163.77 
15, 230.00, -12.21, 98.69, 51.74, 28.72, -3.96, 0.01, 60.74, -97.86
 15, 345.00, -11.98, 135.38, 1142.04, -8.29, 326.13, 4.01, 74.06, 1.46 
16, 230.00, 18.19, -86.02, 53.54, -0.22, 25.51, 0.01, 64.53, 0.49
 16, 345.00, 21.04, -95.21, 1181.18, 31.18, -119.96, 4.01, 84.01, -165.43 
17, 230.00, -80.34, 20.69, 4.24, -47.71, -34.97, 0.01, 4.10, 126.24
 17, 345.00, -101.23, 17.37, 1172.85, -186.94, -5.44, 4.01, 80.94, 91.67 
18, 230.00, -31.19, 44.08, 46.13, 22.14, -30.00, 0.01, 51.05, -143.57
 18, 345.00, -29.37, 41.75, 1187.63, -4.80, 8.19, 4.01, 89.54, 30.36 
19, 230.00, 53.56, -78.72, 26.95, 31.01, 42.77, 0.01, 27.03, -35.95
 19, 345.00, 71.73, -90.03, 1168.55, 161.84, -137.15, 4.01, 79.71, -130.28 
20, 230.00, 62.07, 62.91, 26.19, 25.37, 46.78, 0.01, 26.20, -28.47
 20, 345.00, 78.34, 83.19, 1164.71, 150.81, 176.83, 4.01, 78.72, -40.46 
21, 230.00, 25.08, 59.69, 31.11, -29.80, -40.76, 0.01, 31.64, 143.83
 21, 345.00, 21.69, 57.19, 1187.52, -6.64, 17.39, 4.01, 89.10, 20.88 
22, 230.00, 77.02, 24.02, 18.28, 38.38, 41.36, 0.01, 17.95, -42.86
 22, 345.00, 95.00, 35.02, 1173.08, 165.11, 84.69, 4.01, 81.01, -62.85 
23, 230.00, 9.79, -46.27, 42.36, -35.35, -21.78, 0.01, 45.57, 121.64
 23, 345.00, 3.93, -53.52, 1185.48, -29.72, -65.61, 4.01, 86.52, 155.63 
24, 230.00, -41.84, -32.06, 48.22, 33.37, 8.86, 0.01, 54.40, -75.12
 24, 345.00, -38.69, -32.72, 1187.50, -2.11, -19.85, 4.01, 89.04, 173.94 
25, 230.00, -39.30, 50.43, 31.68, -43.49, -24.95, 0.01, 32.29, 119.85
 25, 345.00, -50.83, 50.31, 1183.86, -90.99, 27.62, 4.01, 85.41, 73.12 
26, 230.00, 18.99, 6.52, 23.86, 47.18, -26.88, 0.01, 23.72, -119.67
 26, 345.00, 29.06, 1.80, 1185.40, 69.36, -23.86, 4.01, 86.46, -108.98 
27, 230.00, -1.05, 15.50, 19.62, -28.32, 48.28, 0.01, 19.32, 30.39
 27, 345.00, -6.51, 25.62, 1185.22, -32.68, 68.92, 4.01, 86.32, 25.37 
28, 230.00, 51.85, 63.96, 14.61, 52.52, 23.36, 0.01, 14.26, -66.03
 28, 345.00, 69.29, 77.88, 1171.32, 145.23, 132.23, 4.01, 80.48, -47.68 
29, 230.00, -19.76, 27.29, 22.25, -52.91, -14.92, 0.01, 22.03, 105.75
 29, 345.00, -30.99, 26.15, 1185.31, -74.46, 6.73, 4.01, 86.39, 84.83 
30, 230.00, -57.98, -32.10, 55.85, -1.13, 19.93, 0.01, 70.34, 3.25
 30, 345.00, -63.43, -31.40, 1185.78, -65.50, -13.63, 4.01, 86.77, 101.76 
31, 230.00, 33.40, 16.00, 25.06, 4.69, -53.55, 0.01, 24.99, -174.99
 31, 345.00, 36.36, 6.90, 1186.34, 33.80, -44.84, 4.01, 87.29, -142.99 
32, 230.00, 12.18, 24.79, 32.83, 37.30, 32.39, 0.01, 33.61, -49.03
 32, 345.00, 19.92, 32.37, 1185.25, 50.91, 56.10, 4.01, 86.34, -42.22 
33, 230.00, -17.60, -58.31, 31.59, -40.17, -30.10, 0.01, 32.18, 126.84
 33, 345.00, -26.59, -69.01, 1182.05, -63.42, -96.42, 4.01, 84.42, 146.67 
34, 230.00, -53.56, -23.18, 57.12, -3.39, -15.59, 0.01, 74.39, 167.75
 34, 345.00, -58.48, -27.87, 1185.57, -57.80, -40.49, 4.01, 86.59, 125.01 
35, 230.00, 31.06, -50.01, 44.85, 37.91, -8.34, 0.01, 49.12, -102.41
 35, 345.00, 40.60, -55.69, 1183.80, 73.87, -61.03, 4.01, 85.37, -129.56 
36, 230.00, 58.37, -69.86, 42.13, 0.33, -41.75, 0.01, 45.26, -179.55
 36, 345.00, 70.38, -91.52, 1165.33, 122.61, -193.74, 4.01, 78.87, -147.67 
37, 230.00, 26.00, 77.07, 5.98, -2.97, 58.93, 0.01, 5.78, 2.88
 37, 345.00, 29.28, 99.31, 1171.41, 38.86, 191.94, 4.01, 80.51, -11.44 
38, 230.00, 33.35, 72.03, 38.17, -19.75, -40.87, 0.01, 40.06, 154.21
 38, 345.00, 33.67, 73.04, 1186.32, 23.02, 51.71, 4.01, 87.27, -24.00 
39, 230.00, -48.45, -13.94, 45.01, -31.76, 21.98, 0.01, 49.37, 55.31
 39, 345.00, -57.85, -10.91, 1184.91, -80.13, 10.96, 4.01, 86.10, 82.21 
40, 230.00, 20.72, -86.94, 23.14, -5.25, -54.36, 0.01, 22.96, 174.48
 40, 345.00, 23.88, -113.91, 1162.81, 36.20, -239.00, 4.01, 78.26, -171.39 
41, 230.00, -64.61, -14.63, 24.93, -53.23, -7.88, 0.01, 24.86, 98.42
 41, 345.00, -80.89, -17.54, 1179.53, -136.29, -26.22, 4.01, 83.29, 100.89 
42, 230.00, 87.13, -1.26, 26.77, -49.43, -18.91, 0.01, 26.83, 110.94
 42, 345.00, 91.21, -4.83, 1184.26, 86.79, -23.35, 4.01, 85.66, -105.06 
43, 230.00, -12.60, 21.94, 28.18, -51.95, 5.02, 0.01, 28.37, 84.48
 43, 345.00, -23.16, 24.19, 1185.49, -67.75, 24.30, 4.01, 86.53, 70.27 
44, 230.00, -76.38, -33.08, 4.27, 22.50, 54.71, 0.01, 4.13, -22.36
 44, 345.00, -82.27, -27.38, 1184.34, -88.02, 12.45, 4.01, 85.71, 81.95 
45, 230.00, 23.96, 64.83, 49.93, 18.35, 26.23, 0.01, 57.34, -34.97
 45, 345.00, 29.71, 76.14, 1181.74, 49.39, 107.72, 4.01, 84.27, -24.63 
46, 230.00, 65.11, 60.75, 58.10, -8.15, -8.70, 0.01, 78.40, 136.87
 46, 345.00, 74.77, 69.57, 1178.28, 109.56, 100.99, 4.01, 82.79, -47.33 
47, 230.00, -8.26, -19.12, 14.11, 54.95, -17.29, 0.01, 13.76, -107.47
 47, 345.00, 1.77, -23.58, 1185.78, 53.64, -40.17, 4.01, 86.77, -126.83 
48, 230.00, 15.53, 70.82, 24.53, 10.42, 52.98, 0.01, 24.43, -11.13
 48, 345.00, 19.23, 88.67, 1177.24, 32.37, 153.70, 4.01, 82.40, -11.89 
49, 230.00, -19.61, -75.33, 53.32, 2.53, 25.85, 0.01, 64.02, -5.59
 49, 345.00, -21.40, -79.35, 1185.25, -23.40, -71.99, 4.01, 86.35, 161.99 
50, 230.00, 48.45, 52.28, 58.95, -5.99, -2.50, 0.01, 83.71, 112.62
 50, 345.00, 52.24, 57.08, 1185.01, 51.78, 60.25, 4.01, 86.16, -40.68 
51, 230.00, -37.05, -84.61, 46.79, -12.00, 34.41, 0.01, 52.09, 19.23
 51, 345.00, -46.37, -95.13, 1176.91, -88.66, -132.50, 4.01, 82.29, 146.21 
52, 230.00, 44.37, -35.62, 4.92, 58.14, -10.64, 0.01, 4.76, -100.37
 52, 345.00, 59.12, -40.62, 1181.50, 110.55, -48.91, 4.01, 84.16, -113.87 
53, 230.00, -23.98, -93.54, 18.30, -44.67, 34.46, 0.01, 17.97, 52.35
 53, 345.00, -38.04, -112.11, 1165.58, -112.03, -198.63, 4.01, 78.93, 150.58 
54, 230.00, -64.71, -63.07, 55.22, 20.85, 5.80, 0.01, 68.60, -74.46
 54, 345.00, -72.64, -73.32, 1178.15, -98.93, -112.79, 4.01, 82.74, 138.75 
55, 230.00, -73.13, -35.58, 17.28, -26.83, -50.00, 0.01, 16.93, 151.78
 55, 345.00, -88.60, -49.87, 1173.02, -147.36, -113.43, 4.01, 80.99, 127.59 
56, 230.00, 74.22, -38.33, 21.37, -11.12, -54.20, 0.01, 21.12, 168.41
 56, 345.00, 83.11, -53.81, 1176.30, 107.91, -123.40, 4.01, 82.07, -138.83 
57, 230.00, -64.64, -10.04, 22.24, -26.56, 48.14, 0.01, 22.02, 28.89
 57, 345.00, -75.59, -2.02, 1182.47, -102.75, 41.94, 4.01, 84.64, 67.80 
58, 230.00, -49.50, 69.05, 50.49, -29.97, -8.36, 0.01, 58.36, 105.58
 58, 345.00, -62.31, 78.03, 1177.26, -116.10, 105.53, 4.01, 82.41, 47.73 
59, 230.00, -67.16, 2.08, 47.08, -12.30, 33.91, 0.01, 52.55, 19.93
 59, 345.00, -75.78, 8.46, 1183.50, -91.07, 39.87, 4.01, 85.20, 66.35 
60, 230.00, 46.42, -34.18, 57.69, -7.28, 11.69, 0.01, 76.57, 31.92
 60, 345.00, 48.69, -34.70, 1186.89, 37.60, -20.76, 4.01, 87.93, -118.91 
61, 230.00, -57.37, -17.35, 33.90, -12.88, 46.93, 0.01, 34.86, 15.35
 61, 345.00, -64.46, -10.09, 1184.94, -73.01, 33.80, 4.01, 86.12, 65.16 
62, 230.00, 18.83, 73.20, 4.53, -52.79, -26.65, 0.01, 4.38, 116.79
 62, 345.00, 11.02, 76.06, 1185.50, -35.14, 62.55, 4.01, 86.54, 29.33 
63, 230.00, 99.85, 3.66, 7.17, -57.45, 12.86, 0.01, 6.94, 77.38
 63, 345.00, 138.44, 7.65, 1136.41, 340.11, 29.58, 4.00, 73.28, -85.03 
64, 230.00, -18.44, 95.75, 53.22, 21.46, -14.99, 0.01, 63.81, -124.94
 64, 345.00, -20.08, 120.60, 1162.20, -25.77, 243.35, 4.01, 78.11, 6.05 
65, 230.00, 15.86, -13.68, 53.22, -24.39, 9.48, 0.01, 63.82, 68.77
 65, 630.00, 14.00, -17.76, 1453.74, 9.21, -24.79, 6.01, 88.96, -159.62 
66, 230.00, -44.75, -22.67, 43.73, 25.16, 31.19, 0.01, 47.50, -38.89
 66, 345.00, -43.19, -18.47, 1187.52, -12.84, 13.62, 4.01, 89.10, 43.31 
67, 230.00, -57.65, -18.35, 28.05, 28.65, 43.70, 0.01, 28.23, -33.25
 67, 345.00, -56.89, -11.69, 1187.01, -25.93, 29.71, 4.01, 88.10, 41.12 
68, 230.00, 87.15, 8.50, 20.66, 19.12, 52.20, 0.01, 20.39, -20.11
 68, 345.00, 105.73, 19.39, 1171.15, 182.59, 74.97, 4.01, 80.43, -67.68 
69, 230.00, -59.68, -60.93, 5.29, -21.41, -55.06, 0.01, 5.12, 158.75
 69, 345.00, -73.68, -81.32, 1167.63, -132.00, -172.57, 4.01, 79.46, 142.59 
70, 230.00, -18.47, -20.55, 54.79, -17.98, 13.88, 0.01, 67.48, 52.33
 70, 345.00, -22.89, -19.21, 1187.11, -36.26, -3.08, 4.01, 88.24, 94.86 
71, 230.00, -33.14, -10.57, 56.70, -8.15, -15.38, 0.01, 72.94, 152.08
 71, 345.00, -36.68, -14.05, 1186.82, -36.89, -25.68, 4.01, 87.83, 124.84 
72, 230.00, -26.92, 58.06, 53.73, 15.28, -19.94, 0.01, 64.94, -142.53
 72, 345.00, -26.44, 59.38, 1186.96, -11.61, 39.34, 4.01, 88.02, 16.44 
73, 230.00, -29.39, 10.06, 26.63, -34.58, -40.16, 0.01, 26.68, 139.27
 73, 345.00, -37.70, 3.09, 1185.49, -62.58, -35.40, 4.01, 86.53, 119.49 
74, 230.00, -56.24, 23.69, 22.56, 27.24, -47.61, 0.01, 22.36, -150.22
 74, 345.00, -55.65, 16.70, 1187.03, -26.28, -28.63, 4.01, 88.12, 137.45 
75, 230.00, -24.89, -47.17, 38.97, 34.95, 27.89, 0.01, 41.07, -51.40
 75, 345.00, -20.21, -45.38, 1187.50, 15.23, -13.02, 4.01, 89.03, -130.53 
76, 230.00, 45.30, -49.80, 6.62, -57.63, -12.36, 0.01, 6.41, 102.10
 76, 345.00, 38.59, -56.64, 1185.59, -13.67, -68.81, 4.01, 86.61, 168.76 
77, 230.00, -10.38, -72.05, 20.21, -55.08, 8.68, 0.01, 19.92, 81.04
 77, 345.00, -21.66, -78.08, 1182.58, -74.39, -80.83, 4.01, 84.69, 137.37 
78, 230.00, -19.42, -93.95, 52.47, 21.30, -17.62, 0.01, 62.22, -129.58
 78, 345.00, -20.93, -122.02, 1158.34, -25.56, -260.98, 4.01, 77.24, 174.41 
79, 230.00, 8.80, 24.25, 52.28, 27.21, 6.61, 0.01, 61.82, -76.35
 79, 345.00, 14.36, 26.91, 1186.73, 37.67, 28.68, 4.01, 87.72, -52.72 
80, 230.00, 21.99, 39.84, 50.37, 31.14, -3.33, 0.01, 58.13, -96.11
 80, 345.00, 29.22, 41.93, 1186.04, 53.47, 31.78, 4.01, 87.00, -59.28 
81, 230.00, -59.61, -63.30, 0.15, -58.67, 8.70, 0.01, 0.15, 81.57
 81, 345.00, -80.69, -72.69, 1169.59, -176.71, -106.74, 4.01, 79.99, 121.13 
82, 230.00, 2.58, -23.44, 39.87, -41.09, 15.48, 0.01, 42.24, 69.36
 82, 345.00, -4.96, -21.95, 1186.82, -44.07, -8.92, 4.01, 87.83, 101.45 
83, 230.00, -31.03, 50.96, 56.11, 13.24, 13.93, 0.01, 71.09, -43.54
 83, 345.00, -31.16, 57.65, 1185.63, -17.24, 67.41, 4.01, 86.64, 14.34 
84, 230.00, -24.27, -55.65, 17.07, -17.02, -54.19, 0.01, 16.73, 162.56
 84, 345.00, -29.64, -70.80, 1180.58, -45.59, -121.32, 4.01, 83.73, 159.40 
85, 230.00, 3.24, -45.93, 51.06, -15.87, 25.65, 0.01, 59.43, 31.74
 85, 345.00, 0.53, -44.26, 1187.52, -14.44, -12.41, 4.01, 89.08, 130.66 
86, 230.00, -84.92, -1.97, 11.92, -40.46, 41.70, 0.01, 11.60, 44.14
 86, 345.00, -106.06, 5.32, 1170.84, -194.33, 43.89, 4.01, 80.34, 77.27 
87, 230.00, -75.85, 41.54, 12.26, -45.22, 36.37, 0.01, 11.93, 51.19
 87, 345.00, -97.55, 55.53, 1165.71, -193.55, 119.21, 4.01, 78.97, 58.37 
88, 230.00, 41.86, -25.32, 54.47, -7.56, -22.21, 0.01, 66.69, 161.20
 88, 345.00, 43.41, -31.16, 1186.35, 29.84, -47.25, 4.01, 87.30, -147.73 
89, 230.00, -33.14, -28.84, 3.06, 58.13, 11.34, 0.01, 2.96, -78.96
 89, 345.00, -24.15, -28.53, 1187.09, 34.73, -12.83, 4.01, 88.21, -110.27 
90, 230.00, -30.59, 60.09, 44.85, 38.28, -6.35, 0.01, 49.13, -99.42
 90, 345.00, -26.40, 64.40, 1186.13, 8.15, 59.89, 4.01, 87.08, -7.75 
91, 230.00, 27.78, -58.02, 33.71, 44.52, -19.99, 0.01, 34.63, -114.18
