ion, x, y, z, vx, vy, vz, energy, elev, azim
28, 230.00, -71.03, 38.35, 12.23, 14.97, -56.07, 0.01, 11.90, -165.05
 28, 425.00, -88.08, 32.72, 1181.56, -120.20, 5.96, 4.01, 84.18, 87.16 
29, 230.00, -0.11, 42.66, 12.32, 50.56, 28.45, 0.01, 11.99, -60.63
 29, 425.00, 16.07, 60.74, 1182.09, 61.30, 97.27, 4.01, 84.44, -32.22 
30, 230.00, 85.99, -1.49, 47.89, -15.63, 31.31, 0.01, 53.85, 26.52
 30, 425.00, 111.79, 7.37, 1175.10, 168.73, 35.00, 4.01, 81.66, -78.28 
31, 230.00, 2.37, 53.70, 58.17, 2.27, 11.37, 0.01, 78.73, -11.28
 31, 425.00, 3.59, 69.19, 1183.73, 6.37, 96.41, 4.01, 85.33, -3.78 
32, 230.00, 8.74, 37.56, 20.17, -14.66, 53.81, 0.01, 19.89, 15.24
 32, 425.00, 5.87, 62.51, 1181.60, -5.09, 119.78, 4.01, 84.21, 2.43 
33, 230.00, 91.97, -37.19, 36.03, 46.84, 5.03, 0.01, 37.41, -83.87
 33, 425.00, 181.33, -66.09, 1099.10, 427.24, -143.55, 4.01, 67.70, -108.57 
34, 230.00, 26.65, -15.84, 52.94, -24.73, 10.18, 0.01, 63.20, 67.61
 34, 425.00, 24.01, -15.67, 1187.60, 7.99, -10.22, 4.01, 89.37, -141.97 
35, 230.00, 35.20, 45.73, 49.65, 22.75, -23.14, 0.01, 56.83, -135.48
 35, 425.00, 50.31, 49.09, 1183.96, 82.86, 43.97, 4.01, 85.47, -62.05 
36, 230.00, -8.20, 73.55, 5.82, 2.76, -58.96, 0.01, 5.63, -177.32
 36, 425.00, -9.51, 74.58, 1186.25, -11.02, 56.91, 4.01, 87.20, 10.96 
37, 230.00, 33.82, 49.36, 20.90, 32.43, 45.05, 0.01, 20.63, -35.75
 37, 425.00, 52.53, 75.94, 1175.76, 96.11, 137.49, 4.01, 81.88, -34.95 
38, 230.00, 41.60, 72.06, 40.95, 9.50, -41.84, 0.01, 43.66, -167.21
 38, 425.00, 57.96, 82.78, 1179.82, 96.61, 96.14, 4.01, 83.41, -45.14 
39, 230.00, 13.12, 58.22, 45.47, -23.57, 29.91, 0.01, 50.05, 38.24
 39, 425.00, 8.98, 81.49, 1180.41, -7.23, 130.91, 4.01, 83.66, 3.16 
40, 230.00, -69.47, 59.90, 42.02, -40.07, -12.08, 0.01, 45.12, 106.77
 40, 425.00, -113.29, 83.73, 1155.92, -232.26, 143.05, 4.01, 76.72, 58.37 
41, 230.00, -93.29, 19.83, 45.98, 34.13, 15.46, 0.01, 50.82, -65.63
 41, 425.00, -129.40, 34.16, 1164.42, -221.48, 74.85, 4.01, 78.65, 71.33 
42, 230.00, -90.64, 21.70, 49.08, 17.29, 28.47, 0.01, 55.84, -31.27
 42, 425.00, -127.10, 40.07, 1163.54, -219.49, 92.44, 4.01, 78.43, 67.16 
43, 230.00, -16.42, -63.65, 19.22, 55.55, 7.89, 0.01, 18.91, -81.91
 43, 425.00, -3.06, -76.98, 1183.06, 40.41, -96.45, 4.01, 84.95, -157.27 
44, 230.00, 38.01, -47.90, 13.42, -35.15, -45.85, 0.01, 13.08, 142.52
 44, 425.00, 36.18, -74.14, 1179.83, 19.56, -134.80, 4.01, 83.41, -171.74 
45, 230.00, 69.91, 40.53, 6.81, 28.84, 51.38, 0.01, 6.59, -29.31
 45, 425.00, 103.39, 70.78, 1163.41, 185.49, 150.41, 4.01, 78.40, -50.96 
46, 230.00, 13.33, 33.22, 30.48, -50.65, -4.83, 0.01, 30.92, 95.44
 46, 425.00, -0.11, 38.18, 1186.20, -42.50, 41.08, 4.01, 87.15, 45.97 
47, 230.00, 86.35, 4.92, 53.53, -16.37, -19.60, 0.01, 64.50, 140.13
 47, 425.00, 112.32, 0.83, 1175.38, 169.89, -13.10, 4.01, 81.75, -94.41 
48, 230.00, 21.59, 7.03, 49.65, 32.30, 2.99, 0.01, 56.84, -84.70
 48, 425.00, 35.77, 9.29, 1185.61, 68.67, 13.30, 4.01, 86.62, -79.04 
49, 230.00, 36.20, -17.17, 19.49, 43.99, -34.67, 0.01, 19.19, -128.24
 49, 425.00, 57.83, -31.84, 1180.98, 106.43, -67.24, 4.01, 83.92, -122.28 
50, 230.00, 97.44, -4.57, 56.06, -1.30, -19.31, 0.01, 70.96, 176.15
 50, 425.00, 156.39, -12.99, 1143.56, 318.50, -38.52, 4.01, 74.33, -96.90 
51, 230.00, -59.70, 0.06, 36.07, -3.76, -46.93, 0.01, 37.46, 175.42
 51, 425.00, -75.03, -14.55, 1182.03, -100.61, -56.85, 4.01, 84.42, 119.47 
52, 230.00, -6.63, 91.61, 32.58, 13.92, -47.56, 0.01, 33.32, -163.69
 52, 425.00, -5.17, 114.60, 1176.26, 0.97, 164.23, 4.01, 82.05, -0.34 
53, 230.00, 69.02, 58.82, 23.76, 49.73, -21.90, 0.01, 23.62, -113.76
 53, 425.00, 114.74, 78.27, 1156.77, 238.76, 124.21, 4.01, 76.90, -62.52 
54, 230.00, -25.63, -23.53, 52.29, -27.69, 4.06, 0.01, 61.84, 81.67
 54, 425.00, -39.30, -26.89, 1185.30, -69.39, -28.26, 4.01, 86.38, 112.16 
55, 230.00, -25.74, -86.72, 3.36, 55.79, -19.85, 0.01, 3.25, -109.59
 55, 425.00, -19.59, -129.70, 1162.91, 4.80, -241.24, 4.01, 78.28, -178.86 
56, 230.00, 52.28, 58.86, 48.23, -10.75, 32.79, 0.01, 54.42, 18.15
 56, 425.00, 65.46, 87.35, 1173.72, 90.87, 157.11, 4.01, 81.21, -30.05 
57, 230.00, 51.97, 52.13, 30.66, -48.32, 15.58, 0.01, 31.13, 72.13
 57, 425.00, 51.36, 71.29, 1181.78, 34.66, 112.93, 4.01, 84.29, -17.06 
58, 230.00, 22.15, 34.07, 13.14, -3.60, -57.72, 0.01, 12.80, 176.43
 58, 425.00, 25.38, 22.33, 1187.16, 27.43, -21.41, 4.01, 88.32, -127.97 
59, 230.00, -51.17, 32.78, 36.32, -8.43, -46.12, 0.01, 37.76, 169.65
 59, 425.00, -65.82, 26.14, 1184.09, -92.11, -3.48, 4.01, 85.55, 92.16 
60, 230.00, 64.76, 45.41, 43.94, 37.92, -12.21, 0.01, 47.80, -107.84
 60, 425.00, 97.06, 56.25, 1171.93, 176.82, 76.58, 4.01, 80.66, -66.58 
61, 230.00, -23.26, 10.23, 8.72, -0.21, 58.66, 0.01, 8.45, 0.20
 61, 425.00, -27.78, 31.15, 1184.15, -32.46, 85.44, 4.01, 85.59, 20.80 
62, 230.00, 59.47, -79.02, 46.57, -25.92, -26.03, 0.01, 51.73, 135.12
 62, 425.00, 94.68, -143.61, 1126.33, 189.45, -325.32, 4.01, 71.52, -149.79 
63, 230.00, -38.14, -34.06, 39.78, -43.40, 7.20, 0.01, 42.12, 80.58
 63, 425.00, -60.20, -39.40, 1181.66, -111.04, -43.55, 4.01, 84.24, 111.42 
64, 230.00, 21.70, -83.19, 48.18, 21.76, -26.88, 0.01, 54.33, -141.00
 64, 425.00, 36.52, -122.94, 1163.96, 76.35, -223.44, 4.01, 78.53, -161.13 
65, 230.00, 70.60, -35.99, 3.59, -36.02, -46.98, 0.01, 3.47, 142.52
 65, 425.00, 81.20, -61.81, 1176.89, 94.46, -128.71, 4.01, 82.27, -143.73 
66, 230.00, 62.25, -47.96, 2.96, -52.39, -27.65, 0.01, 2.86, 117.82
 66, 425.00, 64.54, -70.98, 1179.65, 55.13, -126.23, 4.01, 83.34, -156.41 
67, 230.00, 18.91, -25.47, 31.53, -27.80, -41.84, 0.01, 32.12, 146.40
 67, 425.00, 13.79, -43.70, 1184.51, -7.10, -86.21, 4.01, 85.82, 175.29 
68, 230.00, -64.02, -75.00, 44.90, -38.75, 0.03, 0.01, 49.20, 89.95
 68, 425.00, -122.14, -129.57, 1118.66, -285.37, -278.93, 4.01, 70.37, 134.35 
69, 230.00, -62.16, -47.56, 10.57, 27.41, 51.52, 0.01, 10.27, -28.01
 69, 425.00, -71.44, -45.17, 1184.57, -81.97, -25.25, 4.01, 85.86, 107.12 
70, 230.00, 11.45, 27.35, 48.50, 33.59, -6.10, 0.01, 54.86, -100.29
 70, 425.00, 24.15, 30.68, 1185.93, 56.39, 30.71, 4.01, 86.90, -61.43 
71, 230.00, 14.26, -4.57, 41.70, 32.71, -26.63, 0.01, 44.68, -129.15
 71, 425.00, 27.21, -13.82, 1185.55, 59.47, -38.66, 4.01, 86.58, -123.02 
72, 230.00, 8.34, 71.76, 41.12, -4.62, -42.49, 0.01, 43.89, 173.80
 72, 425.00, 9.12, 77.61, 1185.36, 8.94, 73.55, 4.01, 86.42, -6.93 
73, 230.00, 74.45, 38.55, 49.83, -30.69, -9.60, 0.01, 57.17, 107.38
 73, 425.00, 89.65, 48.31, 1180.04, 116.07, 67.78, 4.01, 83.50, -59.72 
74, 230.00, -0.64, 67.42, 5.71, -49.99, 31.40, 0.01, 5.52, 57.87
 74, 425.00, -16.66, 95.57, 1175.48, -62.57, 157.76, 4.01, 81.78, 21.63 
75, 230.00, 68.41, 55.19, 43.74, -35.39, 18.75, 0.01, 47.52, 62.09
 75, 425.00, 83.43, 81.49, 1172.96, 112.46, 148.63, 4.01, 80.97, -37.11 
76, 230.00, 56.61, 3.71, 0.59, 17.00, 56.82, 0.01, 0.57, -16.65
 76, 425.00, 75.39, 22.82, 1180.04, 111.24, 75.50, 4.01, 83.50, -55.84 
77, 230.00, 59.57, 4.34, 0.65, 2.01, -59.27, 0.01, 0.63, -178.06
 77, 425.00, 74.35, -13.59, 1181.77, 98.32, -65.57, 4.01, 84.29, -123.70 
78, 230.00, 37.43, -88.89, 19.75, 27.40, 48.76, 0.01, 19.45, -29.33
 78, 425.00, 65.30, -121.38, 1161.07, 144.69, -203.72, 4.01, 77.85, -144.62 
79, 230.00, 38.94, 70.04, 17.99, -55.94, 8.03, 0.01, 17.66, 81.83
 79, 425.00, 33.77, 94.29, 1178.36, 8.19, 148.15, 4.01, 82.82, -3.16 
80, 230.00, 46.22, 9.91, 59.13, 4.36, 1.69, 0.01, 85.48, -68.86
 80, 425.00, 57.30, 12.52, 1185.27, 73.51, 16.66, 4.01, 86.36, -77.23 
81, 230.00, 19.72, -9.44, 57.62, 13.73, -2.96, 0.01, 76.30, -102.15
 81, 425.00, 27.66, -12.12, 1186.73, 44.13, -16.75, 4.01, 87.72, -110.79 
82, 230.00, 35.12, 67.94, 56.76, 16.95, 2.87, 0.01, 73.15, -80.40
 82, 425.00, 50.71, 89.04, 1176.90, 87.71, 133.28, 4.01, 82.28, -33.35 
83, 230.00, 55.17, -22.55, 13.04, 38.38, -43.29, 0.01, 12.70, -138.44
 83, 425.00, 81.12, -41.93, 1176.04, 138.87, -90.55, 4.01, 81.98, -123.10 
84, 230.00, -33.01, -35.25, 29.58, 38.82, -33.70, 0.01, 29.92, -130.96
 84, 425.00, -27.82, -53.40, 1184.00, -2.16, -93.32, 4.01, 85.49, 178.68 
85, 230.00, 60.45, 37.76, 34.73, -10.55, 46.91, 0.01, 35.84, 12.68
 85, 425.00, 73.99, 62.75, 1177.05, 96.57, 125.62, 4.01, 82.33, -37.55 
86, 230.00, 48.78, -70.50, 15.47, 43.85, -36.82, 0.01, 15.11, -130.02
 86, 425.00, 81.77, -109.97, 1156.29, 169.33, -211.88, 4.01, 76.80, -141.37 
87, 230.00, 47.58, -13.73, 6.58, -7.22, -58.50, 0.01, 6.37, 172.97
 87, 425.00, 55.65, -35.49, 1182.41, 63.14, -92.06, 4.01, 84.61, -145.55 
88, 230.00, -31.86, 12.53, 13.44, -7.22, 57.32, 0.01, 13.09, 7.18
 88, 425.00, -40.54, 33.45, 1183.23, -53.92, 87.30, 4.01, 85.04, 31.70 
89, 230.00, 81.59, 3.62, 14.84, -30.25, -48.81, 0.01, 14.49, 148.21
 89, 425.00, 97.94, -10.30, 1179.83, 125.64, -52.76, 4.01, 83.41, -112.78 
90, 230.00, 9.90, -2.39, 44.02, 39.37, -5.47, 0.01, 47.92, -97.91
 90, 425.00, 24.13, -4.55, 1185.97, 62.79, -10.19, 4.01, 86.93, -99.22 
91, 230.00, -27.51, -92.45, 19.81, 15.11, -53.82, 0.01, 19.52, -164.31
 91, 425.00, -40.35, -167.34, 1124.74, -73.10, -374.44, 4.01, 71.26, 168.95 
92, 230.00, 24.37, 4.10, 18.35, 10.27, -55.46, 0.01, 18.02, -169.51
 92, 425.00, 32.28, -12.91, 1185.16, 46.34, -61.72, 4.01, 86.27, -143.10 
93, 230.00, 3.14, 24.50, 12.47, 33.99, -46.97, 0.01, 12.14, -144.11
 93, 425.00, 14.70, 13.96, 1186.50, 49.06, -20.12, 4.01, 87.44, -112.31 
94, 230.00, -3.58, -92.95, 15.81, -55.98, 11.58, 0.01, 15.46, 78.32
 94, 425.00, -22.11, -132.28, 1161.94, -78.59, -232.95, 4.01, 78.05, 161.36 
95, 230.00, -26.45, -88.89, 38.98, -0.71, -44.69, 0.01, 41.09, 179.09
 95, 425.00, -39.84, -146.61, 1145.85, -74.79, -303.32, 4.01, 74.75, 166.15 
96, 230.00, 38.14, -2.93, 18.42, 28.38, 48.71, 0.01, 18.09, -30.22
 96, 425.00, 54.97, 12.04, 1183.04, 89.22, 54.85, 4.01, 84.94, -58.42 
97, 230.00, 93.27, 22.17, 11.86, 33.53, -47.46, 0.01, 11.54, -144.76
 97, 425.00, 157.16, 20.59, 1139.94, 333.15, 10.75, 4.01, 73.70, -88.15 
98, 230.00, -93.62, -29.08, 10.80, 35.62, -46.18, 0.01, 10.49, -142.35
 98, 425.00, -141.30, -60.88, 1146.26, -269.85, -154.18, 4.01, 74.83, 119.74 
99, 230.00, 55.53, -19.08, 49.02, 10.82, -31.59, 0.01, 55.74, -161.08
 99, 425.00, 72.05, -33.36, 1181.23, 102.43, -68.91, 4.01, 84.03, -123.93 
100, 230.00, -45.34, 68.36, 38.65, -1.63, -44.96, 0.01, 40.67, 177.92
 100, 425.00, -60.07, 76.19, 1181.26, -92.41, 81.43, 4.01, 84.05, 48.61 
