ion, x, y, z, vx, vy, vz, energy, elev, azim
 19, 425.00, -117.38, 16.35, 1171.87, -184.22, 57.76, 4.01, 80.64, 72.59 
20, 230.00, -22.35, 29.92, 17.04, 56.28, -7.74, 0.01, 16.69, -97.83
 20, 425.00, -8.73, 33.30, 1186.64, 36.68, 33.17, 4.01, 87.61, -47.87 
21, 230.00, 76.68, 13.72, 26.16, -0.39, -53.23, 0.01, 26.18, 179.58
 21, 425.00, 99.68, 1.46, 1177.85, 147.39, -38.74, 4.01, 82.63, -104.73 
22, 230.00, 13.28, 7.57, 24.19, -5.35, 53.89, 0.01, 24.07, 5.67
 22, 425.00, 14.03, 26.21, 1185.15, 12.00, 76.30, 4.01, 86.27, -8.93 
23, 230.00, -14.10, -19.05, 0.53, 54.34, 23.75, 0.01, 0.51, -66.39
 23, 630.00, 8.34, -15.52, 1453.20, 47.65, -4.69, 6.01, 88.11, -95.63 
24, 230.00, 4.63, -65.07, 42.14, -20.00, -36.63, 0.01, 45.28, 151.37
 24, 425.00, -0.35, -93.32, 1177.19, -16.35, -156.56, 4.01, 82.38, 174.04 
25, 230.00, -21.29, -27.42, 29.59, -48.85, 16.01, 0.01, 29.92, 71.86
 25, 425.00, -41.00, -27.78, 1184.16, -89.12, -19.41, 4.01, 85.60, 102.29 
26, 230.00, 62.05, -76.24, 16.82, 51.10, -24.97, 0.01, 16.48, -116.04
 26, 425.00, 124.86, -141.88, 1103.88, 298.80, -320.72, 4.01, 68.34, -137.03 
27, 230.00, -43.21, -8.21, 41.04, 40.12, -14.96, 0.01, 43.78, -110.45
 27, 425.00, -39.39, -14.55, 1187.21, -13.89, -29.90, 4.01, 88.41, 155.09 
28, 230.00, -55.45, 45.27, 57.13, -13.47, 8.52, 0.01, 74.41, 57.68
 28, 425.00, -74.87, 60.37, 1178.36, -116.45, 92.06, 4.01, 82.82, 51.67 
29, 230.00, -10.22, -25.49, 19.40, 41.02, 38.19, 0.01, 19.10, -47.05
 29, 630.00, 6.63, -17.65, 1453.52, 36.39, 2.03, 6.01, 88.56, -86.81 
30, 230.00, -25.42, 12.22, 23.37, 27.02, 47.34, 0.01, 23.21, -29.72
 30, 425.00, -21.65, 29.67, 1185.33, -2.64, 74.45, 4.01, 86.40, 2.03 
31, 230.00, 16.69, 4.50, 20.13, -36.46, -42.23, 0.01, 19.84, 139.19
 31, 630.00, 5.29, -15.85, 1453.03, -17.61, -49.48, 6.01, 87.93, 160.41 
32, 230.00, -73.06, 63.48, 20.42, 53.97, 13.69, 0.01, 20.14, -75.77
 32, 425.00, -96.81, 102.03, 1158.75, -155.16, 209.24, 4.01, 77.33, 36.56 
33, 230.00, -37.62, -67.06, 45.11, 35.75, -14.30, 0.01, 49.52, -111.80
 33, 425.00, -37.86, -91.27, 1178.45, -28.00, -145.02, 4.01, 82.86, 169.07 
34, 230.00, 20.41, -15.74, 57.45, -8.66, -11.92, 0.01, 75.62, 143.99
 34, 425.00, 21.55, -22.41, 1186.97, 18.09, -36.42, 4.01, 88.04, -153.59 
35, 230.00, -95.09, -21.77, 27.54, -30.64, 42.66, 0.01, 27.67, 35.69
 35, 425.00, -166.23, -23.20, 1130.35, -363.87, -22.36, 4.01, 72.12, 93.52 
36, 230.00, 22.20, -39.77, 23.23, 43.97, 32.32, 0.01, 23.06, -53.69
 36, 425.00, 40.79, -37.84, 1184.41, 85.87, -19.20, 4.01, 85.75, -102.61 
37, 230.00, 70.18, -15.45, 56.85, 5.22, -16.06, 0.01, 73.45, -161.98
 37, 425.00, 91.09, -24.58, 1179.28, 132.75, -47.31, 4.01, 83.19, -109.61 
38, 230.00, 72.13, 30.00, 4.76, 39.86, 43.66, 0.01, 4.60, -42.39
 38, 425.00, 108.58, 53.67, 1165.35, 197.78, 115.76, 4.01, 78.87, -59.66 
39, 230.00, -30.62, -63.34, 21.18, 7.87, 54.84, 0.01, 20.92, -8.17
 39, 425.00, -35.95, -62.36, 1186.21, -42.42, -40.76, 4.01, 87.16, 133.85 
40, 230.00, -14.08, 62.46, 50.61, 15.84, 26.56, 0.01, 58.58, -30.80
 40, 425.00, -12.76, 86.37, 1179.69, -4.52, 137.35, 4.01, 83.36, 1.88 
41, 230.00, -85.62, -20.98, 8.64, -51.20, -28.66, 0.01, 8.38, 119.24
 41, 425.00, -138.43, -38.90, 1151.35, -277.88, -88.06, 4.01, 75.79, 107.58 
42, 230.00, 65.61, 68.38, 52.82, 7.42, 25.93, 0.01, 62.96, -15.96
 42, 425.00, 102.48, 112.19, 1147.11, 201.66, 232.41, 4.01, 74.98, -40.95 
43, 230.00, -85.68, 15.01, 11.08, -45.69, 36.15, 0.01, 10.76, 51.65
 43, 425.00, -135.08, 32.36, 1155.16, -263.83, 81.06, 4.01, 76.56, 72.92 
44, 230.00, -24.84, 78.99, 25.62, 6.99, 53.03, 0.01, 25.59, -7.51
 44, 425.00, -31.70, 124.00, 1162.37, -46.15, 239.45, 4.01, 78.15, 10.91 
45, 230.00, -92.27, 10.82, 5.18, -9.65, 58.29, 0.01, 5.01, 9.40
 45, 425.00, -139.79, 33.84, 1153.21, -265.10, 101.90, 4.01, 76.16, 68.97 
46, 230.00, -43.69, -62.00, 21.86, 42.00, 35.72, 0.01, 21.63, -49.62
 46, 425.00, -42.72, -68.00, 1185.39, -27.48, -68.18, 4.01, 86.45, 158.05 
47, 230.00, -16.28, 29.77, 2.34, -52.63, 27.24, 0.01, 2.26, 62.64
 47, 425.00, -36.62, 44.60, 1182.05, -87.25, 75.59, 4.01, 84.42, 49.09 
48, 230.00, -38.96, 90.30, 17.22, -47.86, -30.51, 0.01, 16.87, 122.52
 48, 425.00, -78.80, 140.69, 1138.35, -194.48, 277.31, 4.01, 73.43, 35.04 
49, 230.00, 75.86, 56.88, 26.26, 32.33, -42.22, 0.01, 26.28, -142.56
 49, 425.00, 124.50, 73.48, 1153.74, 258.57, 112.11, 4.01, 76.27, -66.56 
50, 230.00, 23.98, 54.60, 33.09, 40.17, -28.45, 0.01, 33.91, -125.31
 50, 425.00, 42.14, 58.52, 1183.31, 87.02, 52.61, 4.01, 85.09, -58.85 
51, 230.00, -17.10, 48.17, 49.74, -2.10, -32.24, 0.01, 56.99, 176.27
 51, 425.00, -21.38, 48.42, 1186.88, -27.99, 32.87, 4.01, 87.92, 40.42 
52, 230.00, -50.66, 66.25, 31.41, -34.92, 36.22, 0.01, 31.97, 43.95
 52, 425.00, -80.03, 101.75, 1161.61, -155.85, 192.17, 4.01, 77.98, 39.04 
53, 230.00, 30.19, -22.71, 52.65, -10.67, -25.13, 0.01, 62.59, 156.99
 53, 425.00, 32.87, -35.04, 1185.65, 30.01, -62.45, 4.01, 86.66, -154.33 
54, 230.00, 55.31, 13.70, 16.45, -12.88, 55.51, 0.01, 16.10, 13.07
 54, 425.00, 64.03, 34.46, 1182.14, 71.64, 89.25, 4.01, 84.47, -38.75 
55, 230.00, 12.39, -47.18, 30.47, 39.62, 31.93, 0.01, 30.92, -51.13
 55, 425.00, 27.49, -47.10, 1185.40, 66.31, -31.24, 4.01, 86.46, -115.23 
56, 230.00, 61.11, 17.70, 43.52, 32.59, 23.69, 0.01, 47.21, -53.99
 56, 425.00, 86.80, 29.55, 1177.52, 143.36, 58.84, 4.01, 82.50, -67.69 
57, 230.00, -86.86, -42.91, 29.53, -31.97, -40.29, 0.01, 29.86, 141.57
 57, 425.00, -152.94, -82.93, 1122.81, -334.37, -195.23, 4.01, 70.97, 120.28 
58, 230.00, 16.26, -21.53, 24.32, 54.00, 3.12, 0.01, 24.21, -86.69
 58, 425.00, 36.62, -24.68, 1184.12, 87.90, -26.10, 4.01, 85.57, -106.54 
59, 230.00, 39.56, -81.61, 10.32, 51.39, 27.76, 0.01, 10.02, -61.62
 59, 425.00, 72.01, -107.79, 1164.28, 162.26, -169.39, 4.01, 78.61, -136.23 
60, 230.00, 43.81, -53.80, 29.44, 48.38, -17.62, 0.01, 29.76, -110.01
 60, 425.00, 71.12, -74.32, 1173.51, 138.67, -119.17, 4.01, 81.14, -130.67 
61, 230.00, -27.69, -83.53, 41.03, -30.41, 30.15, 0.01, 43.78, 45.25
 61, 425.00, -47.17, -105.73, 1173.48, -100.25, -153.15, 4.01, 81.13, 146.79 
62, 230.00, -90.69, 18.75, 20.54, 50.49, -23.37, 0.01, 20.26, -114.84
 62, 425.00, -113.12, 19.52, 1176.46, -161.78, 17.54, 4.01, 82.12, 83.81 
63, 230.00, -26.30, -89.96, 25.91, -50.20, 18.06, 0.01, 25.91, 70.22
 63, 425.00, -53.99, -127.83, 1158.48, -134.01, -224.83, 4.01, 77.27, 149.20 
64, 230.00, -96.61, -22.62, 52.15, -23.61, 15.52, 0.01, 61.55, 56.67
 64, 425.00, -177.57, -35.36, 1115.35, -402.55, -68.71, 4.01, 69.89, 99.69 
65, 230.00, -48.16, -68.03, 37.92, -26.65, -37.01, 0.01, 39.74, 144.25
 65, 425.00, -73.83, -104.11, 1163.10, -139.23, -195.91, 4.01, 78.32, 144.60 
66, 230.00, 1.18, 39.34, 41.87, 21.93, -35.83, 0.01, 44.90, -148.54
 66, 425.00, 8.29, 35.86, 1187.27, 28.18, 12.74, 4.01, 88.51, -65.67 
67, 230.00, 26.01, 32.76, 14.15, -57.05, 7.90, 0.01, 13.81, 82.12
 67, 425.00, 13.00, 41.88, 1185.89, -31.94, 56.62, 4.01, 86.86, 29.43 
68, 230.00, -0.29, 19.53, 35.23, 10.97, 46.43, 0.01, 36.44, -13.29
 68, 425.00, 3.13, 37.91, 1184.70, 12.86, 82.91, 4.01, 85.95, -8.81 
69, 230.00, 2.67, -18.75, 17.38, 30.44, -47.85, 0.01, 17.04, -147.54
 69, 425.00, 12.96, -37.67, 1184.02, 40.57, -83.75, 4.01, 85.51, -154.15 
70, 230.00, 88.71, -0.47, 53.43, 22.64, 12.26, 0.01, 64.27, -61.56
 70, 425.00, 131.55, 3.00, 1162.75, 241.61, 13.86, 4.01, 78.24, -86.72 
71, 230.00, -34.04, 38.35, 46.72, 36.19, -5.00, 0.01, 51.98, -97.87
 71, 425.00, -30.07, 44.98, 1186.54, -7.17, 51.21, 4.01, 87.50, 7.97 
72, 230.00, 48.46, 14.27, 14.17, -39.52, 41.89, 0.01, 13.82, 43.33
 72, 425.00, 46.24, 30.66, 1185.22, 24.32, 72.22, 4.01, 86.32, -18.61 
73, 230.00, -65.31, -14.15, 52.40, -5.86, 27.16, 0.01, 62.07, 12.18
 73, 425.00, -83.75, -9.45, 1181.74, -118.17, 8.84, 4.01, 84.27, 85.72 
74, 230.00, 69.34, -6.60, 53.95, -5.55, -24.00, 0.01, 65.46, 166.99
 74, 425.00, 85.93, -15.65, 1181.46, 114.25, -40.60, 4.01, 84.14, -109.57 
75, 230.00, 44.43, -19.60, 2.19, -30.87, -50.59, 0.01, 2.11, 148.61
 75, 425.00, 44.00, -40.07, 1183.84, 28.61, -90.89, 4.01, 85.40, -162.53 
76, 230.00, 0.53, -95.45, 42.21, 25.23, -33.16, 0.01, 45.38, -142.74
 76, 425.00, 8.37, -159.31, 1139.13, 32.56, -334.48, 4.01, 73.56, -174.44 
77, 230.00, 74.99, -59.71, 13.50, -30.36, -49.13, 0.01, 13.16, 148.29
 77, 425.00, 107.64, -107.76, 1146.45, 192.13, -243.41, 4.01, 74.86, -141.72 
78, 230.00, -20.11, -90.20, 0.43, 19.72, -55.93, 0.01, 0.42, -160.58
 78, 425.00, -24.21, -153.16, 1142.14, -32.28, -324.12, 4.01, 74.08, 174.31 
79, 230.00, 48.61, 67.22, 51.55, -29.23, -2.53, 0.01, 60.35, 94.94
 79, 425.00, 55.72, 88.43, 1178.22, 64.24, 135.02, 4.01, 82.77, -25.45 
80, 230.00, -16.62, -0.34, 49.61, -11.78, -30.29, 0.01, 56.77, 158.75
 80, 425.00, -23.38, -9.91, 1186.46, -38.31, -37.60, 4.01, 87.41, 134.46 
81, 230.00, -29.75, -6.49, 23.82, -15.40, -52.09, 0.01, 23.68, 163.53
 81, 425.00, -40.47, -24.37, 1183.95, -60.25, -72.10, 4.01, 85.46, 140.12 
82, 230.00, 8.84, 21.49, 24.05, -29.73, 45.33, 0.01, 23.92, 33.26
 82, 425.00, 1.01, 40.05, 1184.42, -23.82, 84.53, 4.01, 85.76, 15.74 
83, 230.00, -69.46, -55.06, 6.19, -35.90, -46.80, 0.01, 5.99, 142.51
 83, 425.00, -111.14, -93.77, 1150.06, -220.90, -197.85, 4.01, 75.54, 131.85 
84, 230.00, -41.77, 81.03, 34.54, 28.79, -38.68, 0.01, 35.62, -143.34
 84, 425.00, -49.73, 101.59, 1176.91, -64.35, 145.87, 4.01, 82.29, 23.81 
85, 230.00, -52.37, 34.28, 41.86, 25.42, -33.45, 0.01, 44.90, -142.77
 85, 425.00, -56.78, 31.97, 1186.40, -52.97, 14.32, 4.01, 87.35, 74.88 
86, 230.00, -27.27, -6.17, 12.77, 24.51, 52.48, 0.01, 12.44, -25.04
 86, 425.00, -24.54, 9.56, 1186.33, -9.24, 55.74, 4.01, 87.27, 9.41 
87, 230.00, 32.93, 55.30, 36.39, 24.44, -39.95, 0.01, 37.85, -148.54
 87, 425.00, 48.53, 56.38, 1183.95, 83.81, 42.40, 4.01, 85.46, -63.16 
88, 230.00, -54.91, -30.30, 14.38, 51.61, 25.44, 0.01, 14.03, -63.76
 88, 425.00, -51.36, -29.29, 1187.30, -24.21, -17.06, 4.01, 88.57, 125.17 
89, 230.00, -30.26, 86.71, 52.92, -13.32, 23.24, 0.01, 63.15, 29.81
 89, 425.00, -48.14, 133.51, 1155.38, -96.30, 257.68, 4.01, 76.61, 20.49 
90, 230.00, 57.10, -77.54, 39.20, 30.83, 32.11, 0.01, 41.37, -43.83
 90, 425.00, 97.66, -110.78, 1151.90, 211.81, -197.02, 4.01, 75.90, -132.93 
91, 230.00, 26.13, 22.23, 22.63, 54.77, -2.36, 0.01, 22.43, -92.47
 91, 425.00, 48.84, 25.94, 1182.81, 103.44, 28.74, 4.01, 84.81, -74.47 
92, 230.00, -75.76, -10.08, 2.44, -36.78, -46.46, 0.01, 2.36, 141.63
 92, 425.00, -111.30, -27.91, 1168.80, -196.11, -77.47, 4.01, 79.77, 111.55 
93, 230.00, 4.22, -91.27, 23.23, 46.55, -28.49, 0.01, 23.05, -121.47
 93, 425.00, 20.31, -142.08, 1152.95, 68.60, -276.69, 4.01, 76.11, -166.08 
94, 230.00, 57.79, -34.68, 47.64, 6.64, -34.69, 0.01, 53.45, -169.17
 94, 425.00, 75.07, -54.50, 1178.23, 108.70, -102.55, 4.01, 82.77, -133.33 
95, 230.00, 42.91, -19.83, 0.18, -15.53, -57.24, 0.01, 0.17, 164.82
 95, 425.00, 47.11, -42.56, 1182.64, 45.15, -99.45, 4.01, 84.72, -155.58 
96, 230.00, -92.05, -20.81, 20.30, 5.32, -55.47, 0.01, 20.01, -174.52
 96, 425.00, -137.28, -48.08, 1152.57, -256.58, -127.87, 4.01, 76.03, 116.49 
97, 230.00, 58.52, 44.90, 21.41, -11.99, 54.00, 0.01, 21.16, 12.52
 97, 425.00, 71.92, 74.87, 1174.20, 95.40, 150.72, 4.01, 81.36, -32.33 
98, 230.00, 1.43, 71.76, 18.32, -41.31, -38.41, 0.01, 18.00, 132.92
 98, 425.00, -11.08, 78.68, 1184.12, -47.99, 78.23, 4.01, 85.57, 31.53 
99, 230.00, -10.37, -20.91, 49.84, -31.98, 3.30, 0.01, 57.17, 84.12
 99, 425.00, -22.32, -23.80, 1186.22, -53.05, -25.07, 4.01, 87.17, 115.29 
100, 230.00, 65.01, -22.66, 24.81, 12.84, -52.32, 0.01, 24.73, -166.21
 100, 425.00, 86.78, -45.19, 1175.70, 131.78, -104.46, 4.01, 81.86, -128.40 
