ion, x, y, z, vx, vy, vz, energy, elev, azim
26, 230.00, -58.78, -43.64, 32.62, -44.32, 22.12, 0.01, 33.36, 63.47
 26, 425.00, -89.45, -49.41, 1175.09, -163.68, -54.25, 4.01, 81.65, 108.34 
27, 230.00, -59.02, 29.26, 18.50, -51.66, 22.51, 0.01, 18.18, 66.45
 27, 425.00, -91.25, 44.27, 1173.09, -167.71, 79.36, 4.01, 81.01, 64.68 
28, 230.00, -59.00, 45.90, 46.45, 24.50, -27.57, 0.01, 51.55, -138.37
 28, 425.00, -67.74, 50.10, 1184.18, -76.53, 49.19, 4.01, 85.61, 57.27 
29, 230.00, -57.63, -10.98, 10.18, 44.02, 38.42, 0.01, 9.88, -48.89
 29, 425.00, -56.58, -1.25, 1186.76, -35.57, 29.80, 4.01, 87.76, 50.05 
30, 230.00, -58.45, -61.89, 30.22, -30.51, -40.91, 0.01, 30.63, 143.29
 30, 425.00, -90.36, -98.33, 1159.08, -172.47, -193.24, 4.01, 77.40, 138.25 
31, 230.00, 16.14, 37.03, 30.93, -3.29, -50.50, 0.01, 31.43, 176.27
 31, 425.00, 18.29, 28.39, 1187.49, 19.17, -8.14, 4.01, 89.00, -113.02 
32, 230.00, -28.04, -22.19, 30.59, -4.12, 50.65, 0.01, 31.05, 4.65
 32, 425.00, -34.81, -10.48, 1186.45, -44.65, 29.98, 4.01, 87.40, 56.12 
33, 230.00, 57.73, 81.53, 0.85, -14.60, -57.48, 0.01, 0.82, 165.75
 33, 425.00, 104.78, 137.04, 1125.66, 237.74, 290.62, 4.00, 71.55, -39.29 
34, 230.00, -46.41, -42.11, 20.34, 47.53, 29.07, 0.01, 20.06, -58.55
 34, 425.00, -42.26, -42.76, 1187.14, -15.88, -31.50, 4.01, 88.30, 153.25 
35, 230.00, -60.35, 24.47, 53.31, 13.83, -22.02, 0.01, 64.00, -147.87
 35, 425.00, -70.86, 23.71, 1184.70, -82.80, 13.72, 4.01, 85.95, 80.59 
36, 230.00, 50.93, 66.97, 18.61, -55.21, 11.11, 0.01, 18.29, 78.62
 36, 425.00, 51.14, 92.91, 1176.97, 39.01, 154.22, 4.01, 82.30, -14.20 
37, 230.00, -52.70, 62.03, 13.91, 57.64, -1.20, 0.01, 13.57, -91.20
 37, 425.00, -51.27, 80.92, 1181.01, -33.33, 121.10, 4.01, 83.93, 15.39 
38, 230.00, 4.64, -31.57, 28.60, 37.95, -35.49, 0.01, 28.83, -133.08
 38, 425.00, 17.61, -49.08, 1183.29, 52.39, -87.33, 4.01, 85.08, -149.04 
39, 230.00, 45.73, 66.12, 39.99, -43.78, -1.21, 0.01, 42.40, 91.59
 39, 425.00, 46.53, 86.14, 1180.14, 36.44, 128.49, 4.01, 83.54, -15.83 
40, 230.00, -37.36, -91.29, 27.74, 44.24, -28.12, 0.01, 27.88, -122.44
 40, 425.00, -50.78, -164.61, 1125.62, -83.18, -369.83, 4.01, 71.39, 167.32 
41, 230.00, -5.37, -9.02, 6.74, 21.39, 54.90, 0.01, 6.52, -21.29
 41, 630.00, 3.56, 16.18, 1452.68, 19.16, 58.47, 6.01, 87.57, -18.14 
42, 230.00, -37.59, 71.23, 42.85, 1.01, 40.99, 0.01, 46.27, -1.41
 42, 425.00, -49.90, 107.64, 1168.41, -77.09, 198.60, 4.01, 79.67, 21.21 
43, 230.00, -61.35, -15.31, 28.19, -50.86, -11.67, 0.01, 28.38, 102.93
 43, 425.00, -93.20, -22.94, 1175.12, -167.33, -40.51, 4.01, 81.66, 103.61 
44, 230.00, 61.08, 29.19, 11.77, 53.46, -22.82, 0.01, 11.45, -113.12
 44, 425.00, 94.61, 29.94, 1174.55, 174.37, 23.95, 4.01, 81.48, -82.18 
45, 230.00, 28.49, -63.79, 31.16, -27.35, 42.41, 0.01, 31.69, 32.82
 45, 425.00, 27.23, -66.81, 1186.23, 14.98, -56.47, 4.01, 87.18, -165.14 
46, 230.00, -70.07, -0.92, 15.56, 51.40, -25.16, 0.01, 15.21, -116.08
 46, 425.00, -71.77, -9.02, 1185.90, -56.14, -32.28, 4.01, 86.87, 119.90 
47, 230.00, -27.30, 46.79, 14.40, -52.27, -24.03, 0.01, 14.05, 114.69
 47, 425.00, -50.10, 49.74, 1182.13, -106.06, 43.39, 4.01, 84.46, 67.75 
48, 230.00, -1.99, 86.28, 27.99, -44.97, 26.69, 0.01, 28.15, 59.31
 48, 425.00, -16.48, 127.71, 1163.16, -59.97, 232.43, 4.01, 78.34, 14.47 
49, 230.00, 42.59, -16.78, 30.37, 50.08, 9.34, 0.01, 30.80, -79.43
 49, 425.00, 67.62, -17.46, 1181.04, 124.58, -13.86, 4.01, 83.94, -96.35 
50, 230.00, 87.17, 41.61, 28.86, -17.05, -48.93, 0.01, 29.12, 160.79
 50, 425.00, 128.35, 49.26, 1161.70, 238.60, 63.88, 4.01, 78.00, -75.01 
51, 230.00, -18.13, 52.57, 8.82, 1.63, -58.63, 0.01, 8.55, -178.41
 51, 425.00, -21.55, 45.33, 1187.37, -25.48, 8.24, 4.01, 88.71, 72.08 
52, 230.00, 31.86, -31.57, 58.57, 9.05, 2.21, 0.01, 80.96, -76.29
 52, 425.00, 41.25, -37.42, 1185.49, 57.37, -43.41, 4.01, 86.53, -127.11 
53, 230.00, 22.55, 3.29, 26.58, 14.28, -51.06, 0.01, 26.62, -164.38
 53, 425.00, 31.35, -12.37, 1185.28, 48.62, -57.43, 4.01, 86.37, -139.75 
54, 230.00, 31.08, 80.94, 8.67, -40.80, -42.16, 0.01, 8.41, 135.94
 54, 425.00, 29.21, 95.71, 1181.43, 15.98, 120.54, 4.01, 84.12, -7.55 
55, 230.00, 45.19, 56.96, 28.60, 51.61, 6.03, 0.01, 28.83, -83.33
 55, 425.00, 74.41, 75.46, 1172.87, 147.97, 114.22, 4.01, 80.94, -52.33 
56, 230.00, -37.94, 78.30, 51.31, 8.36, -28.55, 0.01, 59.90, -163.69
 56, 425.00, -48.97, 97.68, 1177.46, -73.14, 137.13, 4.01, 82.48, 28.08 
57, 230.00, -56.97, 23.60, 34.08, -47.99, -7.27, 0.01, 35.07, 98.62
 57, 425.00, -86.26, 27.26, 1177.25, -153.96, 30.72, 4.01, 82.40, 78.72 
58, 230.00, -68.54, -40.36, 31.54, 42.33, 27.04, 0.01, 32.12, -57.42
 58, 425.00, -75.73, -43.95, 1184.28, -78.31, -43.53, 4.01, 85.67, 119.07 
59, 230.00, 39.66, 63.91, 4.44, 26.94, 52.65, 0.01, 4.29, -27.10
 59, 425.00, 60.69, 100.71, 1166.71, 111.99, 191.86, 4.01, 79.22, -30.27 
60, 230.00, 63.82, -25.50, 38.44, -26.50, -36.57, 0.01, 40.40, 144.07
 60, 425.00, 72.20, -43.41, 1181.82, 77.74, -88.43, 4.01, 84.31, -138.68 
61, 230.00, 16.64, 12.72, 42.84, 28.21, 29.78, 0.01, 46.25, -43.45
 61, 425.00, 28.65, 24.49, 1185.10, 56.90, 53.41, 4.01, 86.23, -46.81 
62, 230.00, 51.70, 1.63, 0.58, 52.87, -26.87, 0.01, 0.56, -116.94
 62, 425.00, 80.66, -6.65, 1178.28, 145.94, -30.33, 4.01, 82.79, -101.74 
63, 230.00, -34.44, 49.88, 36.02, 43.07, 19.11, 0.01, 37.39, -66.07
 63, 425.00, -29.18, 67.63, 1183.16, -3.10, 103.36, 4.01, 85.01, 1.72 
64, 230.00, 85.57, -32.86, 10.65, -28.74, 50.77, 0.01, 10.35, 29.51
 64, 425.00, 111.62, -30.86, 1174.98, 172.31, -17.18, 4.01, 81.62, -95.69 
65, 230.00, -38.25, -5.91, 43.68, -15.33, 37.07, 0.01, 47.43, 22.47
 65, 425.00, -50.74, 4.51, 1184.86, -73.09, 36.23, 4.01, 86.06, 63.63 
66, 230.00, 29.25, -93.35, 41.84, 32.21, 27.01, 0.01, 44.87, -50.02
 66, 425.00, 56.51, -142.37, 1147.39, 135.83, -275.01, 4.01, 75.03, -153.72 
67, 230.00, 22.68, -64.61, 26.43, -51.86, 11.39, 0.01, 26.47, 77.61
 67, 425.00, 12.32, -77.54, 1183.52, -24.62, -96.02, 4.01, 85.21, 165.62 
68, 230.00, -28.73, -84.04, 19.79, -54.47, 12.63, 0.01, 19.49, 76.94
 68, 425.00, -56.88, -114.03, 1165.14, -136.00, -185.78, 4.01, 78.82, 143.79 
69, 230.00, 31.64, -72.06, 33.25, 44.51, 20.75, 0.01, 34.10, -65.01
 69, 425.00, 55.07, -87.96, 1176.22, 116.61, -116.09, 4.01, 82.04, -134.87 
70, 230.00, 26.45, 66.72, 35.79, -18.01, -43.73, 0.01, 37.12, 157.62
 70, 425.00, 27.79, 70.61, 1185.80, 23.84, 62.21, 4.01, 86.78, -20.97 
71, 230.00, -53.63, -6.04, 50.04, 12.77, -29.16, 0.01, 57.53, -156.35
 71, 425.00, -61.53, -16.39, 1184.97, -66.61, -44.42, 4.01, 86.13, 123.70 
72, 230.00, -2.62, 20.74, 12.55, 3.77, -57.84, 0.01, 12.22, -176.27
 72, 630.00, -1.87, -0.20, 1453.45, 0.08, -39.30, 6.01, 88.45, -179.88 
73, 230.00, -68.76, -58.94, 47.95, -23.85, -25.49, 0.01, 53.95, 136.91
 73, 425.00, -106.47, -92.79, 1155.26, -206.12, -182.88, 4.01, 76.58, 131.58 
74, 230.00, -84.51, 46.99, 46.49, 30.62, 20.47, 0.01, 51.62, -56.24
 74, 425.00, -122.26, 78.96, 1154.54, -221.52, 168.98, 4.01, 76.43, 52.66 
75, 230.00, -70.24, -13.13, 55.66, -7.66, 19.01, 0.01, 69.79, 21.95
 75, 425.00, -91.72, -10.93, 1179.98, -134.89, -0.42, 4.01, 83.48, 90.18 
76, 230.00, -12.52, -92.90, 10.62, -28.95, -50.66, 0.01, 10.32, 150.26
 76, 425.00, -28.18, -158.88, 1136.02, -73.01, -338.68, 4.01, 73.04, 167.83 
77, 230.00, 0.59, -60.67, 47.85, -8.94, 33.89, 0.01, 53.78, 14.78
 77, 425.00, -2.03, -64.20, 1186.36, -9.87, -54.87, 4.01, 87.31, 169.80 
78, 230.00, 50.40, -44.81, 53.87, 21.42, 12.55, 0.01, 65.26, -59.64
 78, 425.00, 69.99, -52.57, 1180.70, 112.60, -61.84, 4.01, 83.79, -118.77 
79, 230.00, -62.66, 76.89, 45.30, 33.63, -18.29, 0.01, 49.80, -118.54
 79, 425.00, -95.46, 123.79, 1145.24, -184.58, 254.44, 4.01, 74.65, 35.96 
80, 230.00, -44.52, 28.62, 33.21, 42.71, -24.31, 0.01, 34.05, -119.64
 80, 425.00, -40.64, 27.11, 1187.50, -14.87, 13.37, 4.01, 89.04, 48.04 
81, 230.00, 37.63, -73.89, 44.73, -3.70, -38.77, 0.01, 48.96, 174.55
 81, 425.00, 49.79, -111.73, 1166.90, 76.89, -207.33, 4.01, 79.27, -159.65 
82, 230.00, 11.81, -67.75, 17.53, -34.74, 44.76, 0.01, 17.19, 37.82
 82, 425.00, 3.89, -70.67, 1185.99, -22.58, -59.02, 4.01, 86.95, 159.07 
83, 230.00, 75.32, 59.94, 49.32, 16.89, -28.29, 0.01, 56.26, -149.16
 83, 425.00, 121.71, 84.61, 1151.62, 249.92, 147.92, 4.01, 75.85, -59.38 
84, 230.00, 17.80, -92.93, 7.56, -22.60, -54.31, 0.01, 7.32, 157.41
 84, 425.00, 20.95, -162.11, 1134.01, 26.57, -351.98, 4.01, 72.71, -175.68 
85, 230.00, -73.01, -55.66, 22.77, -43.78, 32.90, 0.01, 22.58, 53.08
 85, 425.00, -119.64, -71.16, 1157.01, -246.24, -106.01, 4.01, 76.95, 113.29 
86, 230.00, -33.66, -25.84, 4.13, 17.51, -56.52, 0.01, 4.00, -162.79
 86, 425.00, -35.05, -49.47, 1182.54, -27.96, -106.65, 4.01, 84.67, 165.31 
87, 230.00, 57.99, 4.64, 1.04, 59.17, -3.89, 0.01, 1.00, -93.76
 87, 425.00, 91.33, 4.54, 1175.63, 168.66, 2.91, 4.01, 81.83, -89.01 
88, 230.00, 85.83, 15.55, 47.37, -34.88, -7.60, 0.01, 53.00, 102.30
 88, 425.00, 105.92, 18.81, 1178.44, 145.70, 24.83, 4.01, 82.85, -80.33 
89, 230.00, 24.53, 82.38, 24.22, 13.21, -52.50, 0.01, 24.10, -165.87
 89, 425.00, 36.88, 94.42, 1180.58, 68.20, 110.16, 4.01, 83.74, -31.76 
90, 230.00, 15.41, -85.74, 1.67, -43.24, -40.56, 0.01, 1.61, 133.17
 90, 425.00, 8.18, -132.71, 1160.01, -16.97, -254.28, 4.01, 77.61, 176.18 
91, 230.00, -19.98, 90.88, 14.63, -57.22, -5.41, 0.01, 14.28, 95.40
 91, 425.00, -46.83, 132.56, 1156.31, -125.03, 240.58, 4.01, 76.80, 27.46 
92, 230.00, 18.24, 54.48, 59.19, 0.97, 3.69, 0.01, 86.31, -14.66
 92, 425.00, 22.73, 68.13, 1183.86, 29.87, 90.18, 4.01, 85.41, -18.32 
93, 230.00, -35.97, -48.28, 15.69, -37.30, 43.36, 0.01, 15.34, 40.71
 93, 425.00, -56.26, -45.97, 1182.93, -103.16, -24.56, 4.01, 84.88, 103.39 
94, 230.00, -73.41, -13.71, 28.14, -48.98, 18.08, 0.01, 28.32, 69.74
 94, 425.00, -110.97, -12.28, 1170.33, -202.17, -4.36, 4.01, 80.20, 91.24 
95, 230.00, -33.20, 14.77, 9.08, 54.37, -21.90, 0.01, 8.81, -111.94
 95, 425.00, -22.13, 10.58, 1187.52, 17.89, -5.12, 4.01, 89.10, -105.97 
96, 230.00, -15.13, -91.51, 14.05, -50.47, 27.81, 0.01, 13.70, 61.14
 96, 425.00, -37.11, -123.97, 1165.65, -101.62, -203.70, 4.01, 78.95, 153.49 
97, 230.00, -74.32, -37.43, 51.90, 25.77, 12.63, 0.01, 61.06, -63.88
 97, 425.00, -90.69, -45.78, 1179.95, -120.56, -61.14, 4.01, 83.46, 116.89 
98, 230.00, -16.81, -12.96, 55.84, -12.66, 15.48, 0.01, 70.29, 39.27
 98, 425.00, -23.87, -10.54, 1187.01, -39.50, 0.33, 4.01, 88.09, 89.51 
99, 230.00, -68.26, -64.48, 45.05, -21.54, -32.00, 0.01, 49.43, 146.06
 99, 425.00, -110.21, -107.59, 1144.38, -223.74, -225.64, 4.01, 74.48, 135.24 
100, 230.00, 0.36, 49.64, 17.05, -20.03, 53.16, 0.01, 16.71, 20.65
 100, 425.00, -5.93, 77.79, 1178.96, -23.83, 141.55, 4.01, 83.06, 9.56 
