ion, x, y, z, vx, vy, vz, energy, elev, azim
 14, 425.00, -53.50, -33.86, 1183.09, -91.86, -49.07, 4.01, 84.97, 118.11 
15, 230.00, 23.66, -0.33, 26.20, 49.26, 20.12, 0.01, 26.22, -67.78
 15, 425.00, 43.90, 6.03, 1183.84, 92.21, 23.87, 4.01, 85.40, -75.49 
16, 230.00, 5.17, 28.81, 32.37, -46.05, -18.70, 0.01, 33.07, 112.10
 16, 425.00, -8.45, 28.35, 1186.53, -48.76, 18.09, 4.01, 87.49, 69.65 
17, 230.00, -4.79, -45.10, 50.48, 21.85, -22.18, 0.01, 58.33, -135.43
 17, 425.00, 0.99, -61.50, 1183.85, 19.26, -93.23, 4.01, 85.40, -168.33 
18, 230.00, -38.83, 13.09, 31.94, -36.87, 33.73, 0.01, 32.59, 47.55
 18, 425.00, -58.61, 26.48, 1181.81, -101.45, 59.96, 4.01, 84.31, 59.42 
19, 230.00, 77.07, 44.62, 44.66, 36.85, 12.84, 0.01, 48.85, -70.78
 19, 425.00, 120.88, 67.41, 1156.99, 236.53, 126.50, 4.01, 76.95, -61.86 
20, 230.00, 9.74, -39.72, 32.81, -29.48, 39.65, 0.01, 33.59, 36.63
 20, 425.00, 2.38, -35.08, 1187.44, -21.76, -8.91, 4.01, 88.87, 112.26 
21, 230.00, -32.52, -83.44, 43.06, -29.88, 27.76, 0.01, 46.56, 47.11
 21, 425.00, -54.30, -108.13, 1170.79, -113.73, -163.94, 4.01, 80.33, 145.25 
22, 230.00, 36.00, -54.51, 49.76, 32.27, 0.77, 0.01, 57.03, -88.63
 22, 425.00, 55.09, -68.16, 1179.88, 100.25, -91.61, 4.01, 83.43, -132.42 
23, 230.00, 54.20, 20.40, 12.43, 22.63, 53.39, 0.01, 12.10, -22.97
 23, 425.00, 74.52, 42.31, 1177.88, 116.02, 98.52, 4.01, 82.64, -49.66 
24, 230.00, -54.98, -34.49, 23.54, -17.51, 51.55, 0.01, 23.38, 18.76
 24, 425.00, -74.09, -26.90, 1182.29, -112.83, 5.43, 4.01, 84.54, 87.24 
25, 230.00, 13.19, -90.66, 1.08, 57.18, 15.73, 0.01, 1.05, -74.62
 25, 425.00, 36.40, -125.36, 1164.01, 104.43, -211.54, 4.01, 78.54, -153.73 
26, 230.00, 48.78, -50.05, 32.92, -1.03, 49.33, 0.01, 33.71, 1.20
 26, 425.00, 61.00, -47.66, 1184.53, 82.31, -25.71, 4.01, 85.84, -107.35 
27, 230.00, 35.31, 86.14, 51.78, 13.59, -25.53, 0.01, 60.81, -151.98
 27, 425.00, 55.17, 117.30, 1166.60, 109.00, 194.20, 4.01, 79.19, -29.30 
28, 230.00, -88.92, -2.44, 41.15, -25.14, -34.53, 0.01, 43.93, 143.95
 28, 425.00, -133.42, -13.85, 1160.39, -248.42, -48.35, 4.01, 77.70, 101.01 
29, 230.00, 59.88, -2.15, 7.82, -25.52, 52.97, 0.01, 7.58, 25.72
 29, 425.00, 65.66, 14.19, 1184.38, 63.71, 61.23, 4.01, 85.73, -46.14 
30, 230.00, -46.47, -68.22, 21.71, -17.23, 52.44, 0.01, 21.47, 18.19
 30, 425.00, -66.62, -73.99, 1179.78, -115.10, -73.61, 4.01, 83.39, 122.60 
31, 230.00, 23.27, -14.68, 27.95, -51.69, -8.04, 0.01, 28.12, 98.84
 31, 425.00, 11.21, -20.01, 1186.87, -29.24, -32.17, 4.01, 87.90, 137.73 
32, 230.00, 7.41, 50.15, 37.88, -34.68, 29.68, 0.01, 39.69, 49.44
 32, 425.00, -1.81, 70.55, 1181.93, -30.65, 112.56, 4.01, 84.36, 15.23 
33, 230.00, -24.92, -85.64, 24.59, 3.68, -53.85, 0.01, 24.49, -176.09
 33, 425.00, -34.76, -139.80, 1151.64, -58.85, -284.32, 4.01, 75.85, 168.31 
34, 230.00, -1.69, -14.58, 1.47, 56.26, -18.73, 0.01, 1.42, -108.41
 34, 425.00, 16.33, -23.38, 1184.99, 66.81, -43.50, 4.01, 86.15, -123.07 
35, 230.00, -30.71, 93.08, 25.76, 44.24, -29.95, 0.01, 25.74, -124.10
 35, 425.00, -35.73, 138.76, 1157.39, -44.58, 262.60, 4.01, 77.04, 9.64 
36, 230.00, -43.64, 2.13, 10.94, 56.44, 14.57, 0.01, 10.63, -75.53
 36, 425.00, -34.31, 7.22, 1187.47, 5.69, 20.83, 4.01, 88.96, -15.27 
37, 230.00, -48.12, -83.01, 18.25, 26.02, 50.08, 0.01, 17.93, -27.45
 37, 425.00, -63.81, -108.54, 1170.88, -102.51, -170.45, 4.01, 80.36, 148.98 
38, 230.00, -64.38, -60.63, 9.45, 53.97, -22.71, 0.01, 9.17, -112.82
 38, 425.00, -72.25, -90.52, 1173.05, -81.11, -167.15, 4.01, 81.00, 154.11 
39, 230.00, -42.00, -1.61, 31.42, -47.28, 17.16, 0.01, 31.99, 70.05
 39, 425.00, -65.79, 3.48, 1181.54, -119.05, 18.40, 4.01, 84.18, 81.22 
40, 230.00, 78.96, -12.70, 57.05, -9.01, 13.47, 0.01, 74.14, 33.76
 40, 425.00, 100.71, -12.58, 1178.79, 144.71, -8.65, 4.01, 82.99, -93.42 
41, 230.00, 46.76, -9.50, 4.17, -58.97, 4.80, 0.01, 4.03, 85.35
 41, 425.00, 37.40, -9.91, 1187.64, -3.59, -8.03, 4.01, 89.58, 155.94 
42, 230.00, 92.08, 18.64, 34.26, 47.49, -9.38, 0.01, 35.29, -101.17
 42, 425.00, 155.43, 25.74, 1140.47, 328.70, 43.19, 4.01, 73.79, -82.51 
43, 230.00, 5.26, 41.23, 7.78, 57.51, 12.22, 0.01, 7.54, -78.00
 43, 425.00, 24.86, 53.72, 1182.76, 77.62, 74.94, 4.01, 84.79, -46.01 
44, 230.00, 15.70, 37.36, 9.82, 58.27, 5.11, 0.01, 9.53, -84.99
 44, 425.00, 37.67, 46.75, 1182.42, 93.66, 60.56, 4.01, 84.61, -57.12 
45, 230.00, 37.31, -84.61, 51.99, -28.15, -4.71, 0.01, 61.24, 99.50
 45, 425.00, 45.62, -123.73, 1164.39, 62.49, -225.53, 4.01, 78.64, -164.51 
46, 230.00, 14.11, 63.49, 8.36, -56.34, 16.53, 0.01, 8.10, 73.65
 46, 425.00, -0.15, 84.83, 1179.93, -45.15, 127.57, 4.01, 83.46, 19.49 
47, 230.00, 32.62, -3.68, 2.91, 5.88, -58.95, 0.01, 2.81, -174.30
 47, 425.00, 40.95, -23.50, 1183.99, 53.05, -76.87, 4.01, 85.49, -145.39 
48, 230.00, -88.96, -24.86, 36.47, -41.94, 20.71, 0.01, 37.94, 63.73
 48, 425.00, -144.56, -30.64, 1149.68, -294.93, -42.56, 4.01, 75.47, 98.21 
49, 230.00, -47.49, -27.38, 5.92, 54.08, 23.61, 0.01, 5.73, -66.41
 49, 425.00, -40.45, -25.74, 1187.59, -5.61, -12.46, 4.01, 89.34, 155.75 
50, 230.00, 42.17, -14.17, 49.00, -18.56, 27.78, 0.01, 55.71, 33.75
 50, 425.00, 44.98, -8.41, 1186.97, 38.61, 12.98, 4.01, 88.03, -71.43 
51, 230.00, 11.59, -32.22, 2.17, -34.58, 48.14, 0.01, 2.10, 35.69
 51, 425.00, 2.62, -22.82, 1187.34, -25.65, 11.26, 4.01, 88.65, 66.30 
52, 230.00, 61.51, -15.62, 14.37, 5.38, -57.29, 0.01, 14.02, -174.63
 52, 425.00, 78.75, -37.66, 1178.62, 110.16, -96.37, 4.01, 82.92, -131.18 
53, 230.00, -55.16, 19.19, 56.53, 7.33, 16.38, 0.01, 72.39, -24.09
 53, 425.00, -65.65, 28.65, 1184.03, -78.32, 50.08, 4.01, 85.51, 57.40 
54, 230.00, 69.35, 26.83, 12.58, -53.10, -23.24, 0.01, 12.25, 113.64
 54, 425.00, 71.33, 26.75, 1186.13, 57.46, 18.93, 4.01, 87.08, -71.77 
55, 230.00, 9.31, 39.64, 32.17, -16.20, -47.12, 0.01, 32.84, 161.02
 55, 425.00, 6.03, 32.60, 1187.65, -6.29, -0.22, 4.01, 89.70, 91.96 
56, 230.00, -73.66, 20.93, 33.59, -12.19, 47.34, 0.01, 34.50, 14.44
 56, 425.00, -100.01, 41.93, 1172.89, -158.50, 98.76, 4.01, 80.95, 58.07 
57, 230.00, -30.93, -13.38, 12.49, 22.29, -53.52, 0.01, 12.16, -157.39
 57, 425.00, -29.84, -33.21, 1184.59, -16.46, -83.80, 4.01, 85.88, 168.88 
58, 230.00, 45.01, 57.07, 51.45, -24.98, -15.71, 0.01, 60.17, 122.16
 58, 425.00, 49.48, 67.60, 1183.81, 49.38, 81.98, 4.01, 85.38, -31.06 
59, 230.00, 16.10, -97.03, 15.14, -23.67, 52.23, 0.01, 14.79, 24.38
 59, 425.00, 18.61, -138.64, 1160.91, 22.97, -249.33, 4.01, 77.83, -174.74 
60, 230.00, -24.13, 0.47, 37.79, -44.35, 11.07, 0.01, 39.59, 75.99
 60, 425.00, -42.74, 4.06, 1184.41, -86.77, 14.00, 4.01, 85.76, 80.83 
61, 230.00, -19.33, 55.93, 34.48, 7.43, 47.68, 0.01, 35.54, -8.85
 61, 425.00, -21.74, 84.51, 1177.95, -22.73, 149.88, 4.01, 82.67, 8.62 
62, 230.00, -55.45, 62.08, 41.12, 34.77, 24.86, 0.01, 43.89, -54.44
 62, 425.00, -63.63, 90.56, 1174.40, -73.96, 160.84, 4.01, 81.43, 24.69 
63, 230.00, 16.11, -3.48, 51.63, -1.75, -29.13, 0.01, 60.53, 176.56
 63, 425.00, 18.53, -13.24, 1186.75, 21.90, -41.30, 4.01, 87.74, -152.07 
64, 230.00, 38.66, -62.06, 45.43, 38.01, -3.07, 0.01, 49.99, -94.63
 64, 425.00, 61.39, -80.81, 1175.80, 118.02, -118.86, 4.01, 81.89, -135.20 
65, 230.00, -96.04, 24.12, 44.51, -8.90, -38.17, 0.01, 48.63, 166.87
 65, 425.00, -168.18, 30.36, 1127.71, -369.61, 43.64, 4.01, 71.74, 83.27 
66, 230.00, -25.91, -29.45, 5.05, -9.05, 58.40, 0.01, 4.88, 8.81
 66, 425.00, -33.95, -16.45, 1186.34, -47.97, 29.18, 4.01, 87.29, 58.69 
67, 230.00, 51.60, -26.40, 17.09, 37.89, -42.31, 0.01, 16.74, -138.15
 67, 425.00, 76.25, -46.28, 1176.58, 131.09, -95.08, 4.01, 82.16, -125.95 
68, 230.00, -90.59, 38.79, 51.33, 11.46, 27.42, 0.01, 59.93, -22.68
 68, 425.00, -148.47, 73.03, 1134.36, -307.72, 171.08, 4.01, 72.76, 60.93 
69, 230.00, 46.75, 10.73, 15.67, 26.77, 50.55, 0.01, 15.32, -27.90
 69, 425.00, 65.57, 29.22, 1180.58, 103.58, 77.81, 4.01, 83.74, -53.09 
70, 230.00, -36.55, -41.02, 3.26, -57.76, -13.08, 0.01, 3.15, 102.76
 70, 425.00, -63.74, -54.94, 1177.77, -129.32, -81.79, 4.01, 82.60, 122.31 
71, 230.00, -75.76, -43.78, 6.35, 5.93, 58.67, 0.01, 6.14, -5.78
 71, 425.00, -101.29, -41.61, 1176.50, -160.60, -24.66, 4.01, 82.14, 98.73 
72, 230.00, 97.72, -9.09, 48.64, -14.08, 30.88, 0.01, 55.09, 24.51
 72, 425.00, 154.86, -5.77, 1145.83, 312.18, 7.02, 4.01, 74.76, -88.71 
73, 230.00, 30.02, 91.14, 4.24, -58.63, 7.88, 0.01, 4.10, 82.35
 73, 425.00, 28.59, 142.68, 1153.30, 17.61, 283.10, 4.01, 76.18, -3.56 
74, 230.00, -23.03, 76.26, 46.26, -36.14, 8.43, 0.01, 51.26, 76.87
 74, 425.00, -41.41, 103.33, 1172.74, -90.67, 164.38, 4.01, 80.91, 28.88 
75, 230.00, 83.38, 43.99, 31.92, -48.23, 13.13, 0.01, 32.56, 74.78
 75, 425.00, 107.56, 68.18, 1168.64, 164.04, 133.88, 4.01, 79.73, -50.78 
76, 230.00, 8.04, -79.64, 17.43, -0.30, 56.69, 0.01, 17.09, 0.30
 76, 425.00, 10.32, -85.60, 1184.75, 14.91, -81.85, 4.01, 85.98, -169.67 
77, 230.00, -4.16, 25.96, 57.78, 1.40, 13.31, 0.01, 76.96, -5.98
 77, 425.00, -4.51, 34.99, 1186.52, -4.09, 52.01, 4.01, 87.48, 4.49 
78, 230.00, 38.51, 74.83, 48.20, 16.34, 30.46, 0.01, 54.36, -28.21
 78, 425.00, 57.47, 111.27, 1165.45, 105.28, 202.99, 4.01, 78.90, -27.41 
79, 230.00, 18.77, 6.91, 53.39, -20.81, -15.30, 0.01, 64.18, 126.33
 79, 630.00, 16.95, 2.25, 1453.94, 8.50, -7.33, 6.01, 89.56, -130.77 
80, 230.00, -34.42, 38.55, 45.62, -1.55, 37.86, 0.01, 50.29, 2.34
 80, 425.00, -42.60, 58.94, 1181.74, -54.85, 105.09, 4.01, 84.27, 27.56 
81, 230.00, 76.88, -63.07, 42.31, -21.49, -35.58, 0.01, 45.50, 148.87
 81, 425.00, 129.72, -122.11, 1119.02, 273.82, -289.29, 4.01, 70.41, -136.57 
82, 230.00, -5.97, 21.87, 9.26, -31.33, 49.50, 0.01, 8.98, 32.33
 82, 425.00, -17.24, 42.07, 1183.33, -46.26, 90.27, 4.01, 85.10, 27.14 
83, 230.00, -68.69, 2.15, 3.08, 42.75, 40.99, 0.01, 2.98, -46.21
 83, 425.00, -72.49, 15.65, 1184.74, -63.59, 53.83, 4.01, 85.98, 49.75 
84, 230.00, 66.80, 28.03, 47.91, 32.94, 11.69, 0.01, 53.89, -70.45
 84, 425.00, 96.10, 39.67, 1174.40, 164.14, 66.28, 4.01, 81.43, -68.01 
85, 230.00, 56.07, 27.90, 26.39, 53.11, 0.90, 0.01, 26.41, -89.03
 85, 425.00, 87.11, 35.34, 1175.81, 160.24, 48.57, 4.01, 81.90, -73.14 
86, 230.00, 15.41, 93.23, 33.25, -49.01, -3.16, 0.01, 34.09, 93.69
 86, 425.00, 8.41, 138.11, 1159.45, -17.09, 256.81, 4.01, 77.48, 3.81 
87, 230.00, -14.93, -95.32, 44.57, 31.33, -23.44, 0.01, 48.72, -126.81
 87, 425.00, -14.41, -158.26, 1140.37, -9.13, -331.78, 4.01, 73.77, 178.42 
88, 230.00, -74.00, 53.86, 37.62, -35.73, 28.74, 0.01, 39.37, 51.19
 88, 425.00, -119.90, 88.08, 1148.41, -243.27, 180.40, 4.01, 75.23, 53.44 
89, 230.00, -22.01, -16.81, 55.42, 19.11, -9.03, 0.01, 69.12, -115.30
 89, 425.00, -20.21, -22.79, 1187.14, -7.83, -34.56, 4.01, 88.29, 167.23 
90, 230.00, 38.35, -15.27, 4.41, -14.82, -57.26, 0.01, 4.27, 165.48
 90, 425.00, 41.45, -36.88, 1183.52, 37.51, -91.80, 4.01, 85.21, -157.77 
91, 230.00, 60.01, 4.34, 20.75, 28.05, -47.96, 0.01, 20.48, -149.68
 91, 425.00, 83.51, -9.72, 1179.11, 132.74, -51.38, 4.01, 83.12, -111.16 
92, 230.00, -83.78, 9.95, 30.89, 15.45, -48.22, 0.01, 31.39, -162.24
 92, 425.00, -107.52, -1.33, 1176.49, -158.06, -38.10, 4.01, 82.13, 103.55 
93, 230.00, 78.45, -17.45, 24.89, -51.79, -14.68, 0.01, 24.81, 105.83
 93, 425.00, 86.11, -27.18, 1183.29, 87.80, -51.59, 4.01, 85.08, -120.44 
94, 230.00, 18.21, -90.78, 11.44, -18.48, 55.18, 0.01, 11.13, 18.52
 94, 425.00, 20.13, -111.46, 1177.34, 21.91, -154.74, 4.01, 82.44, -171.94 
95, 230.00, 50.30, -61.51, 51.55, -25.61, 14.31, 0.01, 60.36, 60.80
 95, 425.00, 57.70, -75.68, 1181.51, 65.90, -101.26, 4.01, 84.16, -146.94 
96, 230.00, 0.12, 40.39, 1.96, -45.55, -37.93, 0.01, 1.89, 129.79
 96, 425.00, -14.57, 36.18, 1186.32, -55.37, 11.50, 4.01, 87.27, 78.26 
97, 230.00, -14.37, -49.07, 1.02, -59.11, 4.71, 0.01, 0.99, 85.45
 97, 425.00, -36.57, -58.45, 1181.90, -94.16, -69.31, 4.01, 84.35, 126.36 
98, 230.00, 49.22, 28.29, 42.19, 3.86, -41.51, 0.01, 45.34, -174.69
 98, 425.00, 61.53, 21.79, 1184.88, 81.13, -6.25, 4.01, 86.07, -94.41 
99, 230.00, 14.67, -93.37, 15.80, -5.98, -56.85, 0.01, 15.45, 174.00
 99, 425.00, 21.17, -163.68, 1132.28, 37.60, -356.52, 4.01, 72.43, -173.98 
100, 230.00, 8.73, -43.42, 16.52, 51.74, -23.82, 0.01, 16.18, -114.72
 100, 425.00, 27.11, -60.29, 1181.56, 75.83, -93.41, 4.01, 84.19, -140.93 
