ion, x, y, z, vx, vy, vz, energy, elev, azim
30, 230.00, -63.59, -54.47, 49.21, 17.63, 28.02, 0.01, 56.07, -32.19
 30, 425.00, -79.08, -63.86, 1180.06, -109.33, -77.91, 4.01, 83.51, 125.47 
31, 230.00, -10.50, 16.37, 0.08, -0.30, -59.31, 0.01, 0.08, 179.71
 31, 630.00, -15.73, -7.72, 1452.96, -21.09, -50.21, 6.01, 87.85, 157.22 
32, 230.00, -71.11, 56.59, 14.69, 4.60, 57.28, 0.01, 14.34, -4.59
 32, 425.00, -102.09, 99.88, 1153.28, -180.46, 218.97, 4.01, 76.18, 39.49 
33, 230.00, -10.28, 49.99, 3.16, 4.13, 59.08, 0.01, 3.05, -4.00
 33, 425.00, -11.32, 80.49, 1178.03, -11.07, 150.63, 4.01, 82.69, 4.20 
34, 230.00, -12.13, -29.16, 0.72, -56.54, -17.91, 0.01, 0.69, 107.57
 34, 425.00, -32.89, -40.75, 1182.89, -85.88, -62.89, 4.01, 84.86, 126.21 
35, 230.00, 37.80, 55.57, 33.70, -48.66, 3.85, 0.01, 34.62, 85.48
 35, 425.00, 32.23, 70.73, 1183.59, 4.47, 98.22, 4.01, 85.25, -2.61 
36, 230.00, -5.83, -97.23, 27.53, -36.76, 37.53, 0.01, 27.65, 44.40
 36, 425.00, -19.91, -141.18, 1157.54, -63.27, -258.10, 4.01, 77.07, 166.23 
37, 230.00, -29.75, 44.85, 36.69, -8.36, 45.85, 0.01, 38.21, 10.33
 37, 425.00, -39.25, 69.58, 1179.55, -57.05, 126.33, 4.01, 83.30, 24.30 
38, 230.00, -51.95, -6.00, 25.98, -15.34, -51.06, 0.01, 25.98, 163.28
 38, 425.00, -68.48, -23.47, 1181.40, -98.90, -71.29, 4.01, 84.11, 125.78 
39, 230.00, 66.59, 19.46, 24.39, -24.79, 48.04, 0.01, 24.29, 27.29
 39, 425.00, 76.40, 39.56, 1180.95, 85.65, 92.54, 4.01, 83.91, -42.79 
40, 230.00, -89.57, 0.77, 7.10, -4.24, 58.73, 0.01, 6.88, 4.13
 40, 425.00, -127.91, 19.08, 1163.93, -224.20, 74.54, 4.01, 78.53, 71.61 
41, 230.00, 41.10, 18.05, 41.61, 33.58, 25.66, 0.01, 44.56, -52.61
 41, 425.00, 60.40, 29.94, 1181.89, 101.70, 57.84, 4.01, 84.35, -60.37 
42, 230.00, -25.80, 66.79, 51.24, -25.15, -16.13, 0.01, 59.75, 122.68
 42, 425.00, -40.46, 79.95, 1181.04, -76.45, 99.28, 4.01, 83.94, 37.60 
43, 230.00, 93.04, 30.50, 10.27, 26.56, -52.03, 0.01, 9.97, -152.95
 43, 425.00, 162.57, 35.05, 1132.08, 356.41, 42.09, 4.01, 72.41, -83.26 
44, 230.00, 47.33, -0.59, 14.09, -4.56, 57.43, 0.01, 13.75, 4.54
 44, 425.00, 55.92, 17.61, 1183.90, 64.63, 68.92, 4.01, 85.44, -43.16 
45, 230.00, -53.51, 8.52, 9.03, 37.96, -44.67, 0.01, 8.76, -139.64
 45, 425.00, -53.02, -3.87, 1186.44, -34.63, -41.50, 4.01, 87.39, 140.16 
46, 230.00, -13.99, 83.20, 8.08, 47.61, 34.44, 0.01, 7.83, -54.12
 46, 425.00, -4.36, 124.42, 1165.26, 27.72, 227.96, 4.01, 78.85, -6.93 
47, 230.00, -15.02, 88.83, 14.65, -24.57, -51.96, 0.01, 14.30, 154.69
 47, 425.00, -28.20, 107.07, 1177.34, -65.09, 142.08, 4.01, 82.44, 24.61 
48, 230.00, 82.76, 5.04, 25.66, -6.40, -53.09, 0.01, 25.64, 173.13
 48, 425.00, 108.44, -9.52, 1174.94, 164.60, -54.67, 4.01, 81.60, -108.37 
49, 230.00, 24.71, 47.00, 49.39, -30.69, 11.69, 0.01, 56.38, 69.15
 49, 425.00, 20.65, 60.97, 1184.57, 0.66, 85.78, 4.01, 85.86, -0.44 
50, 230.00, 38.47, 19.39, 5.14, 47.91, -34.59, 0.01, 4.97, -125.83
 50, 425.00, 62.02, 12.33, 1182.01, 115.01, -13.56, 4.01, 84.40, -96.72 
51, 230.00, 62.19, -44.99, 4.70, -17.64, -56.43, 0.01, 4.55, 162.64
 51, 425.00, 75.80, -76.55, 1172.95, 99.73, -157.48, 4.01, 80.97, -147.66 
52, 230.00, -54.14, -9.07, 5.88, -40.06, 43.34, 0.01, 5.69, 42.75
 52, 425.00, -79.60, 2.68, 1179.35, -134.90, 38.58, 4.01, 83.22, 74.04 
53, 230.00, -44.29, -39.23, 55.74, 5.20, -19.58, 0.01, 70.03, -165.14
 53, 425.00, -53.11, -54.47, 1182.76, -64.60, -86.42, 4.01, 84.79, 143.22 
54, 230.00, -70.04, -30.56, 18.96, 53.79, -16.27, 0.01, 18.65, -106.83
 54, 425.00, -73.09, -44.21, 1183.58, -62.66, -75.99, 4.01, 85.24, 140.49 
55, 230.00, 46.47, 73.35, 35.98, 25.66, -39.56, 0.01, 37.35, -147.03
 55, 425.00, 71.02, 87.96, 1174.49, 134.51, 114.21, 4.01, 81.46, -49.67 
56, 230.00, -3.49, -16.09, 59.08, -4.38, -2.79, 0.01, 84.97, 122.45
 56, 425.00, -5.50, -19.93, 1187.26, -11.07, -29.07, 4.01, 88.50, 159.15 
57, 230.00, -33.12, -53.70, 25.97, -39.88, 35.40, 0.01, 25.97, 48.41
 57, 425.00, -53.67, -55.70, 1182.34, -102.95, -45.10, 4.01, 84.57, 113.66 
58, 230.00, 86.39, 25.01, 11.46, -3.46, 58.09, 0.01, 11.14, 3.41
 58, 425.00, 122.02, 53.39, 1161.07, 210.92, 134.13, 4.01, 77.85, -57.55 
59, 230.00, 47.89, -16.01, 29.22, 17.33, 48.62, 0.01, 29.51, -19.62
 59, 425.00, 63.78, -4.18, 1183.49, 93.35, 34.74, 4.01, 85.19, -69.59 
60, 230.00, 24.29, -36.03, 6.44, -58.22, 9.28, 0.01, 6.24, 80.94
 60, 425.00, 10.48, -40.32, 1186.43, -35.87, -40.63, 4.01, 87.38, 138.56 
61, 230.00, 9.34, 74.44, 10.61, 58.31, -2.23, 0.01, 10.30, -92.19
 61, 425.00, 30.33, 95.56, 1176.29, 89.30, 137.54, 4.01, 82.06, -33.00 
62, 230.00, 27.51, -54.12, 8.69, 20.66, -54.91, 0.01, 8.42, -159.38
 62, 425.00, 41.09, -85.39, 1174.81, 71.82, -158.81, 4.01, 81.56, -155.66 
63, 230.00, -10.90, 36.50, 55.05, -0.40, -22.06, 0.01, 68.16, 178.95
 63, 425.00, -13.17, 36.82, 1187.29, -15.94, 25.18, 4.01, 88.56, 32.33 
64, 230.00, 7.16, 46.31, 2.46, -12.11, -58.01, 0.01, 2.37, 168.21
 64, 425.00, 4.72, 37.08, 1187.66, -4.35, -3.30, 4.01, 89.74, 127.19 
65, 230.00, -82.22, -19.59, 6.83, -43.24, -40.01, 0.01, 6.61, 132.78
 65, 425.00, -127.23, -39.56, 1158.84, -242.33, -94.54, 4.01, 77.35, 111.31 
66, 230.00, -0.71, -12.46, 25.32, -40.43, 35.24, 0.01, 25.27, 48.93
 66, 630.00, -22.57, 0.30, 1452.65, -57.20, 24.18, 6.01, 87.55, 67.08 
67, 230.00, -42.98, 30.66, 27.45, -2.14, -52.53, 0.01, 27.56, 177.67
 67, 425.00, -52.97, 20.78, 1185.62, -67.44, -17.41, 4.01, 86.64, 104.48 
68, 230.00, -8.66, -91.99, 20.91, -36.49, -41.82, 0.01, 20.64, 138.90
 68, 425.00, -24.07, -150.43, 1144.96, -69.18, -307.98, 4.01, 74.59, 167.34 
69, 230.00, 5.07, 55.79, 33.19, -43.41, 23.07, 0.01, 34.03, 62.01
 69, 425.00, -7.35, 75.95, 1181.13, -44.67, 116.21, 4.01, 83.98, 21.03 
70, 230.00, -26.08, -2.10, 17.55, 1.02, 56.65, 0.01, 17.21, -1.03
 70, 425.00, -30.70, 15.68, 1185.32, -35.09, 65.97, 4.01, 86.39, 28.01 
71, 230.00, -51.85, 39.87, 10.33, 27.58, 51.48, 0.01, 10.03, -28.18
 71, 425.00, -56.41, 66.36, 1179.17, -54.50, 130.92, 4.01, 83.14, 22.60 
72, 230.00, 18.56, 85.25, 7.76, -48.59, -33.11, 0.01, 7.51, 124.27
 72, 425.00, 10.25, 105.28, 1178.57, -19.35, 145.44, 4.01, 82.90, 7.58 
73, 230.00, -65.66, 69.42, 6.64, 16.02, -56.72, 0.01, 6.43, -164.23
 73, 425.00, -92.30, 85.73, 1170.34, -161.43, 121.64, 4.01, 80.20, 53.00 
74, 230.00, 24.95, 19.69, 23.25, 23.49, -49.25, 0.01, 23.08, -154.50
 74, 425.00, 37.26, 7.79, 1185.54, 63.44, -32.13, 4.01, 86.57, -116.86 
75, 230.00, 78.88, 44.18, 6.91, 25.51, -53.10, 0.01, 6.69, -154.34
 75, 425.00, 119.72, 46.48, 1165.05, 226.58, 43.57, 4.01, 78.80, -79.12 
76, 230.00, 21.16, -75.96, 30.24, 8.82, -50.25, 0.01, 30.66, -170.05
 76, 425.00, 30.92, -116.71, 1166.12, 54.52, -218.51, 4.01, 79.07, -165.99 
77, 230.00, 96.11, -9.40, 8.02, -50.35, 30.29, 0.01, 7.77, 58.97
 77, 425.00, 130.07, -5.20, 1167.80, 216.03, 10.11, 4.01, 79.51, -87.32 
78, 230.00, -38.82, 68.41, 25.17, 45.96, -27.79, 0.01, 25.11, -121.16
 78, 425.00, -35.98, 79.76, 1183.76, -16.84, 94.74, 4.01, 85.35, 10.08 
79, 230.00, -1.42, -34.38, 11.88, -44.98, -36.79, 0.01, 11.56, 129.28
 79, 425.00, -16.17, -53.12, 1182.62, -56.61, -93.58, 4.01, 84.72, 148.83 
80, 230.00, -53.65, -31.50, 24.16, -16.17, 51.70, 0.01, 24.03, 17.37
 80, 425.00, -71.65, -22.88, 1182.78, -107.04, 11.65, 4.01, 84.80, 83.79 
81, 230.00, -18.08, -58.75, 4.37, 57.21, -15.02, 0.01, 4.22, -104.71
 81, 425.00, -4.23, -77.74, 1181.47, 40.51, -114.23, 4.01, 84.14, -160.47 
82, 230.00, 13.16, 18.27, 30.34, 8.01, -50.33, 0.01, 30.77, -170.96
 82, 630.00, 23.81, 0.49, 1453.12, 37.10, -33.20, 6.01, 88.04, -131.82 
83, 230.00, -73.53, 64.60, 13.38, -49.17, -30.35, 0.01, 13.03, 121.68
 83, 425.00, -137.67, 98.83, 1128.34, -318.49, 189.36, 4.01, 71.82, 59.27 
84, 230.00, 95.52, 28.94, 33.01, 49.08, 4.38, 0.01, 33.81, -84.90
 84, 425.00, 229.90, 66.19, 1028.16, 569.88, 159.72, 4.00, 60.07, -74.34 
85, 230.00, -10.94, -27.87, 16.56, -56.80, -4.12, 0.01, 16.21, 94.15
 85, 425.00, -31.30, -34.63, 1183.87, -84.14, -43.94, 4.01, 85.42, 117.58 
86, 230.00, -8.89, 26.41, 3.01, -59.23, 0.81, 0.01, 2.91, 89.21
 86, 425.00, -29.82, 31.78, 1184.07, -84.40, 37.72, 4.01, 85.54, 65.92 
87, 230.00, -31.02, -90.70, 7.67, -48.05, -33.91, 0.01, 7.43, 125.21
 87, 425.00, -64.65, -156.45, 1127.83, -160.04, -336.15, 4.01, 71.73, 154.54 
88, 230.00, 54.26, 18.99, 33.86, -33.69, 35.16, 0.01, 34.82, 43.77
 88, 425.00, 56.06, 34.28, 1184.66, 43.81, 72.23, 4.01, 85.92, -31.24 
89, 230.00, -28.73, -43.74, 22.70, -34.20, 42.81, 0.01, 22.50, 38.62
 89, 425.00, -45.82, -39.77, 1184.53, -85.04, -14.31, 4.01, 85.84, 99.55 
90, 230.00, 2.07, 36.69, 29.59, 45.97, 23.00, 0.01, 29.93, -63.42
 90, 425.00, 17.06, 51.37, 1183.51, 58.53, 80.16, 4.01, 85.21, -36.13 
91, 230.00, -93.49, -30.06, 37.03, 18.20, 42.60, 0.01, 38.63, -23.14
 91, 425.00, -145.60, -36.09, 1150.93, -288.98, -48.04, 4.01, 75.72, 99.44 
92, 230.00, 1.75, -73.52, 43.98, 22.95, 32.51, 0.01, 47.86, -35.22
 92, 425.00, 9.24, -83.52, 1183.72, 31.03, -91.65, 4.01, 85.33, -161.30 
93, 230.00, 5.08, 34.22, 43.71, 28.83, 27.85, 0.01, 47.48, -45.99
 93, 425.00, 15.13, 49.75, 1184.10, 41.91, 81.95, 4.01, 85.56, -27.09 
94, 230.00, 0.55, -96.40, 13.43, -56.59, -11.60, 0.01, 13.08, 101.59
 94, 425.00, -16.14, -156.17, 1141.86, -68.01, -319.63, 4.01, 74.03, 167.99 
95, 230.00, 35.67, 62.50, 47.75, 35.04, -3.11, 0.01, 53.62, -95.06
 95, 425.00, 56.35, 78.99, 1177.69, 107.46, 109.80, 4.01, 82.57, -44.38 
96, 230.00, -45.55, 82.15, 56.20, 16.88, 8.60, 0.01, 71.37, -63.02
 96, 425.00, -62.55, 124.30, 1159.09, -104.83, 236.74, 4.01, 77.41, 23.88 
97, 230.00, -27.02, 75.26, 16.04, -15.63, 54.92, 0.01, 15.69, 15.89
 97, 425.00, -41.22, 118.34, 1163.18, -76.61, 227.40, 4.01, 78.34, 18.62 
98, 230.00, 3.91, -52.26, 22.54, -13.93, -53.06, 0.01, 22.34, 165.29
 98, 425.00, 0.40, -81.14, 1178.51, -10.81, -146.84, 4.01, 82.88, 175.79 
99, 230.00, 35.95, 85.16, 1.35, -58.08, -11.95, 0.01, 1.30, 101.63
 99, 425.00, 33.69, 117.93, 1170.56, 18.84, 199.98, 4.01, 80.26, -5.38 
100, 230.00, -25.30, 55.16, 44.89, -3.14, 38.64, 0.01, 49.19, 4.64
 100, 425.00, -32.50, 80.70, 1178.74, -45.62, 138.02, 4.01, 82.97, 18.29 
