ion, x, y, z, vx, vy, vz, energy, elev, azim
 29, 425.00, -43.89, 93.40, 1177.26, -63.62, 143.41, 4.01, 82.41, 23.92 
30, 230.00, 39.77, 21.18, 47.07, 33.27, 13.97, 0.01, 52.52, -67.22
 30, 425.00, 58.60, 30.04, 1182.54, 99.14, 48.27, 4.01, 84.67, -64.04 
31, 230.00, 40.42, 36.16, 31.94, -43.80, 24.07, 0.01, 32.59, 61.21
 31, 425.00, 35.65, 51.71, 1184.62, 8.84, 84.53, 4.01, 85.90, -5.97 
32, 230.00, -51.05, 69.39, 7.40, -50.55, -30.12, 0.01, 7.17, 120.79
 32, 425.00, -85.66, 85.93, 1168.21, -177.76, 119.41, 4.01, 79.61, 56.11 
33, 230.00, -9.21, 44.15, 11.05, 58.27, 0.30, 0.01, 10.73, -89.70
 33, 425.00, 7.54, 53.43, 1184.51, 57.36, 64.92, 4.01, 85.82, -41.46 
34, 230.00, 83.32, 22.15, 27.64, -9.39, 51.63, 0.01, 27.78, 10.31
 34, 425.00, 111.32, 46.08, 1169.08, 175.97, 113.34, 4.01, 79.85, -57.21 
35, 230.00, -4.32, -54.73, 27.76, 7.98, -51.80, 0.01, 27.91, -171.25
 35, 425.00, -2.83, -83.97, 1178.08, 2.79, -150.58, 4.01, 82.71, -178.94 
36, 230.00, 63.73, -7.42, 33.20, 17.91, -45.77, 0.01, 34.04, -158.63
 36, 425.00, 85.52, -23.56, 1178.58, 129.76, -68.31, 4.01, 82.91, -117.76 
37, 230.00, -15.29, 58.07, 28.46, -51.75, -5.42, 0.01, 28.68, 95.98
 37, 425.00, -35.17, 70.27, 1181.19, -87.71, 87.47, 4.01, 84.01, 45.08 
38, 230.00, -57.19, -78.16, 30.23, -38.89, -33.04, 0.01, 30.64, 130.35
 38, 425.00, -106.21, -139.08, 1121.58, -242.34, -306.52, 4.01, 70.79, 141.67 
39, 230.00, -34.91, -16.43, 58.62, 8.83, -1.79, 0.01, 81.27, -101.46
 39, 425.00, -39.08, -20.23, 1186.76, -38.91, -25.45, 4.01, 87.76, 123.19 
40, 230.00, -1.36, 67.72, 23.01, 9.54, 53.83, 0.01, 22.83, -10.05
 40, 425.00, 1.26, 103.31, 1172.71, 9.24, 187.70, 4.01, 80.90, -2.82 
41, 230.00, 59.73, 49.03, 33.27, 37.70, -31.46, 0.01, 34.12, -129.84
 41, 425.00, 89.53, 54.30, 1175.18, 162.14, 56.71, 4.01, 81.68, -70.72 
42, 230.00, -76.15, 7.35, 58.22, 10.81, -3.40, 0.01, 78.98, -107.44
 42, 425.00, -94.96, 8.46, 1180.53, -129.68, 9.66, 4.01, 83.71, 85.74 
43, 230.00, 94.98, 26.60, 26.27, 47.63, 23.65, 0.01, 26.29, -63.59
 43, 425.00, 184.24, 54.75, 1099.68, 428.51, 132.65, 4.01, 67.81, -72.80 
44, 230.00, 89.01, 44.81, 17.33, 56.40, 6.07, 0.01, 16.99, -83.86
 44, 425.00, 210.86, 98.89, 1039.13, 524.26, 236.44, 4.01, 61.04, -65.73 
45, 230.00, 45.38, 56.75, 11.42, -57.13, 11.11, 0.01, 11.10, 79.00
 45, 425.00, 39.79, 75.61, 1182.07, 10.80, 114.67, 4.01, 84.43, -5.38 
46, 230.00, 43.38, -37.03, 3.25, -59.19, -1.96, 0.01, 3.14, 91.90
 46, 425.00, 34.12, -45.90, 1186.17, -5.51, -59.33, 4.01, 87.12, 174.70 
47, 230.00, 14.75, -63.01, 1.61, 22.61, 54.81, 0.01, 1.55, -22.42
 47, 425.00, 25.46, -60.63, 1186.03, 51.55, -35.05, 4.01, 86.99, -124.22 
48, 230.00, 92.29, 20.54, 32.41, 5.18, 49.40, 0.01, 33.13, -5.98
 48, 425.00, 141.88, 46.02, 1149.25, 274.39, 120.37, 4.01, 75.39, -66.31 
49, 230.00, 28.04, 40.69, 22.77, 54.16, 8.10, 0.01, 22.58, -81.50
 49, 425.00, 51.44, 52.31, 1180.48, 108.74, 72.14, 4.01, 83.69, -56.44 
50, 230.00, -62.56, -32.83, 46.59, -30.71, -20.09, 0.01, 51.77, 123.20
 50, 425.00, -89.52, -48.20, 1174.97, -151.31, -84.25, 4.01, 81.62, 119.11 
51, 230.00, 43.82, -25.68, 45.49, -33.32, -18.38, 0.01, 50.09, 118.89
 51, 425.00, 42.83, -36.89, 1185.85, 25.29, -60.57, 4.01, 86.83, -157.33 
52, 230.00, -36.88, -35.69, 7.45, -58.49, 6.42, 0.01, 7.22, 83.73
 52, 425.00, -63.98, -41.73, 1179.72, -128.67, -47.59, 4.01, 83.37, 110.30 
53, 230.00, -21.48, 45.63, 8.63, 48.79, -32.59, 0.01, 8.37, -123.74
 53, 425.00, -10.40, 44.80, 1187.02, 27.62, 27.81, 4.01, 88.11, -44.81 
54, 230.00, -29.79, -31.66, 19.14, -52.82, 19.02, 0.01, 18.83, 70.20
 54, 425.00, -52.89, -32.26, 1182.52, -107.90, -23.48, 4.01, 84.66, 102.28 
55, 230.00, 37.99, 81.63, 15.96, -56.81, -5.94, 0.01, 15.61, 95.97
 55, 425.00, 35.76, 112.03, 1172.82, 20.05, 186.17, 4.01, 80.93, -6.15 
56, 230.00, 22.51, -5.13, 26.70, -15.56, -50.62, 0.01, 26.76, 162.91
 56, 425.00, 21.78, -22.24, 1185.61, 12.53, -68.79, 4.01, 86.62, -169.67 
57, 230.00, 31.71, 23.42, 28.29, -1.42, -52.11, 0.01, 28.48, 178.44
 57, 425.00, 37.55, 11.56, 1186.50, 43.48, -29.74, 4.01, 87.46, -124.38 
58, 230.00, -21.51, 0.52, 9.92, 37.90, -44.53, 0.01, 9.62, -139.60
 58, 630.00, -11.64, -23.12, 1452.68, 10.02, -60.72, 6.01, 87.57, -170.62 
59, 230.00, 36.07, -63.68, 5.87, -58.31, -9.14, 0.01, 5.68, 98.90
 59, 425.00, 27.66, -84.06, 1180.97, -6.69, -125.80, 4.01, 83.91, 176.96 
60, 230.00, 17.06, -94.39, 51.70, -20.14, 20.95, 0.01, 60.66, 43.88
 60, 425.00, 19.96, -136.90, 1161.00, 25.03, -249.03, 4.01, 77.83, -174.26 
61, 230.00, -17.33, 45.09, 47.19, -29.25, 20.86, 0.01, 52.72, 54.51
 61, 425.00, -30.19, 61.38, 1182.42, -61.41, 93.13, 4.01, 84.61, 33.40 
62, 230.00, 88.31, 41.84, 13.51, 46.18, 34.68, 0.01, 13.17, -53.10
 62, 425.00, 166.42, 82.77, 1107.89, 380.56, 196.06, 4.01, 68.87, -62.74 
63, 230.00, -28.40, -6.00, 16.18, -22.94, -52.25, 0.01, 15.83, 156.30
 63, 425.00, -41.29, -23.95, 1183.58, -67.44, -71.70, 4.01, 85.25, 136.76 
64, 230.00, 89.38, 24.89, 4.02, 55.68, 20.03, 0.01, 3.89, -70.21
 64, 425.00, 153.38, 44.11, 1137.57, 327.32, 96.78, 4.01, 73.30, -73.53 
65, 230.00, -33.95, -61.55, 22.00, -13.09, -53.50, 0.01, 21.77, 166.25
 65, 425.00, -47.79, -95.96, 1171.38, -78.83, -179.46, 4.01, 80.50, 156.29 
66, 230.00, -6.22, -50.36, 39.99, 2.92, -43.70, 0.01, 42.40, -176.18
 66, 425.00, -6.70, -75.34, 1180.45, -6.06, -130.62, 4.01, 83.68, 177.34 
67, 230.00, 18.08, -20.74, 7.76, -43.95, -39.07, 0.01, 7.52, 131.63
 67, 425.00, 7.34, -37.34, 1184.87, -28.32, -76.38, 4.01, 86.07, 159.65 
68, 230.00, -0.75, -18.88, 49.20, -23.26, -23.57, 0.01, 56.06, 135.37
 68, 425.00, -8.19, -29.78, 1186.05, -29.22, -54.76, 4.01, 87.00, 151.92 
69, 230.00, 57.14, -46.20, 46.78, -34.66, -11.31, 0.01, 52.07, 108.08
 69, 425.00, 62.24, -62.33, 1182.16, 60.66, -96.85, 4.01, 84.48, -147.94 
70, 230.00, -67.29, 49.06, 2.15, -34.69, -48.06, 0.01, 2.08, 144.18
 70, 425.00, -101.15, 50.94, 1172.20, -185.74, 44.73, 4.01, 80.74, 76.46 
71, 230.00, 89.51, 41.28, 22.93, -3.14, -54.61, 0.01, 22.74, 176.71
 71, 425.00, 146.41, 51.90, 1145.28, 305.24, 75.71, 4.01, 74.65, -76.07 
72, 230.00, -77.34, 22.57, 38.25, 42.88, -14.70, 0.01, 40.16, -108.93
 72, 425.00, -87.61, 24.91, 1183.40, -97.23, 25.71, 4.01, 85.14, 75.19 
73, 230.00, 72.54, -55.50, 50.68, 23.06, -20.43, 0.01, 58.71, -131.53
 73, 425.00, 112.41, -86.83, 1154.97, 218.18, -170.33, 4.01, 76.52, -127.98 
74, 230.00, -46.23, 56.32, 52.20, -24.74, 13.42, 0.01, 61.66, 61.52
 74, 425.00, -67.00, 76.51, 1175.86, -115.64, 120.54, 4.01, 81.91, 43.81 
75, 230.00, 70.78, -8.16, 21.14, -33.17, -44.39, 0.01, 20.89, 143.24
 75, 425.00, 79.20, -24.15, 1182.75, 83.40, -68.51, 4.01, 84.79, -129.40 
76, 230.00, 7.08, 26.73, 9.06, -10.53, -57.66, 0.01, 8.79, 169.65
 76, 630.00, 4.90, 8.90, 1453.74, -0.54, -26.83, 6.01, 88.94, 178.85 
77, 230.00, -58.98, -72.03, 19.61, 13.03, 54.44, 0.01, 19.31, -13.46
 77, 425.00, -80.20, -86.43, 1174.64, -132.70, -114.68, 4.01, 81.51, 130.83 
78, 230.00, -33.14, -17.55, 14.07, -41.59, -39.87, 0.01, 13.72, 133.79
 78, 425.00, -53.33, -33.97, 1181.27, -98.54, -73.85, 4.01, 84.05, 126.85 
79, 230.00, -1.08, -12.83, 13.06, -41.08, -40.74, 0.01, 12.72, 134.77
 79, 425.00, -14.54, -28.37, 1184.63, -51.60, -67.43, 4.01, 85.90, 142.58 
80, 230.00, -17.08, 40.19, 49.44, 13.85, 29.69, 0.01, 56.47, -25.01
 80, 425.00, -16.32, 57.81, 1183.87, -8.31, 94.58, 4.01, 85.41, 5.02 
81, 230.00, 46.67, -68.53, 4.58, -42.07, 41.55, 0.01, 4.43, 45.36
 81, 425.00, 48.17, -76.98, 1183.95, 40.70, -84.64, 4.01, 85.46, -154.32 
82, 230.00, -6.78, 56.38, 50.85, -29.87, 6.34, 0.01, 59.01, 78.02
 82, 425.00, -17.56, 71.32, 1182.82, -46.76, 96.46, 4.01, 84.82, 25.86 
83, 230.00, -41.26, 90.12, 12.35, 57.44, -8.15, 0.01, 12.01, -98.08
 83, 425.00, -52.63, 149.46, 1142.13, -78.82, 315.79, 4.01, 74.09, 14.01 
84, 230.00, 40.38, 19.22, 4.49, 44.71, -38.71, 0.01, 4.35, -130.89
 84, 425.00, 63.37, 10.84, 1182.00, 114.36, -18.66, 4.01, 84.40, -99.27 
85, 230.00, -63.92, 73.60, 56.27, -5.06, 18.05, 0.01, 71.57, 15.65
 85, 425.00, -105.64, 125.23, 1135.75, -220.37, 268.65, 4.01, 72.99, 39.36 
86, 230.00, 71.89, -2.90, 18.19, -1.47, 56.43, 0.01, 17.86, 1.50
 86, 425.00, 91.24, 13.92, 1179.06, 127.62, 63.89, 4.01, 83.10, -63.41 
87, 230.00, -15.08, -41.86, 8.11, -11.80, -57.56, 0.01, 7.86, 168.42
 87, 425.00, -22.15, -69.48, 1179.60, -37.07, -133.16, 4.01, 83.32, 164.44 
88, 230.00, -35.01, 49.89, 9.61, 55.00, -20.01, 0.01, 9.32, -110.00
 88, 425.00, -25.61, 55.00, 1186.37, 11.92, 54.16, 4.01, 87.32, -12.41 
89, 230.00, 43.99, 50.39, 42.63, -2.61, 41.15, 0.01, 45.95, 3.63
 89, 425.00, 54.81, 76.40, 1177.35, 73.47, 137.85, 4.01, 82.44, -28.06 
90, 230.00, 31.25, -88.24, 54.71, -14.68, 17.58, 0.01, 67.28, 39.86
 90, 425.00, 41.21, -123.35, 1166.71, 64.93, -212.45, 4.01, 79.22, -163.01 
91, 230.00, 78.78, 4.97, 40.84, -15.86, -39.98, 0.01, 43.52, 158.35
 91, 425.00, 97.76, -5.70, 1179.54, 133.07, -39.17, 4.01, 83.29, -106.40 
92, 230.00, -85.87, -22.67, 13.84, -47.60, -32.56, 0.01, 13.49, 124.37
 92, 425.00, -138.24, -42.65, 1150.82, -276.78, -97.81, 4.01, 75.69, 109.46 
93, 230.00, 70.36, -66.42, 9.82, 54.67, -20.80, 0.01, 9.53, -110.83
 93, 425.00, 133.65, -116.74, 1118.32, 309.16, -253.83, 4.01, 70.32, -129.39 
94, 230.00, -14.30, -98.77, 38.36, 38.36, 23.97, 0.01, 40.30, -58.01
 94, 425.00, -15.63, -179.05, 1117.02, -15.90, -402.79, 4.01, 70.16, 177.74 
95, 230.00, -8.08, 10.07, 42.93, -35.87, -19.69, 0.01, 46.37, 118.77
 95, 425.00, -20.89, 5.70, 1186.25, -57.38, -9.24, 4.01, 87.19, 99.14 
96, 230.00, -61.24, 76.84, 42.73, 40.96, 3.83, 0.01, 46.09, -84.66
 96, 425.00, -87.75, 126.21, 1147.16, -156.98, 264.33, 4.01, 75.00, 30.71 
97, 230.00, -36.59, 50.14, 35.00, 47.86, 1.44, 0.01, 36.17, -88.28
 97, 425.00, -30.36, 62.44, 1184.81, -0.74, 82.32, 4.01, 86.03, 0.52 
98, 230.00, -20.76, -13.49, 8.67, -13.54, 57.09, 0.01, 8.41, 13.34
 98, 425.00, -29.04, 2.43, 1185.69, -45.94, 50.93, 4.01, 86.69, 42.05 
99, 230.00, 10.98, -31.04, 2.49, 18.22, -56.39, 0.01, 2.40, -162.09
 99, 425.00, 19.10, -55.58, 1181.69, 37.82, -112.83, 4.01, 84.25, -161.47 
100, 230.00, 89.92, 31.05, 22.49, 48.07, -26.47, 0.01, 22.28, -118.84
 100, 425.00, 155.25, 40.58, 1137.60, 335.42, 62.73, 4.01, 73.30, -79.41 
