ion, x, y, z, vx, vy, vz, energy, elev, azim
 49, 425.00, -35.81, 104.77, 1170.06, -77.20, 188.59, 4.01, 80.12, 22.26 
50, 230.00, 16.74, 87.88, 32.07, 45.61, -20.22, 0.01, 32.73, -113.91
 50, 425.00, 37.14, 116.77, 1169.33, 95.90, 184.49, 4.01, 79.92, -27.47 
51, 230.00, -32.41, -7.79, 7.14, 4.07, -58.74, 0.01, 6.91, -176.04
 51, 425.00, -37.48, -28.29, 1184.11, -40.68, -82.35, 4.01, 85.56, 153.71 
52, 230.00, 31.01, -68.30, 30.92, 44.26, -24.55, 0.01, 31.42, -119.02
 52, 425.00, 54.15, -96.70, 1170.96, 114.27, -162.31, 4.01, 80.38, -144.85 
53, 230.00, -67.12, -19.69, 37.73, -42.64, -16.60, 0.01, 39.51, 111.28
 53, 425.00, -99.19, -30.37, 1173.44, -174.47, -56.19, 4.01, 81.12, 107.85 
54, 230.00, 35.80, -0.05, 50.33, 17.40, 26.11, 0.01, 58.06, -33.68
 54, 425.00, 48.31, 8.08, 1185.10, 71.53, 31.33, 4.01, 86.23, -66.35 
55, 230.00, 51.77, 69.57, 42.58, -38.08, 15.96, 0.01, 45.88, 67.25
 55, 425.00, 59.24, 99.79, 1172.70, 68.99, 174.87, 4.01, 80.89, -21.53 
56, 230.00, -45.40, 15.49, 17.96, 34.35, 44.89, 0.01, 17.63, -37.42
 56, 425.00, -44.06, 33.04, 1184.87, -25.44, 77.41, 4.01, 86.07, 18.19 
57, 230.00, -82.78, 44.40, 12.61, 0.21, -57.95, 0.01, 12.28, -179.79
 57, 425.00, -121.04, 47.55, 1165.87, -221.47, 47.44, 4.01, 79.01, 77.91 
58, 230.00, -70.45, -29.45, 3.24, -58.44, 9.60, 0.01, 3.14, 80.67
 58, 425.00, -111.34, -35.81, 1167.44, -213.15, -47.03, 4.01, 79.41, 102.44 
59, 230.00, 7.62, 17.25, 30.38, 40.51, -30.88, 0.01, 30.81, -127.32
 59, 425.00, 21.93, 10.62, 1186.02, 61.20, -12.95, 4.01, 86.98, -101.95 
60, 230.00, 33.62, -36.41, 41.86, 11.52, -40.41, 0.01, 44.89, -164.09
 60, 425.00, 44.66, -57.09, 1181.27, 65.24, -104.44, 4.01, 84.05, -148.01 
61, 230.00, 55.94, -57.02, 21.10, -40.00, 38.37, 0.01, 20.84, 46.19
 61, 425.00, 60.07, -61.96, 1184.71, 57.17, -61.21, 4.01, 85.96, -136.96 
62, 230.00, 66.39, -66.29, 12.24, 19.44, -54.68, 0.01, 11.91, -160.42
 62, 425.00, 108.41, -119.04, 1136.45, 221.39, -264.69, 4.01, 73.11, -140.09 
63, 230.00, -51.48, 34.31, 23.53, -34.09, 42.45, 0.01, 23.38, 38.76
 63, 425.00, -75.35, 56.43, 1175.51, -128.92, 110.03, 4.01, 81.80, 49.52 
64, 230.00, 32.21, 74.87, 56.51, -6.33, -16.84, 0.01, 72.34, 159.39
 64, 425.00, 40.50, 93.53, 1179.19, 56.91, 129.73, 4.01, 83.15, -23.69 
65, 230.00, -85.02, 52.63, 7.15, -53.32, 24.97, 0.01, 6.92, 64.90
 65, 430.00, -260.89, 158.28, 966.89, -774.59, 467.33, 4.98, 46.90, 58.90 
66, 230.00, -41.99, -59.45, 12.31, 56.11, 14.78, 0.01, 11.98, -75.24
 66, 425.00, -35.60, -70.62, 1184.52, -5.05, -86.29, 4.01, 85.83, 176.65 
67, 230.00, -36.06, -29.86, 22.02, 28.63, -47.04, 0.01, 21.80, -148.68
 67, 425.00, -34.67, -51.15, 1183.18, -18.88, -101.45, 4.01, 85.02, 169.46 
68, 230.00, 74.02, -15.35, 5.12, -58.47, 8.52, 0.01, 4.95, 81.71
 68, 425.00, 75.84, -16.85, 1186.00, 60.66, -17.00, 4.01, 86.96, -105.65 
69, 230.00, -9.97, 95.28, 52.18, 8.25, -26.96, 0.01, 61.61, -162.98
 69, 425.00, -12.62, 135.78, 1162.74, -18.63, 241.36, 4.01, 78.24, 4.41 
70, 230.00, -27.38, 56.90, 9.91, 13.63, -56.87, 0.01, 9.62, -166.52
 70, 425.00, -29.45, 52.16, 1187.17, -26.95, 21.19, 4.01, 88.35, 51.83 
71, 230.00, -41.87, -57.43, 48.86, 4.18, 33.36, 0.01, 55.47, -7.14
 71, 425.00, -51.57, -62.29, 1184.25, -67.74, -59.38, 4.01, 85.65, 131.24 
72, 230.00, 12.16, 6.31, 40.20, -14.87, 40.99, 0.01, 42.68, 19.93
 72, 425.00, 9.69, 20.44, 1186.13, -0.28, 60.50, 4.01, 87.08, 0.26 
73, 230.00, -31.72, -87.77, 11.91, 43.72, 38.26, 0.01, 11.59, -48.81
 73, 425.00, -32.22, -113.98, 1174.31, -26.62, -175.59, 4.01, 81.40, 171.38 
74, 230.00, -25.02, -7.68, 33.13, 47.41, -13.12, 0.01, 33.96, -105.47
 74, 630.00, -12.12, -18.31, 1453.50, 16.03, -32.93, 6.01, 88.56, -154.04 
75, 230.00, 98.54, -16.36, 47.13, -24.12, 26.73, 0.01, 52.63, 42.06
 75, 425.00, 183.23, -23.69, 1110.51, 418.51, -41.90, 4.01, 69.26, -95.72 
76, 230.00, -9.05, 70.99, 10.09, 4.12, 58.30, 0.01, 9.80, -4.04
 76, 425.00, -10.43, 110.34, 1169.63, -12.02, 205.84, 4.01, 80.00, 3.34 
77, 230.00, 65.98, 47.56, 7.06, -58.73, -4.24, 0.01, 6.84, 94.13
 77, 425.00, 67.86, 60.73, 1183.10, 56.33, 87.45, 4.01, 84.98, -32.79 
78, 230.00, 72.65, 52.75, 33.01, -48.93, 5.81, 0.01, 33.82, 83.23
 78, 425.00, 85.96, 74.81, 1175.45, 109.32, 130.08, 4.01, 81.77, -40.04 
79, 230.00, 27.08, 50.58, 6.81, 48.68, -33.19, 0.01, 6.59, -124.29
 79, 425.00, 48.86, 51.68, 1182.62, 102.15, 39.26, 4.01, 84.71, -68.98 
80, 230.00, 79.41, -46.29, 3.55, 36.20, -46.85, 0.01, 3.43, -142.31
 80, 425.00, 130.20, -83.84, 1142.17, 266.39, -187.24, 4.01, 74.09, -125.10 
81, 230.00, 60.80, 10.09, 24.47, 52.09, 14.32, 0.01, 24.37, -74.63
 81, 425.00, 92.69, 17.16, 1175.42, 166.61, 34.57, 4.01, 81.76, -78.28 
82, 230.00, 14.85, -49.24, 30.52, 32.88, -38.80, 0.01, 30.96, -139.73
 82, 425.00, 28.58, -72.65, 1179.52, 63.02, -123.73, 4.01, 83.29, -153.01 
83, 230.00, -4.39, 20.73, 45.02, -5.71, 38.19, 0.01, 49.38, 8.51
 83, 425.00, -7.01, 36.63, 1185.26, -12.93, 74.56, 4.01, 86.35, 9.84 
84, 230.00, 11.37, -27.47, 25.36, -50.26, 18.67, 0.01, 25.32, 69.63
 84, 425.00, -2.49, -26.74, 1186.69, -45.25, -16.73, 4.01, 87.67, 110.29 
85, 230.00, -29.61, 54.13, 57.55, -3.93, -13.80, 0.01, 76.00, 164.11
 85, 425.00, -37.83, 62.75, 1184.40, -52.50, 70.65, 4.01, 85.75, 36.62 
86, 230.00, -15.13, -77.92, 11.71, -6.12, 57.82, 0.01, 11.39, 6.05
 86, 425.00, -21.44, -82.70, 1184.69, -36.03, -75.93, 4.01, 85.94, 154.61 
87, 230.00, -8.04, 15.56, 20.99, -53.02, -16.31, 0.01, 20.72, 107.10
 87, 425.00, -26.54, 13.22, 1185.23, -76.00, 1.84, 4.01, 86.33, 88.62 
88, 230.00, 8.96, -31.08, 50.62, -30.22, 6.45, 0.01, 58.60, 77.95
 88, 425.00, 1.25, -35.03, 1186.89, -23.88, -35.84, 4.01, 87.92, 146.32 
89, 230.00, -84.62, 0.24, 6.43, 3.87, -58.83, 0.01, 6.22, -176.23
 89, 425.00, -113.21, -17.87, 1171.96, -178.54, -72.15, 4.01, 80.67, 112.00 
90, 230.00, 64.35, -31.08, 48.57, -31.49, -12.91, 0.01, 54.98, 112.29
 90, 425.00, 71.79, -43.26, 1183.25, 74.60, -70.15, 4.01, 85.05, -133.24 
91, 230.00, 25.30, -6.69, 9.43, -3.55, -58.45, 0.01, 9.15, 176.53
 91, 425.00, 28.99, -26.84, 1184.55, 30.77, -80.32, 4.01, 85.85, -159.04 
92, 230.00, -32.44, 51.81, 47.67, -35.00, -4.54, 0.01, 53.49, 97.39
 92, 425.00, -51.11, 62.96, 1181.18, -95.43, 79.20, 4.01, 84.01, 50.31 
93, 230.00, 49.69, 0.81, 34.47, -41.82, 24.09, 0.01, 35.54, 60.06
 93, 425.00, 46.98, 8.53, 1187.06, 22.72, 30.32, 4.01, 88.17, -36.85 
94, 230.00, -72.45, -60.95, 41.41, -4.61, 42.21, 0.01, 44.29, 6.23
 94, 425.00, -108.77, -77.93, 1163.81, -206.02, -116.90, 4.01, 78.50, 119.57 
95, 230.00, -8.71, 36.85, 23.38, -34.09, 42.53, 0.01, 23.22, 38.71
 95, 425.00, -21.36, 57.98, 1181.80, -53.90, 104.83, 4.01, 84.30, 27.21 
96, 230.00, 43.56, 84.76, 49.53, -32.44, -3.51, 0.01, 56.62, 96.17
 96, 425.00, 55.98, 126.42, 1160.54, 84.72, 237.72, 4.01, 77.73, -19.62 
97, 230.00, 58.37, 42.10, 21.16, -20.79, -51.36, 0.01, 20.90, 157.96
 97, 425.00, 67.16, 37.14, 1185.19, 75.91, 10.38, 4.01, 86.30, -82.21 
98, 230.00, -55.04, -29.72, 4.12, 38.56, -44.88, 0.01, 3.98, -139.33
 98, 425.00, -56.09, -51.20, 1182.38, -42.74, -103.47, 4.01, 84.59, 157.56 
99, 230.00, 76.79, -21.94, 13.74, -27.17, 50.90, 0.01, 13.40, 28.10
 99, 425.00, 91.45, -12.78, 1181.95, 114.65, 20.19, 4.01, 84.37, -80.01 
100, 230.00, -16.59, -55.73, 25.03, 18.74, 50.40, 0.01, 24.96, -20.40
 100, 425.00, -14.40, -52.30, 1187.41, -2.80, -24.63, 4.01, 88.80, 173.52 
