ion, x, y, z, vx, vy, vz, energy, elev, azim
21, 230.00, 64.00, 14.02, 29.03, -36.05, 37.09, 0.01, 29.30, 44.18
 21, 425.00, 68.51, 29.02, 1184.07, 62.09, 68.33, 4.01, 85.54, -42.26 
22, 230.00, 26.67, -18.55, 2.05, -52.15, -28.18, 0.01, 1.99, 118.38
 22, 425.00, 14.91, -31.26, 1185.84, -26.10, -60.53, 4.01, 86.82, 156.68 
23, 230.00, 73.61, 14.47, 5.61, -55.62, -19.80, 0.01, 5.43, 109.59
 23, 425.00, 76.04, 12.18, 1186.02, 62.61, 1.45, 4.01, 86.98, -88.68 
24, 230.00, 47.50, 81.22, 15.30, 7.02, 56.87, 0.01, 14.95, -7.04
 24, 425.00, 75.82, 143.33, 1135.32, 151.34, 314.21, 4.01, 72.92, -25.72 
25, 230.00, 17.48, -34.20, 58.69, -4.10, 7.47, 0.01, 81.74, 28.72
 25, 425.00, 19.66, -38.65, 1186.85, 19.86, -39.51, 4.01, 87.87, -153.31 
26, 230.00, 67.02, 41.10, 25.14, 37.65, -38.32, 0.01, 25.08, -135.51
 26, 425.00, 99.73, 42.21, 1173.52, 179.44, 34.68, 4.01, 81.15, -79.06 
27, 230.00, -12.05, -12.14, 8.75, -57.42, -12.01, 0.01, 8.48, 101.82
 27, 425.00, -32.90, -18.31, 1184.11, -86.36, -31.27, 4.01, 85.56, 109.90 
28, 230.00, 16.19, 47.43, 54.10, -4.02, 23.96, 0.01, 65.82, 9.52
 28, 425.00, 18.49, 65.20, 1183.23, 19.68, 100.71, 4.01, 85.04, -11.06 
29, 230.00, -28.29, -35.29, 28.70, -47.34, -21.28, 0.01, 28.94, 114.21
 29, 425.00, -49.38, -49.64, 1180.85, -99.77, -78.67, 4.01, 83.86, 128.26 
30, 230.00, -45.91, 28.52, 36.07, 29.37, -36.79, 0.01, 37.46, -141.40
 30, 425.00, -46.65, 23.19, 1187.19, -33.65, -1.52, 4.01, 88.37, 92.59 
31, 230.00, -29.45, 12.64, 55.21, -21.37, -3.50, 0.01, 68.58, 99.29
 31, 425.00, -41.81, 14.00, 1185.71, -66.82, 13.45, 4.01, 86.71, 78.62 
32, 230.00, 85.19, -28.68, 29.07, -51.33, 6.14, 0.01, 29.35, 83.18
 32, 425.00, 101.94, -37.67, 1178.77, 132.85, -58.40, 4.01, 82.98, -113.73 
33, 230.00, -32.22, 92.07, 59.08, 3.43, 3.96, 0.01, 84.93, -40.88
 33, 425.00, -50.95, 149.58, 1142.46, -102.03, 308.26, 4.01, 74.13, 18.31 
34, 230.00, -33.05, -73.64, 10.49, -22.24, 53.97, 0.01, 10.18, 22.39
 34, 425.00, -50.02, -79.39, 1181.59, -91.78, -77.29, 4.01, 84.20, 130.10 
35, 230.00, 59.87, 32.67, 21.00, -42.50, 35.64, 0.01, 20.73, 50.01
 35, 425.00, 61.95, 52.20, 1182.43, 50.40, 99.32, 4.01, 84.62, -26.90 
36, 230.00, 82.46, -11.51, 44.72, 32.53, 21.44, 0.01, 48.94, -56.61
 36, 425.00, 121.49, -9.08, 1167.36, 218.68, 1.29, 4.01, 79.39, -89.66 
37, 230.00, -63.57, -5.79, 48.52, -29.43, -17.24, 0.01, 54.89, 120.36
 37, 425.00, -88.76, -12.57, 1178.61, -143.19, -30.71, 4.01, 82.92, 102.10 
38, 230.00, 5.03, 16.05, 37.69, 33.67, -31.04, 0.01, 39.45, -132.67
 38, 630.00, 25.24, 7.41, 1452.84, 56.19, -11.11, 6.01, 87.74, -101.18 
39, 230.00, 22.90, 56.32, 52.09, 17.98, -21.92, 0.01, 61.44, -140.63
 39, 425.00, 33.81, 62.79, 1184.53, 58.36, 63.58, 4.01, 85.83, -42.55 
40, 230.00, 33.16, 25.77, 31.39, 34.28, -36.84, 0.01, 31.96, -137.06
 40, 425.00, 50.80, 19.42, 1184.27, 89.47, -7.23, 4.01, 85.67, -94.62 
41, 230.00, -69.84, -27.35, 47.85, 27.55, 21.65, 0.01, 53.79, -51.83
 41, 425.00, -80.77, -28.33, 1183.79, -93.05, -23.25, 4.01, 85.37, 104.03 
42, 230.00, -27.56, -39.45, 53.65, 23.43, 9.53, 0.01, 64.76, -67.87
 42, 425.00, -26.07, -44.73, 1186.69, -12.32, -46.52, 4.01, 87.68, 165.17 
43, 230.00, 70.35, 30.35, 51.25, -21.40, -20.80, 0.01, 59.79, 134.19
 43, 425.00, 83.97, 32.72, 1182.64, 104.62, 31.07, 4.01, 84.73, -73.46 
44, 230.00, -8.55, 9.20, 22.41, -43.35, -33.71, 0.01, 22.20, 127.88
 44, 425.00, -24.03, 0.08, 1185.47, -66.30, -28.37, 4.01, 86.52, 113.17 
45, 230.00, -17.23, 95.54, 17.79, -48.17, 29.69, 0.01, 17.45, 58.35
 45, 425.00, -43.06, 166.90, 1124.67, -118.17, 363.05, 4.01, 71.25, 18.03 
46, 230.00, -75.94, 29.94, 10.68, 34.07, -47.36, 0.01, 10.37, -144.27
 46, 425.00, -88.71, 24.49, 1182.84, -106.98, 0.49, 4.01, 84.83, 89.74 
47, 230.00, 7.63, -66.56, 42.98, -40.07, -8.06, 0.01, 46.44, 101.38
 47, 425.00, -2.75, -86.19, 1180.67, -35.61, -123.76, 4.01, 83.77, 163.95 
48, 230.00, -57.47, -21.78, 5.24, -56.04, -18.69, 0.01, 5.07, 108.44
 48, 425.00, -90.13, -33.35, 1174.38, -166.68, -60.04, 4.01, 81.42, 109.81 
49, 230.00, 35.57, 88.43, 50.05, 26.42, 17.74, 0.01, 57.55, -56.12
 49, 425.00, 62.97, 142.33, 1143.49, 139.80, 288.93, 4.01, 74.32, -25.82 
50, 230.00, -80.50, -19.21, 1.34, -5.25, 59.06, 0.01, 1.30, 5.08
 50, 425.00, -109.03, -7.25, 1174.36, -174.23, 32.94, 4.01, 81.41, 79.29 
51, 230.00, 33.10, -50.78, 5.91, 32.38, 49.34, 0.01, 5.72, -33.28
 51, 425.00, 51.17, -47.00, 1183.88, 92.43, -20.84, 4.01, 85.42, -102.70 
52, 230.00, 9.46, -75.02, 8.15, -52.26, 26.83, 0.01, 7.90, 62.82
 52, 425.00, -4.21, -87.74, 1182.13, -46.81, -104.55, 4.01, 84.47, 155.88 
53, 230.00, 28.79, 43.39, 3.78, 10.18, 58.31, 0.01, 3.65, -9.91
 53, 425.00, 38.73, 72.18, 1178.00, 57.84, 139.72, 4.01, 82.69, -22.49 
54, 230.00, 12.77, 59.87, 32.37, 48.76, -9.60, 0.01, 33.08, -101.14
 54, 425.00, 31.07, 71.29, 1181.86, 80.04, 85.76, 4.01, 84.33, -43.02 
55, 230.00, 49.47, -72.95, 8.82, -28.77, 51.11, 0.01, 8.55, 29.37
 55, 425.00, 58.16, -83.11, 1181.52, 72.64, -96.41, 4.01, 84.17, -143.01 
56, 230.00, -33.30, -45.65, 2.84, -48.08, 34.62, 0.01, 2.74, 54.24
 56, 425.00, -56.36, -45.08, 1182.09, -111.17, -29.53, 4.01, 84.44, 104.88 
57, 230.00, 7.29, -22.51, 57.45, 6.65, 13.15, 0.01, 75.62, -26.83
 57, 425.00, 10.72, -22.62, 1187.40, 18.71, -16.57, 4.01, 88.79, -131.53 
58, 230.00, -6.34, -32.58, 24.27, -52.63, -12.61, 0.01, 24.15, 103.48
 58, 425.00, -24.36, -43.03, 1183.87, -72.61, -61.16, 4.01, 85.42, 130.11 
59, 230.00, -53.62, -32.92, 15.90, -55.94, 11.66, 0.01, 15.55, 78.23
 59, 425.00, -85.06, -37.68, 1176.14, -159.72, -41.76, 4.01, 82.01, 104.65 
60, 230.00, 29.45, 85.52, 35.43, 29.93, -36.97, 0.01, 36.68, -141.00
 60, 425.00, 50.24, 108.80, 1171.89, 107.51, 160.19, 4.01, 80.65, -33.87 
61, 230.00, -56.72, 25.02, 41.45, -38.41, -18.01, 0.01, 44.34, 115.12
 61, 425.00, -82.71, 25.65, 1179.10, -141.00, 19.75, 4.01, 83.12, 82.02 
62, 230.00, 67.09, 28.78, 27.32, 8.23, 51.99, 0.01, 27.43, -9.00
 62, 425.00, 89.12, 53.28, 1174.05, 135.47, 117.48, 4.01, 81.32, -49.07 
63, 230.00, -33.29, -61.16, 7.54, 58.83, 0.46, 0.01, 7.30, -89.55
 63, 425.00, -23.37, -76.85, 1182.95, 14.77, -104.68, 4.01, 84.89, -171.97 
64, 230.00, 48.22, 63.70, 28.96, 48.62, -17.75, 0.01, 29.23, -110.05
 64, 425.00, 78.78, 78.86, 1172.24, 157.59, 107.58, 4.01, 80.75, -55.68 
65, 230.00, -76.76, 27.89, 33.89, 24.77, -41.90, 0.01, 34.85, -149.40
 65, 425.00, -93.13, 23.83, 1181.39, -121.90, 4.08, 4.01, 84.11, 88.08 
66, 230.00, 15.13, 42.45, 8.13, -39.84, -43.18, 0.01, 7.88, 137.30
 66, 425.00, 5.41, 37.19, 1187.34, -26.62, 8.90, 4.01, 88.65, 71.50 
67, 230.00, 78.08, -37.43, 1.03, 24.21, 54.14, 0.01, 0.99, -24.09
 67, 425.00, 114.64, -34.63, 1169.46, 206.44, -17.59, 4.01, 79.95, -94.87 
68, 230.00, -74.81, 16.07, 29.55, 15.19, -49.13, 0.01, 29.88, -162.82
 68, 425.00, -91.69, 5.59, 1181.10, -121.02, -30.05, 4.01, 83.97, 103.94 
69, 230.00, -1.10, -25.73, 51.15, -29.97, 1.65, 0.01, 59.59, 86.85
 69, 425.00, -10.68, -30.06, 1186.58, -37.78, -33.94, 4.01, 87.55, 131.94 
70, 230.00, 76.17, -57.46, 39.00, -24.07, 37.64, 0.01, 41.12, 32.60
 70, 425.00, 106.03, -74.27, 1167.98, 182.65, -113.94, 4.01, 79.56, -121.96 
71, 230.00, -34.07, -22.08, 3.03, -5.85, -58.94, 0.01, 2.93, 174.33
 71, 425.00, -43.08, -45.73, 1181.73, -56.93, -104.06, 4.01, 84.27, 151.32 
72, 230.00, -82.47, 32.68, 55.21, 1.17, -21.63, 0.01, 68.58, -176.90
 72, 425.00, -113.97, 38.87, 1171.21, -190.71, 49.73, 4.01, 80.45, 75.38 
73, 230.00, 35.36, 11.75, 30.77, 18.35, 47.26, 0.01, 31.25, -21.22
 73, 425.00, 48.33, 29.09, 1183.12, 72.84, 73.95, 4.01, 84.99, -44.56 
74, 230.00, 23.03, 67.65, 9.48, 42.49, -40.27, 0.01, 9.19, -133.46
 74, 425.00, 42.52, 73.06, 1182.00, 92.60, 69.68, 4.01, 84.40, -53.04 
75, 230.00, 28.73, 89.48, 35.13, 36.99, -30.25, 0.01, 36.32, -129.28
 75, 425.00, 53.29, 122.75, 1163.15, 123.43, 205.91, 4.01, 78.34, -30.94 
76, 230.00, 17.53, 11.08, 39.06, 5.03, -44.35, 0.01, 41.19, -173.53
 76, 425.00, 22.38, -0.88, 1186.59, 32.80, -38.52, 4.01, 87.56, -139.59 
77, 230.00, 26.85, 69.51, 17.83, -35.21, -44.27, 0.01, 17.50, 141.50
 77, 425.00, 23.13, 74.46, 1185.64, 4.59, 69.22, 4.01, 86.65, -3.80 
78, 230.00, -38.60, 45.22, 48.31, 24.74, 23.91, 0.01, 54.54, -45.98
 78, 425.00, -40.03, 63.24, 1182.91, -31.84, 101.28, 4.01, 84.87, 17.45 
79, 230.00, 83.88, 15.12, 49.01, -18.42, 27.86, 0.01, 55.72, 33.47
 79, 425.00, 107.61, 28.75, 1175.17, 158.42, 66.63, 4.01, 81.68, -67.19 
80, 230.00, 57.51, 49.75, 57.17, 12.13, 10.12, 0.01, 74.55, -50.17
 80, 425.00, 78.28, 67.61, 1176.26, 124.44, 107.21, 4.01, 82.05, -49.26 
81, 230.00, 96.88, -14.09, 40.87, -42.53, -6.16, 0.01, 43.56, 98.25
 81, 425.00, 140.57, -24.03, 1158.32, 257.07, -52.46, 4.01, 77.24, -101.53 
82, 230.00, 0.33, 54.22, 15.56, 57.00, -5.18, 0.01, 15.21, -95.20
 82, 425.00, 18.50, 64.73, 1183.08, 69.87, 77.37, 4.01, 84.96, -42.08 
83, 230.00, -52.49, 24.75, 55.25, 9.41, -19.39, 0.01, 68.69, -154.11
 83, 425.00, -61.54, 24.42, 1185.46, -70.72, 15.30, 4.01, 86.51, 77.79 
84, 230.00, -76.02, -23.94, 54.50, 9.38, -21.43, 0.01, 66.77, -156.36
 84, 425.00, -96.89, -37.86, 1177.21, -139.06, -73.47, 4.01, 82.39, 117.85 
85, 230.00, -39.84, -80.94, 37.68, 45.69, 3.17, 0.01, 39.44, -86.03
 85, 425.00, -42.10, -112.35, 1171.73, -39.36, -189.88, 4.01, 80.60, 168.29 
86, 230.00, 0.81, -35.85, 58.51, 9.64, -0.94, 0.01, 80.60, -95.59
 86, 425.00, 3.95, -43.16, 1186.48, 12.72, -51.62, 4.01, 87.43, -166.16 
87, 230.00, 32.62, 34.53, 46.02, -37.27, -3.24, 0.01, 50.89, 94.96
 87, 425.00, 27.79, 40.68, 1186.75, 2.84, 46.67, 4.01, 87.74, -3.48 
88, 230.00, -87.93, 12.96, 44.43, -38.93, 5.29, 0.01, 48.52, 82.26
 88, 425.00, -136.82, 20.03, 1157.02, -265.30, 38.56, 4.01, 76.95, 81.73 
89, 230.00, 68.27, 36.77, 19.68, 46.77, -30.71, 0.01, 19.38, -123.29
 89, 425.00, 104.29, 38.80, 1171.34, 193.06, 35.24, 4.01, 80.49, -79.66 
90, 230.00, -37.80, -2.69, 4.32, -10.04, 58.29, 0.01, 4.18, 9.77
 90, 425.00, -48.66, 15.60, 1183.92, -66.20, 67.06, 4.01, 85.45, 44.63 
91, 230.00, -93.10, -24.91, 56.82, 12.98, -11.00, 0.01, 73.32, -130.29
 91, 425.00, -140.16, -41.73, 1153.96, -266.52, -88.97, 4.01, 76.32, 108.46 
92, 230.00, -60.59, 48.99, 58.63, -6.17, -6.46, 0.01, 81.33, 136.31
 92, 425.00, -80.74, 61.82, 1177.93, -124.53, 86.76, 4.01, 82.66, 55.14 
93, 230.00, -55.46, -50.29, 41.35, -26.38, -33.34, 0.01, 44.21, 141.64
 93, 425.00, -80.36, -75.76, 1171.42, -139.18, -137.71, 4.01, 80.51, 134.70 
94, 230.00, -12.96, 88.71, 19.20, 55.96, -4.16, 0.01, 18.89, -94.25
 94, 425.00, -1.18, 123.05, 1168.81, 37.91, 207.40, 4.01, 79.77, -10.36 
95, 230.00, -92.00, -6.49, 36.92, 20.52, 41.63, 0.01, 38.50, -26.23
 95, 425.00, -125.56, 3.11, 1168.76, -208.22, 34.61, 4.01, 79.76, 80.56 
96, 230.00, -57.87, 81.21, 45.69, 37.16, 6.99, 0.01, 50.39, -79.34
 96, 425.00, -96.87, 153.38, 1115.04, -202.44, 355.86, 4.01, 69.84, 29.63 
97, 230.00, 11.89, 0.88, 20.24, -10.01, -54.84, 0.01, 19.95, 169.66
 97, 427.97, 10.89, -16.77, 1185.31, 9.29, -73.37, 4.01, 86.43, -172.79 
98, 230.00, 54.90, 76.55, 48.58, -32.14, 11.19, 0.01, 54.99, 70.80
 98, 425.00, 71.91, 116.79, 1160.77, 112.14, 224.87, 4.01, 77.79, -26.50 
99, 230.00, 40.70, 81.68, 36.54, -37.81, -27.43, 0.01, 38.04, 125.95
 99, 425.00, 45.79, 106.33, 1175.26, 51.74, 163.21, 4.01, 81.71, -17.59 
100, 230.00, 33.33, 76.61, 3.95, 42.72, -40.95, 0.01, 3.82, -133.79
 100, 425.00, 57.70, 89.52, 1176.29, 122.25, 109.28, 4.01, 82.06, -48.21 
