72.80881	40	81.68273	139.46258
72.93643	46	81.86879	160.70974
73.06418	70	82.05486	179.38632
73.19207	62	82.24092	191.8461
73.3201	50	82.42698	195.76143
73.44815	58	82.61304	190.7946
73.57645	60	82.7991	178.67274
73.70489	59	82.98516	162.64001
73.83347	53	83.17122	146.51137
73.96219	55	83.35728	133.68805
74.09105	41	83.54335	126.45846
74.21993	49	83.60044	125.53871
74.34907	37	83.72941	125.74044
74.47834	36	83.91547	131.22485
74.60775	43	84.10153	141.75372
74.7373	32	84.28759	155.74413
74.86699	53	84.47365	171.52749
74.99683	45	84.65971	187.55842
75.12668	49	84.84577	202.51156
75.25679	47	85.03184	215.3123
75.38704	60	85.2179	225.14411
75.51743	65	85.40396	231.45769
75.64796	83	85.56188	233.85146
75.77863	80	85.59002	233.98994
75.90944	96	85.70312	233.68818
76.04027	84	85.77608	232.78917
76.17136	86	85.96214	228.23806
76.30259	84	86.1482	221.06407
76.43397	101	86.33427	212.32646
76.56548	98	86.52033	203.36859
76.69713	84	86.70639	195.72431
76.82881	77	86.89245	190.97089
76.96075	98	86.98071	190.14887
77.09283	89	87.07851	190.52955
77.22505	72	87.26457	195.42914
77.35741	78	87.45063	206.06718
77.48991	57	87.63669	222.01944
77.62256	64	87.82276	241.95751
77.75523	64	88.00882	263.72545
77.88816	67	88.19488	284.59902
78.02123	72	88.38094	301.70768
78.15444	72	88.567	312.5517
78.2878	110	88.70335	315.53693
78.4213	85	88.75306	315.50975
78.55494	85	88.93912	310.22091
78.6886	86	89.12519	297.7447
78.82253	121	89.31125	280.45062
78.9566	115	89.49731	261.64983
79.09082	131	89.68337	245.0389
79.22517	132	89.86943	234.06311
79.35968	148	90.0095	231.13567
79.4942	148	90.05549	231.31854
79.62899	135	90.24155	238.09826
79.76392	113	90.42761	254.15788
79.899	121	90.61368	277.73704
80.03422	129	90.79974	305.83289
80.16958	106	90.9858	334.6836
80.30509	109	91.17186	360.385
80.44062	94	91.35792	379.53859
80.57642	76	91.54398	389.81725
80.71236	97	91.62293	391.22726
80.84845	89	91.73004	390.34532
80.98468	103	91.9161	381.82157
81.12106	107	92.10217	366.36476
81.25758	110	92.28823	347.11815
81.39413	114	92.47429	327.69795
81.53094	140	92.66035	311.59748
81.6679	124	92.84641	301.65764
81.80501	152	92.95674	299.46183
81.94226	169	93.03247	299.68848
82.07966	178	93.21853	306.28569
82.21708	186	93.4046	320.8435
82.35477	205	93.59066	341.73156
82.4926	193	93.77672	366.58487
82.63058	181	93.96278	392.65191
82.76871	171	94.14884	417.15211
82.90699	191	94.3349	437.60506
83.04541	170	94.52096	452.10473
83.18385	120	94.70702	459.51992
83.32257	135	94.75484	460.23109
83.46143	129	94.89309	459.60885
83.60044	126	95.07915	453.03964
83.7396	138	95.26521	441.31432
83.87891	143	95.45127	426.59975
84.01836	142	95.63733	411.47779
84.15784	135	95.82339	398.63559
84.29759	135	96.00945	390.52673
84.43748	170	96.11829	388.76469
84.57753	183	96.19552	389.04107
84.71772	187	96.38158	395.22583
84.85806	216	96.56764	409.09995
84.99843	217	96.7537	429.59665
85.13907	233	96.93976	454.65554
85.27986	223	97.12582	481.46567
85.42079	233	97.31188	506.83703
85.56188	204	97.49794	527.65453
85.70312	217	97.68401	541.34982
85.8445	241	97.87007	546.31735
85.98591	248	98.05613	542.20438
86.12759	240	98.24219	530.02114
86.26942	216	98.42825	512.04407
86.41141	205	98.61431	491.51791
86.55354	196	98.80037	472.19496
86.69582	201	98.98643	457.77725
86.83825	188	99.1725	451.34463
86.98071	188	99.19404	451.21873
87.12344	186	99.35856	454.85708
87.26633	183	99.54462	468.81166
87.40936	204	99.73068	492.11438
87.55255	211	99.91674	522.19678
87.69588	225	100.1028	555.36959
87.83924	280	100.28886	587.36704
87.98288	244	100.47493	614.00035
88.12667	287	100.66099	631.8162
88.27061	292	100.84705	638.65043
88.41471	306	101.03311	633.98153
88.55895	296	101.21917	619.02266
88.70335	321	101.40523	596.53629
88.84776	311	101.59129	570.40539
88.99246	302	101.77735	545.03626
89.13732	281	101.96342	524.69421
89.28232	292	102.14948	512.87867
89.42748	278	102.33554	511.83101
89.57279	266	102.5216	522.24001
89.71825	258	102.70766	543.17554
89.86373	234	102.89372	572.24563
90.0095	220	103.07978	605.94381
90.15542	211	103.26585	640.13219
90.30149	241	103.45191	670.59498
90.44772	248	103.63797	693.59362
90.5941	297	103.82403	706.35833
90.7405	300	103.9284	708.44169
90.88719	308	104.01009	707.45992
91.03403	345	104.19615	697.0184
91.18103	370	104.38221	676.72135
91.32817	385	104.56827	649.64294
91.47548	388	104.75434	619.87498
91.62293	364	104.9404	592.00284
91.77041	402	105.12646	570.48111
91.91818	379	105.31252	558.98421
92.0661	388	105.37726	557.80941
92.21417	343	105.49858	559.82335
92.3624	306	105.68464	573.52654
92.51079	351	105.8707	598.66836
92.65933	325	106.05676	632.00648
92.80789	302	106.24283	668.93272
92.95674	309	106.42889	704.18552
93.10575	278	106.61495	732.71038
93.25491	298	106.80101	750.51274
93.40423	314	106.98707	755.33766
93.5537	345	107.17313	747.03938
93.70319	383	107.35919	727.56779
93.85298	401	107.54526	700.58068
94.00292	409	107.73132	670.77052
94.15302	374	107.91738	643.04978
94.30327	416	108.10344	621.75705
94.45368	424	108.2895	610.02552
94.60425	479	108.47556	609.40556
94.75484	459	108.66162	619.77129
94.90572	499	108.84768	639.48368
95.05676	457	109.03375	665.74367
95.20795	403	109.21981	695.052
95.3593	435	109.40587	723.69663
95.51081	452	109.59193	748.20553
95.66248	402	109.77799	765.72483
95.81417	408	109.96405	774.30199
95.96615	401	110.15011	773.0671
96.11829	376	110.33618	762.31212
96.27059	390	110.52224	743.46825
96.42305	349	110.7083	718.98055
96.57566	421	110.89436	692.07801
96.7283	431	111.08042	666.4413
96.88123	471	111.26648	645.78091
97.03432	480	111.45254	633.35546
97.18757	508	111.6386	631.48202
97.34098	476	111.82467	641.11049
97.49455	527	112.01073	661.54618
97.64827	549	112.19679	690.39928
97.80202	551	112.38285	723.81324
97.95607	517	112.56891	756.97564
98.11027	565	112.75497	784.85441
98.26464	511	112.94103	803.04288
98.41916	504	113.12709	808.55709
98.57384	520	113.31316	800.42223
98.72869	464	113.49922	779.91714
98.88355	491	113.68528	750.41252
99.03872	438	113.87134	716.82223
99.19404	453	114.0574	684.7685
99.34953	431	114.24346	659.61937
99.50517	505	114.42952	645.57855
99.66098	475	114.52618	643.53278
99.81681	496	114.61559	644.99097
99.97294	503	114.80165	657.97914
100.12923	587	114.98771	682.45957
100.28568	582	115.17377	714.52016
100.44229	628	115.35983	749.08105
100.59906	641	115.54589	780.72125
100.756	618	115.73195	804.53496
100.91295	629	115.91801	816.8843
101.07021	598	116.10408	815.93668
101.22763	634	116.29014	801.91155
101.38522	629	116.4762	777.00658
101.54296	561	116.66226	745.0219
101.70087	564	116.84832	710.74589
101.8588	542	117.03438	679.20097
102.01703	531	117.22044	654.86727
102.17543	506	117.40651	641.00432
102.33398	481	117.59257	639.17431
102.4927	546	117.77863	649.03875
102.65159	527	117.96469	668.45687
102.81064	556	118.15075	693.86635
102.9697	555	118.33681	720.88101
103.12908	626	118.52287	745.00473
103.28862	652	118.70893	762.3418
103.44832	687	118.895	770.18602
103.60818	694	119.08106	767.39376
103.76821	734	119.26712	754.48724
103.9284	703	119.45318	733.48401
104.08862	688	119.63924	707.49779
104.24914	673	119.8253	680.19352
104.40983	645	120.01136	655.19889
104.57068	659	120.19742	635.57222
104.73169	620	120.38349	623.40603
104.89287	607	120.56955	619.61247
105.05407	607	120.75561	623.90024
105.21558	562	120.94167	634.92075
105.37726	551	121.12773	650.5391
105.5391	591	121.31379	668.17546
105.7011	562	121.49985	685.16336
105.86328	583	121.68592	699.08012
106.02561	626	121.87198	708.01653
106.18797	617	122.04034	710.7878
106.35064	693	122.05804	710.7658
106.51347	728	122.2441	706.92246
106.67648	761	122.43016	696.88982
106.83964	792	122.61622	681.80112
107.00298	749	122.80228	663.36452
107.16648	694	122.98834	643.64686
107.33	780	123.17441	624.81703
107.49383	687	123.36047	608.87477
107.65783	659	123.54653	597.39561
107.822	668	123.73259	591.32432
107.98634	647	123.83455	590.39045
108.15084	592	123.91865	590.8469
108.31536	626	124.10471	595.36378
108.4802	574	124.29077	603.57379
108.6452	677	124.47684	613.66209
108.81037	630	124.6629	623.56753
108.97571	683	124.84896	631.28978
109.14122	645	125.03502	635.18783
109.3069	719	125.10107	635.43354
109.4726	732	125.22108	634.22111
109.63861	700	125.40714	628.09382
109.80479	802	125.5932	617.28012
109.97114	786	125.77926	602.92927
110.13766	762	125.96533	586.67096
110.30435	746	126.15139	570.35786
110.4712	763	126.33745	555.7902
110.63808	743	126.52351	544.46732
110.80528	728	126.70957	537.40109
110.97264	661	126.89563	535.01267
111.14017	669	126.92556	535.06094
111.30788	643	127.08169	537.11711
111.47575	650	127.26776	542.98639
111.64364	588	127.45382	551.47113
111.81186	631	127.63988	561.15673
111.98024	625	127.82594	570.53028
112.14879	718	128.012	578.13918
112.31752	721	128.19806	582.7289
112.48641	750	128.38412	583.3542
112.65548	806	128.57018	579.46322
112.82456	796	128.75625	570.95623
112.99397	776	128.94231	558.22007
113.16355	793	129.12837	542.13491
113.33329	781	129.31443	524.04429
113.50321	769	129.50049	505.67375
113.67331	794	129.68655	488.9822
113.84357	736	129.87261	475.93673
114.01385	685	130.05867	468.21806
114.18446	621	130.24474	466.88915
114.35523	668	130.4308	472.08776
114.52618	645	130.61686	482.82438
114.6973	687	130.80292	496.96822
114.8686	675	130.98898	511.47767
115.03991	652	131.17504	522.8781
115.21155	732	131.3611	527.92055
115.38336	741	131.37857	527.97362
115.55535	742	131.54717	524.29087
115.7275	830	131.73323	511.20286
115.89983	843	131.91929	489.71792
116.07233	845	132.10535	462.68837
116.24486	793	132.29141	434.30924
116.41771	730	132.47747	409.35763
116.59073	808	132.66353	392.27387
116.76392	697	132.84959	386.27529
116.93729	701	132.88632	386.55357
117.11084	684	133.03566	392.68466
117.28456	645	133.22172	410.60917
117.45829	640	133.40778	437.0334
117.63236	600	133.59384	467.30983
117.8066	715	133.7799	495.95568
117.98101	653	133.96596	517.60822
118.1556	673	134.15202	527.96187
118.33036	734	134.21528	528.40048
118.50515	707	134.33809	524.51471
118.68026	764	134.52415	506.99061
118.85555	819	134.71021	477.36812
119.03101	775	134.89627	439.52538
119.20665	755	135.08233	398.5813
119.38247	745	135.26839	360.0626
119.55846	659	135.45445	329.04369
119.73446	698	135.64051	309.39398
119.9108	702	135.82658	303.23453
120.08732	640	136.01264	310.6649
120.26401	608	136.1987	329.78203
120.44088	653	136.38476	356.97864
120.61793	634	136.57082	387.47845
120.79515	630	136.75688	416.03691
120.97239	622	136.94294	437.70967
121.14997	635	137.129	448.57398
121.32772	682	137.31507	446.28779
121.50565	667	137.50113	430.3946
121.68375	687	137.68719	402.3284
121.86204	729	137.87325	365.13133
122.04034	728	138.05931	322.95206
122.21897	715	138.24537	280.42899
122.39779	675	138.43143	242.06938
122.57678	680	138.6175	211.7152
122.75595	662	138.80356	192.14973
122.9353	675	138.98962	184.86021
123.11482	627	139.03596	184.99619
123.29437	609	139.17568	189.94618
123.47425	597	139.36174	206.15408
123.65431	627	139.5478	231.02448
123.83455	561	139.73386	261.14744
124.01497	596	139.91992	292.52312
124.19557	561	140.10599	321.01273
124.37634	612	140.29205	342.84108
124.55713	635	140.47811	355.08555
124.73827	664	140.60343	357.03052
124.91958	627	140.66417	356.07095
125.10107	622	140.85023	345.59486
125.28274	628	141.03629	324.93586
125.46459	652	141.22235	296.6409
125.64646	559	141.40842	264.13396
125.82867	627	141.59448	231.22163
126.01106	568	141.78054	201.58315
126.19363	589	141.9666	178.32189
126.37639	551	142.15266	163.62942
126.55932	544	142.33872	158.58468
126.74243	498	142.38118	158.79841
126.92556	546	142.52478	163.08806
127.10903	568	142.71084	175.91987
127.29268	571	142.89691	194.9105
127.47652	510	143.08297	217.2107
127.66053	574	143.26903	239.64561
127.84473	558	143.45509	259.1245
128.02911	591	143.64115	273.06006
128.2135	591	143.82721	279.73604
128.39825	568	144.01327	278.55779
128.58317	610	144.19933	270.13213
128.76827	534	144.3854	256.1518
128.95356	555	144.57146	239.09714
129.13903	539	144.75752	221.80541
129.32451	549	144.94358	206.98448
129.51035	475	145.12964	196.75808
129.69636	491	145.3157	192.32185
129.88256	442	145.37868	192.18102
130.06894	515	145.50176	193.76746
130.2555	460	145.68783	200.10079
130.44225	466	145.87389	209.44626
130.62901	531	146.05995	219.39776
130.81613	514	146.24601	227.45196
131.00342	502	146.43207	231.44644
131.1909	503	146.61813	229.92513
131.37857	511	146.80419	222.36905
131.56641	509	146.99025	209.25762
131.75427	491	147.17632	191.95986
131.94249	483	147.36238	172.48683
132.13089	470	147.54844	153.15908
132.31947	451	147.7345	136.2509
132.50824	406	147.92056	123.66772
132.69719	404	148.10662	116.69753
132.88632	423	148.2154	115.46361
133.07547	429	148.29268	115.85921
133.26498	421	148.47875	120.8556
133.45467	433	148.66481	130.62865
133.64454	424	148.85087	143.50731
133.8346	433	149.03693	157.4331
134.02485	444	149.22299	170.23994
134.21528	460	149.40905	179.95487
134.40572	418	149.59511	185.07785
134.59653	489	149.64801	185.5635
134.78751	436	149.78117	184.79558
134.97869	401	149.96724	179.09173
135.17005	404	150.1533	168.73235
135.36159	391	150.33936	155.12894
135.55315	399	150.52542	140.10489
135.74507	350	150.71148	125.60809
135.93718	344	150.89754	113.41914
136.12947	371	151.0836	104.90039
136.32194	369	151.26966	100.81944
136.51461	379	151.29702	100.60789
136.70746	414	151.45573	101.26578
136.90033	355	151.64179	105.66503
137.09355	371	151.82785	112.88341
137.28697	414	152.01391	121.40571
137.48057	368	152.19997	129.56151
137.67436	368	152.38603	135.76795
137.86833	372	152.54196	138.52779
138.0625	348	152.57209	138.75311
138.25667	350	152.75816	137.72523
138.45121	317	152.94422	132.46087
138.64594	300	153.13028	123.3002
138.84086	320	153.31634	111.05567
139.03596	312	153.5024	96.85807
139.23126	296	153.68846	81.97528
139.42657	279	153.87452	67.64047
139.62224	301	154.06058	54.91913
139.8181	289	154.24665	44.62957
140.01415	304	154.43271	37.31554
140.21038	333	154.61877	33.25686
140.40681	298	154.80483	32.49807
140.60343	303	154.84274	32.73695
140.80006	331	154.99089	34.87691
140.99706	303	155.17695	40.04264
141.19424	282	155.36301	47.46465
141.39162	279	155.54908	56.44125
141.58918	271	155.73514	66.12285
141.78694	232	155.9212	75.56167
141.98489	262	156.10726	83.79238
142.18285	251	156.29332	89.93647
142.38118	238	156.47938	93.31286
142.57969	221	156.53116	93.69932
142.7784	228	156.66544	93.53126
142.9773	215	156.8515	90.54564
143.17639	247	157.03757	84.65359
143.3755	249	157.22363	76.44012
143.57497	222	157.40969	66.67784
143.77464	261	157.59575	56.20549
143.97449	261	157.78181	45.81009
144.17454	219	157.96787	36.13468
144.37478	210	158.15393	27.62468
144.57521	190	158.33999	20.51579
144.77566	238	158.52606	14.85635
144.97647	225	158.71212	10.55208
145.17748	191	158.89818	7.41909
145.37868	192	159.08424	5.23364
145.58008	188	159.2703	3.77112
145.78166	200	159.45636	2.83138
145.98344	172	159.51657	2.61104
146.18523	167	159.64242	2.25122
146.3874	221	159.73135	2.06342
146.58975	184	159.82849	1.90691
146.7923	190	159.94613	1.76974
146.99505	179	160.01455	1.71037
147.19799	173	160.16131	1.62
147.40094	168	160.20061	1.60244
147.60426	161	160.37668	1.54759
147.80778	159	160.38667	1.54539
148.01149	162	160.57273	1.51636
148.2154	124	160.59226	1.51434
148.4195	141	160.75879	1.50214
148.6238	169	160.80804	1.49984
148.82811	157	160.94485	1.49543
149.03279	147	161.13091	1.49238
149.23767	166	161.31698	1.49104
149.44274	148	161.50304	1.49048
149.64801	179	161.6891	1.49025
149.85348	175	161.87516	1.49016
150.05914	143	162.06122	1.49012
150.26481	156	162.24728	1.49011
150.47086	132	162.43334	1.49011
150.67711	138	162.61941	1.4901
150.88355	121	162.80547	1.4901
151.09018	116	162.99153	1.4901
151.29702	129	163.17759	1.4901
151.50386	102	163.36365	1.4901
151.71109	121	163.54971	1.4901
151.91851	110	163.73577	1.4901
152.12613	139	163.92183	1.4901
152.33395	107	164.1079	1.4901
152.54196	139	164.29396	1.4901
152.75017	111	164.48002	1.4901
152.95839	108	164.66608	1.4901
153.16699	112	164.85214	1.4901
153.37579	106	165.0382	1.4901
153.58479	101	165.22426	1.4901
153.79398	97	165.41032	1.4901
154.00337	84	165.59639	1.4901
154.21297	107	165.78245	1.4901
154.42257	93	165.96851	1.4901
154.63255	101	166.15457	1.4901
154.84274	75	166.34063	1.4901
155.05312	81	166.52669	1.4901
155.2637	87	166.71275	1.4901
155.47448	81	166.89882	1.4901
155.68527	87	167.08488	1.4901
155.89644	69	167.27094	1.4901
156.10782	79	167.457	1.4901
156.31939	84	167.64306	1.4901
156.53116	73	167.82912	1.4901
156.74314	77	168.01518	1.4901
156.95531	75	168.20124	1.4901
157.16749	75	168.38731	1.4901
157.38006	52	168.57337	1.4901
157.59283	64	168.75943	1.4901
157.8058	55	168.94549	1.4901
158.01897	55	169.13155	1.4901
158.23234	48	169.31761	1.4901
158.44591	58	169.50367	1.4901
158.65949	75	169.68974	1.4901
158.87346	75	169.8758	1.4901
159.08763	61	170.06186	1.4901
159.302	72	170.24792	1.4901
159.51657	59	170.43398	1.4901
159.73135	62	170.62004	1.4901
159.94613	42	170.8061	1.4901
160.16131	51	170.99216	1.4901
160.37668	40	171.17823	1.4901
160.59226	49	171.36429	1.4901
160.80804	43	171.55035	1.4901
161.02402	35	171.73641	1.4901
161.24021	38	171.92247	1.4901
161.4564	48	172.10853	1.4901
161.67298	39	172.29459	1.4901
161.88977	45	172.48065	1.4901
162.10676	35	172.66672	1.4901
162.32396	45	172.85278	1.4901
162.54135	37	173.03884	1.4901
162.75895	52	173.2249	1.4901
162.97656	31	173.41096	1.4901
163.19457	41	173.59702	1.4901
163.41277	36	173.78308	1.4901
163.63118	30	173.96915	1.4901
163.8498	46	174.15521	1.4901
164.06861	33	174.34127	1.4901
164.28744	31	174.52733	1.4901
164.50666	26	174.71339	1.4901
164.72609	38	174.89945	1.4901
164.94572	35	175.08551	1.4901
165.16556	31	175.27157	1.4901
165.3856	26	175.45764	1.4901
165.60584	29	175.6437	1.4901
165.8261	31	175.82976	1.4901
166.04675	28	176.01582	1.4901
166.26761	27	176.20188	1.4901
166.48867	28	176.38794	1.4901
166.70994	18	176.574	1.4901
166.93141	19	176.76007	1.4901
167.15308	23	176.94613	1.4901
167.37477	22	177.13219	1.4901
167.59686	19	177.31825	1.4901
167.81915	19	177.50431	1.4901
168.04165	22	177.69037	1.4901
