85.58788	1.38302	0.09178	28
88.7632		0.94581	0.09291	29
91.55788	0.98174	0.10308	30
94.71965	1.24909	0.16878	31
97.87733	1.11841	0.14335	32
100.81941	1.08159	0.11783	33
103.92716	1.20387	0.12846	34
106.88334	1.01857	0.09401	35
110.02285	1.40145	0.16588	36
113.16275	1.03125	0.09585	37
115.97785	1.13195	0.09843	38
118.85017	1.10175	0.04331	39
