110.000000	0.040595	-8.714383	0.024085
109.900000	0.040557	-8.343408	0.026080
109.800000	0.040583	-8.062126	0.029690
109.700000	0.040641	-7.813125	0.025201
109.600000	0.040549	-7.624000	0.028368
109.500000	0.040575	-7.374999	0.027593
109.400000	0.040666	-7.138937	0.027232
109.300000	0.040575	-6.963316	0.033421
109.200000	0.040577	-6.740364	0.026417
109.100000	0.040616	-6.506236	0.031718
109.000000	0.040660	-6.357000	0.032688
108.900000	0.040570	-6.181593	0.025091
108.800000	0.040562	-5.879715	0.025528
108.700000	0.040611	-5.715058	0.027423
108.600000	0.040612	-5.564615	0.027385
108.500000	0.040622	-5.373333	0.026989
108.400000	0.040675	-5.232729	0.032830
108.300000	0.040623	-5.066978	0.027161
108.200000	0.040546	-4.926850	0.023412
108.100000	0.040634	-4.754939	0.026087
108.000000	0.040661	-4.609411	0.028572
107.900000	0.040653	-4.511865	0.032349
107.800000	0.040615	-4.281435	0.031981
107.700000	0.040624	-4.123191	0.025097
107.600000	0.040623	-4.024926	0.025498
107.500000	0.040608	-3.869510	0.028348
107.400000	0.040622	-3.734568	0.034606
107.300000	0.040635	-3.649798	0.024525
107.200000	0.040549	-3.530611	0.038380
107.100000	0.040551	-3.439874	0.028654
107.000000	0.040620	-3.334324	0.025353
106.900000	0.040586	-3.239221	0.024052
106.800000	0.040579	-3.118798	0.035771
106.700000	0.040660	-2.976845	0.028801
106.600000	0.040617	-2.879573	0.031927
106.500000	0.040619	-2.765412	0.027827
106.400000	0.040625	-2.675597	0.033684
106.300000	0.040656	-2.628141	0.028142
106.200000	0.040580	-2.535752	0.025157
106.100000	0.040559	-2.439331	0.023570
106.000000	0.040655	-2.362686	0.034612
105.900000	0.040660	-2.284877	0.026673
105.800000	0.040624	-2.208374	0.027570
105.700000	0.040654	-2.130473	0.027657
105.600000	0.040612	-2.027547	0.032801
105.500000	0.040619	-1.970639	0.029671
105.400000	0.040640	-1.912241	0.036599
105.300000	0.040650	-1.848180	0.024837
105.200000	0.040617	-1.793409	0.025951
105.100000	0.040604	-1.737199	0.026916
105.000000	0.040615	-1.675986	0.027334
104.900000	0.040652	-1.613880	0.032222
104.800000	0.040608	-1.558410	0.025858
104.700000	0.040671	-1.492424	0.030539
104.600000	0.040608	-1.431432	0.032065
104.500000	0.040595	-1.388880	0.026360
104.400000	0.040655	-1.347929	0.026569
104.300000	0.040617	-1.303269	0.029116
104.200000	0.040613	-1.257799	0.031066
104.100000	0.040539	-1.208408	0.029423
104.000000	0.040617	-1.147964	0.029632
103.900000	0.040595	-1.110072	0.032705
103.800000	0.040623	-1.079313	0.032022
103.700000	0.040563	-1.030176	0.031630
103.600000	0.040676	-0.999640	0.033222
