90.000000	0.040616	-0.046815	0.025559
90.100000	0.040661	-0.063877	0.019767
90.200000	0.040617	-0.067545	0.020497
90.300000	0.040652	-0.062813	0.024936
90.400000	0.040587	-0.064688	0.022248
90.500000	0.040586	-0.074759	0.020027
90.600000	0.040655	-0.068031	0.016659
90.700000	0.040668	-0.065752	0.023264
90.800000	0.040644	-0.060868	0.029565
90.900000	0.040682	-0.069470	0.023441
91.000000	0.040623	-0.067960	0.026976
91.100000	0.040625	-0.060159	0.018507
91.200000	0.040581	-0.056987	0.019331
91.300000	0.040631	-0.067363	0.017455
91.400000	0.040594	-0.061243	0.014569
91.500000	0.040602	-0.058679	0.016987
91.600000	0.040630	-0.062307	0.024015
91.700000	0.040609	-0.060209	0.020184
91.800000	0.040624	-0.060534	0.024193
91.900000	0.040568	-0.054687	0.022668
92.000000	0.040635	-0.050776	0.020939
92.100000	0.040613	-0.058700	0.019140
92.200000	0.040564	-0.061932	0.020865
92.300000	0.040610	-0.062408	0.029304
92.400000	0.040609	-0.057818	0.026204
92.500000	0.040572	-0.060412	0.026161
92.600000	0.040650	-0.057494	0.021419
92.700000	0.040631	-0.058922	0.024444
92.800000	0.040647	-0.060513	0.019359
92.900000	0.040599	-0.058000	0.030694
93.000000	0.040631	-0.052083	0.023288
93.100000	0.040610	-0.058710	0.024321
93.200000	0.040613	-0.067180	0.027110
93.300000	0.040682	-0.060756	0.023821
93.400000	0.040628	-0.062337	0.020936
93.500000	0.040577	-0.063948	0.028926
93.600000	0.040639	-0.062185	0.024368
93.700000	0.040612	-0.063725	0.021395
93.800000	0.040642	-0.066309	0.026701
93.900000	0.040588	-0.064738	0.018400
94.000000	0.040637	-0.063857	0.021843
94.100000	0.040641	-0.059338	0.026325
94.200000	0.040654	-0.061222	0.027698
94.300000	0.040642	-0.059784	0.024959
94.400000	0.040623	-0.059541	0.024850
94.500000	0.040586	-0.060686	0.025922
94.600000	0.040598	-0.061972	0.021968
94.700000	0.040577	-0.066744	0.023482
94.800000	0.040654	-0.069430	0.018745
94.900000	0.040618	-0.065245	0.027037
95.000000	0.040578	-0.069085	0.026987
95.100000	0.040608	-0.066542	0.024411
95.200000	0.040581	-0.072327	0.026102
95.300000	0.040567	-0.067312	0.025551
95.400000	0.040616	-0.069166	0.027366
95.500000	0.040660	-0.067211	0.021467
95.600000	0.040631	-0.079328	0.024480
95.700000	0.040630	-0.073837	0.020217
95.800000	0.040639	-0.073229	0.017963
95.900000	0.040614	-0.083786	0.019855
96.000000	0.040596	-0.081740	0.028333
