ion,x0,y0,z0,vx0,vy0,vz0,ke0,elev0,azim0,x1,y1,z1,vx1,vy1,vz1,ke1,elev1,azim1
1, 230.000, -47.480, 67.243, 17.744, 19.502, -53.127, 0.010, 17.408, -159.842
1, 335.000,-49.262, 65.520, 1186.507, -42.067, 31.366, 4.010, 87.468, 53.291
2, 230.000, -84.402, -14.104, 57.512, -13.924, -4.011, 0.010, 75.858, 106.068
2, 335.000,-97.868, -16.626, 1177.632, -151.653, -27.215, 4.010, 82.546, 100.174
3, 230.000, 59.150, -13.486, 1.231, 59.095, 4.884, 0.010, 1.189, -85.276
3, 335.000,73.776, -13.634, 1181.099, 124.480, -8.288, 4.010, 83.970, -93.809
4, 230.000, -49.498, -67.921, 57.693, 12.811, -5.001, 0.010, 76.593, -111.325
4, 335.000,-53.458, -76.998, 1181.225, -60.306, -107.768, 4.010, 84.032, 150.769
5, 230.000, -32.522, -66.948, 9.486, 57.862, -8.924, 0.010, 9.204, -98.767
5, 335.000,-25.623, -74.497, 1184.069, 25.335, -88.847, 4.010, 85.538, -164.084
6, 230.000, 72.833, -3.368, 19.478, -44.825, -33.600, 0.010, 19.172, 126.855
6, 335.000,71.327, -9.322, 1186.562, 31.381, -40.527, 4.010, 87.526, -142.249
7, 230.000, 76.312, -60.266, 31.795, 49.054, -10.022, 0.010, 32.418, -101.547
7, 335.000,106.140, -79.257, 1140.054, 276.463, -185.794, 4.011, 73.713, -123.903
8, 230.000, -18.184, -95.004, 34.074, -6.600, 48.094, 0.010, 35.065, 7.814
8, 335.000,-23.236, -108.480, 1173.837, -51.000, -173.474, 4.010, 81.243, 163.617
9, 230.000, -73.696, -62.145, 37.421, 32.902, -32.168, 0.010, 39.119, -134.353
9, 335.000,-85.912, -81.876, 1162.658, -147.838, -192.286, 4.011, 78.216, 142.445
10, 230.000, 5.052, -96.498, 24.273, 15.935, -51.716, 0.010, 24.158, -162.875
10, 335.000,9.007, -131.551, 1140.645, 32.254, -329.379, 4.011, 73.820, -174.407
11, 230.000, 80.706, 21.405, 25.424, -9.690, -52.701, 0.010, 25.383, 169.582
11, 335.000,88.520, 15.191, 1182.578, 106.348, -27.455, 4.010, 84.694, -104.475
