ion,x0,y0,z0,vx0,vy0,vz0,ke0,elev0,azim0,x1,y1,z1,vx1,vy1,vz1,ke1,elev1,azim1
1, 230.000, 40.434, 41.792, 9.041, -48.254, -33.278, 0.010, 8.768, 124.592
1, 325.000,39.950, 41.819, 5930.103, 31.443, 49.709, 99.992, 89.432, -32.315
2, 230.000, -53.552, 56.478, 28.870, 20.274, -47.677, 0.010, 29.129, -156.964
2, 325.000,-55.162, 57.352, 5927.771, -134.495, 114.311, 99.992, 88.294, 49.638
3, 230.000, 32.453, 2.475, 38.373, -41.481, 18.013, 0.010, 40.315, 66.527
3, 325.000,31.843, 3.104, 5930.253, 32.179, 24.715, 99.992, 89.608, -52.474
4, 230.000, 12.324, -71.613, 40.914, 5.336, -42.605, 0.010, 43.617, -172.861
4, 325.000,12.947, -75.597, 5925.669, 38.114, -233.589, 99.992, 87.713, -170.733
5, 230.000, -12.141, -0.563, 26.700, 1.287, -52.944, 0.010, 26.755, -178.607
5, 630.000,-33.817, -10.282, 1845.328, -321.678, -116.831, 10.015, 79.493, 109.961
6, 230.000, 62.576, -76.134, 0.749, -59.042, 5.581, 0.010, 0.724, 84.600
6, 325.000,70.312, -87.521, 5884.418, 432.790, -597.670, 99.995, 82.852, -144.091
7, 230.000, -22.604, 13.919, 24.182, -50.095, 20.576, 0.010, 24.062, 67.670
7, 325.000,-24.722, 14.895, 5928.973, -114.876, 59.822, 99.991, 88.749, 62.492
8, 230.000, 25.557, -41.605, 29.732, -2.530, 51.257, 0.010, 30.086, 2.826
8, 325.000,26.062, -40.929, 5930.168, 45.506, -25.249, 99.992, 89.497, -119.024
9, 230.000, -25.871, 91.148, 32.402, -48.126, -12.316, 0.010, 33.114, 104.354
9, 325.000,-29.932, 99.934, 5904.989, -200.069, 510.815, 99.992, 84.692, 21.389
10, 230.000, -17.269, -47.280, 21.664, -55.207, -0.683, 0.010, 21.425, 90.709
10, 325.000,-19.430, -48.413, 5929.027, -89.902, -90.301, 99.992, 88.769, 135.127
11, 230.000, 94.731, 5.146, 37.500, 44.216, -12.502, 0.010, 39.219, -105.788
11, 325.000,105.924, 5.302, 5899.222, 606.413, 17.025, 99.990, 84.129, -88.392
12, 230.000, -3.055, 72.960, 13.262, -57.541, 5.550, 0.010, 12.921, 84.490
12, 325.000,-4.981, 75.829, 5926.691, -68.144, 198.128, 99.992, 87.975, 18.980
13, 230.000, -11.878, 17.606, 6.236, 8.092, 58.423, 0.010, 6.035, -7.886
13, 325.000,-11.920, 19.939, 5928.609, -42.364, 141.023, 99.993, 88.577, 16.720
14, 230.000, -73.102, 50.186, 43.059, 14.962, 37.943, 0.010, 46.553, -21.520
14, 325.000,-77.555, 54.729, 5917.878, -291.882, 251.413, 99.992, 86.276, 49.260
15, 230.000, 13.738, -50.591, 22.912, -53.568, 11.099, 0.010, 22.725, 78.294
15, 325.000,12.365, -51.451, 5929.707, -29.153, -85.491, 99.992, 89.127, 161.170
16, 230.000, -29.676, 21.490, 32.552, -17.659, 46.327, 0.010, 33.288, 20.866
16, 325.000,-30.875, 23.427, 5929.206, -76.884, 90.567, 99.992, 88.852, 40.328
17, 230.000, -68.240, 27.359, 33.359, -40.927, 27.014, 0.010, 34.226, 56.573
17, 325.000,-72.115, 29.245, 5925.179, -226.768, 101.997, 99.992, 87.597, 65.782
18, 230.000, -57.021, 79.712, 45.457, -21.572, 31.399, 0.010, 50.035, 34.490
18, 325.000,-66.111, 92.456, 5875.700, -466.086, 652.895, 99.985, 82.226, 35.522
19, 230.000, 67.900, -4.381, 26.358, -47.017, -24.745, 0.010, 26.386, 117.758
19, 325.000,68.580, -5.301, 5929.259, 110.416, -36.032, 99.992, 88.878, -108.073
20, 230.000, 10.486, -60.933, 35.401, 32.232, -35.007, 0.010, 36.647, -137.364
20, 325.000,11.802, -63.772, 5927.761, 56.059, -167.629, 99.992, 88.292, -161.509
21, 230.000, 65.867, -42.889, 0.027, -46.864, -36.351, 0.010, 0.026, 127.800
21, 325.000,67.257, -45.896, 5926.211, 148.130, -166.554, 99.992, 87.846, -138.351
22, 230.000, -32.346, 49.380, 31.042, 32.336, -38.838, 0.010, 31.560, -140.220
22, 325.000,-32.176, 49.454, 5929.999, -32.430, 60.423, 99.992, 89.337, 28.223
23, 230.000, -24.713, -61.993, 9.798, -36.685, -45.561, 0.010, 9.509, 141.159
23, 325.000,-26.661, -65.408, 5926.470, -96.254, -193.083, 99.992, 87.915, 153.503
24, 230.000, -31.115, -51.524, 46.869, 7.921, 35.471, 0.010, 52.209, -12.588
24, 325.000,-31.707, -51.798, 5929.713, -56.343, -70.112, 99.992, 89.131, 141.214
25, 230.000, -2.350, 88.639, 1.359, 50.852, -30.494, 0.010, 1.313, -120.949
25, 325.000,-0.929, 93.538, 5920.775, 44.086, 335.014, 99.992, 86.734, -7.497
26, 230.000, -16.551, 89.535, 16.249, -32.570, 46.828, 0.010, 15.900, 34.819
26, 325.000,-18.856, 98.026, 5910.191, -113.394, 475.958, 99.992, 85.268, 13.401
27, 230.000, -19.796, 4.241, 21.726, -43.923, 33.413, 0.010, 21.488, 52.739
27, 325.000,-21.727, 5.427, 5928.421, -144.361, 57.926, 99.994, 88.497, 68.136
28, 230.000, -2.287, -16.709, 43.255, 36.723, -17.266, 0.010, 46.828, -115.181
28, 630.000,-0.351, -49.317, 1816.584, 9.879, -472.816, 10.018, 75.408, -178.803
29, 230.000, 18.147, -96.059, 37.367, -34.318, -30.718, 0.010, 39.052, 131.832
29, 325.000,19.692, -110.589, 5881.472, 99.419, -753.992, 99.993, 82.632, -172.489
30, 230.000, 4.656, -84.298, 24.343, 4.297, -53.913, 0.010, 24.233, -175.443
30, 325.000,5.050, -90.695, 5919.121, 21.546, -364.903, 99.992, 86.466, -176.621
31, 230.000, 17.760, 0.678, 11.818, -51.561, -26.822, 0.010, 11.493, 117.483
31, 630.000,40.965, -2.511, 1839.842, 370.177, -33.463, 10.017, 78.579, -95.165
32, 230.000, -31.338, -48.043, 3.977, 1.393, -59.160, 0.010, 3.845, -178.651
32, 325.000,-32.116, -51.184, 5927.942, -62.151, -158.851, 99.992, 88.352, 158.632
33, 230.000, 18.349, 72.617, 5.542, 20.975, -55.199, 0.010, 5.362, -159.194
33, 325.000,19.712, 73.655, 5928.340, 71.582, 138.845, 99.992, 88.491, -27.274
34, 230.000, -22.646, -90.314, 18.705, 54.757, 13.016, 0.010, 18.384, -76.629
34, 325.000,-22.941, -97.769, 5912.959, -58.055, -450.106, 99.990, 85.611, 172.650
35, 230.000, -6.405, -53.168, 1.463, -56.985, -16.378, 0.010, 1.413, 106.035
35, 325.000,-8.378, -54.995, 5928.746, -71.487, -120.209, 99.992, 88.649, 149.261
36, 230.000, 11.326, -56.445, 22.794, 13.689, 53.016, 0.010, 22.602, -14.478
36, 325.000,12.052, -56.218, 5929.996, 36.897, -58.195, 99.992, 89.334, -147.624
37, 230.000, -36.125, 74.656, 49.313, 32.559, 5.079, 0.010, 56.248, -81.134
37, 325.000,-36.964, 78.637, 5924.039, -88.775, 259.570, 99.991, 87.349, 18.881
38, 230.000, 90.940, 11.571, 14.028, -19.583, -54.197, 0.010, 13.681, 160.133
38, 325.000,97.496, 10.816, 5916.111, 411.689, -2.546, 99.992, 86.019, -90.354
39, 230.000, -83.871, 43.099, 17.027, 49.079, -28.618, 0.010, 16.684, -120.246
39, 325.000,-90.232, 46.265, 5913.070, -404.105, 204.039, 99.991, 85.622, 63.210
40, 230.000, -19.800, -55.495, 3.828, 7.434, 58.717, 0.010, 3.701, -7.215
40, 325.000,-20.085, -55.089, 5930.079, -32.565, -51.983, 99.992, 89.407, 147.934
41, 230.000, -41.095, -16.778, 16.821, 38.145, -42.186, 0.010, 16.476, -137.880
41, 325.000,-40.787, -18.494, 5929.798, -37.638, -75.251, 99.992, 89.187, 153.427
42, 230.000, 57.793, 80.906, 9.602, -58.104, 7.025, 0.010, 9.317, 83.106
42, 325.000,66.531, 95.749, 5865.422, 463.481, 743.773, 99.996, 81.502, -31.929
43, 230.000, 31.632, -39.884, 23.132, 22.464, 49.778, 0.010, 22.956, -24.289
43, 325.000,33.089, -39.240, 5929.763, 83.332, -24.173, 99.992, 89.162, -106.177
44, 230.000, 18.306, -15.338, 10.028, 10.686, -57.471, 0.010, 9.734, -169.467
44, 325.000,19.087, -17.553, 5928.855, 72.426, -113.129, 99.991, 88.702, -147.372
45, 230.000, -40.296, -82.912, 46.625, -25.992, -25.849, 0.010, 51.825, 134.842
45, 325.000,-44.474, -90.663, 5909.461, -229.217, -442.246, 99.992, 85.182, 152.602
46, 230.000, 11.702, -76.485, 41.207, 42.499, -3.668, 0.010, 44.010, -94.933
46, 325.000,13.524, -79.825, 5925.505, 78.751, -227.696, 99.992, 87.672, -160.922
47, 230.000, -44.478, 28.677, 33.866, -25.569, 41.436, 0.010, 34.820, 31.677
47, 325.000,-46.374, 30.691, 5928.513, -112.519, 98.391, 99.992, 88.556, 48.832
48, 230.000, -54.172, 58.509, 18.495, -55.945, 6.764, 0.010, 18.170, 83.106
48, 325.000,-58.434, 61.432, 5922.852, -229.509, 191.550, 99.992, 87.111, 50.151
49, 230.000, -35.913, 55.125, 26.488, 43.221, -30.789, 0.010, 26.526, -125.465
49, 325.000,-35.633, 55.817, 5929.572, -35.957, 92.151, 99.992, 89.044, 21.316
50, 230.000, -9.202, 7.745, 55.074, -3.135, 21.786, 0.010, 68.216, 8.188
50, 630.000,-26.302, 25.277, 1842.883, -251.577, 248.469, 10.011, 79.139, 45.356
51, 230.000, -20.669, -61.680, 46.055, -37.364, -0.734, 0.010, 50.942, 91.126
51, 325.000,-22.471, -63.568, 5928.129, -85.463, -139.904, 99.992, 88.416, 148.580
52, 230.000, -20.108, 91.488, 31.705, 2.784, 50.047, 0.010, 32.314, -3.183
52, 325.000,-21.920, 101.648, 5903.445, -107.138, 554.324, 99.991, 84.537, 10.939
53, 230.000, 13.857, -92.952, 1.139, 3.214, 59.212, 0.010, 1.100, -3.106
53, 325.000,15.219, -99.621, 5914.109, 77.288, -432.388, 99.992, 85.752, -169.866
54, 230.000, 82.948, -27.086, 19.098, -56.145, 0.824, 0.010, 18.784, 89.160
54, 325.000,86.252, -28.708, 5923.614, 263.341, -104.485, 99.991, 87.262, -111.642
55, 230.000, 26.288, 89.635, 31.853, -47.518, -15.653, 0.010, 32.484, 108.232
55, 325.000,27.171, 97.107, 5912.605, 86.560, 450.952, 99.992, 85.559, -10.866
56, 230.000, -53.515, -18.348, 10.775, 41.192, -41.289, 0.010, 10.467, -135.067
56, 325.000,-53.569, -20.127, 5929.523, -63.766, -79.304, 99.992, 89.017, 141.198
57, 230.000, -43.074, 47.720, 46.234, 0.540, -37.145, 0.010, 51.218, -179.168
57, 325.000,-44.323, 47.953, 5929.264, -94.527, 66.758, 99.992, 88.882, 54.769
58, 230.000, -81.852, 3.856, 34.049, -47.104, -11.814, 0.010, 35.035, 104.079
58, 325.000,-87.444, 3.682, 5921.484, -325.012, 0.554, 99.992, 86.858, 89.902
59, 230.000, 62.896, -50.459, 49.945, -3.966, -31.740, 0.010, 57.362, 172.878
59, 325.000,65.751, -53.837, 5923.898, 197.443, -195.065, 99.992, 87.318, -134.653
60, 230.000, -60.546, 6.591, 45.990, -4.786, -37.144, 0.010, 50.843, 172.658
60, 325.000,-62.371, 5.602, 5928.858, -132.637, -24.643, 99.992, 88.697, 100.525
61, 230.000, -31.521, 73.248, 23.703, -6.213, -54.011, 0.010, 23.556, 173.438
61, 325.000,-33.125, 74.836, 5927.136, -103.009, 167.596, 99.992, 88.099, 31.576
62, 230.000, 0.409, -9.169, 29.589, -37.278, -35.391, 0.010, 29.926, 133.513
62, 630.000,-4.985, -31.581, 1849.283, -60.820, -313.873, 10.014, 80.191, 169.033
63, 230.000, 45.380, -73.149, 0.896, -15.984, 57.108, 0.010, 0.866, 15.637
63, 325.000,47.489, -75.572, 5924.662, 151.944, -211.852, 99.992, 87.480, -144.351
64, 230.000, -53.627, 37.932, 52.824, -10.164, 24.979, 0.010, 62.955, 22.141
64, 325.000,-55.596, 39.884, 5927.827, -133.173, 112.693, 99.992, 88.314, 49.762
65, 230.000, 8.562, 82.581, 48.819, -8.729, 32.530, 0.010, 55.398, 15.022
65, 325.000,8.738, 87.906, 5921.716, 20.453, 320.113, 99.992, 86.899, -3.656
66, 230.000, 30.015, -70.889, 53.434, 23.773, -9.863, 0.010, 64.281, -112.534
66, 325.000,32.011, -74.157, 5925.390, 112.067, -216.232, 99.992, 87.646, -152.603
67, 230.000, 28.717, -36.785, 34.905, 35.181, 32.582, 0.010, 36.052, -47.196
67, 325.000,30.481, -36.579, 5929.608, 90.172, -35.072, 99.992, 89.065, -111.253
68, 230.000, -2.797, 14.630, 1.783, 50.018, -31.823, 0.010, 1.723, -122.466
68, 630.000,0.408, 35.665, 1847.073, 21.773, 328.037, 10.007, 79.908, -3.797
69, 230.000, 14.584, -58.376, 8.304, 58.418, -6.003, 0.010, 8.049, -95.867
69, 325.000,16.839, -60.166, 5928.303, 91.186, -128.534, 99.992, 88.477, -144.647
70, 230.000, -36.711, -88.951, 26.675, -9.559, 52.103, 0.010, 26.728, 10.396
70, 325.000,-41.136, -97.402, 5904.054, -240.869, -503.170, 99.990, 84.602, 154.419
71, 230.000, 44.649, 40.845, 10.601, -30.367, 49.830, 0.010, 10.297, 31.359
