ion,x,y,z,vx,vy,vz,energy,elev,azim
56, 230.00, 50.74, -31.66, 57.45, 0.48, 14.75, 0.01, 75.60, -1.86
 56, 325.00, 52.12, -32.05, 5929.26, 105.00, -49.93, 99.99, 88.88, -115.43 
57, 230.00, -9.24, -48.40, 43.49, 18.14, -36.01, 0.01, 47.16, -153.26
 57, 325.00, -8.88, -50.65, 5929.03, 1.59, -127.34, 99.99, 88.77, -179.29 
58, 230.00, -6.80, -27.43, 31.46, -30.62, 39.88, 0.01, 32.03, 37.51
 58, 325.00, -7.93, -26.77, 5930.08, -51.04, -32.18, 99.99, 89.42, 122.23 
59, 230.00, 45.70, 87.89, 6.57, -51.35, 28.95, 0.01, 6.36, 60.58
 59, 325.00, 52.13, 104.04, 5864.74, 347.56, 805.65, 99.98, 81.49, -23.34 
60, 230.00, 28.65, 46.37, 7.03, 29.21, -51.14, 0.01, 6.81, -150.26
 60, 325.00, 30.28, 45.88, 5929.67, 85.57, 36.54, 99.99, 89.10, -66.88 
61, 230.00, -61.00, 42.41, 8.01, 44.86, -37.97, 0.01, 7.76, -130.24
 61, 325.00, -61.86, 42.80, 5928.83, -115.00, 72.88, 99.99, 88.68, 57.64 
62, 230.00, -77.67, 44.85, 21.07, -55.40, -2.09, 0.01, 20.81, 92.16
 62, 325.00, -85.01, 48.03, 5913.23, -405.08, 197.74, 99.99, 85.64, 63.98 
63, 230.00, -30.65, -67.60, 53.07, -5.67, 25.86, 0.01, 63.49, 12.36
 63, 325.00, -31.98, -69.34, 5927.74, -88.01, -154.04, 99.99, 88.29, 150.26 
64, 230.00, 33.13, -32.91, 11.75, 32.75, -48.03, 0.01, 11.42, -145.71
 64, 325.00, 34.92, -35.18, 5928.61, 94.82, -110.25, 99.99, 88.59, -139.30 
65, 230.00, 23.25, 36.66, 30.41, -38.35, 33.49, 0.01, 30.85, 48.87
 65, 325.00, 22.53, 38.52, 5929.52, 3.04, 102.14, 99.99, 89.01, -1.71 
66, 230.00, 33.16, -2.45, 53.56, 13.77, -21.44, 0.01, 64.56, -147.30
 66, 325.00, 34.30, -3.18, 5929.75, 83.58, -27.50, 99.99, 89.15, -108.21 
67, 230.00, 57.03, -50.60, 45.52, -35.04, -14.75, 0.01, 50.14, 112.82
 67, 325.00, 58.23, -53.10, 5927.00, 123.94, -157.90, 99.99, 88.06, -141.87 
68, 230.00, -47.75, -27.53, 19.74, 50.41, -24.23, 0.01, 19.44, -115.68
 68, 325.00, -47.32, -28.98, 5929.74, -40.45, -78.53, 99.99, 89.15, 152.75 
69, 230.00, -28.16, -91.81, 5.31, 6.79, -58.68, 0.01, 5.14, -173.40
 69, 325.00, -31.25, -104.34, 5891.35, -174.81, -656.50, 99.99, 83.42, 165.09 
70, 230.00, -86.37, 29.04, 45.21, 23.80, -30.12, 0.01, 49.66, -141.69
 70, 325.00, -92.19, 30.32, 5917.70, -373.57, 102.15, 99.99, 86.26, 74.71 
71, 230.00, 34.21, 56.36, 27.85, 4.93, -52.13, 0.01, 28.00, -174.60
 71, 325.00, 35.40, 56.42, 5929.38, 82.12, 72.64, 99.99, 88.94, -48.51 
72, 230.00, -3.31, 54.08, 30.26, 25.96, 43.91, 0.01, 30.68, -30.60
 72, 325.00, -2.57, 56.81, 5928.46, 20.47, 150.35, 99.99, 88.53, -7.75 
73, 230.00, -36.41, 45.62, 8.42, 9.61, 57.92, 0.01, 8.16, -9.42
 73, 325.00, -37.06, 48.67, 5928.07, -64.21, 153.02, 99.99, 88.40, 22.76 
74, 230.00, 56.52, -70.37, 52.28, -27.94, 2.06, 0.01, 61.81, 85.79
 74, 325.00, 59.75, -75.40, 5918.04, 222.24, -311.41, 99.99, 86.30, -144.49 
75, 230.00, 71.88, -37.31, 34.16, 29.82, -38.23, 0.01, 35.17, -142.04
 75, 325.00, 76.29, -40.31, 5922.22, 265.86, -161.89, 99.99, 86.99, -121.34 
76, 230.00, -29.51, 75.99, 39.25, 37.77, 23.47, 0.01, 41.43, -58.14
 76, 325.00, -29.77, 80.42, 5923.82, -56.97, 273.54, 99.99, 87.30, 11.76 
77, 230.00, -82.85, 47.44, 24.97, -21.28, 49.41, 0.01, 24.90, 23.31
 77, 325.00, -92.59, 54.15, 5896.41, -532.76, 344.86, 99.99, 83.86, 57.08 
78, 230.00, -22.25, -0.44, 50.28, 7.65, 30.51, 0.01, 57.98, -14.07
 78, 325.00, -22.56, 0.52, 5929.65, -88.25, 31.98, 99.99, 89.09, 70.08 
79, 230.00, 84.06, -41.11, 21.98, 17.11, 52.36, 0.01, 21.75, -18.09
 79, 325.00, 92.21, -43.24, 5909.98, 464.49, -162.46, 99.99, 85.24, -109.28 
80, 230.00, -3.92, -96.86, 32.79, 48.92, -7.01, 0.01, 33.56, -98.15
 80, 325.00, -2.94, -109.27, 5892.17, 25.58, -670.55, 99.99, 83.50, -177.81 
81, 230.00, -21.95, 97.19, 11.91, 13.75, 56.45, 0.01, 11.58, -13.69
 81, 325.00, -27.10, 123.50, 5804.82, -243.12, 1202.88, 100.08, 78.06, 11.43 
82, 230.00, 74.92, -0.82, 49.45, 19.91, 26.00, 0.01, 56.48, -37.44
 82, 325.00, 78.47, -0.04, 5925.98, 227.28, 24.92, 99.99, 87.79, -83.74 
83, 230.00, -71.45, -37.59, 42.67, -5.41, 40.84, 0.01, 46.00, 7.54
 83, 325.00, -74.97, -38.08, 5925.34, -232.66, -76.56, 99.99, 87.63, 108.21 
84, 230.00, -43.86, 15.29, 24.07, 25.39, 47.89, 0.01, 23.94, -27.93
 84, 325.00, -44.03, 17.15, 5929.64, -54.53, 77.75, 99.99, 89.08, 35.04 
85, 230.00, -55.68, 32.55, 7.25, 2.64, -58.81, 0.01, 7.02, -177.43
 85, 325.00, -57.23, 31.65, 5929.17, -119.88, 10.59, 99.99, 88.84, 84.95 
86, 230.00, -58.44, -12.33, 5.38, -4.25, -58.91, 0.01, 5.20, 175.88
 86, 325.00, -60.15, -14.54, 5928.44, -125.22, -86.61, 99.99, 88.53, 124.67 
87, 230.00, 37.61, 38.04, 11.63, 42.67, 39.52, 0.01, 11.30, -47.20
 87, 325.00, 39.89, 40.22, 5928.14, 116.77, 114.33, 99.99, 88.42, -45.60 
88, 230.00, 23.10, -28.78, 41.47, 31.06, -28.87, 0.01, 44.36, -132.90
 88, 325.00, 24.57, -30.31, 5929.29, 76.45, -85.04, 99.99, 88.90, -138.04 
89, 230.00, -83.26, 48.41, 18.12, -23.02, 51.57, 0.01, 17.79, 24.05
 89, 325.00, -93.92, 55.76, 5890.94, -572.58, 373.76, 100.00, 83.38, 56.87 
90, 230.00, -33.71, 26.41, 11.40, 5.06, 57.98, 0.01, 11.09, -4.99
 90, 325.00, -34.28, 28.84, 5929.13, -56.65, 108.56, 99.99, 88.82, 27.56 
91, 230.00, 29.63, 39.46, 42.30, 11.70, 39.90, 0.01, 45.49, -16.35
 91, 325.00, 30.68, 41.64, 5928.90, 67.29, 114.78, 99.99, 88.71, -30.38 
92, 230.00, -57.78, -78.06, 0.00, -58.51, 9.72, 0.01, 0.00, 80.57
 92, 325.00, -67.07, -87.93, 5887.28, -468.72, -538.08, 99.99, 83.09, 138.94 
93, 230.00, -22.96, 53.45, 10.66, 2.30, -58.30, 0.01, 10.35, -177.74
 93, 325.00, -23.48, 52.98, 5930.05, -43.53, 46.46, 99.99, 89.38, 43.13 
94, 230.00, 3.40, -92.63, 25.16, -53.70, -0.80, 0.01, 25.10, 90.85
 94, 325.00, 2.05, -100.57, 5911.60, -39.89, -470.32, 99.99, 85.43, 175.15 
95, 230.00, 50.87, -15.81, 32.88, 25.27, -42.40, 0.01, 33.67, -149.21
 95, 325.00, 52.91, -17.53, 5928.64, 123.86, -74.26, 99.99, 88.60, -120.94 
96, 230.00, -47.88, -81.91, 24.61, 17.28, -51.12, 0.01, 24.52, -161.33
 96, 325.00, -52.32, -91.95, 5900.13, -263.28, -536.56, 99.99, 84.22, 153.86 
97, 230.00, -44.80, 76.16, 0.76, -54.62, 23.10, 0.01, 0.73, 67.08
 97, 325.00, -49.51, 82.00, 5915.20, -246.65, 345.43, 99.99, 85.90, 35.53 
98, 230.00, 13.76, 71.62, 51.02, -10.81, 28.25, 0.01, 59.34, 20.94
 98, 325.00, 13.93, 75.15, 5926.32, 24.98, 218.23, 99.99, 87.88, -6.53 
99, 230.00, -79.13, -22.67, 48.87, -12.43, -31.23, 0.01, 55.48, 158.29
 99, 325.00, -83.51, -24.79, 5922.80, -279.67, -109.21, 99.99, 87.10, 111.33 
100, 230.00, -58.01, -60.58, 50.26, 15.14, 27.61, 0.01, 57.94, -28.74
 100, 325.00, -60.60, -62.92, 5924.70, -185.92, -181.74, 99.99, 87.49, 134.35 
101, 230.00, 81.99, 25.58, 43.69, -37.26, 14.84, 0.01, 47.44, 68.28
 101, 325.00, 85.56, 27.51, 5923.38, 266.18, 110.96, 99.99, 87.21, -67.37 
102, 230.00, -80.65, -15.08, 46.96, -29.71, 20.72, 0.01, 52.35, 55.11
 102, 325.00, -85.61, -15.19, 5922.67, -301.20, -28.69, 99.99, 87.08, 95.44 
103, 230.00, -14.04, 64.01, 0.98, 41.29, -42.56, 0.01, 0.95, -135.87
 103, 325.00, -13.15, 64.57, 5929.57, 11.60, 98.54, 99.99, 89.04, -6.71 
104, 230.00, -0.58, -64.90, 14.46, 0.24, 57.52, 0.01, 14.11, -0.24
 104, 325.00, -0.59, -64.99, 5929.81, -1.02, -83.28, 99.99, 89.20, 179.30 
105, 230.00, -24.61, -15.78, 25.74, -51.35, -14.77, 0.01, 25.72, 106.05
 105, 325.00, -26.78, -16.59, 5929.14, -110.56, -51.81, 99.99, 88.82, 115.11 
106, 230.00, 26.18, -59.90, 21.99, -46.49, -29.55, 0.01, 21.76, 122.44
 106, 325.00, 25.50, -62.65, 5928.07, 10.72, -165.83, 99.99, 88.39, -176.30 
107, 230.00, -47.97, -74.46, 27.95, -43.32, -29.32, 0.01, 28.12, 124.10
 107, 325.00, -52.57, -80.44, 5914.92, -249.82, -347.66, 99.99, 85.86, 144.30 
108, 230.00, 31.19, -87.82, 55.19, -6.43, -20.75, 0.01, 68.51, 162.79
 108, 325.00, 33.78, -96.29, 5908.64, 156.81, -482.82, 99.99, 85.09, -162.01 
109, 230.00, 90.39, 18.00, 54.46, -6.13, -22.67, 0.01, 66.67, 164.88
 109, 325.00, 97.61, 18.78, 5913.91, 437.00, 64.21, 99.99, 85.73, -81.64 
110, 230.00, 24.14, 3.08, 19.43, 41.54, 37.61, 0.01, 19.13, -47.84
 110, 325.00, 26.02, 4.36, 5929.04, 117.91, 49.70, 99.99, 88.76, -67.14 
111, 230.00, -29.84, 28.32, 21.86, -51.60, 19.43, 0.01, 21.63, 69.36
 111, 325.00, -32.12, 29.54, 5928.97, -108.37, 72.25, 99.99, 88.74, 56.31 
112, 230.00, -11.86, 47.73, 53.25, 22.34, 13.51, 0.01, 63.88, -58.83
 112, 325.00, -11.43, 49.25, 5929.51, 1.08, 102.69, 99.99, 89.01, -0.60 
113, 230.00, -22.00, 25.66, 34.65, 10.18, 47.04, 0.01, 35.75, -12.21
 113, 325.00, -22.14, 27.70, 5929.43, -34.20, 101.34, 99.99, 88.97, 18.65 
114, 230.00, -23.85, -39.72, 20.00, -29.88, 47.17, 0.01, 19.70, 32.35
 114, 325.00, -25.33, -39.10, 5929.87, -74.92, -24.40, 99.99, 89.24, 108.04 
115, 230.00, 65.22, -8.07, 51.51, 9.38, 27.86, 0.01, 60.28, -18.61
 115, 325.00, 67.51, -7.44, 5928.29, 157.68, 10.67, 99.99, 88.47, -86.13 
116, 230.00, -32.26, -37.49, 29.42, -49.04, -15.72, 0.01, 29.74, 107.77
 116, 325.00, -34.56, -38.86, 5928.73, -110.90, -86.16, 99.99, 88.64, 127.84 
117, 230.00, -14.93, -64.79, 29.09, -35.12, -37.92, 0.01, 29.38, 137.19
 117, 325.00, -16.50, -68.03, 5926.93, -71.21, -189.93, 99.99, 88.04, 159.45 
118, 230.00, 60.93, 29.01, 47.98, 19.20, -29.09, 0.01, 54.00, -146.57
 118, 325.00, 63.47, 29.02, 5928.05, 162.67, 37.68, 99.99, 88.39, -76.96 
119, 230.00, 24.93, -87.05, 58.58, -8.84, -2.72, 0.01, 81.03, 107.10
 119, 325.00, 26.51, -93.60, 5916.08, 104.01, -398.78, 99.99, 86.02, -165.38 
120, 230.00, 22.53, -58.62, 55.21, -19.98, -8.41, 0.01, 68.56, 112.81
 120, 325.00, 22.55, -60.56, 5928.79, 27.85, -135.14, 99.99, 88.67, -168.35 
121, 230.00, 37.50, 11.54, 18.65, -56.30, -0.58, 0.01, 18.32, 90.59
 121, 325.00, 36.50, 11.77, 5930.34, 14.02, 21.72, 99.99, 89.75, -32.84 
122, 230.00, -20.87, -68.57, 48.93, -26.37, -20.69, 0.01, 55.60, 128.12
 122, 325.00, -22.44, -71.66, 5926.55, -81.02, -197.44, 99.99, 87.94, 157.69 
123, 230.00, 88.37, 44.62, 32.13, -0.24, -49.85, 0.01, 32.81, 179.72
 123, 325.00, 103.32, 50.69, 5871.52, 762.11, 331.40, 99.98, 81.94, -66.50 
124, 230.00, -26.88, -2.65, 51.39, -18.13, -23.41, 0.01, 60.05, 142.25
 124, 325.00, -28.06, -3.45, 5929.62, -91.22, -31.94, 99.99, 89.07, 109.29 
125, 230.00, -76.27, 31.19, 21.92, 41.75, 35.97, 0.01, 21.69, -49.25
 125, 325.00, -78.77, 33.87, 5924.99, -209.94, 141.62, 99.99, 87.55, 56.00 
126, 230.00, 97.92, -6.60, 51.22, -16.49, -24.96, 0.01, 59.71, 146.55
 126, 325.00, 111.72, -8.30, 5884.03, 735.00, -77.45, 99.99, 82.84, -96.02 
127, 230.00, 66.30, -74.63, 21.54, -3.25, -55.16, 0.01, 21.30, 176.62
 127, 325.00, 86.57, -99.23, 5761.60, 898.78, -1075.35, 99.97, 76.33, -140.11 
128, 230.00, 50.91, -39.16, 17.07, -56.51, -5.72, 0.01, 16.73, 95.78
 128, 325.00, 50.60, -40.48, 5929.45, 52.65, -91.60, 99.99, 88.98, -150.11 
129, 230.00, 34.55, -4.72, 26.67, -3.66, 52.85, 0.01, 26.72, 3.96
 129, 325.00, 35.16, -3.13, 5929.85, 66.79, 45.47, 99.99, 89.22, -55.75 
130, 230.00, -3.21, 18.43, 40.63, 40.06, -16.20, 0.01, 43.24, -112.02
 130, 630.00, -1.75, 34.27, 5617.54, 4.29, 308.24, 89.99, 86.86, -0.80 
131, 230.00, 23.86, -67.28, 26.34, -2.41, -53.08, 0.01, 26.37, 177.40
 131, 325.00, 24.64, -71.35, 5925.72, 58.70, -227.97, 99.99, 87.73, -165.56 
132, 230.00, 41.81, 35.10, 56.26, 5.99, 17.79, 0.01, 71.55, -18.61
 132, 325.00, 43.04, 36.53, 5929.12, 87.35, 86.53, 99.99, 88.81, -45.27 
133, 230.00, -60.15, 50.49, 16.53, 50.96, -25.43, 0.01, 16.19, -116.52
 133, 325.00, -61.12, 51.85, 5927.84, -124.04, 122.28, 99.99, 88.32, 45.41 
134, 230.00, -8.69, 4.01, 9.43, -57.09, -13.03, 0.01, 9.15, 102.86
 134, 630.00, -23.71, 6.45, 5620.38, -250.22, 53.66, 90.00, 87.39, 77.90 
135, 230.00, -86.08, -40.24, 10.22, 58.07, -6.38, 0.01, 9.93, -96.27
 135, 325.00, -92.93, -44.46, 5909.94, -430.91, -237.24, 99.99, 85.24, 118.84 
136, 230.00, -3.85, -70.26, 47.30, 35.07, 7.10, 0.01, 52.90, -78.55
 136, 325.00, -2.89, -72.43, 5928.01, 27.01, -166.17, 99.99, 88.37, -170.77 
137, 230.00, 40.50, -20.80, 51.99, -9.77, -26.82, 0.01, 61.23, 159.98
 137, 325.00, 41.08, -22.11, 5929.68, 64.33, -65.99, 99.99, 89.11, -135.73 
138, 230.00, -7.56, -35.19, 58.08, 11.51, -3.43, 0.01, 78.32, -106.58
 138, 325.00, -7.35, -36.04, 5929.94, -3.00, -73.30, 99.99, 89.29, 177.66 
139, 230.00, -16.21, 29.48, 50.51, 2.71, 30.97, 0.01, 58.38, -5.01
 139, 325.00, -16.46, 31.09, 5929.59, -30.41, 92.76, 99.99, 89.06, 18.15 
140, 230.00, -53.20, -14.84, 12.64, 51.92, -25.73, 0.01, 12.31, -116.36
 140, 325.00, -52.86, -16.03, 5929.93, -49.43, -55.45, 99.99, 89.28, 138.28 
141, 230.00, 55.20, 14.66, 51.80, 16.28, -23.87, 0.01, 60.85, -145.70
 141, 325.00, 57.14, 14.29, 5929.03, 126.97, 4.52, 99.99, 88.77, -87.96 
142, 230.00, -51.57, 23.98, 37.63, 40.31, 21.83, 0.01, 39.39, -61.56
 142, 325.00, -51.60, 25.28, 5929.68, -60.27, 70.06, 99.99, 89.11, 40.70 
143, 230.00, -4.64, 76.16, 56.42, 15.69, 9.37, 0.01, 72.05, -59.16
 143, 325.00, -4.34, 79.55, 5926.09, 3.23, 226.12, 99.99, 87.81, -0.82 
144, 230.00, -46.35, 38.12, 48.26, -33.82, 6.64, 0.01, 54.47, 78.90
