ion,x,y,z,vx,vy,vz,energy,elev,azim
27, 230.00, -75.91, -62.38, 24.59, -39.49, -36.79, 0.01, 24.50, 132.97
 27, 325.00, -88.81, -73.11, 5869.86, -651.62, -540.12, 100.00, 81.80, 129.65 
28, 230.00, -80.43, 28.95, 21.86, 12.44, -53.71, 0.01, 21.63, -166.96
 28, 325.00, -84.59, 28.92, 5923.46, -282.43, 49.75, 99.99, 87.23, 80.01 
29, 230.00, -86.16, 27.45, 22.04, 45.46, 31.06, 0.01, 21.82, -55.66
 29, 325.00, -91.02, 30.40, 5918.80, -336.63, 155.54, 99.99, 86.41, 65.20 
30, 230.00, -85.37, 18.60, 52.16, -17.94, -21.81, 0.01, 61.57, 140.56
 30, 325.00, -91.29, 19.10, 5919.24, -360.27, 51.33, 99.99, 86.48, 81.89 
31, 230.00, 10.24, -58.43, 18.03, -53.78, -17.34, 0.01, 17.70, 107.87
 31, 325.00, 8.81, -60.55, 5928.69, -34.73, -138.09, 99.99, 88.62, 165.88 
32, 230.00, -81.29, -33.51, 17.40, 53.49, -18.82, 0.01, 17.06, -109.38
 32, 325.00, -84.77, -36.20, 5922.29, -269.00, -154.07, 99.99, 87.00, 119.80 
33, 230.00, -23.42, -46.60, 45.32, 17.41, 34.06, 0.01, 49.83, -27.08
 33, 325.00, -23.42, -46.62, 5930.10, -26.35, -53.05, 99.99, 89.43, 153.59 
34, 230.00, -81.90, 20.62, 9.57, -16.94, -56.03, 0.01, 9.28, 163.18
 34, 325.00, -86.91, 20.00, 5922.19, -311.77, 14.96, 99.99, 86.98, 87.25 
35, 230.00, -5.50, -96.56, 48.22, -26.35, 22.33, 0.01, 54.39, 49.73
 35, 325.00, -6.95, -107.51, 5898.17, -64.54, -614.69, 99.99, 84.02, 174.01 
36, 230.00, 25.35, 3.95, 5.51, -50.42, 30.74, 0.01, 5.33, 58.63
 36, 325.00, 24.33, 5.04, 5930.11, 32.81, 47.01, 99.99, 89.45, -34.91 
37, 230.00, 2.33, 54.99, 26.53, 36.39, -38.59, 0.01, 26.57, -136.68
 37, 325.00, 3.55, 55.12, 5929.87, 42.23, 66.86, 99.99, 89.24, -32.28 
38, 230.00, -2.18, -19.80, 58.58, 8.83, -2.83, 0.01, 81.00, -107.79
 38, 325.00, -1.96, -20.42, 5929.11, -3.02, -123.95, 99.99, 88.80, 178.60 
39, 230.00, 74.82, -10.92, 10.65, -43.22, 39.20, 0.01, 10.34, 47.79
 39, 325.00, 76.37, -10.11, 5928.22, 160.32, 10.99, 99.99, 88.45, -86.08 
40, 230.00, 95.81, -24.49, 38.14, 44.13, -10.72, 0.01, 40.02, -103.66
 40, 325.00, 113.73, -29.05, 5858.66, 888.56, -226.49, 99.98, 81.10, -104.30 
41, 230.00, -6.58, -0.47, 30.07, -4.93, -50.88, 0.01, 30.47, 174.47
 41, 630.00, -14.45, -7.16, 4959.09, -141.82, -93.27, 70.00, 88.04, 123.33 
42, 230.00, -46.11, 53.85, 55.82, 3.40, 19.75, 0.01, 70.25, -9.78
 42, 325.00, -47.61, 56.34, 5927.27, -112.37, 155.96, 99.99, 88.14, 35.77 
43, 230.00, -36.41, 77.23, 54.27, 23.88, -1.33, 0.01, 66.22, -93.19
 43, 325.00, -37.74, 81.56, 5922.64, -108.99, 283.14, 99.99, 87.07, 21.05 
44, 230.00, 41.26, -23.23, 1.16, -57.96, 12.51, 0.01, 1.12, 77.82
 44, 325.00, 40.34, -23.35, 5930.29, 16.64, -30.22, 99.99, 89.67, -151.16 
45, 230.00, 61.19, -36.64, 48.15, -16.27, -30.57, 0.01, 54.27, 151.98
 45, 325.00, 62.83, -38.89, 5927.49, 137.81, -124.55, 99.99, 88.21, -132.11 
46, 230.00, 0.44, 34.79, 27.32, -35.74, -38.65, 0.01, 27.43, 137.24
 46, 325.00, -0.69, 34.30, 5930.19, -36.41, 33.04, 99.99, 89.52, 47.78 
47, 230.00, 69.38, 9.28, 21.81, -33.57, 43.76, 0.01, 21.58, 37.50
 47, 325.00, 70.65, 10.97, 5928.48, 134.47, 68.25, 99.99, 88.54, -63.09 
48, 230.00, -18.39, -59.39, 2.75, -48.11, -34.57, 0.01, 2.66, 125.70
 48, 325.00, -20.44, -62.18, 5927.44, -89.70, -164.22, 99.99, 88.19, 151.36 
49, 230.00, -80.35, 46.24, 42.87, 13.56, -38.68, 0.01, 46.28, -160.68
 49, 325.00, -86.69, 48.95, 5914.66, -387.81, 190.39, 99.99, 85.82, 63.85 
50, 230.00, 52.49, -20.58, 37.51, 37.67, 26.29, 0.01, 39.24, -55.08
 50, 325.00, 55.02, -20.28, 5928.65, 143.30, -13.64, 99.99, 88.61, -95.44 
51, 230.00, -38.58, -23.18, 28.38, 15.76, -49.64, 0.01, 28.59, -162.38
 51, 325.00, -38.93, -25.27, 5929.40, -54.83, -94.15, 99.99, 88.95, 149.79 
52, 230.00, 30.30, -87.23, 1.14, -22.13, 55.02, 0.01, 1.10, 21.91
 52, 325.00, 32.07, -92.60, 5917.84, 123.62, -365.11, 99.99, 86.27, -161.29 
53, 230.00, -43.50, -8.68, 15.29, 19.74, -53.80, 0.01, 14.94, -159.85
 53, 325.00, -43.82, -10.59, 5929.66, -60.04, -71.81, 99.99, 89.10, 140.10 
54, 230.00, -27.57, 55.82, 11.73, -41.31, -40.91, 0.01, 11.41, 134.72
 54, 325.00, -29.66, 56.10, 5929.03, -101.73, 76.66, 99.99, 88.77, 53.00 
55, 230.00, -94.21, -3.74, 30.04, -49.04, -14.48, 0.01, 30.43, 106.45
 55, 325.00, -105.04, -4.55, 5901.11, -588.07, -36.71, 99.99, 84.30, 93.57 
56, 230.00, 8.18, -82.62, 32.46, 47.11, -15.64, 0.01, 33.18, -108.37
 56, 325.00, 10.07, -87.40, 5922.23, 77.77, -301.14, 99.99, 86.99, -165.52 
57, 230.00, -90.02, -24.96, 42.03, 6.23, 41.38, 0.01, 45.12, -8.56
 57, 325.00, -97.86, -25.93, 5911.52, -465.08, -86.75, 99.99, 85.42, 100.57 
58, 230.00, -1.68, 12.59, 31.61, 36.89, 34.02, 0.01, 32.20, -47.32
 58, 630.00, 0.95, 30.46, 4952.20, 26.71, 308.63, 70.00, 86.42, -4.95 
59, 230.00, 83.15, 15.51, 14.37, -57.48, -2.76, 0.01, 14.02, 92.75
 59, 325.00, 85.83, 16.26, 5925.59, 233.02, 51.85, 99.99, 87.69, -77.45 
60, 230.00, -64.68, -16.78, 34.27, -20.22, -43.98, 0.01, 35.30, 155.31
 60, 325.00, -67.36, -18.70, 5927.30, -171.81, -84.87, 99.99, 88.15, 116.29 
61, 230.00, 80.15, -57.70, 36.23, -13.20, 45.06, 0.01, 37.65, 16.33
 61, 325.00, 92.54, -65.56, 5879.80, 646.08, -426.96, 100.00, 82.50, -123.46 
62, 230.00, -73.43, 40.30, 53.31, 16.34, -20.23, 0.01, 64.00, -141.08
 62, 325.00, -76.79, 41.79, 5924.44, -237.96, 118.74, 99.99, 87.43, 63.48 
63, 230.00, -28.48, -93.98, 45.63, 12.35, 35.82, 0.01, 50.29, -19.03
 63, 325.00, -32.25, -106.55, 5887.52, -204.72, -680.74, 99.99, 83.12, 163.26 
64, 230.00, -53.17, 33.91, 56.31, 13.27, -13.07, 0.01, 71.70, -134.57
 64, 325.00, -54.28, 34.47, 5929.23, -101.08, 59.68, 99.99, 88.87, 59.44 
65, 230.00, 18.11, 12.39, 41.77, -3.07, -42.00, 0.01, 44.77, 175.82
 65, 325.00, 18.48, 11.36, 5929.73, 86.69, 14.19, 99.99, 89.15, -80.71 
66, 230.00, -8.21, -72.24, 37.92, -42.05, 17.65, 0.01, 39.74, 67.23
 66, 325.00, -9.83, -74.31, 5927.63, -65.20, -169.13, 99.99, 88.25, 158.92 
67, 230.00, -13.41, -25.30, 7.88, 36.37, -46.18, 0.01, 7.63, -141.78
 67, 325.00, -12.53, -27.34, 5929.34, 5.32, -111.20, 99.99, 88.92, -177.26 
68, 230.00, -74.19, 4.54, 51.46, 15.00, -25.38, 0.01, 60.19, -149.42
 68, 325.00, -76.53, 3.92, 5927.53, -183.92, -14.30, 99.99, 88.22, 94.44 
69, 230.00, 8.63, 52.09, 25.62, 44.95, 28.99, 0.01, 25.60, -57.18
 69, 325.00, 10.27, 54.27, 5928.64, 63.10, 129.84, 99.99, 88.61, -25.92 
70, 230.00, 48.14, -9.79, 29.21, 50.27, 11.70, 0.01, 29.51, -76.90
 70, 325.00, 50.84, -9.64, 5928.70, 141.87, -6.16, 99.99, 88.63, -92.49 
71, 230.00, 7.81, -55.33, 43.91, -8.87, 38.87, 0.01, 47.76, 12.86
 71, 325.00, 7.72, -55.48, 5930.00, 6.10, -68.03, 99.99, 89.34, -174.88 
72, 230.00, -9.78, -20.26, 58.09, 11.77, 2.17, 0.01, 78.36, -79.53
 72, 325.00, -9.65, -20.69, 5929.70, -28.90, -84.46, 99.99, 89.14, 161.11 
73, 230.00, -69.91, 21.04, 15.03, 37.53, 43.39, 0.01, 14.68, -40.86
 73, 325.00, -71.28, 23.17, 5927.82, -143.03, 100.12, 99.99, 88.31, 55.01 
74, 230.00, 8.65, 36.27, 52.99, -24.82, 9.66, 0.01, 63.32, 68.74
 74, 325.00, 8.04, 37.34, 5929.84, -8.95, 80.72, 99.99, 89.22, 6.33 
75, 230.00, 37.41, -23.00, 33.59, 24.66, -42.21, 0.01, 34.49, -149.70
 75, 325.00, 39.02, -24.85, 5929.02, 94.34, -86.01, 99.99, 88.77, -132.35 
76, 230.00, -18.99, 69.17, 14.07, 57.49, -3.83, 0.01, 13.72, -93.81
 76, 325.00, -17.85, 71.49, 5927.91, 11.78, 171.51, 99.99, 88.34, -3.93 
77, 230.00, -46.82, 70.88, 57.07, -6.27, -14.86, 0.01, 74.22, 157.12
 77, 325.00, -49.63, 74.37, 5922.81, -176.77, 241.93, 99.99, 87.10, 36.15 
78, 230.00, 40.43, -32.79, 6.10, -58.46, 7.90, 0.01, 5.90, 82.30
 78, 325.00, 39.52, -33.31, 5930.13, 15.96, -53.87, 99.99, 89.46, -163.49 
79, 230.00, 30.19, 10.84, 35.88, 11.23, 45.88, 0.01, 37.22, -13.75
 79, 325.00, 31.19, 12.53, 5929.47, 76.87, 71.37, 99.99, 88.99, -47.12 
80, 230.00, 7.76, -43.15, 58.24, 9.08, 6.56, 0.01, 79.11, -54.15
 80, 325.00, 8.22, -43.88, 5929.90, 23.77, -73.06, 99.99, 89.26, -161.98 
81, 230.00, 48.23, 58.09, 41.39, 26.80, -32.96, 0.01, 44.26, -140.89
 81, 325.00, 50.97, 59.35, 5926.84, 161.74, 126.63, 99.99, 88.02, -51.94 
82, 230.00, 8.65, -44.41, 0.43, -59.14, -4.50, 0.01, 0.41, 94.36
 82, 325.00, 6.95, -45.54, 5929.59, -45.28, -86.72, 99.99, 89.05, 152.43 
83, 230.00, 10.78, -0.19, 41.29, 33.31, -26.53, 0.01, 44.11, -128.53
 83, 630.00, 26.64, -3.59, 4954.30, 272.06, -47.21, 70.00, 86.81, -99.84 
84, 230.00, 18.20, 73.58, 15.28, -21.85, -52.98, 0.01, 14.93, 157.58
 84, 325.00, 18.23, 74.80, 5928.51, 27.26, 147.15, 99.99, 88.55, -10.50 
85, 230.00, 26.90, 16.57, 2.18, -3.47, -59.17, 0.01, 2.11, 176.65
 85, 325.00, 27.38, 15.03, 5930.06, 59.20, -23.54, 99.99, 89.38, -111.68 
86, 230.00, 31.00, -76.87, 19.93, 53.74, -15.25, 0.01, 19.63, -105.84
 86, 325.00, 34.29, -81.34, 5921.47, 163.44, -281.07, 99.99, 86.86, -149.82 
87, 230.00, 72.02, 44.26, 21.29, 9.21, 54.58, 0.01, 21.04, -9.58
 87, 325.00, 76.33, 48.43, 5920.12, 272.02, 218.75, 99.99, 86.63, -51.19 
88, 230.00, 62.35, -27.29, 26.46, 39.23, 35.76, 0.01, 26.50, -47.65
 88, 325.00, 65.61, -27.05, 5927.31, 189.31, -27.76, 99.99, 88.15, -98.34 
89, 230.00, -33.14, 59.28, 3.89, -32.32, -49.57, 0.01, 3.76, 146.89
 89, 325.00, -35.22, 59.60, 5928.71, -111.35, 87.40, 99.99, 88.63, 51.87 
90, 230.00, 35.59, 32.10, 39.19, 8.98, 43.61, 0.01, 41.36, -11.63
 90, 325.00, 36.68, 34.22, 5928.99, 75.29, 104.67, 99.99, 88.75, -35.73 
91, 230.00, 73.08, 13.55, 49.03, 26.70, 20.02, 0.01, 55.76, -53.14
 91, 325.00, 76.74, 14.70, 5925.76, 227.20, 57.86, 99.99, 87.73, -75.71 
92, 230.00, -43.39, -9.35, 55.72, -18.80, -7.68, 0.01, 69.97, 112.22
 92, 325.00, -44.94, -9.80, 5929.51, -99.45, -25.19, 99.99, 89.01, 104.22 
93, 230.00, -90.58, 20.32, 34.85, 12.28, 46.39, 0.01, 35.98, -14.83
 93, 325.00, -98.02, 23.49, 5911.34, -449.51, 153.14, 99.99, 85.41, 71.19 
94, 230.00, -64.65, -49.42, 1.44, -59.27, -1.59, 0.01, 1.40, 91.53
 94, 325.00, -69.70, -51.91, 5921.66, -276.23, -165.19, 99.99, 86.89, 120.88 
95, 230.00, -79.06, -61.02, 21.48, -53.62, 13.47, 0.01, 21.23, 75.90
 95, 325.00, -106.03, -80.16, 5749.55, -1168.15, -842.27, 99.88, 75.94, 125.79 
96, 230.00, 11.55, -50.30, 42.94, 6.37, 40.42, 0.01, 46.38, -8.95
 96, 325.00, 12.02, -50.21, 5930.09, 28.39, -53.15, 99.99, 89.42, -151.89 
97, 230.00, -32.72, -89.81, 4.35, -20.87, -55.35, 0.01, 4.20, 159.34
 97, 325.00, -37.03, -101.58, 5893.34, -227.32, -621.82, 99.99, 83.59, 159.92 
98, 230.00, -53.36, 46.73, 55.81, 7.57, -18.58, 0.01, 70.23, -157.82
 98, 325.00, -54.96, 47.76, 5928.27, -125.25, 97.24, 99.99, 88.47, 52.17 
99, 230.00, 85.05, -6.95, 48.67, 29.70, 16.35, 0.01, 55.14, -61.17
 99, 325.00, 90.86, -6.84, 5920.15, 348.57, -8.68, 99.99, 86.63, -91.43 
100, 230.00, 59.59, -64.37, 1.78, -58.38, -10.29, 0.01, 1.72, 99.99
 100, 325.00, 61.52, -68.73, 5921.76, 175.86, -267.51, 99.99, 86.91, -146.68 
101, 230.00, -59.67, 66.81, 5.80, -27.04, 52.47, 0.01, 5.62, 27.26
 101, 325.00, -64.82, 73.26, 5912.53, -294.50, 353.29, 99.99, 85.55, 39.81 
102, 230.00, -63.27, -44.07, 26.44, 30.76, -43.27, 0.01, 26.48, -144.59
 102, 325.00, -64.94, -47.26, 5925.96, -150.83, -172.78, 99.99, 87.78, 138.88 
103, 230.00, 57.85, -6.11, 4.77, 58.86, 5.51, 0.01, 4.62, -84.65
 103, 325.00, 61.25, -6.10, 5927.68, 179.21, -6.77, 99.99, 88.27, -92.16 
104, 230.00, 47.06, 46.84, 37.72, -44.31, -11.45, 0.01, 39.49, 104.49
 104, 325.00, 47.10, 47.91, 5929.33, 60.92, 94.59, 99.99, 88.91, -32.78 
105, 230.00, 30.42, 51.21, 21.64, -46.31, 30.07, 0.01, 21.40, 57.00
 105, 325.00, 29.77, 53.54, 5928.80, 14.64, 136.70, 99.99, 88.67, -6.11 
106, 230.00, 1.62, 46.09, 8.08, 58.71, 2.41, 0.01, 7.83, -87.65
 106, 325.00, 3.53, 47.19, 5929.41, 63.80, 87.63, 99.99, 88.95, -36.06 
107, 230.00, -56.30, 26.16, 10.02, 42.66, -39.97, 0.01, 9.73, -133.13
 107, 325.00, -56.52, 25.62, 5929.91, -74.61, 13.76, 99.99, 89.27, 79.55 
108, 230.00, -51.42, -32.69, 2.42, 5.13, 59.04, 0.01, 2.34, -4.96
 108, 325.00, -52.66, -31.71, 5929.52, -101.91, -6.91, 99.99, 89.01, 93.88 
109, 230.00, 82.91, 54.09, 39.43, 28.48, 33.94, 0.01, 41.67, -40.00
 109, 325.00, 98.37, 64.64, 5857.17, 768.25, 517.74, 99.98, 81.01, -56.02 
110, 230.00, 21.46, 4.46, 4.55, 59.11, -1.60, 0.01, 4.40, -91.55
 110, 325.00, 23.88, 4.51, 5928.67, 143.72, 14.70, 99.99, 88.60, -84.16 
111, 230.00, 54.39, 73.01, 40.32, -38.12, 20.94, 0.01, 42.83, 61.22
 111, 325.00, 57.38, 79.23, 5915.52, 212.39, 361.62, 99.99, 85.94, -30.43 
112, 230.00, -25.40, 14.00, 39.71, -30.58, -31.71, 0.01, 42.04, 136.04
 112, 325.00, -26.93, 13.29, 5929.62, -94.99, 1.10, 99.99, 89.08, 89.34 
113, 230.00, 51.34, -14.62, 50.64, 30.57, 4.40, 0.01, 58.62, -81.81
 113, 325.00, 53.56, -14.83, 5928.91, 130.48, -23.58, 99.99, 88.72, -100.24 
114, 230.00, -3.52, 75.10, 34.83, 33.44, 34.44, 0.01, 35.96, -44.15
 114, 325.00, -2.62, 79.15, 5925.27, 25.15, 245.23, 99.99, 87.62, -5.86 
115, 230.00, -70.45, 30.85, 2.49, -58.93, -6.21, 0.01, 2.41, 96.02
 115, 325.00, -75.27, 31.95, 5923.75, -267.85, 83.74, 99.99, 87.29, 72.64 
116, 230.00, 47.94, 74.73, 31.39, 42.43, -27.06, 0.01, 31.95, -122.53
 116, 325.00, 52.47, 78.93, 5918.34, 246.86, 286.19, 99.99, 86.35, -40.78 
117, 230.00, 8.25, -16.21, 5.49, 52.72, 26.60, 0.01, 5.31, -63.23
 117, 630.00, 23.47, -30.45, 4948.49, 248.84, -277.08, 70.02, 85.70, -138.07 
118, 230.00, -4.20, -23.94, 5.47, -16.22, -56.79, 0.01, 5.29, 164.06
 118, 325.00, -4.81, -26.31, 5928.83, -30.00, -132.77, 99.99, 88.68, 167.27 
119, 230.00, 49.58, -37.30, 6.49, -51.34, -28.99, 0.01, 6.28, 119.45
 119, 325.00, 49.34, -39.26, 5929.16, 52.05, -109.33, 99.99, 88.83, -154.54 
120, 230.00, 40.59, -55.36, 25.10, 51.21, -16.28, 0.01, 25.04, -107.63
 120, 325.00, 43.55, -57.71, 5926.53, 151.66, -151.05, 99.99, 87.93, -134.88 
121, 230.00, -22.06, 80.62, 21.68, 47.75, 27.70, 0.01, 21.44, -59.89
 121, 325.00, -21.75, 85.76, 5922.15, -26.97, 311.50, 99.99, 86.98, 4.95 
122, 230.00, -37.36, 1.24, 36.06, -31.44, 35.06, 0.01, 37.44, 41.88
 122, 325.00, -39.16, 2.38, 5929.35, -104.43, 38.80, 99.99, 88.92, 69.62 
123, 230.00, -28.71, 15.46, 16.68, 14.96, 54.92, 0.01, 16.33, -15.24
 123, 325.00, -28.85, 17.54, 5929.52, -45.99, 90.63, 99.99, 89.02, 26.90 
124, 230.00, 18.88, -42.41, 7.47, -9.33, -58.09, 0.01, 7.24, 170.88
 124, 325.00, 19.00, -45.21, 5928.73, 25.15, -138.35, 99.99, 88.64, -169.70 
125, 230.00, -32.21, 54.97, 53.66, 18.43, 17.28, 0.01, 64.79, -46.86
 125, 325.00, -32.57, 57.12, 5928.55, -51.53, 138.56, 99.99, 88.57, 20.40 
126, 230.00, 63.54, 54.10, 11.89, -57.02, -11.18, 0.01, 11.56, 101.09
 126, 325.00, 65.02, 56.53, 5925.81, 156.60, 172.66, 99.99, 87.75, -42.21 
127, 230.00, 37.86, 28.85, 58.80, 4.23, -6.54, 0.01, 82.45, -147.10
 127, 325.00, 38.85, 29.29, 5929.75, 74.52, 46.68, 99.99, 89.15, -57.94 
128, 230.00, -74.83, 40.35, 49.01, 3.65, 33.19, 0.01, 55.73, -6.28
 128, 325.00, -78.94, 43.66, 5921.37, -270.85, 183.12, 99.99, 86.84, 55.94 
129, 230.00, -67.40, 28.15, 41.06, -16.80, -39.36, 0.01, 43.81, 156.88
 129, 325.00, -70.41, 27.95, 5927.11, -194.48, 32.81, 99.99, 88.09, 80.42 
130, 230.00, 1.75, -70.05, 57.77, 8.92, -10.04, 0.01, 76.91, -138.40
 130, 325.00, 2.09, -72.75, 5927.54, 13.61, -183.47, 99.99, 88.22, -175.76 
131, 230.00, 76.36, -15.06, 9.10, -47.82, 33.89, 0.01, 8.82, 54.67
 131, 325.00, 78.05, -14.63, 5927.92, 171.26, -8.17, 99.99, 88.34, -92.73 
132, 230.00, 29.43, 90.93, 37.85, -5.32, 45.35, 0.01, 39.66, 6.69
 132, 325.00, 32.53, 102.38, 5896.09, 176.81, 612.38, 99.99, 83.83, -16.11 
133, 230.00, 33.20, -32.02, 0.98, -18.17, -56.45, 0.01, 0.94, 162.15
 133, 325.00, 33.36, -34.54, 5929.08, 42.42, -117.53, 99.99, 88.79, -160.15 
134, 230.00, -71.24, -28.17, 38.67, -44.89, -2.62, 0.01, 40.69, 93.35
 134, 325.00, -75.61, -29.43, 5924.38, -253.23, -84.30, 99.99, 87.42, 108.41 
135, 230.00, 11.66, -73.23, 33.57, -19.20, 44.97, 0.01, 34.47, 23.12
 135, 325.00, 11.49, -74.55, 5928.55, 10.92, -147.51, 99.99, 88.57, -175.77 
136, 230.00, 42.23, 1.20, 3.26, -46.43, -36.76, 0.01, 3.15, 128.37
 136, 325.00, 41.66, 0.05, 5930.20, 31.27, -35.89, 99.99, 89.54, -138.93 
137, 230.00, -60.47, 37.54, 49.44, -30.35, 12.35, 0.01, 56.47, 67.86
 137, 325.00, -63.55, 39.25, 5926.51, -185.38, 108.32, 99.99, 87.93, 59.70 
138, 230.00, -76.49, -31.77, 3.90, -59.02, 4.42, 0.01, 3.77, 85.72
 138, 325.00, -82.34, -33.29, 5920.43, -327.15, -105.40, 99.99, 86.68, 107.86 
139, 230.00, 42.77, 22.55, 7.29, -58.32, -7.95, 0.01, 7.06, 97.76
 139, 325.00, 41.87, 22.81, 5930.27, 19.16, 33.72, 99.99, 89.63, -29.61 
140, 230.00, 65.04, 59.81, 33.82, 36.70, 32.05, 0.01, 34.76, -48.87
 140, 325.00, 70.55, 64.82, 5915.23, 312.97, 286.01, 99.99, 85.90, -47.58 
141, 230.00, 94.20, 11.94, 26.62, 52.79, -4.68, 0.01, 26.67, -95.06
 141, 325.00, 105.72, 13.05, 5897.76, 617.49, 66.09, 99.99, 83.99, -83.89 
142, 230.00, 5.96, -23.56, 33.99, -33.30, -35.40, 0.01, 34.97, 136.75
 142, 325.00, 5.03, -25.25, 5929.26, -16.65, -114.25, 99.99, 88.88, 171.71 
143, 230.00, 31.69, -66.40, 16.19, -38.43, -42.18, 0.01, 15.84, 137.67
 143, 325.00, 31.68, -70.23, 5926.08, 44.62, -221.64, 99.99, 87.82, -168.62 
144, 230.00, 6.63, 53.72, 3.90, 52.45, 27.41, 0.01, 3.77, -62.41
