ion,x,y,z,vx,vy,vz,energy,elev,azim
31, 230.00, -2.44, -53.98, 59.04, -0.25, -5.63, 0.01, 84.55, 177.44
 31, 325.00, -2.51, -55.49, 5929.36, -5.01, -110.89, 99.99, 88.93, 177.41 
32, 230.00, -20.49, -57.08, 59.24, -2.35, 1.56, 0.01, 87.28, 56.35
 32, 325.00, -21.13, -58.61, 5929.04, -45.48, -118.28, 99.99, 88.78, 158.97 
33, 230.00, 22.17, -65.06, 20.25, -31.69, 45.86, 0.01, 19.97, 34.64
 33, 325.00, 21.89, -65.72, 5929.40, 19.63, -106.66, 99.99, 88.95, -169.57 
34, 230.00, 33.55, 71.53, 6.76, -44.14, -39.04, 0.01, 6.54, 131.49
 34, 325.00, 33.62, 73.41, 5927.62, 54.18, 173.23, 99.99, 88.25, -17.37 
35, 230.00, -10.20, 34.90, 25.98, -49.82, -18.98, 0.01, 25.98, 110.86
 35, 325.00, -12.01, 35.04, 5929.73, -72.65, 51.12, 99.99, 89.14, 54.87 
36, 230.00, 3.63, -89.57, 20.18, -54.88, -9.95, 0.01, 19.89, 100.28
 36, 325.00, 2.19, -96.23, 5916.51, -42.25, -403.50, 99.99, 86.08, 174.02 
37, 230.00, -87.01, 6.28, 25.48, -6.66, 53.14, 0.01, 25.45, 7.14
 37, 325.00, -92.66, 8.32, 5919.32, -353.20, 81.14, 99.99, 86.50, 77.06 
38, 230.00, 1.22, 50.66, 30.92, -39.28, 31.92, 0.01, 31.42, 50.90
 38, 325.00, -0.00, 52.87, 5928.86, -38.37, 129.29, 99.99, 88.70, 16.53 
39, 230.00, -29.76, -26.14, 42.22, 12.04, 39.88, 0.01, 45.39, -16.80
 39, 325.00, -30.03, -25.44, 5930.21, -45.75, -9.71, 99.99, 89.55, 101.99 
40, 230.00, -16.27, 3.64, 59.07, -1.99, 4.91, 0.01, 84.87, 22.07
 40, 630.00, -45.60, 10.93, 1822.91, -432.48, 105.29, 10.01, 76.28, 76.32 
41, 230.00, 65.19, 29.36, 4.32, 31.41, 50.12, 0.01, 4.18, -32.08
 41, 325.00, 68.52, 31.99, 5925.61, 200.95, 128.04, 99.99, 87.70, -57.50 
42, 230.00, -26.41, 88.48, 12.23, 45.44, -36.10, 0.01, 11.90, -128.46
 42, 325.00, -27.16, 94.57, 5916.78, -80.54, 393.32, 99.99, 86.12, 11.57 
43, 230.00, 18.57, -58.70, 13.69, -57.71, 0.12, 0.01, 13.35, 89.88
 43, 325.00, 17.26, -60.34, 5929.06, -20.51, -124.42, 99.99, 88.78, 170.64 
44, 230.00, 41.48, -35.33, 3.36, -8.38, -58.62, 0.01, 3.25, 171.87
 44, 325.00, 42.25, -38.08, 5928.52, 72.65, -130.03, 99.99, 88.56, -150.80 
45, 230.00, 41.49, 82.25, 20.71, 42.24, 36.12, 0.01, 20.44, -49.47
 45, 325.00, 46.29, 90.30, 5907.78, 253.33, 451.52, 99.99, 84.99, -29.29 
46, 230.00, -57.90, 64.81, 56.70, -5.40, -16.54, 0.01, 72.94, 161.91
 46, 325.00, -61.60, 68.25, 5921.18, -231.62, 235.42, 99.99, 86.81, 44.53 
47, 230.00, 66.56, -52.11, 41.09, 34.17, 25.71, 0.01, 43.85, -53.04
 47, 325.00, 71.29, -54.19, 5921.77, 276.39, -161.10, 99.99, 86.91, -120.24 
48, 230.00, -71.60, -19.99, 6.64, 36.76, -46.06, 0.01, 6.43, -141.41
 48, 325.00, -73.16, -22.20, 5927.51, -154.31, -101.94, 99.99, 88.21, 123.45 
49, 230.00, 95.39, -20.10, 16.52, -26.97, -50.17, 0.01, 16.18, 151.74
 49, 325.00, 107.19, -24.26, 5891.49, 649.94, -196.78, 100.00, 83.42, -106.84 
50, 230.00, -17.73, -16.93, 47.64, 23.46, -26.41, 0.01, 53.44, -138.39
 50, 325.00, -17.41, -18.18, 5929.65, -37.00, -88.33, 99.99, 89.07, 157.27 
51, 230.00, -32.57, -83.04, 54.30, -4.69, -23.40, 0.01, 66.28, 168.66
 51, 325.00, -34.98, -89.53, 5916.17, -145.83, -383.89, 99.99, 86.03, 159.20 
52, 230.00, -60.41, -14.17, 57.28, 12.51, 8.94, 0.01, 74.98, -54.46
 52, 325.00, -61.71, -14.29, 5929.22, -116.15, -21.02, 99.99, 88.86, 100.26 
53, 230.00, 80.85, -53.37, 34.05, 47.43, 10.42, 0.01, 35.04, -77.61
 53, 325.00, 92.56, -59.85, 5888.12, 608.69, -357.12, 99.99, 83.17, -120.40 
54, 230.00, -7.74, -42.81, 8.49, -42.48, 40.51, 0.01, 8.23, 46.36
 54, 325.00, -9.26, -42.45, 5929.98, -58.68, -38.85, 99.99, 89.32, 123.51 
55, 230.00, -31.69, -22.07, 56.70, 2.43, 17.23, 0.01, 72.94, -8.03
 55, 325.00, -32.29, -22.00, 5930.04, -59.71, -25.44, 99.99, 89.37, 113.08 
56, 230.00, -73.60, 8.26, 34.19, 1.31, 48.45, 0.01, 35.20, -1.55
 56, 325.00, -76.35, 10.10, 5926.67, -197.01, 72.88, 99.99, 87.97, 69.70 
57, 230.00, -2.26, -60.91, 45.71, -35.47, -13.05, 0.01, 50.42, 110.20
 57, 325.00, -3.44, -63.01, 5928.54, -41.58, -142.40, 99.99, 88.57, 163.72 
58, 230.00, 22.31, 76.82, 39.70, -26.34, 35.32, 0.01, 42.02, 36.71
 58, 325.00, 22.52, 81.50, 5923.64, 42.80, 279.68, 99.99, 87.27, -8.70 
59, 230.00, 59.69, -9.01, 30.20, 51.04, 0.23, 0.01, 30.61, -89.75
 59, 325.00, 62.96, -9.25, 5927.66, 179.09, -18.81, 99.99, 88.26, -95.99 
60, 230.00, 10.38, 20.60, 51.44, 2.73, -29.40, 0.01, 60.15, -174.70
 60, 325.00, 10.73, 20.19, 5929.88, 49.39, 59.24, 99.99, 89.25, -39.81 
61, 230.00, 28.90, 29.33, 40.06, -14.36, -41.31, 0.01, 42.49, 160.84
 61, 325.00, 29.08, 28.65, 5930.24, 40.76, 13.58, 99.99, 89.58, -71.57 
62, 230.00, -28.37, -79.39, 40.66, 33.17, 27.64, 0.01, 43.29, -50.20
 62, 325.00, -28.86, -82.78, 5924.73, -65.10, -250.77, 99.99, 87.50, 165.45 
63, 230.00, -73.77, -58.78, 16.75, 43.93, -36.15, 0.01, 16.41, -129.45
 63, 325.00, -79.52, -65.53, 5908.03, -362.86, -365.04, 99.99, 85.02, 135.17 
64, 230.00, -85.87, 49.69, 8.15, 53.25, -24.81, 0.01, 7.90, -114.98
 64, 325.00, -99.02, 57.47, 5875.59, -692.19, 406.97, 99.99, 82.22, 59.55 
65, 230.00, 11.40, 60.84, 27.87, 44.86, -26.99, 0.01, 28.03, -121.04
 65, 325.00, 13.14, 61.69, 5929.10, 70.88, 101.67, 99.99, 88.80, -34.88 
66, 230.00, -59.90, -60.99, 38.45, 33.40, -30.39, 0.01, 40.41, -132.30
 66, 325.00, -62.29, -65.42, 5921.81, -187.27, -258.60, 99.99, 86.91, 144.09 
67, 230.00, -47.62, -12.77, 39.20, 40.44, 18.60, 0.01, 41.37, -65.30
 67, 325.00, -47.44, -12.47, 5930.20, -47.92, -4.81, 99.99, 89.53, 95.73 
68, 230.00, -36.37, 37.82, 32.54, 38.45, -31.31, 0.01, 33.28, -129.16
 68, 325.00, -36.02, 37.73, 5930.19, -29.82, 40.00, 99.99, 89.52, 36.71 
69, 230.00, -44.62, -84.93, 32.93, -39.75, -29.21, 0.01, 33.73, 126.32
 69, 325.00, -50.96, -95.60, 5893.37, -327.67, -573.99, 99.99, 83.60, 150.28 
70, 230.00, -5.04, 93.63, 4.60, 58.94, -4.77, 0.01, 4.45, -94.63
 70, 325.00, -3.70, 102.12, 5909.33, 35.73, 498.39, 99.99, 85.17, -4.10 
71, 230.00, 57.64, 57.18, 52.50, 9.87, -25.76, 0.01, 62.28, -159.03
 71, 325.00, 60.70, 59.11, 5925.05, 196.40, 157.50, 99.99, 87.57, -51.27 
72, 230.00, -83.75, 54.47, 51.95, 11.67, 26.13, 0.01, 61.15, -24.07
 72, 325.00, -110.04, 72.59, 5757.41, -1159.16, 790.34, 99.84, 76.31, 55.71 
73, 230.00, -20.52, 4.49, 46.84, 23.33, -27.91, 0.01, 52.17, -140.11
 73, 325.00, -20.34, 3.72, 5929.63, -100.23, -4.70, 99.99, 89.03, 92.68 
74, 230.00, -62.83, 54.70, 11.35, -22.83, -53.55, 0.01, 11.03, 156.91
 74, 325.00, -66.80, 55.87, 5924.08, -239.94, 131.61, 99.99, 87.36, 61.25 
75, 230.00, 31.02, 87.51, 11.74, -25.04, -52.47, 0.01, 11.41, 154.49
 75, 325.00, 32.85, 93.23, 5916.78, 128.17, 380.85, 99.99, 86.11, -18.60 
76, 230.00, 82.20, -2.33, 18.54, -42.68, -36.77, 0.01, 18.22, 130.74
 76, 325.00, 84.90, -3.59, 5925.90, 226.09, -46.32, 99.99, 87.77, -101.58 
77, 230.00, 27.32, -34.70, 14.62, 4.69, 57.29, 0.01, 14.27, -4.68
 77, 325.00, 28.07, -33.64, 5930.12, 56.43, -6.08, 99.99, 89.45, -96.15 
78, 230.00, -77.70, -5.31, 13.40, 28.00, -50.54, 0.01, 13.06, -151.01
 78, 325.00, -80.12, -7.12, 5926.67, -198.70, -68.51, 99.99, 87.97, 109.02 
79, 230.00, -79.22, -45.37, 23.45, -49.93, -21.79, 0.01, 23.29, 113.58
 79, 325.00, -87.09, -49.66, 5909.52, -434.82, -241.79, 99.99, 85.19, 119.08 
80, 230.00, 53.38, 65.97, 13.83, -11.77, -56.46, 0.01, 13.49, 168.22
 80, 325.00, 55.92, 67.81, 5925.10, 178.30, 176.21, 99.99, 87.58, -45.34 
81, 230.00, 45.92, 53.23, 14.30, 36.08, -44.85, 0.01, 13.95, -141.19
 81, 325.00, 48.62, 53.63, 5927.86, 151.23, 84.97, 99.99, 88.32, -60.67 
82, 230.00, 4.15, -2.51, 9.16, 20.66, -54.84, 0.01, 8.89, -159.36
 82, 630.00, 15.10, -16.10, 1862.40, 151.79, -173.49, 10.01, 82.94, -138.82 
83, 230.00, -81.63, 9.74, 56.06, 16.65, 9.86, 0.01, 70.96, -59.36
 83, 325.00, -85.17, 10.53, 5924.80, -253.80, 42.75, 99.99, 87.51, 80.44 
84, 230.00, 66.94, -52.65, 23.17, 54.06, 7.61, 0.01, 23.00, -81.99
 84, 325.00, 72.46, -55.44, 5919.49, 306.43, -188.15, 99.99, 86.52, -121.55 
85, 230.00, 55.21, -73.53, 57.43, -12.69, -7.63, 0.01, 75.54, 121.03
 85, 325.00, 59.31, -79.74, 5913.50, 255.61, -366.50, 99.99, 85.68, -145.11 
86, 230.00, -4.15, 31.50, 39.84, -18.25, 39.97, 0.01, 42.19, 24.55
 86, 325.00, -4.82, 33.46, 5929.28, -28.27, 111.32, 99.99, 88.89, 14.25 
87, 230.00, -54.88, 67.38, 27.11, 9.41, 51.91, 0.01, 27.20, -10.28
 87, 325.00, -58.00, 73.17, 5918.01, -207.52, 321.84, 99.99, 86.30, 32.81 
88, 230.00, -20.92, -93.97, 4.70, 27.80, -52.18, 0.01, 4.55, -151.95
 88, 325.00, -22.57, -106.74, 5891.27, -107.45, -672.26, 99.99, 83.41, 170.92 
89, 230.00, 40.52, -73.49, 59.31, -0.24, 0.61, 0.01, 89.37, 21.23
 89, 325.00, 42.68, -77.41, 5923.04, 142.57, -258.39, 99.99, 87.15, -151.11 
90, 230.00, -22.87, -50.14, 12.16, 47.61, 33.21, 0.01, 11.83, -55.11
 90, 325.00, -21.93, -50.33, 5930.05, 4.61, -63.63, 99.99, 89.38, -175.85 
91, 230.00, -33.68, 43.43, 57.72, -11.71, 7.03, 0.01, 76.68, 59.02
 91, 325.00, -34.89, 44.74, 5929.15, -78.30, 92.61, 99.99, 88.83, 40.21 
92, 230.00, -42.45, 62.35, 4.04, 48.49, 33.91, 0.01, 3.91, -55.03
 92, 325.00, -42.60, 65.88, 5926.34, -67.32, 208.85, 99.99, 87.88, 17.87 
93, 230.00, 51.87, -0.96, 46.79, 8.24, 35.50, 0.01, 52.08, -13.07
 93, 325.00, 53.37, 0.15, 5929.31, 107.75, 34.94, 99.99, 88.91, -72.03 
94, 230.00, -14.84, -39.81, 25.43, 12.30, -52.15, 0.01, 25.39, -166.73
 94, 325.00, -14.77, -42.34, 5928.99, -14.98, -128.44, 99.99, 88.75, 173.35 
95, 230.00, -6.56, -26.19, 8.90, -57.68, -10.56, 0.01, 8.63, 100.38
 95, 325.00, -8.57, -27.13, 5929.28, -79.70, -84.16, 99.99, 88.88, 136.56 
96, 230.00, -98.97, -14.26, 54.19, -22.65, 8.29, 0.01, 66.01, 69.89
 96, 325.00, -138.83, -19.63, 5677.58, -1640.08, -223.63, 99.44, 73.75, 97.76 
97, 230.00, 43.89, -85.19, 40.90, -11.05, 41.51, 0.01, 43.59, 14.91
 97, 325.00, 48.32, -93.17, 5905.84, 255.74, -474.93, 99.99, 84.78, -151.70 
98, 230.00, -45.84, 24.06, 39.16, -18.30, 40.61, 0.01, 41.32, 24.25
 98, 325.00, -47.52, 25.93, 5928.78, -106.73, 88.14, 99.99, 88.66, 50.45 
99, 230.00, -18.92, 87.60, 9.69, 14.00, 56.81, 0.01, 9.41, -13.84
 99, 325.00, -19.86, 95.69, 5912.82, -69.52, 450.79, 99.99, 85.59, 8.77 
100, 230.00, -97.34, 20.00, 37.56, 6.10, 45.50, 0.01, 39.29, -7.63
 100, 325.00, -114.93, 24.99, 5859.60, -884.95, 232.02, 100.00, 81.13, 75.31 
101, 230.00, 2.67, 98.94, 37.81, 45.25, -6.38, 0.01, 39.61, -98.02
 101, 325.00, 4.47, 115.61, 5868.11, 71.76, 851.40, 99.98, 81.72, -4.82 
102, 230.00, 10.53, -97.45, 53.97, -3.61, 24.32, 0.01, 65.51, 8.44
 102, 325.00, 11.93, -110.63, 5887.06, 75.66, -709.78, 99.98, 83.09, -173.92 
103, 230.00, 29.44, 8.14, 7.15, -43.38, -39.80, 0.01, 6.92, 132.53
 103, 325.00, 28.71, 7.04, 5930.28, 30.46, -21.04, 99.99, 89.64, -124.62 
104, 230.00, 90.19, 39.99, 43.34, -13.23, 38.27, 0.01, 46.94, 19.06
 104, 325.00, 104.30, 47.56, 5873.34, 733.50, 372.58, 100.00, 82.03, -63.07 
105, 230.00, 53.87, -23.27, 13.83, -26.35, 51.30, 0.01, 13.49, 27.18
 105, 325.00, 54.45, -22.25, 5929.82, 82.18, 5.91, 99.99, 89.20, -85.89 
106, 230.00, -37.49, -2.16, 42.41, 32.96, 25.17, 0.01, 45.64, -52.63
 106, 325.00, -37.25, -1.41, 5930.21, -41.48, 21.84, 99.99, 89.55, 62.23 
107, 230.00, -76.12, -57.43, 20.42, -0.77, 55.68, 0.01, 20.14, 0.79
 107, 325.00, -84.06, -61.72, 5906.67, -450.20, -279.60, 99.99, 84.87, 121.84 
108, 230.00, -21.20, 91.85, 38.50, -21.47, -39.68, 0.01, 40.47, 151.59
 108, 325.00, -23.85, 99.33, 5910.76, -139.12, 461.45, 99.99, 85.34, 16.78 
109, 230.00, -5.89, -59.05, 13.81, -35.98, 45.08, 0.01, 13.46, 38.60
 109, 325.00, -7.19, -59.19, 5929.72, -49.39, -74.30, 99.99, 89.14, 146.38 
110, 230.00, -8.77, 5.51, 52.96, -21.31, -16.08, 0.01, 63.25, 127.04
 110, 630.00, -28.11, 12.83, 1852.26, -275.80, 116.64, 10.01, 80.82, 67.08 
111, 230.00, 28.20, 6.02, 2.48, -44.24, -39.43, 0.01, 2.39, 131.71
 111, 325.00, 27.43, 4.89, 5930.25, 33.46, -24.87, 99.99, 89.60, -126.62 
112, 230.00, -13.36, -37.46, 24.08, 27.65, -46.62, 0.01, 23.95, -149.33
 112, 325.00, -12.76, -39.76, 5929.19, 3.27, -119.71, 99.99, 88.84, -178.43 
113, 230.00, 64.37, -58.08, 45.13, -38.43, -2.13, 0.01, 49.54, 93.17
 113, 325.00, 67.03, -61.62, 5922.50, 206.91, -225.54, 99.99, 87.04, -137.47 
114, 230.00, -23.84, 80.35, 30.41, -46.44, -20.89, 0.01, 30.85, 114.22
 114, 325.00, -26.56, 83.97, 5923.22, -132.49, 259.73, 99.99, 87.18, 27.03 
115, 230.00, -74.27, -25.88, 24.50, 41.64, -34.40, 0.01, 24.40, -129.56
 115, 325.00, -76.19, -28.08, 5926.63, -178.46, -113.45, 99.99, 87.96, 122.45 
116, 230.00, -67.43, 37.24, 12.36, 19.52, 54.62, 0.01, 12.03, -19.66
 116, 325.00, -69.63, 40.51, 5925.50, -175.21, 165.26, 99.99, 87.67, 46.67 
117, 230.00, -43.79, -64.01, 32.53, 18.57, -45.98, 0.01, 33.26, -158.01
 117, 325.00, -45.08, -68.19, 5924.62, -110.05, -237.48, 99.99, 87.47, 155.14 
118, 230.00, 38.25, 51.87, 47.85, -26.29, -23.16, 0.01, 53.79, 131.38
 118, 325.00, 38.55, 52.66, 5929.43, 57.25, 90.58, 99.99, 88.96, -32.29 
119, 230.00, 63.77, -56.13, 47.53, 20.16, -29.20, 0.01, 53.26, -145.37
 119, 325.00, 68.01, -60.22, 5920.04, 256.79, -238.11, 99.99, 86.61, -132.84 
120, 230.00, -7.30, 79.09, 37.33, -42.22, 18.47, 0.01, 39.01, 66.37
 120, 325.00, -8.95, 83.27, 5924.10, -66.94, 264.89, 99.99, 87.36, 14.18 
121, 230.00, -57.25, -52.53, 0.12, 41.72, 42.16, 0.01, 0.12, -44.70
 121, 325.00, -58.32, -53.39, 5928.17, -121.67, -107.59, 99.99, 88.43, 131.48 
122, 230.00, 4.79, -61.45, 1.96, 51.59, -29.20, 0.01, 1.90, -119.51
 122, 325.00, 6.57, -64.12, 5927.83, 63.86, -162.18, 99.99, 88.32, -158.51 
123, 230.00, -61.87, -0.14, 21.82, 3.47, -55.04, 0.01, 21.59, -176.39
 123, 325.00, -63.50, -1.89, 5928.72, -128.64, -57.45, 99.99, 88.64, 114.07 
124, 230.00, 49.94, -36.14, 51.10, 26.89, -13.54, 0.01, 59.49, -116.72
 124, 325.00, 52.20, -37.59, 5928.15, 134.99, -91.54, 99.99, 88.42, -124.14 
125, 230.00, -11.11, -41.14, 48.11, 2.78, 34.58, 0.01, 54.21, -4.59
 125, 325.00, -11.26, -40.94, 5930.22, -18.22, -42.31, 99.99, 89.55, 156.70 
126, 230.00, 71.37, 55.38, 44.83, -21.55, -32.30, 0.01, 49.11, 146.29
 126, 325.00, 75.86, 58.39, 5919.29, 294.39, 211.94, 99.99, 86.49, -54.25 
127, 230.00, 3.31, -74.54, 32.51, -35.49, -34.66, 0.01, 33.24, 134.33
 127, 325.00, 2.33, -78.53, 5925.41, -27.98, -241.48, 99.99, 87.65, 173.39 
128, 230.00, 54.16, -53.86, 36.64, 46.04, -7.43, 0.01, 38.15, -99.16
 128, 325.00, 57.83, -56.31, 5924.65, 204.08, -162.80, 99.99, 87.48, -128.58 
129, 230.00, 38.79, 78.23, 53.31, 15.19, -21.11, 0.01, 64.00, -144.26
 129, 325.00, 41.67, 82.44, 5921.01, 169.56, 287.31, 99.99, 86.78, -30.55 
130, 230.00, -35.84, -48.18, 22.95, -54.46, 5.04, 0.01, 22.77, 84.71
 130, 325.00, -38.54, -49.34, 5928.16, -131.58, -95.69, 99.99, 88.43, 126.03 
131, 230.00, 42.36, -45.52, 47.28, -14.46, 32.76, 0.01, 52.86, 23.82
 131, 325.00, 43.10, -45.77, 5929.58, 75.40, -63.16, 99.99, 89.05, -129.95 
132, 230.00, -45.19, 38.82, 57.80, 13.30, -0.15, 0.01, 77.04, -90.65
 132, 325.00, -45.98, 39.86, 5929.32, -79.56, 80.03, 99.99, 88.91, 44.83 
133, 230.00, 9.70, 52.28, 17.65, -29.85, 48.12, 0.01, 17.31, 31.81
 133, 325.00, 8.99, 55.09, 5928.46, -12.11, 151.20, 99.99, 88.53, 4.58 
134, 230.00, 43.05, -78.08, 29.51, 43.67, -27.20, 0.01, 29.84, -121.92
 134, 325.00, 47.41, -84.39, 5914.32, 233.71, -368.77, 99.99, 85.78, -147.64 
135, 230.00, 0.74, 36.73, 53.90, -6.43, -23.90, 0.01, 65.34, 164.93
 135, 325.00, 0.55, 36.76, 5930.18, -5.20, 50.10, 99.99, 89.51, 5.93 
136, 230.00, -46.62, 55.29, 33.94, 37.77, -30.65, 0.01, 34.90, -129.06
 136, 325.00, -47.09, 56.29, 5928.85, -79.72, 109.31, 99.99, 88.69, 36.10 
137, 230.00, 15.19, -51.66, 57.22, -5.92, 14.45, 0.01, 74.74, 22.29
 137, 325.00, 15.37, -52.47, 5929.74, 23.32, -85.21, 99.99, 89.15, -164.70 
138, 230.00, -7.39, 80.24, 50.30, -19.52, 24.62, 0.01, 58.01, 38.41
 138, 325.00, -8.35, 84.81, 5923.46, -44.23, 283.40, 99.99, 87.23, 8.87 
139, 230.00, -30.89, 79.57, 55.93, -18.91, 5.64, 0.01, 70.57, 73.38
 139, 325.00, -33.25, 84.30, 5921.20, -134.72, 301.57, 99.99, 86.81, 24.07 
140, 230.00, -26.83, 60.21, 21.56, -55.25, -0.27, 0.01, 21.31, 90.28
 140, 325.00, -29.41, 62.06, 5927.59, -119.09, 137.97, 99.99, 88.24, 40.80 
141, 230.00, -14.27, 23.96, 18.22, 52.49, 20.76, 0.01, 17.89, -68.42
 141, 325.00, -12.91, 25.17, 5929.72, 15.96, 89.20, 99.99, 89.12, -10.14 
142, 230.00, 43.36, -23.91, 27.92, -6.92, -51.87, 0.01, 28.08, 172.41
 142, 325.00, 44.15, -26.11, 5929.10, 74.63, -98.81, 99.99, 88.80, -142.94 
143, 230.00, 93.32, -14.94, 9.33, -49.50, -31.30, 0.01, 9.05, 122.31
 143, 325.00, 100.75, -17.32, 5911.08, 464.15, -116.14, 99.99, 85.37, -104.05 
144, 230.00, -43.12, -82.43, 32.46, 30.28, 39.33, 0.01, 33.18, -37.59
