ion,x,y,z,vx,vy,vz,energy,elev,azim
 18, 325.00, -34.68, 44.17, 5930.07, -54.97, 28.83, 99.99, 89.40, 62.32 
19, 230.00, 31.60, 54.54, 59.14, -2.25, 3.83, 0.01, 85.71, 30.38
 19, 325.00, 32.44, 56.23, 5928.77, 66.14, 122.15, 99.99, 88.66, -28.43 
20, 230.00, 25.89, -11.23, 26.65, 11.33, 51.76, 0.01, 26.70, -12.35
 20, 325.00, 26.83, -9.83, 5929.80, 80.36, 25.25, 99.99, 89.19, -72.56 
21, 230.00, -68.53, -72.62, 30.50, -48.31, 15.92, 0.01, 30.95, 71.76
 21, 325.00, -91.02, -94.43, 5765.44, -985.10, -971.42, 99.95, 76.51, 134.60 
22, 230.00, -59.40, 20.02, 18.54, -27.81, -48.99, 0.01, 18.22, 150.42
 22, 325.00, -61.98, 19.05, 5928.31, -157.15, -7.64, 99.99, 88.48, 92.78 
23, 230.00, 50.94, 35.69, 2.53, -59.26, 0.27, 0.01, 2.44, 89.74
 23, 325.00, 50.48, 36.69, 5929.73, 46.31, 75.81, 99.99, 89.14, -31.42 
24, 230.00, -55.35, 41.95, 39.32, 39.77, 19.75, 0.01, 41.53, -63.59
 24, 325.00, -55.93, 43.96, 5928.42, -92.43, 122.01, 99.99, 88.52, 37.15 
25, 230.00, -21.43, 53.62, 5.78, -58.81, 5.12, 0.01, 5.59, 85.03
 25, 325.00, -23.86, 55.19, 5928.39, -104.23, 113.56, 99.99, 88.51, 42.55 
26, 230.00, -65.18, -32.12, 20.58, -49.23, -25.90, 0.01, 20.30, 117.75
 26, 325.00, -69.14, -34.13, 5925.11, -223.77, -111.98, 99.99, 87.58, 116.59 
27, 230.00, 71.23, -21.65, 28.41, 1.40, 52.05, 0.01, 28.62, -1.54
 27, 325.00, 73.99, -20.84, 5927.23, 193.72, -4.06, 99.99, 88.13, -91.20 
28, 230.00, -91.29, 30.88, 57.90, 10.05, -8.00, 0.01, 77.49, -128.51
 28, 325.00, -101.60, 34.22, 5899.26, -576.78, 190.16, 99.99, 84.12, 71.75 
29, 230.00, 29.49, 27.37, 52.04, 17.13, -22.71, 0.01, 61.34, -142.97
 29, 325.00, 30.66, 27.23, 5929.87, 73.26, 27.93, 99.99, 89.24, -69.13 
30, 230.00, -49.62, -51.32, 55.72, -17.83, -9.77, 0.01, 69.95, 118.71
 30, 325.00, -51.93, -53.44, 5926.96, -144.82, -140.75, 99.99, 88.05, 134.18 
31, 230.00, -50.76, 0.42, 20.47, -54.45, -11.58, 0.01, 20.19, 102.00
 31, 325.00, -53.69, 0.07, 5928.44, -152.05, -11.19, 99.99, 88.53, 94.21 
32, 230.00, -83.00, -34.45, 15.78, 57.07, -3.45, 0.01, 15.43, -93.46
 32, 325.00, -87.02, -36.95, 5920.93, -298.42, -152.59, 99.99, 86.76, 117.08 
33, 230.00, 38.53, -13.56, 17.42, -17.07, 54.06, 0.01, 17.08, 17.53
 33, 325.00, 38.81, -12.12, 5930.06, 55.10, 30.48, 99.99, 89.39, -61.05 
34, 230.00, 9.87, -21.37, 21.11, -37.36, -40.94, 0.01, 20.85, 137.62
 34, 325.00, 8.91, -23.19, 5929.20, -6.38, -118.39, 99.99, 88.85, 176.92 
35, 230.00, 63.93, -72.91, 8.45, -38.93, -43.94, 0.01, 8.19, 138.46
 35, 325.00, 70.84, -83.46, 5891.45, 397.57, -548.10, 99.99, 83.44, -144.04 
36, 230.00, 27.82, -70.54, 10.86, -30.94, -49.42, 0.01, 10.55, 147.95
 36, 325.00, 27.98, -74.95, 5924.88, 46.42, -251.49, 99.99, 87.53, -169.54 
37, 230.00, -34.12, 92.10, 7.57, -12.59, -57.46, 0.01, 7.34, 167.64
 37, 325.00, -39.42, 103.67, 5889.27, -273.55, 640.32, 99.99, 83.26, 23.13 
38, 230.00, -37.93, 7.70, 33.28, 48.59, 7.02, 0.01, 34.13, -81.78
 38, 325.00, -37.18, 8.09, 5930.31, -23.38, 22.30, 99.99, 89.69, 46.36 
39, 230.00, -1.83, -54.09, 32.23, 6.64, -49.34, 0.01, 32.91, -172.33
 39, 325.00, -1.66, -57.00, 5928.34, 3.33, -156.15, 99.99, 88.49, -178.78 
40, 230.00, -16.16, -12.03, 50.02, 29.57, -11.89, 0.01, 57.49, -111.91
 40, 325.00, -15.65, -12.74, 5929.40, -75.68, -96.64, 100.00, 88.81, 141.93 
41, 230.00, -3.14, 30.51, 19.76, -44.15, -34.32, 0.01, 19.46, 127.87
 41, 325.00, -4.62, 30.08, 5930.04, -54.07, 37.16, 99.99, 89.37, 55.50 
42, 230.00, -29.85, -45.76, 7.01, 28.71, 51.42, 0.01, 6.78, -29.18
 42, 325.00, -29.66, -45.24, 5930.23, -27.81, -34.96, 99.99, 89.57, 141.49 
43, 230.00, 11.51, -66.86, 10.28, -53.39, -23.70, 0.01, 9.98, 113.93
 43, 325.00, 10.19, -69.76, 5927.51, -28.36, -182.83, 99.99, 88.21, 171.18 
44, 230.00, -57.10, 74.83, 32.03, 33.60, 36.92, 0.01, 32.69, -42.31
 44, 325.00, -61.55, 83.11, 5906.37, -280.23, 453.52, 99.99, 84.84, 31.71 
45, 230.00, 2.57, -79.10, 55.49, 9.79, -18.50, 0.01, 69.33, -152.11
 45, 325.00, 2.99, -83.23, 5924.57, 18.17, -262.26, 99.99, 87.46, -176.04 
46, 230.00, 2.68, -0.92, 49.20, -27.34, -18.71, 0.01, 56.04, 124.38
 46, 630.00, 2.28, -4.09, 5304.30, 8.32, -48.11, 80.00, 89.47, -170.18 
47, 230.00, -1.74, 41.23, 5.90, -56.95, 15.50, 0.01, 5.71, 74.78
 47, 325.00, -3.60, 42.61, 5929.35, -62.28, 92.61, 99.99, 88.92, 33.92 
48, 230.00, -26.25, -51.23, 40.24, -38.66, -20.08, 0.01, 42.73, 117.45
 48, 325.00, -28.16, -53.20, 5928.37, -93.00, -124.11, 99.99, 88.50, 143.15 
49, 230.00, -46.57, 86.53, 24.29, 50.94, -18.24, 0.01, 24.18, -109.70
 49, 325.00, -51.86, 98.64, 5887.13, -303.93, 646.69, 99.99, 83.08, 25.17 
50, 230.00, 41.81, -13.65, 49.16, 22.01, -24.83, 0.01, 55.98, -138.45
 50, 325.00, 43.42, -14.74, 5929.34, 99.63, -50.80, 99.99, 88.92, -117.02 
51, 230.00, 0.44, 41.80, 5.65, 36.85, -46.13, 0.01, 5.47, -141.38
 51, 325.00, 1.62, 41.22, 5930.19, 39.05, 30.78, 99.99, 89.52, -51.76 
52, 230.00, -54.66, 9.43, 46.61, 17.49, 32.24, 0.01, 51.80, -28.47
 52, 325.00, -55.47, 10.69, 5929.51, -88.68, 51.82, 99.99, 89.01, 59.70 
53, 230.00, -81.76, -22.55, 22.28, -12.49, 53.53, 0.01, 22.06, 13.13
 53, 325.00, -86.69, -22.14, 5922.25, -309.70, -25.36, 99.99, 87.00, 94.68 
54, 230.00, -33.66, 46.20, 22.65, -23.40, 49.57, 0.01, 22.45, 25.27
 54, 325.00, -35.28, 48.98, 5927.92, -92.00, 144.37, 99.99, 88.35, 32.51 
55, 230.00, -9.24, 44.58, 51.95, 28.55, -1.77, 0.01, 61.16, -93.55
 55, 325.00, -8.54, 45.51, 5929.84, 12.53, 80.35, 99.99, 89.21, -8.87 
56, 230.00, -4.78, 11.19, 16.52, -55.49, -12.88, 0.01, 16.17, 103.07
 56, 630.00, -16.23, 21.24, 5297.78, -181.14, 194.99, 80.00, 87.12, 42.89 
57, 230.00, -91.28, -27.56, 2.26, -10.21, 58.38, 0.01, 2.18, 9.92
 57, 325.00, -101.20, -28.68, 5903.50, -555.14, -101.91, 99.99, 84.54, 100.40 
58, 230.00, 11.31, 2.60, 3.72, -49.24, 32.85, 0.01, 3.60, 56.29
 58, 630.00, 17.25, 9.16, 5301.75, 139.66, 103.17, 80.00, 88.12, -53.55 
59, 230.00, -33.16, -24.44, 18.75, 6.10, -55.94, 0.01, 18.43, -173.77
 59, 325.00, -33.67, -26.75, 5929.24, -55.11, -103.27, 99.99, 88.87, 151.91 
60, 230.00, 67.06, -18.11, 22.05, 48.69, -25.70, 0.01, 21.83, -117.83
 60, 325.00, 70.88, -19.54, 5926.02, 216.27, -71.49, 99.99, 87.80, -108.29 
61, 230.00, 13.10, 43.19, 50.47, 18.44, -25.10, 0.01, 58.32, -143.69
 61, 325.00, 13.97, 43.34, 5929.99, 43.29, 53.75, 99.99, 89.33, -38.85 
62, 230.00, -22.89, 61.06, 22.81, -28.35, -46.84, 0.01, 22.62, 148.82
 62, 325.00, -24.47, 61.40, 5929.20, -80.48, 87.41, 99.99, 88.85, 42.64 
63, 230.00, -47.65, -80.93, 15.88, 53.33, 20.53, 0.01, 15.53, -68.95
 63, 325.00, -50.38, -87.71, 5912.90, -197.61, -410.28, 99.99, 85.60, 154.28 
64, 230.00, -51.45, -78.23, 12.14, 58.05, 0.47, 0.01, 11.81, -89.54
 64, 325.00, -54.30, -85.25, 5912.40, -209.40, -411.89, 99.99, 85.53, 153.05 
65, 230.00, 69.98, 22.61, 15.96, -7.78, -56.59, 0.01, 15.61, 172.17
 65, 325.00, 72.32, 21.66, 5927.78, 176.27, 0.47, 99.99, 88.30, -89.85 
66, 230.00, -31.27, 59.98, 46.89, -31.47, 18.13, 0.01, 52.24, 60.06
 66, 325.00, -33.26, 62.48, 5927.25, -106.72, 160.78, 99.99, 88.14, 33.58 
67, 230.00, 40.94, 20.06, 25.63, 20.48, -49.41, 0.01, 25.60, -157.49
 67, 325.00, 42.50, 18.93, 5929.59, 96.66, -14.20, 99.99, 89.06, -98.36 
68, 230.00, 58.12, 13.87, 25.49, -49.03, 21.55, 0.01, 25.45, 66.27
 68, 325.00, 58.12, 14.92, 5929.79, 68.13, 50.73, 99.99, 89.18, -53.32 
69, 230.00, -77.52, -47.61, 52.81, 22.33, 15.18, 0.01, 62.92, -55.79
 69, 325.00, -82.67, -50.73, 5917.60, -332.40, -202.57, 99.99, 86.24, 121.36 
70, 230.00, -20.10, -76.09, 39.10, -31.44, -31.62, 0.01, 41.25, 135.16
 70, 325.00, -21.98, -80.46, 5923.70, -94.35, -265.47, 99.99, 87.28, 160.43 
71, 230.00, 50.68, 63.65, 26.63, 24.60, -46.94, 0.01, 26.68, -152.34
 71, 325.00, 53.88, 65.23, 5925.31, 189.48, 156.20, 99.99, 87.63, -50.50 
72, 230.00, -7.46, 89.98, 43.33, 37.76, -14.64, 0.01, 46.93, -111.19
 72, 325.00, -6.84, 96.07, 5917.79, 6.73, 386.35, 99.99, 86.26, -1.00 
73, 230.00, -3.33, 41.18, 9.05, 57.44, 11.69, 0.01, 8.77, -78.50
 73, 325.00, -1.57, 42.44, 5929.49, 53.37, 88.74, 99.99, 89.00, -31.02 
74, 230.00, 73.31, 43.61, 57.29, -11.43, 10.23, 0.01, 75.01, 48.19
 74, 325.00, 77.11, 46.40, 5922.31, 257.99, 171.42, 99.99, 87.01, -56.40 
75, 230.00, 83.06, 42.94, 54.76, -10.35, 20.30, 0.01, 67.41, 27.01
 75, 325.00, 90.27, 47.45, 5909.60, 429.53, 249.37, 99.99, 85.20, -59.86 
76, 230.00, -29.93, -70.55, 36.84, -33.96, 31.74, 0.01, 38.40, 46.94
 76, 325.00, -32.21, -72.43, 5926.81, -120.66, -167.47, 99.99, 88.01, 144.23 
77, 230.00, -46.50, -11.23, 44.79, 20.69, 32.91, 0.01, 49.04, -32.16
 77, 325.00, -46.89, -10.44, 5930.03, -64.71, 13.28, 99.99, 89.36, 78.40 
78, 230.00, 4.15, 33.21, 15.16, 45.23, -35.24, 0.01, 14.81, -127.93
 78, 325.00, 5.68, 32.80, 5930.03, 56.31, 34.98, 99.99, 89.36, -58.16 
79, 230.00, -32.68, 31.54, 37.53, -43.84, 13.68, 0.01, 39.26, 72.67
 79, 325.00, -34.79, 32.67, 5929.02, -105.41, 72.11, 99.99, 88.77, 55.63 
80, 230.00, 85.40, 14.59, 53.86, 17.44, 17.68, 0.01, 65.25, -44.61
 80, 325.00, 91.14, 16.03, 5919.50, 351.41, 75.56, 99.99, 86.53, -77.87 
81, 230.00, 2.36, 27.03, 17.14, 46.41, -32.71, 0.01, 16.80, -125.18
 81, 325.00, 3.90, 26.60, 5929.96, 56.53, 44.14, 99.99, 89.31, -52.02 
82, 230.00, 2.94, -75.88, 35.30, 17.70, 44.26, 0.01, 36.52, -21.79
 82, 325.00, 3.61, -77.49, 5928.07, 26.65, -164.05, 99.99, 88.39, -170.77 
83, 230.00, -72.73, 52.78, 47.33, 16.81, -31.55, 0.01, 52.93, -151.95
 83, 325.00, -77.33, 55.52, 5919.60, -299.01, 196.48, 99.99, 86.54, 56.69 
84, 230.00, -40.59, -89.05, 36.17, 46.73, -5.02, 0.01, 37.58, -96.13
 84, 325.00, -44.89, -101.70, 5887.12, -252.49, -669.19, 99.99, 83.07, 159.33 
85, 230.00, -4.15, 67.01, 44.62, 35.06, 17.24, 0.01, 48.79, -63.82
 85, 325.00, -3.18, 69.67, 5927.77, 26.80, 174.32, 99.99, 88.30, -8.74 
86, 230.00, 0.52, -80.07, 7.05, -44.11, 39.01, 0.01, 6.83, 48.51
 86, 325.00, -0.84, -82.48, 5926.62, -44.67, -206.76, 99.99, 87.96, 167.81 
87, 230.00, 52.20, -18.10, 32.95, -47.88, -11.82, 0.01, 33.75, 103.87
 87, 325.00, 51.98, -18.92, 5929.98, 51.85, -47.42, 99.99, 89.32, -132.44 
88, 230.00, 69.10, 48.69, 28.03, -49.71, 16.16, 0.01, 28.20, 71.99
 88, 325.00, 71.29, 51.83, 5924.20, 193.25, 190.10, 99.99, 87.38, -45.47 
89, 230.00, -85.28, 23.40, 58.28, -0.51, -11.00, 0.01, 79.30, 177.34
 89, 325.00, -90.92, 24.60, 5919.22, -354.08, 85.36, 99.99, 86.48, 76.45 
90, 230.00, 11.21, 67.88, 17.24, 7.34, -56.27, 0.01, 16.90, -172.56
 90, 325.00, 11.80, 68.29, 5929.42, 34.18, 102.09, 99.99, 88.96, -18.51 
91, 230.00, 1.74, 65.16, 4.40, 15.66, -57.03, 0.01, 4.26, -164.64
 91, 325.00, 2.28, 65.28, 5929.75, 20.13, 85.15, 99.99, 89.15, -13.30 
92, 230.00, 23.42, 24.34, 15.89, 24.37, 51.69, 0.01, 15.54, -25.24
 92, 325.00, 24.70, 26.51, 5929.06, 72.53, 102.86, 99.99, 88.78, -35.19 
93, 230.00, -22.18, 93.94, 48.28, -15.06, -30.99, 0.01, 54.49, 154.08
 93, 325.00, -25.23, 104.00, 5900.39, -159.60, 574.71, 99.99, 84.23, 15.52 
94, 230.00, -55.91, -52.46, 14.15, -3.61, 57.48, 0.01, 13.80, 3.60
 94, 325.00, -58.29, -52.78, 5927.53, -161.95, -88.25, 99.99, 88.22, 118.59 
95, 230.00, -59.13, -76.93, 48.12, -4.00, -34.43, 0.01, 54.23, 173.37
 95, 325.00, -66.87, -87.88, 5887.82, -416.52, -573.20, 99.99, 83.14, 144.00 
96, 230.00, -56.65, -3.36, 0.51, 2.12, 59.27, 0.01, 0.49, -2.05
 96, 325.00, -58.03, -1.56, 5929.12, -110.21, 54.77, 99.99, 88.81, 63.57 
97, 230.00, -38.44, -27.42, 29.47, -36.03, 36.76, 0.01, 29.79, 44.42
 97, 325.00, -40.45, -26.87, 5929.40, -108.29, -12.59, 99.99, 88.95, 96.63 
98, 230.00, 86.36, -29.35, 21.25, 47.87, -27.84, 0.01, 21.00, -120.18
 98, 325.00, 94.70, -32.54, 5909.69, 465.23, -170.41, 99.99, 85.21, -110.12 
99, 230.00, -90.88, -8.21, 45.89, 34.25, 15.45, 0.01, 50.69, -65.72
 99, 325.00, -96.77, -8.36, 5917.81, -385.32, -21.68, 99.99, 86.27, 93.22 
100, 230.00, 21.61, 43.64, 52.40, 19.23, 20.05, 0.01, 62.07, -43.80
 100, 325.00, 22.71, 45.27, 5929.22, 60.04, 101.81, 99.99, 88.86, -30.53 
101, 230.00, 2.12, 7.03, 2.72, -48.78, 33.63, 0.01, 2.63, 55.42
 101, 630.00, -1.42, 18.30, 5300.98, -37.37, 190.51, 80.00, 87.90, 11.10 
102, 230.00, -5.79, -75.18, 12.40, -54.88, 18.77, 0.01, 12.07, 71.12
 102, 325.00, -7.74, -77.53, 5926.97, -73.36, -187.89, 99.99, 88.05, 158.67 
103, 230.00, -15.98, 84.83, 36.74, -16.07, 43.69, 0.01, 38.28, 20.20
 103, 325.00, -17.44, 91.34, 5917.93, -79.14, 376.21, 99.99, 86.28, 11.88 
104, 230.00, 3.72, -27.54, 34.36, -9.38, -47.43, 0.01, 35.40, 168.81
 104, 325.00, 3.50, -29.66, 5929.21, -0.67, -118.45, 99.99, 88.86, 179.68 
105, 230.00, -30.44, -39.42, 22.20, -40.80, 36.89, 0.01, 21.98, 47.88
 105, 325.00, -32.44, -39.16, 5929.46, -99.08, -35.44, 99.99, 88.98, 109.68 
106, 230.00, 46.06, 47.36, 26.71, -10.99, 51.80, 0.01, 26.76, 11.98
 106, 325.00, 47.14, 50.46, 5927.42, 94.35, 162.65, 99.99, 88.18, -30.12 
107, 230.00, -84.92, 0.92, 41.32, -41.23, 10.51, 0.01, 44.16, 75.70
 107, 325.00, -91.02, 1.30, 5919.60, -357.26, 14.47, 99.99, 86.54, 87.68 
108, 230.00, -29.27, 17.26, 41.81, -41.85, 4.27, 0.01, 44.82, 84.17
 108, 325.00, -31.22, 17.76, 5929.37, -102.89, 39.41, 99.99, 88.94, 69.04 
109, 230.00, -37.18, 57.99, 34.88, -10.83, -46.73, 0.01, 36.03, 166.96
 109, 325.00, -38.73, 58.41, 5928.88, -99.91, 89.61, 99.99, 88.70, 48.11 
110, 230.00, -24.03, 85.32, 29.30, -47.56, 19.92, 0.01, 29.61, 67.27
 110, 325.00, -27.13, 91.72, 5916.07, -152.19, 382.70, 99.99, 86.02, 21.69 
111, 230.00, 25.30, -45.76, 5.40, -33.61, 48.57, 0.01, 5.23, 34.69
 111, 325.00, 24.83, -45.30, 5930.27, 13.06, -36.29, 99.99, 89.63, -160.20 
112, 230.00, 78.51, -3.09, 24.19, 5.72, 53.85, 0.01, 24.07, -6.06
 112, 325.00, 82.12, -1.54, 5925.26, 242.28, 47.14, 99.99, 87.61, -78.99 
113, 230.00, 8.29, 94.58, 27.01, -10.94, -51.66, 0.01, 27.09, 168.04
 113, 325.00, 8.78, 102.39, 5910.62, 35.48, 482.66, 99.99, 85.32, -4.20 
114, 230.00, -40.26, -21.54, 23.64, -54.40, 0.27, 0.01, 23.49, 89.72
 114, 325.00, -42.88, -22.01, 5928.83, -130.28, -39.31, 99.99, 88.69, 106.79 
115, 230.00, 12.22, -11.04, 45.98, 27.32, 25.63, 0.01, 50.83, -46.83
 115, 630.00, 27.89, -19.33, 5294.51, 276.25, -169.44, 80.00, 86.50, -121.52 
116, 230.00, 30.28, -69.13, 5.34, -56.45, 17.39, 0.01, 5.17, 72.88
 116, 325.00, 29.69, -71.27, 5927.86, 24.11, -171.58, 99.99, 88.33, -172.00 
117, 230.00, 2.99, -81.59, 52.97, 23.31, 12.99, 0.01, 63.26, -60.87
 117, 325.00, 3.86, -85.15, 5924.91, 34.26, -252.81, 99.99, 87.53, -172.28 
118, 230.00, 57.76, -41.50, 36.61, 45.59, -9.96, 0.01, 38.12, -102.33
 118, 325.00, 61.23, -43.28, 5926.07, 194.63, -116.08, 99.99, 87.81, -120.81 
119, 230.00, 56.37, 39.00, 41.76, 39.44, -14.76, 0.01, 44.76, -110.51
 119, 325.00, 59.46, 39.82, 5927.25, 176.55, 78.37, 99.99, 88.13, -66.06 
120, 230.00, 65.78, 69.49, 4.80, -33.29, -48.85, 0.01, 4.64, 145.73
 120, 325.00, 71.70, 75.33, 5908.58, 356.81, 362.32, 99.99, 85.08, -44.56 
121, 230.00, 45.22, -30.01, 22.88, 54.55, 4.22, 0.01, 22.69, -85.57
 121, 325.00, 48.07, -30.62, 5928.39, 144.40, -53.96, 99.99, 88.51, -110.49 
122, 230.00, 33.02, 59.20, 46.63, 16.42, -32.76, 0.01, 51.84, -153.38
 122, 325.00, 34.59, 60.05, 5928.73, 94.40, 104.51, 99.99, 88.64, -42.09 
123, 230.00, -25.08, -16.43, 4.03, 57.61, -13.52, 0.01, 3.90, -103.21
 123, 325.00, -23.78, -17.22, 5930.14, -2.38, -55.76, 99.99, 89.46, 177.56 
124, 230.00, 32.33, -90.55, 12.88, -36.31, 45.09, 0.01, 12.55, 38.84
 124, 325.00, 34.82, -99.24, 5905.78, 161.95, -514.09, 99.99, 84.79, -162.51 
125, 230.00, 64.89, 3.12, 38.73, -43.71, -10.34, 0.01, 40.78, 103.31
 125, 325.00, 65.43, 2.89, 5929.58, 98.30, -3.83, 99.99, 89.05, -92.23 
126, 230.00, 2.04, -39.26, 5.82, -59.02, -0.74, 0.01, 5.63, 90.72
 126, 325.00, 0.19, -40.11, 5929.64, -57.42, -75.23, 99.99, 89.09, 142.64 
127, 230.00, 4.77, -58.41, 45.20, -15.60, -35.09, 0.01, 49.65, 156.04
 127, 325.00, 4.40, -61.07, 5928.35, -6.43, -155.72, 99.99, 88.49, 177.64 
128, 230.00, -52.06, -53.75, 9.97, -55.17, -19.34, 0.01, 9.67, 109.32
 128, 325.00, -55.85, -56.48, 5924.52, -202.36, -169.56, 99.99, 87.45, 129.96 
129, 230.00, -17.48, -45.32, 11.95, 46.64, -34.63, 0.01, 11.63, -126.60
 129, 325.00, -16.40, -47.46, 5929.16, 15.83, -120.01, 99.99, 88.83, -172.49 
130, 230.00, -15.68, 5.19, 32.94, -8.28, 48.62, 0.01, 33.73, 9.66
 130, 630.00, -32.64, 16.14, 5292.68, -311.12, 175.95, 80.01, 86.14, 60.51 
131, 230.00, -4.82, 95.76, 17.20, 26.89, -49.99, 0.01, 16.86, -151.72
 131, 325.00, -4.53, 104.61, 5906.73, -0.61, 529.50, 99.99, 84.88, 0.07 
132, 230.00, 19.38, 83.38, 43.21, 35.46, 19.81, 0.01, 46.77, -60.81
 132, 325.00, 21.60, 88.85, 5919.91, 110.38, 334.88, 99.99, 86.59, -18.24 
133, 230.00, 45.22, -29.25, 33.45, 48.95, 1.59, 0.01, 34.33, -88.14
 133, 325.00, 47.88, -29.92, 5928.53, 138.18, -54.95, 99.99, 88.56, -111.69 
134, 230.00, -87.61, -40.65, 37.22, -12.08, 44.57, 0.01, 38.87, 15.16
 134, 325.00, -98.43, -44.16, 5897.14, -588.45, -219.34, 99.99, 83.92, 110.44 
135, 230.00, 73.10, 7.44, 55.25, -21.56, 0.19, 0.01, 68.68, 89.49
 135, 325.00, 75.13, 7.72, 5927.93, 169.98, 19.80, 99.99, 88.35, -83.36 
136, 230.00, -71.31, -50.85, 38.78, 16.97, -41.54, 0.01, 40.83, -157.78
 136, 325.00, -75.31, -55.36, 5919.07, -269.26, -248.71, 99.99, 86.46, 132.73 
137, 230.00, 22.79, -68.04, 41.64, -32.77, -26.64, 0.01, 44.59, 129.11
 137, 325.00, 22.57, -71.30, 5926.90, 24.19, -202.10, 99.99, 88.03, -173.17 
138, 230.00, 72.67, -67.33, 0.44, 58.58, -9.26, 0.01, 0.42, -98.99
 138, 325.00, 87.44, -79.68, 5854.19, 717.85, -616.74, 99.98, 80.82, -130.67 
139, 230.00, 40.92, 29.36, 17.80, 11.29, -55.44, 0.01, 17.46, -168.49
 139, 325.00, 42.22, 28.28, 5929.74, 88.32, -2.41, 99.99, 89.15, -91.56 
140, 230.00, 83.64, 36.05, 31.96, 25.92, 42.71, 0.01, 32.61, -31.25
 140, 325.00, 90.99, 40.19, 5911.26, 424.15, 216.31, 99.99, 85.40, -62.98 
141, 230.00, -80.93, -26.23, 1.16, 24.78, -53.87, 0.01, 1.12, -155.29
 141, 325.00, -84.70, -29.38, 5922.29, -269.53, -152.64, 99.99, 87.01, 119.52 
142, 230.00, -37.80, -44.51, 41.33, -41.29, -10.20, 0.01, 44.18, 103.87
 142, 325.00, -40.11, -46.01, 5928.32, -119.85, -101.27, 99.99, 88.48, 130.20 
143, 230.00, -28.06, 95.15, 7.95, 43.15, 39.90, 0.01, 7.70, -47.24
 143, 325.00, -31.85, 113.51, 5857.13, -208.07, 905.72, 99.99, 80.98, 12.94 
144, 230.00, 23.67, 15.16, 23.78, -32.28, 43.71, 0.01, 23.63, 36.45
