ion,x,y,z,vx,vy,vz,energy,elev,azim
 29, 325.00, -66.16, 3.68, 5928.06, -159.47, -46.85, 99.99, 88.39, 106.37 
30, 230.00, 25.58, -60.72, 27.22, 20.94, -48.35, 0.01, 27.32, -156.58
 30, 325.00, 27.04, -64.13, 5926.81, 80.63, -189.95, 99.99, 88.01, -157.00 
31, 230.00, -96.15, 20.75, 14.38, -9.09, -56.82, 0.01, 14.03, 170.91
 31, 325.00, -110.98, 22.20, 5879.34, -770.36, 103.16, 100.00, 82.47, 82.37 
32, 230.00, -61.57, 30.64, 13.18, 57.29, -7.84, 0.01, 12.84, -97.79
 32, 325.00, -61.75, 31.38, 5929.43, -85.88, 64.25, 99.99, 88.96, 53.20 
33, 230.00, -70.91, -63.88, 10.81, -43.51, -38.83, 0.01, 10.50, 131.74
 33, 325.00, -80.07, -72.12, 5894.43, -485.19, -436.69, 99.99, 83.68, 131.99 
34, 230.00, 26.21, 82.29, 25.08, 16.92, -51.02, 0.01, 25.01, -161.66
 34, 325.00, 28.26, 85.52, 5923.69, 116.71, 256.63, 99.99, 87.28, -24.46 
35, 230.00, 45.31, 57.08, 33.59, -0.19, 48.88, 0.01, 34.49, 0.22
 35, 325.00, 46.98, 60.73, 5925.76, 119.49, 201.81, 99.99, 87.73, -30.63 
36, 230.00, -36.34, -36.39, 9.02, -33.58, 48.05, 0.01, 8.75, 34.95
 36, 325.00, -38.27, -35.71, 5929.47, -103.11, -18.67, 99.99, 88.99, 100.26 
37, 230.00, 17.48, 36.00, 39.57, -31.70, -30.77, 0.01, 41.85, 134.15
 37, 325.00, 16.84, 35.78, 5930.28, 0.27, 36.39, 99.99, 89.65, -0.43 
38, 230.00, 83.28, 36.84, 39.32, -42.49, -12.89, 0.01, 41.52, 106.88
 38, 325.00, 88.22, 39.21, 5918.80, 336.46, 155.10, 99.99, 86.42, -65.25 
39, 230.00, 63.48, 34.70, 21.68, 39.18, -38.89, 0.01, 21.44, -134.79
 39, 325.00, 67.01, 34.74, 5926.63, 205.57, 49.43, 99.99, 87.96, -76.48 
40, 230.00, 50.16, -0.39, 27.95, 12.31, -50.84, 0.01, 28.12, -166.39
 40, 325.00, 51.71, -2.01, 5929.20, 106.39, -53.35, 99.99, 88.85, -116.63 
41, 230.00, -64.01, 50.17, 42.90, -34.28, -22.39, 0.01, 46.33, 123.15
 41, 325.00, -68.18, 51.90, 5923.69, -244.78, 140.10, 99.99, 87.27, 60.22 
42, 230.00, -54.48, 48.69, 15.41, 57.20, 2.87, 0.01, 15.06, -87.13
 42, 325.00, -54.66, 50.55, 5928.42, -81.63, 129.29, 99.99, 88.52, 32.27 
43, 230.00, -26.08, -29.98, 15.56, 53.64, -19.96, 0.01, 15.21, -110.41
 43, 325.00, -24.92, -31.26, 5929.89, 6.43, -77.36, 99.99, 89.25, -175.25 
44, 230.00, 18.51, -94.14, 48.76, 3.66, -33.57, 0.01, 55.30, -173.78
 44, 325.00, 20.74, -105.93, 5895.01, 121.59, -634.42, 99.99, 83.75, -169.15 
45, 230.00, -35.06, -53.71, 37.45, -16.29, -43.01, 0.01, 39.15, 159.25
 45, 325.00, -36.61, -56.66, 5927.36, -94.96, -164.24, 99.99, 88.17, 149.96 
46, 230.00, 60.37, 26.99, 14.50, 57.19, -6.02, 0.01, 14.15, -96.01
 46, 325.00, 64.07, 27.65, 5926.79, 198.92, 56.07, 99.99, 88.00, -74.26 
47, 230.00, 89.55, -2.30, 36.42, -45.87, -9.32, 0.01, 37.88, 101.49
 47, 325.00, 94.29, -2.75, 5920.93, 334.59, -19.73, 99.99, 86.76, -93.37 
48, 230.00, -14.24, -17.17, 2.72, -54.49, 23.25, 0.01, 2.63, 66.89
 48, 325.00, -16.34, -16.83, 5929.15, -115.51, -41.50, 99.99, 88.81, 109.76 
49, 230.00, -41.23, -89.20, 45.75, 37.53, -3.96, 0.01, 50.48, -96.02
 49, 325.00, -46.24, -102.57, 5882.27, -281.14, -699.58, 99.99, 82.70, 158.11 
50, 230.00, 19.68, -79.88, 34.69, -23.00, -42.25, 0.01, 35.80, 151.43
 50, 325.00, 19.96, -85.25, 5921.90, 42.34, -314.55, 99.99, 86.93, -172.33 
51, 230.00, -32.00, -76.93, 51.50, -1.22, -29.39, 0.01, 60.27, 177.61
 51, 325.00, -33.72, -81.90, 5921.79, -112.79, -298.98, 99.99, 86.91, 159.33 
52, 230.00, -55.71, -1.82, 58.68, -7.23, 4.69, 0.01, 81.64, 57.05
 52, 325.00, -57.33, -1.71, 5929.25, -116.69, 1.30, 99.99, 88.87, 89.36 
53, 230.00, 49.26, -17.18, 7.53, -15.57, -56.73, 0.01, 7.29, 164.65
 53, 325.00, 49.94, -19.39, 5929.19, 77.16, -91.28, 99.99, 88.85, -139.79 
54, 230.00, -20.57, 12.11, 23.61, 51.48, 17.59, 0.01, 23.46, -71.14
 54, 325.00, -19.42, 12.97, 5929.99, -24.06, 66.82, 99.99, 89.31, 19.80 
55, 230.00, -93.72, -7.33, 52.34, 20.86, -18.51, 0.01, 61.95, -131.58
 55, 325.00, -101.84, -8.58, 5910.06, -486.45, -59.52, 99.99, 85.26, 96.98 
56, 230.00, -11.89, -18.21, 35.56, 24.83, -40.45, 0.01, 36.84, -148.46
 56, 325.00, -11.38, -19.95, 5929.09, -21.69, -119.99, 99.99, 88.82, 169.75 
57, 230.00, -24.68, 30.68, 52.84, 19.86, -18.19, 0.01, 62.99, -132.50
 57, 325.00, -24.57, 30.75, 5930.21, -26.32, 39.46, 99.99, 89.54, 33.71 
58, 230.00, -12.58, 78.54, 33.29, 47.40, 12.74, 0.01, 34.15, -74.96
 58, 325.00, -11.67, 82.49, 5924.86, 10.86, 256.07, 99.99, 87.52, -2.43 
59, 230.00, -51.76, 71.99, 39.43, 32.02, -30.62, 0.01, 41.67, -133.73
 59, 325.00, -54.16, 75.76, 5921.80, -179.37, 264.20, 99.99, 86.91, 34.17 
60, 230.00, -64.49, -58.81, 39.85, 32.73, 29.30, 0.01, 42.22, -48.16
 60, 325.00, -67.42, -61.50, 5923.08, -217.08, -198.55, 99.99, 87.16, 132.45 
61, 230.00, 1.24, -36.18, 28.80, 20.95, -47.42, 0.01, 29.05, -156.16
 61, 325.00, 1.94, -38.45, 5929.16, 24.16, -118.73, 99.99, 88.83, -168.50 
62, 230.00, -81.02, -51.78, 16.40, 56.95, 2.28, 0.01, 16.06, -87.70
 62, 325.00, -88.34, -57.49, 5905.00, -444.03, -320.24, 99.99, 84.70, 125.80 
63, 230.00, 14.33, -33.10, 35.88, 22.15, 41.71, 0.01, 37.22, -27.97
 63, 325.00, 15.34, -32.47, 5930.12, 51.85, -22.99, 99.99, 89.45, -113.92 
64, 230.00, -65.11, 71.71, 47.33, -35.58, -3.45, 0.01, 52.93, 95.54
 64, 325.00, -74.37, 80.63, 5890.47, -483.58, 486.93, 99.99, 83.35, 44.80 
65, 230.00, 53.56, 58.42, 3.13, -44.49, 39.09, 0.01, 3.03, 48.70
 65, 325.00, 54.55, 62.26, 5925.17, 117.21, 219.77, 99.99, 87.59, -28.07 
66, 230.00, -64.40, -18.95, 30.30, -9.85, 50.03, 0.01, 30.72, 11.14
 66, 325.00, -66.74, -17.97, 5928.24, -159.66, 8.08, 99.99, 88.46, 87.10 
67, 230.00, -28.10, 22.64, 43.83, -11.55, -38.26, 0.01, 47.64, 163.20
 67, 325.00, -29.06, 21.90, 5930.01, -67.92, 5.19, 99.99, 89.34, 85.63 
68, 230.00, 41.18, 55.59, 25.25, -36.75, 39.10, 0.01, 25.20, 43.22
 68, 325.00, 41.39, 58.67, 5927.48, 61.49, 175.40, 99.99, 88.20, -19.32 
69, 230.00, -66.41, -18.80, 51.07, -30.05, 2.58, 0.01, 59.44, 85.08
 69, 325.00, -69.56, -19.34, 5927.12, -192.40, -42.91, 99.99, 88.10, 102.57 
70, 230.00, 0.58, 31.70, 1.22, -59.12, 4.54, 0.01, 1.18, 85.61
 70, 325.00, -1.30, 32.52, 5929.62, -60.68, 74.41, 99.99, 89.07, 39.20 
71, 230.00, -54.34, 10.70, 22.31, 25.79, -48.52, 0.01, 22.10, -152.01
 71, 325.00, -54.86, 9.42, 5929.80, -78.84, -29.48, 99.99, 89.19, 110.50 
72, 230.00, 23.82, 0.23, 11.55, -54.60, 20.08, 0.01, 11.23, 69.81
 72, 325.00, 22.65, 0.89, 5930.19, 40.28, 23.25, 99.99, 89.55, -60.00 
73, 230.00, 15.54, 63.58, 54.05, 0.79, -24.41, 0.01, 65.69, -178.16
 73, 325.00, 16.03, 64.72, 5929.13, 35.63, 117.05, 99.99, 88.82, -16.93 
74, 230.00, 24.74, 76.64, 2.77, -57.43, -14.53, 0.01, 2.68, 104.20
 74, 325.00, 24.08, 79.72, 5926.09, 17.40, 225.39, 99.99, 87.82, -4.41 
75, 230.00, 6.66, -30.94, 3.17, -48.70, -33.70, 0.01, 3.07, 124.68
 75, 325.00, 5.24, -32.67, 5929.40, -36.59, -102.16, 99.99, 88.95, 160.30 
76, 230.00, 32.19, -43.55, 18.26, 32.44, -46.17, 0.01, 17.93, -144.91
 76, 325.00, 34.01, -46.09, 5928.14, 96.05, -132.31, 99.99, 88.42, -144.02 
77, 230.00, -5.31, 44.70, 57.33, 14.85, 3.21, 0.01, 75.16, -77.80
 77, 325.00, -4.96, 45.78, 5929.78, 5.62, 85.31, 99.99, 89.17, -3.77 
78, 230.00, -34.28, -12.01, 53.92, -12.61, -21.25, 0.01, 65.38, 149.31
 78, 325.00, -35.40, -12.94, 5929.69, -79.73, -45.43, 99.99, 89.11, 119.67 
79, 230.00, -94.21, -18.53, 28.51, -36.64, 36.91, 0.01, 28.73, 44.80
 79, 325.00, -106.15, -19.54, 5895.13, -640.33, -78.74, 99.99, 83.75, 97.01 
80, 230.00, -63.54, 69.98, 15.32, -31.89, 47.60, 0.01, 14.97, 33.82
 80, 325.00, -70.97, 78.55, 5899.09, -402.55, 456.67, 99.99, 84.11, 41.40 
81, 230.00, 79.97, -46.00, 33.03, 46.17, -17.19, 0.01, 33.84, -110.42
 81, 325.00, 88.17, -50.44, 5907.81, 452.74, -250.47, 99.99, 84.99, -118.95 
82, 230.00, 72.81, -25.80, 52.96, -0.06, 26.71, 0.01, 63.24, 0.13
 82, 325.00, 75.84, -26.04, 5926.47, 210.54, -46.67, 99.99, 87.92, -102.50 
83, 230.00, -40.76, -44.33, 7.57, -46.74, -35.71, 0.01, 7.34, 127.38
 83, 325.00, -43.36, -46.69, 5927.46, -133.99, -130.04, 99.99, 88.20, 134.14 
84, 230.00, 37.72, -19.50, 30.03, 28.58, -42.41, 0.01, 30.42, -146.02
 84, 325.00, 39.45, -21.27, 5929.04, 98.62, -79.60, 99.99, 88.78, -128.91 
85, 230.00, 29.70, 77.61, 59.01, -1.64, 5.77, 0.01, 84.20, 15.82
 85, 325.00, 31.19, 81.80, 5923.28, 100.25, 272.49, 99.99, 87.19, -20.20 
86, 230.00, -66.83, -49.03, 8.24, -54.03, -23.04, 0.01, 7.99, 113.10
 86, 325.00, -72.02, -52.33, 5920.15, -289.05, -194.61, 99.99, 86.63, 123.95 
87, 230.00, -7.88, -24.41, 49.46, 30.89, -10.81, 0.01, 56.51, -109.28
 87, 325.00, -7.08, -25.31, 5929.79, 9.28, -85.38, 99.99, 89.17, -173.80 
88, 230.00, -15.26, 47.34, 31.01, 33.55, -37.82, 0.01, 31.53, -138.42
 88, 325.00, -14.55, 47.23, 5930.19, 6.35, 48.89, 99.99, 89.52, -7.40 
89, 230.00, 43.22, 61.35, 8.20, -13.09, -57.26, 0.01, 7.95, 167.12
 89, 325.00, 44.46, 61.89, 5928.55, 103.15, 105.98, 99.99, 88.57, -44.23 
90, 230.00, -77.42, -36.44, 34.32, 37.70, -30.31, 0.01, 35.36, -128.79
 90, 325.00, -80.66, -39.45, 5922.95, -246.28, -166.56, 99.99, 87.13, 124.07 
91, 230.00, -12.34, -46.67, 41.46, -41.18, 10.14, 0.01, 44.35, 76.17
 91, 325.00, -13.92, -47.40, 5929.55, -65.43, -75.75, 99.99, 89.03, 139.18 
92, 230.00, 55.14, -17.73, 23.54, -28.58, 46.33, 0.01, 23.39, 31.67
 92, 325.00, 55.66, -16.72, 5929.84, 80.45, 12.63, 99.99, 89.21, -81.08 
93, 230.00, -44.65, 76.11, 27.97, 52.26, -2.11, 0.01, 28.14, -92.31
 93, 325.00, -45.91, 80.96, 5921.03, -126.67, 307.92, 99.99, 86.78, 22.36 
94, 230.00, -2.35, -53.75, 56.08, 17.79, 7.46, 0.01, 71.02, -67.26
 94, 325.00, -1.84, -54.82, 5929.61, 13.92, -95.36, 99.99, 89.07, -171.70 
95, 230.00, 1.44, -21.55, 39.76, -36.44, 24.68, 0.01, 42.09, 55.89
 95, 325.00, 0.31, -21.31, 5929.71, -33.96, -82.98, 99.99, 89.13, 157.74 
96, 230.00, -50.11, -30.63, 51.43, -12.46, 26.77, 0.01, 60.14, 24.96
 96, 325.00, -51.82, -30.59, 5929.19, -114.62, -34.41, 99.99, 88.84, 106.71 
97, 230.00, 90.89, 16.88, 10.64, -22.71, 53.75, 0.01, 10.33, 22.91
 97, 325.00, 97.77, 19.94, 5913.29, 427.75, 141.10, 99.99, 85.64, -71.74 
98, 230.00, 20.63, 94.13, 11.69, 57.32, 9.74, 0.01, 11.37, -80.35
 98, 325.00, 24.81, 105.58, 5894.13, 196.21, 625.58, 99.99, 83.65, -17.41 
99, 230.00, -43.22, 55.36, 26.40, -20.90, 48.82, 0.01, 26.43, 23.17
 99, 325.00, -45.38, 58.81, 5925.94, -130.00, 189.49, 99.99, 87.78, 34.45 
100, 230.00, -42.89, 4.60, 50.07, 1.84, -31.74, 0.01, 57.58, -176.68
 100, 325.00, -43.76, 3.69, 5929.84, -77.05, -24.41, 99.99, 89.22, 107.58 
101, 230.00, -59.64, 58.46, 36.53, -46.59, -3.49, 0.01, 38.02, 94.28
 101, 325.00, -64.26, 61.46, 5921.33, -258.47, 201.60, 99.99, 86.83, 52.05 
102, 230.00, 65.08, 34.34, 5.99, 39.74, -43.62, 0.01, 5.79, -137.66
 102, 325.00, 68.78, 34.25, 5926.32, 215.09, 46.01, 99.99, 87.87, -77.93 
103, 230.00, -40.64, 31.27, 27.06, -52.55, 4.84, 0.01, 27.15, 84.74
 103, 325.00, -43.26, 32.17, 5928.60, -131.04, 63.98, 99.99, 88.59, 63.97 
104, 230.00, 81.30, 5.41, 58.32, 9.23, -5.58, 0.01, 79.53, -121.14
 104, 325.00, 85.55, 5.50, 5923.98, 275.65, 11.84, 99.99, 87.33, -87.54 
105, 230.00, 47.47, 36.77, 34.58, -26.21, 40.44, 0.01, 35.66, 32.95
 105, 325.00, 47.92, 39.05, 5928.79, 71.06, 118.05, 99.99, 88.67, -31.05 
106, 230.00, -20.75, 67.41, 58.34, -2.10, 10.45, 0.01, 79.64, 11.37
 106, 325.00, -21.53, 70.06, 5927.46, -53.87, 178.78, 99.99, 88.20, 16.77 
107, 230.00, 63.38, 70.68, 4.53, 22.39, 54.74, 0.01, 4.38, -22.25
 107, 325.00, 70.73, 79.79, 5897.27, 401.59, 479.67, 99.99, 83.94, -39.94 
108, 230.00, 38.10, 27.66, 13.45, -2.44, -57.71, 0.01, 13.10, 177.58
 108, 325.00, 38.87, 26.44, 5930.00, 67.74, -8.76, 99.99, 89.34, -97.37 
109, 230.00, -33.67, -63.60, 9.26, -27.47, 51.74, 0.01, 8.98, 27.96
 109, 325.00, -35.72, -64.21, 5928.33, -114.07, -107.37, 99.99, 88.49, 133.27 
110, 230.00, -10.93, -18.17, 8.31, 21.17, 54.77, 0.01, 8.05, -21.14
 110, 328.61, -10.60, -16.96, 5927.52, -100.80, -141.17, 99.98, 88.32, 144.47 
111, 230.00, -31.10, 61.49, 33.85, 32.54, -36.23, 0.01, 34.81, -138.07
 111, 325.00, -31.08, 62.34, 5929.27, -39.97, 108.29, 99.99, 88.88, 20.26 
112, 230.00, 81.57, 8.44, 45.38, -33.10, -19.05, 0.01, 49.91, 119.92
 112, 325.00, 84.53, 8.26, 5925.83, 232.46, 7.65, 99.99, 87.75, -88.11 
113, 230.00, 40.42, -3.43, 49.56, 15.89, 28.44, 0.01, 56.68, -29.19
 113, 325.00, 41.79, -2.60, 5929.64, 91.52, 23.11, 99.99, 89.09, -75.83 
114, 230.00, 18.23, -90.03, 33.40, 34.75, -34.56, 0.01, 34.28, -134.85
 114, 325.00, 20.80, -98.52, 5909.49, 126.86, -480.72, 99.99, 85.19, -165.22 
115, 230.00, -54.05, -46.43, 44.25, 10.35, 38.11, 0.01, 48.26, -15.19
 115, 325.00, -55.60, -46.84, 5928.60, -124.28, -76.30, 99.99, 88.59, 121.55 
116, 230.00, 72.88, -2.47, 54.83, -8.98, -20.74, 0.01, 67.60, 156.60
 116, 325.00, 75.25, -3.21, 5927.57, 180.72, -28.08, 99.99, 88.23, -98.83 
117, 230.00, 41.30, -21.65, 54.67, -19.41, -12.35, 0.01, 67.17, 122.47
 117, 325.00, 41.60, -22.52, 5929.90, 55.88, -52.61, 99.99, 89.26, -133.27 
118, 230.00, 31.83, 87.89, 13.99, -7.33, 57.17, 0.01, 13.65, 7.31
 118, 325.00, 34.57, 97.82, 5903.76, 164.62, 537.04, 99.99, 84.57, -17.04 
119, 230.00, 35.72, -18.56, 14.84, 44.36, -36.46, 0.01, 14.49, -129.42
 119, 325.00, 37.89, -20.12, 5928.91, 111.73, -71.97, 99.99, 88.72, -122.79 
120, 230.00, 10.28, -63.71, 43.26, 38.58, 12.54, 0.01, 46.84, -71.99
 120, 325.00, 11.80, -65.20, 5928.68, 62.85, -128.05, 99.99, 88.62, -153.86 
121, 230.00, -26.07, -8.09, 33.96, 24.57, 41.96, 0.01, 34.93, -30.35
 121, 325.00, -25.87, -6.93, 5930.15, -49.44, 21.34, 99.99, 89.48, 66.66 
122, 230.00, -3.23, 2.92, 17.25, 55.81, 10.28, 0.01, 16.91, -79.56
 122, 630.00, -0.03, 6.79, 5929.95, 28.55, 67.88, 99.99, 89.29, -22.81 
123, 230.00, -56.82, 36.36, 10.55, -54.74, 20.26, 0.01, 10.24, 69.69
 123, 325.00, -60.38, 38.18, 5926.32, -191.75, 107.34, 99.99, 87.88, 60.76 
124, 230.00, -77.29, 44.24, 38.14, -26.43, 36.94, 0.01, 40.02, 35.58
 124, 325.00, -83.48, 48.46, 5914.84, -362.29, 230.50, 99.99, 85.85, 57.53 
125, 230.00, 56.98, -70.54, 40.03, -22.53, 37.52, 0.01, 42.45, 30.99
 125, 325.00, 60.47, -74.56, 5919.35, 232.44, -277.56, 99.99, 86.50, -140.06 
126, 230.00, 53.42, -30.59, 14.15, 9.87, -56.75, 0.01, 13.80, -170.14
 126, 325.00, 55.24, -33.25, 5927.80, 124.09, -124.11, 99.99, 88.30, -135.00 
127, 230.00, 53.94, 77.51, 31.12, -47.10, 18.18, 0.01, 31.65, 68.89
 127, 325.00, 57.74, 85.58, 5907.80, 251.21, 452.54, 99.99, 84.99, -29.03 
128, 230.00, -17.81, 77.71, 1.58, -16.09, 57.06, 0.01, 1.52, 15.75
 128, 325.00, -19.14, 83.12, 5922.06, -73.22, 305.69, 99.99, 86.96, 13.47 
129, 230.00, -1.16, -99.58, 42.92, 5.86, 40.51, 0.01, 46.36, -8.24
 129, 325.00, -1.22, -118.64, 5854.76, -5.20, -947.07, 100.01, 80.81, 179.69 
130, 230.00, 53.88, 15.43, 16.34, 41.34, -39.26, 0.01, 15.99, -133.52
 130, 325.00, 56.56, 14.57, 5928.51, 149.20, -10.23, 99.99, 88.55, -93.92 
131, 230.00, 58.21, 57.24, 23.93, 48.40, 24.54, 0.01, 23.79, -63.12
 131, 325.00, 62.63, 60.86, 5921.36, 245.10, 216.74, 99.99, 86.84, -48.51 
132, 230.00, -27.15, 22.91, 43.69, 22.42, -33.26, 0.01, 47.45, -146.02
 132, 325.00, -27.01, 22.34, 5930.30, -32.15, 12.18, 99.99, 89.67, 69.25 
133, 230.00, 44.15, 43.57, 51.22, 18.33, 23.62, 0.01, 59.73, -37.82
 133, 325.00, 45.97, 45.54, 5928.14, 113.60, 117.84, 99.99, 88.42, -43.95 
134, 230.00, -1.20, -41.33, 31.62, 2.37, -50.12, 0.01, 32.21, -177.29
 134, 325.00, -1.15, -43.81, 5929.02, 0.26, -127.74, 99.99, 88.77, -179.88 
135, 230.00, -18.73, -75.16, 7.80, -9.30, -58.06, 0.01, 7.55, 170.90
 135, 325.00, -19.83, -80.22, 5923.22, -65.42, -284.26, 99.99, 87.18, 167.04 
136, 230.00, -22.43, -30.69, 21.18, -20.66, -51.40, 0.01, 20.93, 158.10
 136, 325.00, -23.57, -32.98, 5929.02, -63.48, -110.85, 99.99, 88.77, 150.20 
137, 230.00, 47.33, -81.30, 53.22, 24.98, 7.82, 0.01, 63.81, -72.61
 137, 325.00, 52.58, -88.80, 5907.08, 287.25, -439.43, 99.99, 84.92, -146.83 
138, 230.00, 20.33, -65.44, 43.59, 40.21, 0.53, 0.01, 47.31, -89.24
 138, 325.00, 22.26, -67.56, 5927.66, 90.49, -156.00, 99.99, 88.26, -149.88 
139, 230.00, 13.70, -13.30, 33.01, 39.70, -29.19, 0.01, 33.81, -126.32
 139, 325.00, 15.33, -14.58, 5928.42, 118.82, -104.64, 100.00, 88.47, -131.37 
140, 230.00, 26.09, 95.71, 13.46, 13.64, -56.13, 0.01, 13.11, -166.35
 140, 325.00, 30.98, 110.52, 5874.01, 242.93, 777.16, 99.98, 82.11, -17.36 
141, 230.00, -35.00, 75.82, 47.59, -31.01, -17.06, 0.01, 53.37, 118.82
 141, 325.00, -37.79, 79.27, 5923.34, -154.04, 245.09, 99.99, 87.20, 32.15 
142, 230.00, -36.31, 9.48, 2.91, -7.41, -58.77, 0.01, 2.81, 172.81
 142, 325.00, -37.31, 7.80, 5929.73, -77.84, -42.79, 99.99, 89.14, 118.80 
143, 230.00, -56.41, -15.22, 55.48, 11.20, -17.74, 0.01, 69.29, -147.75
 143, 325.00, -57.53, -16.18, 5929.31, -102.39, -49.14, 99.99, 88.90, 115.64 
144, 230.00, -9.19, 84.48, 4.10, 49.56, 32.32, 0.01, 3.97, -56.89
