ion,x,y,z,vx,vy,vz,energy,elev,azim
 13, 325.00, -47.71, -5.72, 5929.46, -102.95, -22.33, 99.99, 88.98, 102.24 
14, 230.00, 9.38, 32.54, 27.83, 50.63, -13.41, 0.01, 27.99, -104.83
 14, 325.00, 11.20, 32.81, 5929.69, 72.90, 55.24, 99.99, 89.12, -52.84 
15, 230.00, 94.69, 13.45, 18.86, 56.23, 0.73, 0.01, 18.54, -89.25
 15, 325.00, 107.06, 14.99, 5893.53, 654.69, 85.23, 99.99, 83.61, -82.58 
16, 230.00, -26.54, 67.59, 8.57, -58.68, -0.80, 0.01, 8.31, 90.79
 16, 325.00, -29.36, 70.04, 5926.33, -130.80, 176.24, 99.99, 87.88, 36.58 
17, 230.00, 17.50, -3.90, 42.58, -7.96, -40.51, 0.01, 45.88, 168.88
 17, 630.00, 41.32, -15.17, 3219.90, 400.47, -164.94, 30.01, 82.34, -112.38 
18, 230.00, -40.98, 39.11, 17.96, -20.86, -52.53, 0.01, 17.63, 158.34
 18, 325.00, -42.68, 38.44, 5929.46, -103.08, 23.30, 99.99, 88.98, 77.27 
19, 230.00, -67.47, -24.75, 32.83, 48.31, 10.31, 0.01, 33.60, -77.96
 19, 325.00, -68.31, -25.29, 5928.95, -120.11, -51.79, 99.99, 88.74, 113.32 
20, 230.00, -37.69, 84.12, 22.61, -23.24, -49.66, 0.01, 22.41, 154.93
 20, 325.00, -41.45, 89.41, 5916.00, -207.95, 356.26, 99.99, 86.01, 30.27 
21, 230.00, -48.08, 2.79, 45.47, -34.60, 15.92, 0.01, 50.05, 65.30
 21, 325.00, -50.28, 3.35, 5929.03, -125.67, 21.69, 99.99, 88.77, 80.21 
22, 230.00, -68.14, 7.82, 58.25, 0.25, -11.16, 0.01, 79.15, -178.74
 22, 325.00, -70.36, 7.73, 5928.16, -162.96, 7.11, 99.99, 88.42, 87.50 
23, 230.00, 21.71, -46.15, 11.69, -11.72, -56.95, 0.01, 11.37, 168.37
 23, 325.00, 21.86, -49.06, 5928.51, 29.13, -146.70, 99.99, 88.55, -168.77 
24, 230.00, 62.99, 0.03, 55.27, -21.44, 1.88, 0.01, 68.72, 85.00
 24, 325.00, 64.12, 0.09, 5929.30, 113.93, 2.02, 99.99, 88.90, -88.98 
25, 230.00, -21.11, -44.25, 19.51, -1.37, 55.99, 0.01, 19.21, 1.40
 25, 325.00, -21.64, -43.49, 5930.20, -41.06, -25.11, 99.99, 89.54, 121.45 
26, 230.00, 17.35, -23.45, 42.37, 39.25, 13.49, 0.01, 45.59, -71.03
 26, 325.00, 18.99, -23.54, 5929.63, 84.83, -44.37, 99.99, 89.08, -117.61 
27, 230.00, -66.58, 41.89, 24.37, -23.50, 48.69, 0.01, 24.27, 25.77
 27, 325.00, -70.28, 45.28, 5923.28, -228.45, 179.29, 99.99, 87.19, 51.87 
28, 230.00, 67.48, -54.41, 16.60, -33.02, -46.39, 0.01, 16.25, 144.55
 28, 325.00, 70.55, -59.15, 5920.32, 227.33, -260.41, 99.99, 86.66, -138.88 
29, 230.00, -24.72, 30.65, 56.51, -13.82, -11.52, 0.01, 72.34, 129.83
 29, 325.00, -25.69, 30.94, 5929.89, -61.90, 46.98, 99.99, 89.25, 52.80 
30, 230.00, -33.71, -0.81, 13.54, 54.33, 19.55, 0.01, 13.19, -70.21
 30, 325.00, -32.71, -0.20, 5930.34, -18.94, 18.69, 99.99, 89.74, 45.39 
31, 230.00, 6.45, 29.30, 35.40, 23.60, -41.32, 0.01, 36.65, -150.27
 31, 325.00, 7.35, 28.64, 5930.16, 41.55, 31.60, 99.99, 89.50, -52.75 
32, 230.00, -58.38, -70.43, 21.82, -12.26, 53.77, 0.01, 21.59, 12.85
 32, 325.00, -63.28, -74.23, 5917.13, -287.12, -273.58, 99.99, 86.17, 133.62 
33, 230.00, -29.83, -16.57, 21.55, -53.41, 14.16, 0.01, 21.31, 75.15
 33, 325.00, -32.17, -16.48, 5929.21, -117.03, -19.30, 99.99, 88.85, 99.37 
34, 230.00, 45.56, 16.76, 24.97, 32.47, -42.89, 0.01, 24.90, -142.87
 34, 325.00, 47.64, 15.78, 5929.19, 118.92, -13.04, 99.99, 88.84, -96.26 
35, 230.00, 5.47, -0.09, 37.92, 28.78, 35.38, 0.01, 39.74, -39.12
 35, 630.00, 17.56, 4.82, 3243.12, 185.40, 62.05, 30.01, 86.55, -71.49 
36, 230.00, 32.27, 82.73, 14.81, -24.87, 51.77, 0.01, 14.46, 25.66
 36, 325.00, 33.72, 90.02, 5915.20, 111.84, 409.10, 99.99, 85.90, -15.29 
37, 230.00, 25.28, 22.11, 26.95, -34.62, 39.91, 0.01, 27.03, 40.94
 37, 325.00, 24.72, 23.86, 5929.70, 18.07, 89.20, 99.99, 89.12, -11.45 
38, 230.00, -18.69, -9.56, 55.07, 1.24, -21.98, 0.01, 68.21, -176.76
 38, 325.00, -19.14, -10.52, 5929.15, -93.40, -73.39, 99.99, 88.85, 128.16 
39, 230.00, -88.97, 9.20, 34.66, 33.81, -34.25, 0.01, 35.76, -135.37
 39, 325.00, -94.03, 8.78, 5920.40, -344.26, 3.04, 99.99, 86.67, 89.49 
40, 230.00, 19.82, -29.04, 45.50, -37.50, 6.39, 0.01, 50.10, 80.33
 40, 325.00, 19.05, -29.46, 5930.14, 2.54, -54.43, 99.99, 89.47, -177.33 
41, 230.00, -27.37, 2.44, 44.97, 26.49, -28.16, 0.01, 49.31, -136.75
 41, 325.00, -27.15, 1.60, 5930.13, -52.61, -22.89, 99.99, 89.45, 113.51 
42, 230.00, -41.28, 67.06, 36.13, -28.50, -37.42, 0.01, 37.53, 142.71
 42, 325.00, -43.98, 68.83, 5926.17, -154.05, 162.52, 99.99, 87.84, 43.47 
43, 230.00, -47.61, -24.61, 30.33, 44.85, -24.23, 0.01, 30.75, -118.38
 43, 325.00, -47.34, -25.97, 5929.78, -45.33, -72.53, 99.99, 89.17, 148.00 
44, 230.00, -64.80, -26.90, 2.21, 44.11, -39.58, 0.01, 2.14, -131.90
 44, 325.00, -65.59, -29.06, 5928.34, -113.16, -107.31, 99.99, 88.49, 133.48 
45, 230.00, -5.98, -33.92, 35.54, -42.83, -20.50, 0.01, 36.81, 115.57
 45, 325.00, -7.48, -35.30, 5929.42, -56.99, -91.18, 99.99, 88.96, 147.99 
46, 230.00, -16.82, 78.08, 46.43, 3.82, 36.70, 0.01, 51.53, -5.94
 46, 325.00, -17.48, 82.85, 5923.35, -49.04, 284.78, 99.99, 87.21, 9.77 
47, 230.00, -71.16, 62.80, 14.65, 1.46, -57.45, 0.01, 14.30, -178.54
 47, 325.00, -78.20, 67.31, 5909.12, -404.59, 297.11, 99.99, 85.14, 53.71 
48, 230.00, 78.98, -21.23, 16.55, -52.99, 20.88, 0.01, 16.20, 68.49
 48, 325.00, 81.11, -21.60, 5926.85, 199.74, -46.73, 99.99, 88.02, -103.17 
49, 230.00, 55.35, -41.55, 17.41, -34.46, -45.02, 0.01, 17.07, 142.57
 49, 325.00, 56.10, -44.35, 5927.74, 98.32, -147.67, 99.99, 88.29, -146.34 
50, 230.00, 63.70, 2.66, 44.09, -27.26, -28.81, 0.01, 48.03, 136.59
 50, 325.00, 64.68, 1.83, 5929.31, 110.85, -24.12, 99.99, 88.90, -102.27 
51, 230.00, 18.39, 31.69, 24.45, -51.00, -17.85, 0.01, 24.35, 109.29
 51, 325.00, 17.16, 31.80, 5930.20, -15.42, 46.46, 99.99, 89.53, 18.36 
52, 230.00, -62.25, -75.70, 32.93, 48.08, 11.04, 0.01, 33.72, -77.07
 52, 325.00, -69.61, -86.07, 5889.60, -414.99, -555.47, 99.99, 83.29, 143.24 
53, 230.00, 66.31, -24.15, 50.93, 17.43, 24.89, 0.01, 59.18, -35.01
 53, 325.00, 69.14, -24.20, 5927.45, 183.80, -34.39, 99.99, 88.19, -100.60 
54, 230.00, -18.14, 70.42, 40.83, -14.59, 40.47, 0.01, 43.50, 19.82
 54, 325.00, -19.27, 74.29, 5925.66, -63.16, 228.27, 99.99, 87.71, 15.47 
55, 230.00, -4.21, 83.65, 19.91, 4.99, -55.65, 0.01, 19.61, -174.87
 55, 325.00, -4.28, 86.26, 5925.97, -9.24, 229.09, 99.99, 87.78, 2.31 
56, 230.00, -52.90, -43.83, 31.39, 27.07, -42.42, 0.01, 31.96, -147.45
 56, 325.00, -53.78, -46.60, 5927.68, -99.04, -149.59, 99.99, 88.27, 146.49 
57, 230.00, -25.42, 72.49, 16.49, -36.41, 43.81, 0.01, 16.15, 39.73
 57, 325.00, -27.64, 76.92, 5923.72, -112.48, 257.85, 99.99, 87.28, 23.57 
58, 230.00, -48.33, -5.68, 35.95, 38.62, -27.09, 0.01, 37.32, -125.05
 58, 325.00, -48.20, -6.67, 5930.05, -50.61, -38.70, 99.99, 89.38, 127.40 
59, 230.00, -31.56, 50.64, 17.27, -13.44, -55.12, 0.01, 16.93, 166.30
 59, 325.00, -32.83, 50.24, 5929.69, -78.80, 46.89, 99.99, 89.11, 59.25 
60, 230.00, -6.06, 23.49, 3.81, 19.49, -55.89, 0.01, 3.69, -160.78
 60, 325.00, -5.59, 22.28, 5930.26, -4.53, 39.31, 99.99, 89.62, 6.57 
61, 230.00, 20.40, -39.19, 37.34, 34.77, 30.24, 0.01, 39.02, -48.99
 61, 325.00, 21.95, -39.10, 5929.78, 74.14, -41.88, 99.99, 89.18, -119.46 
62, 230.00, 37.17, -91.30, 45.44, 4.27, 37.88, 0.01, 50.00, -6.44
 62, 325.00, 43.00, -104.18, 5882.60, 301.81, -689.33, 100.00, 82.71, -156.35 
63, 230.00, 52.28, -9.87, 52.07, 28.37, 1.33, 0.01, 61.39, -87.32
 63, 325.00, 54.45, -10.07, 5928.94, 130.32, -17.68, 99.99, 88.73, -97.72 
64, 230.00, 41.42, -17.28, 30.48, -15.75, -48.38, 0.01, 30.92, 161.97
 64, 325.00, 41.83, -19.20, 5929.51, 60.78, -82.30, 99.99, 89.01, -143.55 
65, 230.00, -79.11, 25.16, 24.33, 5.56, 53.81, 0.01, 24.21, -5.90
 65, 325.00, -83.03, 28.14, 5922.69, -266.01, 143.08, 99.99, 87.08, 61.73 
66, 230.00, 50.56, -66.66, 27.35, 5.38, 52.35, 0.01, 27.46, -5.86
 66, 325.00, 53.36, -68.51, 5925.09, 180.03, -174.82, 99.99, 87.57, -134.16 
67, 230.00, -4.25, -88.31, 49.62, -32.49, -0.46, 0.01, 56.78, 90.82
 67, 325.00, -5.53, -94.15, 5918.82, -52.01, -367.00, 99.99, 86.42, 171.93 
68, 230.00, -66.37, 17.39, 35.11, -34.46, -33.12, 0.01, 36.29, 133.86
 68, 325.00, -69.64, 16.92, 5927.15, -196.02, 7.45, 99.99, 88.10, 87.82 
69, 230.00, -55.26, 17.26, 12.64, -28.46, 50.48, 0.01, 12.31, 29.41
 69, 325.00, -57.62, 19.32, 5928.05, -142.08, 87.52, 99.99, 88.39, 58.37 
70, 230.00, 9.64, 8.60, 57.73, -5.09, -12.62, 0.01, 76.74, 158.03
 70, 630.00, 22.89, 19.29, 3236.01, 223.50, 184.87, 30.01, 84.88, -50.40 
71, 230.00, -53.70, 37.33, 58.80, -0.44, 7.78, 0.01, 82.45, 3.22
 71, 325.00, -55.34, 38.71, 5928.42, -121.93, 92.54, 99.99, 88.52, 52.80 
72, 230.00, 45.68, -59.50, 59.25, 2.62, 0.01, 0.01, 87.47, -89.80
 72, 325.00, 47.55, -61.82, 5926.74, 128.46, -163.74, 99.99, 87.99, -141.88 
73, 230.00, 56.48, 9.49, 12.15, -57.96, -3.25, 0.01, 11.82, 93.21
 73, 325.00, 56.08, 9.63, 5930.14, 52.43, 15.54, 99.99, 89.47, -73.49 
74, 230.00, 71.02, -1.30, 29.24, -24.97, 45.16, 0.01, 29.54, 28.94
 74, 325.00, 72.69, 0.07, 5928.30, 151.50, 43.82, 99.99, 88.48, -73.87 
75, 230.00, -18.31, -29.92, 8.86, -6.00, -58.34, 0.01, 8.60, 174.13
 75, 325.00, -18.89, -32.43, 5929.02, -42.85, -120.58, 99.99, 88.76, 160.44 
76, 230.00, 43.71, 29.99, 40.99, -42.05, -8.35, 0.01, 43.72, 101.23
 76, 325.00, 43.43, 30.45, 5930.06, 40.31, 48.88, 99.99, 89.39, -39.51 
77, 230.00, -44.63, -86.68, 17.37, -56.52, 4.60, 0.01, 17.03, 85.35
 77, 325.00, -52.39, -98.31, 5884.99, -384.89, -624.80, 100.00, 82.89, 148.37 
78, 230.00, 62.19, -3.89, 54.86, 13.44, -18.08, 0.01, 67.67, -143.37
 78, 325.00, 64.39, -4.57, 5928.49, 148.03, -27.16, 99.99, 88.55, -100.40 
79, 230.00, -8.87, 17.89, 54.37, 10.09, 21.45, 0.01, 66.45, -25.20
 79, 325.00, -8.79, 19.06, 5928.75, -40.16, 129.28, 99.99, 88.69, 17.26 
80, 230.00, -44.50, -78.17, 9.92, 49.65, 30.89, 0.01, 9.63, -58.11
 80, 325.00, -46.08, -82.69, 5920.80, -140.61, -306.66, 99.99, 86.74, 155.37 
81, 230.00, -86.79, -41.29, 30.81, 49.47, 10.98, 0.01, 31.30, -77.49
 81, 325.00, -94.93, -45.55, 5905.30, -486.11, -244.73, 99.99, 84.73, 116.72 
82, 230.00, -84.45, 45.35, 3.82, -28.21, -52.03, 0.01, 3.70, 151.53
 82, 325.00, -94.73, 48.83, 5899.85, -556.39, 226.94, 99.99, 84.18, 67.81 
83, 230.00, -12.28, 21.05, 26.94, 26.28, 45.84, 0.01, 27.02, -29.83
 83, 325.00, -11.73, 23.02, 5929.18, -12.12, 118.89, 99.99, 88.85, 5.82 
84, 230.00, -35.82, 90.11, 29.77, 33.93, 38.47, 0.01, 30.13, -41.41
 84, 325.00, -39.37, 102.78, 5889.03, -211.61, 665.00, 99.99, 83.24, 17.65 
85, 230.00, 96.60, 16.67, 50.98, 8.19, 29.19, 0.01, 59.26, -15.66
 85, 325.00, 110.97, 19.97, 5880.12, 752.12, 159.55, 99.98, 82.55, -78.02 
86, 230.00, -21.54, -55.23, 3.92, 46.79, 36.23, 0.01, 3.79, -52.25
 86, 325.00, -20.63, -55.54, 5929.92, 4.55, -75.18, 99.99, 89.27, -176.54 
87, 230.00, -34.60, 23.25, 8.19, -48.84, 32.64, 0.01, 7.93, 56.24
 87, 325.00, -36.91, 24.79, 5928.78, -115.00, 77.09, 99.99, 88.66, 56.17 
88, 230.00, -34.18, 0.42, 2.57, -10.22, -58.37, 0.01, 2.48, 170.07
 88, 325.00, -35.24, -1.44, 5929.52, -82.36, -60.09, 99.99, 89.01, 126.12 
89, 230.00, 18.46, -83.56, 36.17, 26.77, -38.64, 0.01, 37.58, -145.28
 89, 325.00, 20.37, -89.66, 5918.81, 98.16, -357.23, 99.99, 86.42, -164.64 
90, 230.00, -24.99, 80.36, 16.92, 31.52, 47.31, 0.01, 16.57, -33.67
 90, 325.00, -25.38, 86.24, 5920.44, -56.65, 338.90, 99.99, 86.68, 9.49 
91, 230.00, 52.93, -61.60, 9.94, 29.54, -50.46, 0.01, 9.65, -149.66
 91, 325.00, 56.46, -66.21, 5921.26, 205.99, -256.61, 99.99, 86.82, -141.25 
92, 230.00, 14.26, -7.97, 31.83, 15.21, -47.68, 0.01, 32.46, -162.30
 92, 630.00, 36.81, -26.14, 3215.62, 366.33, -275.27, 30.00, 81.89, -126.92 
93, 230.00, -60.33, 74.93, 19.89, 54.90, -10.43, 0.01, 19.59, -100.76
 93, 325.00, -65.45, 83.03, 5903.93, -319.60, 458.69, 99.99, 84.59, 34.87 
94, 230.00, 38.07, 21.12, 7.15, 50.56, -30.16, 0.01, 6.93, -120.82
 94, 325.00, 40.52, 20.62, 5929.11, 123.19, 8.00, 99.99, 88.81, -86.29 
95, 230.00, -30.41, -10.00, 45.90, 5.97, -37.08, 0.01, 50.71, -170.85
 95, 325.00, -30.88, -11.40, 5929.75, -62.00, -61.33, 99.99, 89.16, 134.69 
96, 230.00, -36.74, -90.35, 56.17, 3.58, -18.69, 0.01, 71.28, -169.15
 96, 325.00, -41.63, -103.20, 5885.88, -263.40, -677.20, 100.00, 82.96, 158.75 
97, 230.00, -58.43, -22.65, 38.64, 19.07, -40.76, 0.01, 40.65, -154.92
 97, 325.00, -59.50, -24.59, 5928.74, -106.43, -91.26, 99.99, 88.65, 130.61 
98, 230.00, -39.13, 13.86, 54.73, 21.64, 7.34, 0.01, 67.34, -71.26
 98, 325.00, -39.29, 14.39, 5930.07, -51.74, 33.89, 99.99, 89.40, 56.77 
99, 230.00, 71.57, 39.24, 26.54, 3.49, 52.92, 0.01, 26.59, -3.78
 99, 325.00, 75.21, 42.83, 5922.60, 240.73, 185.60, 99.99, 87.06, -52.37 
100, 230.00, 65.69, -56.16, 35.26, 17.09, 44.52, 0.01, 36.47, -21.00
 100, 325.00, 70.12, -58.11, 5921.93, 269.04, -167.58, 99.99, 86.94, -121.92 
101, 230.00, -83.17, -6.27, 12.83, -56.07, 14.46, 0.01, 12.49, 75.54
 101, 325.00, -89.38, -6.15, 5919.88, -352.91, -6.90, 99.99, 86.59, 91.12 
102, 230.00, 14.40, 47.76, 35.96, -22.69, 41.35, 0.01, 37.32, 28.75
 102, 325.00, 14.01, 50.19, 5928.91, 3.64, 132.84, 99.99, 88.72, -1.57 
103, 230.00, -17.96, -95.73, 25.55, -11.93, 52.18, 0.01, 25.51, 12.88
 103, 325.00, -20.62, -106.47, 5897.31, -137.76, -610.36, 99.99, 83.94, 167.28 
104, 230.00, -6.12, 78.66, 40.55, -13.78, 41.03, 0.01, 43.13, 18.56
 104, 325.00, -6.82, 83.48, 5923.45, -33.27, 285.06, 99.99, 87.23, 6.66 
105, 230.00, -77.36, 15.35, 32.95, 49.26, 2.34, 0.01, 33.75, -87.28
 105, 325.00, -79.18, 16.09, 5927.48, -179.52, 48.31, 99.99, 88.20, 74.94 
106, 230.00, 98.26, -5.05, 9.00, -57.04, -13.52, 0.01, 8.73, 103.33
 106, 325.00, 111.03, -6.20, 5888.72, 699.82, -53.62, 99.99, 83.20, -94.38 
107, 230.00, 40.90, -39.82, 14.09, -35.18, 45.63, 0.01, 13.74, 37.63
 107, 325.00, 40.83, -39.39, 5930.14, 44.86, -31.88, 99.99, 89.47, -125.40 
108, 230.00, 19.06, 22.93, 0.11, -28.02, -52.27, 0.01, 0.11, 151.81
 108, 325.00, 18.59, 21.77, 5930.35, 21.63, 6.32, 99.99, 89.78, -73.72 
109, 230.00, -65.42, -39.96, 11.37, 36.04, -45.71, 0.01, 11.05, -141.75
 109, 325.00, -66.97, -43.04, 5926.30, -149.30, -162.10, 99.99, 87.87, 137.35 
110, 230.00, 51.35, -4.89, 11.20, -8.59, -57.61, 0.01, 10.89, 171.52
 110, 325.00, 52.29, -6.84, 5929.33, 88.78, -68.97, 99.99, 88.91, -127.84 
111, 230.00, -26.50, 75.95, 1.46, 0.41, -59.29, 0.01, 1.41, -179.61
 111, 325.00, -27.70, 77.56, 5927.27, -82.02, 174.07, 99.99, 88.14, 25.23 
112, 230.00, -35.13, -50.13, 48.63, -33.94, -0.84, 0.01, 55.08, 91.42
 112, 325.00, -37.18, -51.55, 5928.41, -109.79, -107.27, 99.99, 88.52, 134.34 
113, 230.00, 48.12, 22.91, 25.31, 31.62, 43.33, 0.01, 25.26, -36.12
 113, 325.00, 50.31, 24.85, 5928.39, 125.98, 89.26, 99.99, 88.51, -54.68 
114, 230.00, -36.27, -45.05, 15.92, -40.13, -40.67, 0.01, 15.57, 135.38
 114, 325.00, -38.50, -47.53, 5927.75, -115.63, -134.09, 99.99, 88.29, 139.23 
115, 230.00, -69.27, 0.75, 40.34, 35.05, -25.72, 0.01, 42.86, -126.28
 115, 325.00, -70.45, -0.03, 5928.91, -130.22, -24.97, 99.99, 88.72, 100.86 
116, 230.00, 13.75, 23.50, 39.18, 44.51, -1.02, 0.01, 41.35, -91.31
 116, 325.00, 15.48, 24.00, 5929.46, 84.87, 63.10, 99.99, 88.98, -53.37 
117, 230.00, 79.35, 50.98, 30.51, -41.59, 29.27, 0.01, 30.96, 54.86
 117, 325.00, 85.68, 56.75, 5908.94, 394.81, 313.35, 99.99, 85.12, -51.56 
118, 230.00, -45.81, 25.93, 33.82, -25.59, 41.46, 0.01, 34.76, 31.69
 118, 325.00, -47.73, 27.88, 5928.56, -114.66, 92.85, 99.99, 88.57, 51.00 
119, 230.00, 23.84, -82.46, 48.05, 5.21, -34.38, 0.01, 54.11, -171.38
 119, 325.00, 25.41, -88.40, 5919.24, 96.31, -350.43, 99.99, 86.49, -164.63 
120, 230.00, 9.35, 53.88, 43.88, -27.96, 28.46, 0.01, 47.72, 44.49
 120, 325.00, 8.70, 56.12, 5928.85, -10.66, 134.97, 99.99, 88.69, 4.52 
121, 230.00, 19.69, -83.51, 28.06, -51.74, -7.34, 0.01, 28.24, 98.07
 121, 325.00, 19.23, -88.58, 5921.67, 19.31, -321.08, 99.99, 86.89, -176.56 
122, 230.00, -53.72, -82.85, 41.85, 4.25, -41.81, 0.01, 44.88, -174.20
 122, 325.00, -62.56, -97.93, 5865.20, -453.66, -751.64, 100.00, 81.49, 148.89 
123, 230.00, 34.34, 57.49, 24.00, 38.93, -37.76, 0.01, 23.87, -134.12
 123, 325.00, 36.64, 58.10, 5928.43, 120.08, 93.96, 99.99, 88.53, -51.96 
124, 230.00, 92.69, -7.39, 48.81, 12.53, -31.28, 0.01, 55.38, -158.17
 124, 325.00, 101.22, -8.99, 5909.32, 493.88, -71.59, 99.99, 85.17, -98.25 
125, 230.00, -18.67, 34.35, 45.43, 16.33, 34.45, 0.01, 50.00, -25.37
 125, 325.00, -18.56, 36.19, 5929.50, -18.76, 101.48, 99.99, 89.00, 10.47 
126, 230.00, 17.89, -28.38, 50.98, -26.58, 14.57, 0.01, 59.27, 61.28
 126, 325.00, 17.44, -28.53, 5930.20, 11.58, -47.25, 99.99, 89.53, -166.23 
127, 230.00, 52.45, -18.90, 10.90, 40.00, -42.42, 0.01, 10.59, -136.68
 127, 325.00, 55.05, -20.73, 5928.04, 145.72, -81.54, 99.99, 88.39, -119.23 
128, 230.00, 67.11, 32.88, 25.34, 39.86, 35.88, 0.01, 25.29, -48.01
 128, 325.00, 71.00, 35.31, 5924.61, 227.92, 128.78, 99.99, 87.47, -60.53 
129, 230.00, 32.59, 51.67, 23.05, 16.48, -52.10, 0.01, 22.87, -162.45
 129, 325.00, 34.01, 51.44, 5929.53, 85.45, 54.29, 99.99, 89.02, -57.57 
130, 230.00, -0.01, 66.29, 58.76, -4.39, 6.79, 0.01, 82.16, 32.89
 130, 325.00, -0.15, 68.56, 5928.25, -4.59, 159.48, 99.99, 88.46, 1.65 
131, 230.00, 38.33, 22.14, 53.25, 23.87, -10.58, 0.01, 63.88, -113.90
 131, 325.00, 39.93, 22.29, 5929.54, 96.04, 30.24, 99.99, 89.03, -72.52 
132, 230.00, -11.51, -13.21, 4.62, -31.17, 50.25, 0.01, 4.47, 31.81
 132, 630.00, -32.39, -24.97, 3224.77, -330.03, -223.87, 30.02, 82.95, 124.15 
133, 230.00, 30.50, -13.47, 51.30, 26.11, -14.30, 0.01, 59.87, -118.70
 133, 325.00, 31.98, -14.21, 5929.52, 91.69, -43.38, 99.99, 89.02, -115.32 
134, 230.00, -84.24, 41.28, 3.42, 58.74, 7.43, 0.01, 3.30, -82.79
 134, 325.00, -90.06, 45.24, 5913.68, -383.33, 226.44, 99.99, 85.69, 59.43 
135, 230.00, 61.95, -52.28, 43.96, -4.94, 39.51, 0.01, 47.83, 7.13
 135, 325.00, 64.72, -53.52, 5925.92, 192.79, -125.61, 99.99, 87.78, -123.09 
136, 230.00, 33.67, -2.76, 59.01, -5.64, 1.81, 0.01, 84.27, 72.17
 136, 325.00, 34.22, -2.76, 5930.03, 66.41, -4.03, 99.99, 89.36, -93.48 
137, 230.00, -11.85, -19.11, 16.87, 21.74, 52.54, 0.01, 16.53, -22.48
 137, 325.00, -11.47, -17.92, 5930.13, -40.09, -44.59, 99.99, 89.42, 138.05 
138, 230.00, 83.40, 27.97, 11.39, -15.42, -56.13, 0.01, 11.07, 164.64
 138, 325.00, 88.23, 28.01, 5921.53, 319.69, 53.33, 99.99, 86.87, -80.53 
139, 230.00, -60.91, 21.66, 28.50, 44.08, 27.62, 0.01, 28.72, -57.93
 139, 325.00, -61.32, 23.17, 5929.23, -89.18, 76.69, 99.99, 88.86, 49.30 
140, 230.00, 34.92, 62.63, 50.87, 12.55, -27.80, 0.01, 59.05, -155.71
 140, 325.00, 36.55, 63.97, 5928.10, 101.79, 130.12, 99.99, 88.40, -38.04 
141, 230.00, -42.56, 32.72, 17.99, -36.23, 43.37, 0.01, 17.66, 39.87
 141, 325.00, -44.76, 34.91, 5928.18, -120.35, 108.61, 99.99, 88.43, 47.94 
142, 230.00, -64.69, 7.81, 9.94, -38.13, -44.33, 0.01, 9.65, 139.30
 142, 325.00, -67.87, 6.64, 5927.40, -186.41, -28.39, 99.99, 88.18, 98.66 
143, 230.00, 12.31, -36.35, 30.62, 36.00, 35.84, 0.01, 31.08, -45.13
 143, 325.00, 13.73, -35.99, 5929.98, 61.67, -34.24, 99.99, 89.32, -119.04 
144, 230.00, -33.82, 44.48, 5.46, 41.37, -42.15, 0.01, 5.28, -135.54
